player_id,season,salario_real,salario_predicho,residuo
19352,2223,3210000.0000000023,3781216.910913236,-0.16377495478393733
19352,2324,3210000.0000000023,2917991.061477476,0.09537555028198064
19352,2425,3210000.0000000023,2984811.4195112577,0.07273436833617986
19356,2021,2900000.0000000023,3446822.178465242,-0.1727419618792343
19356,2122,2900000.0000000023,3297535.949871444,-0.12846477071712492
19356,2223,2900000.0000000023,2900168.918490246,-5.824605892179591e-05
19356,2324,2919999.999999997,3059729.0888406923,-0.04674276270622002
19356,2425,2919999.999999997,2953592.7463836777,-0.011438693187177051
19356,2526,2919999.999999997,3135988.78976698,-0.07136091150993096
19373,2021,1849999.9999999993,2163098.7223097403,-0.15635614822137178
19382,2021,12000000.000000011,5083997.547802315,0.8588087787971972
19382,2122,4800000.0,6981396.3061689185,-0.3746330227180721
19394,2021,1109999.9999999998,1231796.1606679617,-0.10411338209478416
19394,2122,1109999.9999999998,1058844.9976228278,0.04718132615716897
19394,2223,1109999.9999999998,918071.0469635902,0.1898405134740635
20278,2021,3614430.999999998,2671274.184553697,0.3023788622417989
20514,2021,722886.0,1907906.8975841417,-0.9705105216242433
20747,2021,1240000.0000000002,586710.4134705997,0.7483352935992862
20747,2122,750000.0000000005,837594.5665572295,-0.11046096608662737
20756,2021,7228860.999999997,2336564.391519747,1.1293998439815347
20826,2021,750000.0000000005,1031528.1434670015,-0.31872340962910783
20826,2122,750000.0000000005,734842.8580659732,0.020416528725384353
20993,2021,2293772.999999998,2550717.91836295,-0.10617679614083464
20993,2122,2293772.999999998,2533053.3465449945,-0.0992273713971823
21134,2122,450000.00000000035,946152.0256962265,-0.7431556770718561
21134,2223,450000.00000000035,460408.01055432385,-0.022865493050860053
21164,2021,4216836.000000003,3054524.916342148,0.3224610134702477
21164,2122,4216836.000000003,4238766.186612122,-0.005187149371549182
21164,2223,4216836.000000003,4193888.1963631553,0.005456809673860974
21164,2324,4216836.000000003,3888505.093423997,0.08106029478128285
21203,2021,879999.9999999995,556362.0964972664,0.45850257250175197
21212,2223,3012025.9999999986,4150676.6579168886,-0.32065842901333497
21264,2021,1299999.9999999974,1669679.360299068,-0.2502673437059322
21300,2021,6081975.000000004,4976785.514919104,0.20054527506331432
21521,2021,15060128.000000024,7669662.755838977,0.6747780765108935
21521,2122,15060128.000000024,11006734.470736174,0.3135434115939013
21521,2223,4170000.0,7561514.34952103,-0.5951554451044103
21535,2021,1539999.999999999,3071478.9739411883,-0.690376779638509
21535,2122,1919999.9999999981,1421587.7880713928,0.3005507784888266
21535,2223,1919999.9999999981,1999227.1070233183,-0.04043547334222808
21535,2324,1919999.9999999981,1900798.5640592363,0.01005109129400239
21547,2425,79999.99999999994,477184.6482514087,-1.7858768845617554
