player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Magomed Shapi Suleymanov,800698,Giresunspor,5765,turkey,2122,2010,31,22,6.94,3,1,4,,,11,15,26.79,262,13,44.83,451,200,636,81.54,19,27.94,49,0,0,0,,2,4,12,0,13,31,0,0,19,20,113,0,1,17,0,5.77,,23,20,3,2,1,,111,63.43,0,0,0,144,9,37,2,2,,0,0,0,0,0.0,0,0,0,2,269,14,0,0,1,0,0,0,0,0,0,670.0,0.0,4,18,34,21,19,25,64.1,0,32,18,56.25,37,20,39,56,130,53.5,29,603,233,780,215.1,52,0,1186,54,4,0
Marcão,840951,Galatasaray,3061,turkey,2122,2277,26,26,6.94,0,0,0,,,43,0,0.0,111,96,57.83,469,978,1447,89.1,43,61.43,27,0,0,0,,1,0,1,4,78,26,0,1,4,28,89,1,0,29,0,0.0,,36,30,6,0,0,,103,62.42,0,0,0,177,48,8,0,0,,0,0,0,0,0.0,0,0,0,0,208,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,9,1,5,4,11,78.57,0,47,28,59.57,8,99,14,1,146,62.13,166,584,1041,1624,180.4,10,1,1981,47,9,0
Yunus Akgün,857738,Adana Demirspor,3101,turkey,2122,2609,34,31,6.94,8,9,17,,,16,14,14.58,281,12,41.38,497,178,661,82.63,13,37.14,22,0,0,0,,3,8,10,1,5,34,0,0,42,28,169,0,0,16,0,12.31,,34,32,2,7,1,,135,47.87,0,0,2,139,8,52,3,6,,0,0,0,0,0.0,0,0,0,4,439,31,0,0,5,0,0,0,0,0,0,326.13,0.0,1,35,30,23,32,68,51.13,0,17,10,58.82,52,37,133,96,148,46.69,29,701,195,800,235.9,65,2,1414,50,5,0
Fredy,845281,Antalyaspor,3056,turkey,2122,2401,37,26,6.93,6,4,10,,,57,21,22.83,272,51,54.26,534,396,909,79.11,11,25.0,33,0,0,1,,5,2,17,2,21,36,0,0,40,52,193,1,0,49,0,11.32,,35,31,4,5,1,,165,50.77,0,0,2,240,35,32,0,2,,0,0,3,2,66.67,0,2,0,0,447,21,0,0,6,0,0,0,0,0,0,400.17,0.0,2,18,35,17,19,36,62.07,0,82,50,60.98,32,118,58,92,176,47.7,94,777,464,1149,249.6,53,2,1762,47,7,0
Ahmetcan Kaplan,1064177,Trabzonspor,3051,turkey,2122,883,13,9,6.93,0,1,1,,,18,0,0.0,32,33,53.23,151,361,512,91.27,16,59.26,11,0,0,0,,1,0,0,1,43,12,0,0,3,1,22,0,0,8,0,0.0,,15,13,2,0,0,,28,71.79,0,0,0,49,12,2,0,0,,0,0,0,2,0.0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,3,0,6,100.0,0,11,8,72.73,2,31,6,0,44,66.67,62,185,376,561,83.2,3,1,682,12,0,0
Famara Diédhiou,293115,Alanyaspor,6362,turkey,2122,1602,26,19,6.93,11,0,11,,,10,0,0.0,83,7,53.85,146,101,247,66.4,62,57.41,46,0,0,1,,1,10,5,0,21,26,0,0,15,8,99,0,0,19,0,22.92,,23,21,2,9,2,,56,51.38,0,0,1,125,0,14,3,9,,1,0,3,0,66.67,0,2,0,1,213,11,0,1,8,0,0,0,0,0,0,145.64,0.0,1,35,13,16,27,18,60.0,0,7,5,71.43,14,13,30,2,118,54.38,13,256,118,372,180.2,48,0,639,32,5,1
Nejc Skubic,41240,Konyaspor,3085,turkey,2122,3105,36,36,6.93,1,3,4,,,39,16,23.19,258,46,52.87,573,497,1054,82.6,42,54.55,35,0,0,0,,3,1,2,10,69,36,0,0,9,18,98,0,1,27,0,6.25,,40,35,5,1,0,,77,55.0,0,0,1,222,48,37,0,14,,0,0,0,1,0.0,0,0,0,0,425,8,0,0,1,0,0,0,0,0,0,3105.0,0.0,0,15,1,6,8,5,33.33,0,42,27,64.29,37,65,15,69,119,54.84,87,793,552,1276,249.5,16,0,1981,31,7,0
Daniel Candeias,41835,Alanyaspor,6362,turkey,2122,1555,35,18,6.93,3,4,7,,,25,25,21.01,176,17,38.64,313,154,442,71.99,8,28.57,20,0,0,0,,10,6,7,0,14,33,0,0,7,22,83,0,0,21,0,7.89,,32,26,6,3,0,,59,48.36,0,0,1,172,8,36,0,5,,0,0,0,0,0.0,0,0,0,1,325,16,0,0,3,0,0,0,0,0,0,518.33,0.0,1,21,17,16,15,14,48.28,0,35,25,71.43,36,60,29,119,67,44.67,44,548,185,614,228.7,38,0,988,10,1,0
Serge Aka,971563,Altay,3070,turkey,2122,310,7,3,6.93,0,1,1,,,7,0,0.0,33,10,58.82,85,71,156,80.41,3,50.0,3,0,0,0,,0,0,1,0,3,7,0,0,2,2,14,0,0,6,0,0.0,,5,4,1,0,0,,22,66.67,0,0,0,38,6,3,0,0,,0,0,0,0,0.0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,4,80.0,0,17,11,64.71,3,14,5,1,25,64.1,17,109,86,194,48.5,2,0,244,1,0,0
Hasan Ali Kaldırım,39847,Başakşehir FK,3086,turkey,2122,1479,19,18,6.93,0,2,2,,,25,5,11.36,207,33,53.23,409,412,816,87.55,17,54.84,14,0,0,0,,2,0,4,5,32,18,0,0,4,7,41,0,0,12,0,0.0,,14,14,0,0,0,,35,56.45,0,0,0,116,20,16,0,5,,0,0,0,1,0.0,0,0,0,0,181,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,3,1,5,50.0,0,17,8,47.06,16,47,10,44,52,55.91,62,525,451,932,124.7,8,0,1234,13,3,0
Min-jae Kim,896569,Fenerbahçe,3052,turkey,2122,2674,31,31,6.93,1,0,1,,,50,1,50.0,77,88,53.99,429,1242,1670,89.02,53,62.35,32,0,0,0,,0,1,0,4,126,31,0,0,3,12,72,0,1,24,0,33.33,,30,22,8,1,0,,62,60.78,0,0,0,206,70,3,1,0,,0,0,0,0,0.0,0,0,0,0,236,2,0,1,0,0,0,0,0,0,0,2674.0,0.0,0,3,0,0,3,9,75.0,0,47,32,68.09,3,94,12,2,115,61.5,163,541,1337,1876,214.7,3,1,2248,6,4,1
Cherif Ndiaye,868268,Göztepe,3054,turkey,2122,2138,30,26,6.92,10,2,12,,,19,4,25.0,186,18,58.06,315,182,493,76.67,75,44.12,95,0,0,0,,4,10,4,0,19,30,0,1,61,17,229,0,0,40,0,20.41,,37,33,4,9,1,,103,43.46,1,0,3,150,10,26,3,8,,0,0,3,0,100.0,0,3,0,1,352,23,0,1,6,0,0,0,0,0,0,213.8,0.0,0,42,7,21,24,29,58.0,0,27,17,62.96,26,35,50,16,178,43.73,31,451,208,643,207.6,49,2,1116,48,3,0
Silviu Lung Jr.,44556,Kayserispor,3072,turkey,2122,2700,30,30,6.92,0,0,0,,,57,0,0.0,16,191,43.02,97,353,450,63.83,7,100.0,0,0,0,0,,0,0,0,8,27,30,0,0,0,0,0,2,0,0,0,0.0,,46,34,12,0,0,,9,100.0,0,6,0,255,0,0,0,0,,0,0,0,0,0.0,5,0,0,0,261,0,18,0,0,1,64,35,100,2,27,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,96,0,0,16,100.0,444,286,419,705,207.6,0,0,946,8,3,0
Ervin Zukanović,48543,Fatih Karagümrük,4954,turkey,2122,1788,21,20,6.92,0,1,1,,,64,2,66.67,104,56,47.46,383,973,1354,89.31,40,60.61,26,0,0,0,,3,1,4,5,75,20,0,0,2,7,50,4,1,13,0,0.0,,27,24,3,0,0,,36,60.0,0,0,0,162,26,6,0,0,,0,0,0,0,0.0,0,0,0,0,175,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,10,0,3,3,0,0.0,0,19,10,52.63,6,114,2,3,76,60.32,118,483,1036,1516,138.3,10,2,1723,18,4,1
Ertuğrul Ersoy,355004,Gaziantep FK,5138,turkey,2122,1831,23,21,6.91,0,1,1,,,44,1,25.0,62,68,46.26,193,577,769,82.16,41,64.06,23,0,0,0,,1,2,3,5,82,23,0,0,3,13,60,1,0,22,0,0.0,,31,29,2,0,0,,52,58.43,0,0,0,167,36,11,0,2,,0,0,0,2,0.0,0,0,0,0,186,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22,0,15,4,3,75.0,0,42,26,61.9,11,100,4,4,93,60.78,147,303,637,936,159.0,22,1,1224,7,4,0
Gökhan Gönül,30137,Çaykur Rizespor,3064,turkey,2122,1910,25,22,6.91,1,1,2,,,33,19,30.16,129,35,37.23,283,386,650,78.41,27,48.21,29,0,0,0,,5,0,4,3,49,24,0,0,1,26,82,0,0,20,0,7.14,,35,34,1,1,0,,67,55.83,1,0,0,179,41,23,0,1,,0,0,0,1,0.0,0,0,0,0,292,11,0,1,0,0,0,0,0,0,0,1910.0,0.0,0,12,2,8,2,7,46.67,0,43,22,51.16,23,69,15,63,94,53.41,94,445,447,829,165.9,14,0,1323,19,3,1
Murat Akça,39551,Altay,3070,turkey,2122,2256,26,26,6.91,0,0,0,,,70,1,20.0,95,100,46.73,313,648,960,79.67,81,63.28,47,0,0,0,,1,2,3,6,96,26,0,0,3,19,102,0,0,35,0,0.0,,38,33,5,0,0,,69,55.65,0,0,1,245,55,6,0,1,,0,0,0,0,0.0,0,0,0,0,273,4,0,0,0,0,0,0,0,0,0,0.0,0.0,4,10,8,8,7,6,75.0,0,34,24,70.59,6,153,8,5,150,59.52,214,470,740,1205,179.7,18,2,1566,30,6,0
Juanfran,30745,Alanyaspor,6362,turkey,2122,3050,37,34,6.91,0,1,1,,,43,45,27.11,340,67,51.15,655,630,1240,82.94,24,45.28,29,0,0,0,,3,0,3,5,66,37,0,1,9,16,74,0,0,8,0,0.0,,51,43,8,0,0,,80,64.0,0,0,0,255,41,49,0,0,,0,2,0,0,0.0,0,0,0,0,477,11,0,1,0,0,0,0,0,0,0,0.0,0.0,0,4,11,7,5,18,60.0,0,42,27,64.29,47,80,30,166,104,58.43,131,958,703,1495,255.7,15,1,2271,20,1,0
Soner Aydoğdu,69351,Göztepe,3054,turkey,2122,2376,32,27,6.91,2,4,6,,,91,17,25.37,355,112,60.54,694,539,1216,84.44,10,29.41,24,0,0,1,,9,1,11,0,19,32,0,0,38,33,143,0,0,23,0,4.26,,44,38,6,2,0,,94,44.13,0,0,1,224,24,36,2,4,,0,1,2,0,50.0,0,1,0,0,372,21,0,0,0,0,0,0,0,0,0,1188.0,0.0,1,23,24,24,12,24,48.98,0,41,27,65.85,35,179,49,67,104,42.11,185,925,582,1440,221.1,47,0,1891,29,5,0
Caner Osmanpaşa,135941,Sivasspor,3076,turkey,2122,2791,32,31,6.91,1,0,1,,,31,5,45.45,33,74,50.0,179,846,1020,85.57,82,65.6,43,0,0,0,,1,2,2,5,88,32,0,0,9,6,79,1,0,18,0,9.09,,42,38,4,1,0,,58,61.7,1,0,0,172,50,3,0,0,,0,0,0,0,0.0,0,0,0,0,217,2,0,0,0,0,0,0,0,0,0,2791.0,0.0,0,11,0,6,3,3,50.0,0,44,27,61.36,3,64,6,11,140,63.93,148,276,927,1192,221.1,11,2,1551,12,2,0
Ronaldo Mendes,580826,Çaykur Rizespor,3064,turkey,2122,512,12,4,6.91,1,0,1,,,18,10,24.39,55,25,78.13,132,94,216,82.44,1,14.29,6,0,0,0,,1,0,2,0,2,12,0,0,12,12,41,0,1,11,0,10.0,,15,15,0,1,0,,51,59.3,0,0,0,46,4,12,0,0,,0,0,0,1,0.0,0,0,0,0,107,2,0,0,1,0,0,0,0,0,0,512.0,0.0,1,5,5,4,4,14,87.5,0,20,12,60.0,12,23,16,41,52,55.91,32,197,106,262,82.9,10,0,422,17,0,0
Sadık Çiftpınar,111811,Yeni Malatyaspor,24759,turkey,2122,1973,24,23,6.91,0,0,0,,,63,1,100.0,33,82,46.59,181,506,686,80.9,40,70.18,17,0,0,0,,0,1,1,4,101,24,0,0,1,9,43,1,0,17,0,0.0,,36,29,7,0,0,,52,66.67,0,0,1,162,36,3,0,0,,0,0,0,1,0.0,0,0,0,0,179,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,2,9,1,3,100.0,0,25,15,60.0,3,129,3,1,92,68.15,176,290,559,848,165.8,11,1,1131,25,8,0
Luiz Adriano,39438,Antalyaspor,3056,turkey,2122,1212,15,15,6.91,4,3,7,,,2,1,25.0,59,10,45.45,93,73,165,72.37,13,32.5,27,0,0,0,,4,1,5,0,16,15,0,0,19,9,73,0,0,17,0,20.0,,10,9,1,3,1,,52,53.06,0,0,1,63,5,17,0,5,,0,0,0,1,0.0,0,0,0,0,113,7,0,0,4,0,0,0,0,0,0,303.0,0.0,0,14,6,7,8,9,69.23,0,14,8,57.14,17,8,13,4,65,47.1,22,152,80,228,103.6,20,1,390,29,3,0
Uğur Demirok,43427,Kayserispor,3072,turkey,2122,1448,18,15,6.91,2,0,2,,,52,0,0.0,56,71,61.74,198,411,609,86.26,36,63.16,21,0,0,1,,0,2,0,4,87,18,0,0,2,6,39,1,0,10,0,25.0,,28,23,5,2,0,,27,60.0,1,0,0,97,15,4,0,1,,0,1,1,2,0.0,0,0,0,0,107,1,0,0,1,0,0,0,0,0,0,724.0,0.0,0,8,0,3,5,2,66.67,0,17,12,70.59,3,93,3,0,63,61.76,115,266,440,706,124.3,8,1,887,8,4,0
Stelios Kitsiou,189627,Gaziantep FK,5138,turkey,2122,2439,32,25,6.9,0,1,1,,,31,10,14.71,224,37,47.44,431,311,732,78.96,12,37.5,20,0,0,0,,2,0,14,7,19,32,0,0,17,44,141,0,0,34,0,0.0,,39,35,4,0,0,,160,56.94,0,0,3,195,22,24,0,4,,0,0,0,0,0.0,0,0,0,1,420,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0,19,11,9,7,27,49.09,0,80,47,58.75,24,61,55,68,172,54.95,78,624,371,927,220.9,30,0,1689,53,9,0
Onur Bulut,142494,Kayserispor,3072,turkey,2122,2739,34,31,6.9,1,8,9,,,48,40,36.36,187,76,41.08,414,467,841,74.89,19,36.54,33,0,0,0,,6,0,4,6,54,33,0,0,19,34,134,0,2,27,0,6.67,,51,40,11,1,0,,124,55.11,0,0,1,282,44,42,0,1,,0,2,0,0,0.0,0,0,0,0,490,3,0,1,1,0,0,0,0,0,0,2739.0,0.0,0,7,8,3,8,41,66.13,0,60,41,68.33,40,110,62,110,143,51.62,185,669,564,1123,227.8,15,1,1974,23,4,1
Sokol Cikalleshi,81138,Konyaspor,3085,turkey,2122,2170,34,23,6.9,10,2,12,,,21,5,35.71,146,27,60.0,241,140,376,76.27,53,43.44,69,0,0,0,,3,4,21,3,14,34,0,0,58,24,211,0,0,44,0,12.99,,26,24,2,10,0,,64,31.07,2,0,3,117,6,28,4,20,,0,0,1,0,100.0,0,1,0,0,293,14,0,0,4,0,0,0,0,0,0,217.0,0.0,0,59,18,33,23,17,44.74,0,27,19,70.37,28,40,38,14,117,35.67,45,349,158,493,234.7,77,2,911,20,4,0
Veysel Sarı,98276,Antalyaspor,3056,turkey,2122,2960,35,33,6.9,2,1,3,,,85,1,14.29,138,125,40.72,389,1008,1396,80.18,82,65.08,44,0,0,0,,1,2,1,9,123,35,0,0,6,15,94,1,0,29,0,11.11,,42,35,7,2,0,,108,68.35,2,0,0,345,41,4,0,2,,0,0,0,2,0.0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,1480.0,0.0,0,13,5,12,5,5,62.5,0,57,36,63.16,4,216,8,7,190,66.9,307,616,1132,1741,241.6,18,3,2141,46,5,0
Mahmoud Kahraba,333439,Hatayspor,3091,turkey,2122,296,11,3,6.9,1,4,5,,,5,5,38.46,29,6,50.0,44,16,55,66.27,1,25.0,3,0,0,0,,3,0,1,0,0,10,0,0,1,4,14,0,0,2,0,9.09,,9,8,1,0,1,,10,47.62,0,0,0,28,1,8,0,0,,0,0,0,0,0.0,0,0,0,0,57,3,0,0,1,0,0,0,0,0,0,296.0,0.0,0,6,5,6,4,6,54.55,0,4,0,0.0,8,13,11,13,11,44.0,12,78,18,83,69.0,11,1,153,0,0,0
Radamel Falcao,25682,Galatasaray,3061,turkey,2122,10,1,0,6.9,0,0,0,,,0,0,0.0,4,0,0.0,6,0,6,85.71,1,33.33,2,0,0,0,,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,1,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,1,1,0,0,1,20.0,0,7,0,7,6.9,1,0,10,0,0,0
Onur Efe,1084702,Altay,3070,turkey,2122,9,1,0,6.9,0,0,0,,,0,0,0.0,0,0,0.0,0,2,2,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,0,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,0,0,2,2,6.9,1,0,5,1,0,0
Efecan Karaca,60510,Alanyaspor,6362,turkey,2122,2791,34,33,6.9,5,12,17,,,19,11,20.0,368,23,65.71,643,409,1041,85.47,10,22.73,34,0,0,0,,15,13,7,3,8,34,0,1,40,39,164,0,0,27,0,10.87,,45,40,5,5,0,,144,52.55,0,0,3,177,10,56,0,15,,0,0,1,0,100.0,0,1,0,1,370,19,0,1,5,0,0,0,0,0,0,558.2,0.0,0,30,16,24,15,34,54.84,0,44,21,47.73,56,32,62,55,154,48.43,35,829,444,1218,234.5,46,3,1718,66,4,0
Aleksandar Pešić,41069,Fatih Karagümrük,4954,turkey,2122,2482,31,28,6.9,14,4,18,,,9,1,14.29,124,10,47.62,212,159,370,70.48,15,26.79,41,0,0,1,,6,19,17,6,15,31,0,0,27,3,123,0,0,26,0,18.42,,33,28,5,13,1,,80,49.38,4,0,3,155,3,32,3,15,,0,0,3,0,66.67,0,2,0,0,343,16,0,0,6,0,0,0,0,0,0,177.29,0.0,1,64,12,22,37,30,46.15,0,6,2,33.33,32,14,65,7,95,43.58,21,340,192,525,213.8,76,2,936,44,3,0
Emrah Başsan,174141,Kayserispor,3072,turkey,2122,1950,31,25,6.9,5,5,10,,,31,29,19.73,154,32,48.48,280,148,399,69.76,10,41.67,14,0,0,0,,6,2,11,0,14,30,0,0,30,34,127,0,0,18,0,12.2,,36,29,7,4,1,,108,48.87,1,0,3,173,25,37,2,16,,0,0,0,0,0.0,0,0,0,1,434,13,0,0,2,0,0,0,0,0,0,390.0,0.0,9,15,26,14,16,23,41.07,0,35,17,48.57,37,72,56,147,118,48.16,66,529,190,572,206.9,41,1,1144,51,1,0
Hüseyin Türkmen,913994,Trabzonspor,3051,turkey,2122,715,13,9,6.89,0,1,1,,,16,0,0.0,20,30,44.12,148,327,475,84.82,14,43.75,18,0,0,0,,1,1,0,3,31,12,0,0,0,3,27,0,0,6,0,0.0,,4,4,0,0,0,,15,62.5,0,0,0,85,16,2,0,0,,0,0,0,0,0.0,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,3,2,100.0,0,7,3,42.86,2,35,2,2,29,51.79,68,201,361,560,82.7,4,0,649,6,4,1
Bright Osayi-Samuel,791616,Fenerbahçe,3052,turkey,2122,2370,31,27,6.89,1,3,4,,,7,2,9.09,232,17,73.91,458,431,887,88.35,8,27.59,21,0,0,0,,5,1,5,8,13,31,0,0,43,12,136,0,0,38,0,4.17,,24,16,8,1,0,,160,58.18,0,0,0,117,28,22,1,0,,0,0,0,0,0.0,0,0,0,0,279,11,0,0,0,0,0,0,0,0,0,2370.0,0.0,0,20,4,8,11,72,75.0,0,41,22,53.66,22,16,96,22,168,55.26,23,560,466,1004,213.6,24,0,1596,47,4,0
Doğucan Haspolat,846087,Kasımpaşa,6063,turkey,2122,2078,31,22,6.89,1,1,2,,,30,9,45.0,148,39,38.24,329,392,712,82.12,19,52.78,17,0,0,0,,2,0,7,5,38,30,0,0,11,38,121,0,0,53,0,5.0,,31,25,6,1,0,,115,52.51,0,0,0,155,66,11,1,0,,0,0,0,0,0.0,0,0,0,0,209,16,0,0,0,0,0,0,0,0,0,2078.0,0.0,3,4,16,9,4,16,76.19,0,55,33,60.0,11,66,21,20,134,52.55,102,451,436,867,206.7,20,0,1247,44,5,0
Günay Güvenç,103457,Gaziantep FK,5138,turkey,2122,3100,35,35,6.89,0,0,0,,,151,0,0.0,29,266,46.58,111,573,684,68.81,18,100.0,0,0,0,0,,1,0,0,9,28,35,0,0,0,2,2,1,2,1,0,0.0,,50,45,5,0,0,,3,60.0,0,15,0,310,0,2,0,0,,1,0,0,0,0.0,9,0,2,0,319,0,16,0,0,18,64,38,104,3,23,0.0,0.0,0,0,0,0,0,1,100.0,18,0,0,0.0,2,215,1,1,21,91.3,571,345,650,994,241.1,0,2,1290,6,3,0
Mario Gavranović,49351,Kayserispor,3072,turkey,2122,1722,26,21,6.89,10,4,14,,,10,0,0.0,107,14,48.28,172,131,303,75.94,17,42.5,23,0,0,0,,2,4,4,0,11,26,0,0,28,12,113,0,0,35,0,25.0,,33,24,9,9,1,,43,32.33,2,0,1,96,5,21,1,27,,0,0,0,0,0.0,0,0,0,0,192,7,0,1,7,0,0,0,0,0,0,172.2,0.0,0,31,9,17,19,11,36.67,0,17,8,47.06,21,23,30,2,60,34.68,29,256,145,399,179.1,40,3,631,15,0,1
Yusuf Sarı,896364,Çaykur Rizespor,3064,turkey,2122,1110,28,7,6.89,4,2,6,,,18,10,20.41,98,21,72.41,201,92,283,81.56,7,46.67,8,0,0,0,,1,2,6,1,2,25,0,0,11,19,67,0,0,14,0,19.05,,18,16,2,3,1,,74,55.64,0,0,1,64,4,18,4,3,,0,0,0,0,0.0,0,0,0,0,179,8,0,0,0,0,0,0,0,0,0,277.5,0.0,1,6,15,3,12,31,62.0,0,26,13,50.0,18,25,50,49,81,54.73,29,293,103,347,172.2,21,1,610,17,1,0
Tayyip Talha Sanuç,851909,Adana Demirspor,3101,turkey,2122,2065,26,23,6.89,1,1,2,,,37,0,0.0,89,56,59.57,327,768,1095,90.57,69,56.56,53,0,0,0,,1,1,2,3,84,25,0,0,4,5,84,0,0,17,0,9.09,,29,27,2,1,0,,29,48.33,0,0,0,114,24,7,1,4,,1,0,0,0,0.0,0,0,0,0,144,2,0,0,0,0,0,0,0,0,0,2065.0,0.0,0,11,0,8,1,7,58.33,0,13,7,53.85,7,59,12,1,98,53.85,94,388,822,1209,172.2,11,1,1446,9,3,0
Vitor Hugo,794838,Trabzonspor,3051,turkey,2122,2465,29,29,6.89,1,1,2,,,32,0,0.0,53,72,53.73,365,1100,1465,92.02,52,65.0,28,0,0,0,,1,4,3,10,98,29,0,1,2,14,66,0,0,22,0,4.55,,24,21,3,1,0,,44,53.66,0,0,1,127,45,2,1,3,,0,0,0,0,0.0,0,0,0,0,136,1,0,1,0,0,0,0,0,0,0,2465.0,0.0,0,21,1,13,6,0,0.0,0,34,18,52.94,2,66,0,0,96,59.26,134,447,1145,1592,199.7,22,2,1854,10,2,0
Furkan Bayır,1003161,Alanyaspor,6362,turkey,2122,1114,15,13,6.89,0,0,0,,,16,0,0.0,31,27,58.7,179,676,855,91.94,33,66.0,17,0,0,0,,0,0,2,2,43,14,0,0,5,6,46,0,2,18,0,0.0,,17,13,4,0,0,,24,45.28,0,0,0,75,17,1,0,0,,0,0,0,0,0.0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,5,0,1,100.0,0,17,8,47.06,1,33,1,0,57,55.34,46,218,712,930,96.4,7,0,1064,6,2,0
Benjamin Tetteh,796324,Yeni Malatyaspor,24759,turkey,2122,2004,26,23,6.88,7,2,9,,,13,4,20.0,122,6,50.0,177,91,264,68.39,47,46.08,55,0,0,0,,3,8,12,0,22,26,0,0,39,7,165,0,0,39,1,10.94,,41,37,4,6,1,,97,46.86,1,0,4,122,2,27,1,35,,0,0,0,0,0.0,0,0,0,2,306,12,0,0,5,0,0,0,0,0,0,286.29,25.0,4,42,22,28,24,41,52.56,0,12,8,66.67,27,22,78,20,144,46.6,12,300,106,386,179.0,64,1,821,46,4,0
Fatih Aksoy,827922,Alanyaspor,6362,turkey,2122,2625,32,31,6.88,1,1,2,,,78,1,33.33,156,76,57.14,522,1041,1562,86.83,40,54.05,34,0,0,0,,1,0,1,6,91,32,0,0,12,27,112,0,1,33,0,11.11,,42,36,6,1,0,,100,56.18,1,0,0,237,21,6,0,0,,0,0,0,0,0.0,0,0,0,0,283,4,0,0,0,0,0,0,0,0,0,2625.0,0.0,0,6,3,5,3,14,63.64,0,60,36,60.0,6,147,22,3,140,55.56,133,659,1143,1799,220.3,9,1,2167,28,6,0
Furkan Soyalp,226992,Gaziantep FK,5138,turkey,2122,1521,26,18,6.88,3,3,6,,,26,10,31.25,128,30,52.63,232,151,373,69.98,29,42.65,39,0,0,0,,3,3,9,1,6,25,0,0,11,30,128,0,0,33,0,9.68,,22,18,4,2,1,,64,41.83,1,0,1,160,19,24,0,3,,0,0,0,0,0.0,0,0,0,1,249,16,0,0,2,0,0,0,0,0,0,507.0,0.0,1,19,12,10,12,11,34.38,0,41,26,63.41,24,53,32,32,93,42.08,57,377,188,533,172.1,31,1,832,12,3,0
Kristijan Bistrović,796658,Fatih Karagümrük,4954,turkey,2122,1127,18,13,6.88,1,1,2,,,15,0,0.0,101,25,67.57,212,158,370,85.25,3,23.08,10,0,0,0,,2,1,6,2,5,18,0,0,6,7,33,0,0,8,0,7.14,,14,13,1,1,0,,46,66.67,0,0,0,64,15,8,0,1,,0,0,0,0,0.0,0,0,0,0,98,2,0,0,1,0,0,0,0,0,0,1127.0,0.0,1,5,9,2,6,13,81.25,0,19,12,63.16,8,27,16,8,49,59.76,37,269,173,434,123.9,14,1,586,14,3,0
