player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Micky van de Ven,998247,VfL Wolfsburg,2524,germany,2122,189,5,2,6.78,0,1,1,,,2,1,33.33,6,1,20.0,19,43,61,85.92,6,85.71,1,0,0,0,,1,0,0,0,7,4,0,0,0,1,3,0,0,0,0,0.0,,3,3,0,0,0,,5,71.43,0,0,0,10,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4,4,100.0,1,2,1,3,11,78.57,5,27,47,71,27.1,0,0,109,1,0,0
Takuma Asano,309546,VfL Bochum 1848,2542,germany,2122,1615,27,20,6.77,3,4,7,,,3,7,20.59,104,3,25.0,161,79,233,68.73,15,26.32,42,0,0,0,,4,5,10,1,7,27,0,0,19,14,105,0,0,17,0,9.09,,24,23,1,2,1,,58,47.93,0,0,1,106,7,20,0,18,,0,0,0,0,0.0,0,0,0,0,238,14,0,0,3,0,0,0,0,0,0,538.33,0.0,0,26,7,12,11,20,55.56,0,11,6,54.55,20,13,36,34,73,41.01,12,271,102,339,182.9,33,1,648,27,1,0
Marcus Thuram,791702,Borussia M'gladbach,2527,germany,2122,890,20,8,6.77,3,0,3,,,5,1,20.0,69,3,60.0,111,49,159,72.94,32,59.26,22,0,0,0,,1,4,8,0,5,19,0,0,25,3,73,0,0,11,0,9.68,,28,25,3,3,0,,53,50.96,1,0,0,59,5,13,0,7,,0,0,0,0,0.0,0,0,0,1,140,7,0,0,2,0,0,0,0,0,0,296.67,0.0,0,26,5,13,10,23,63.89,0,6,5,83.33,13,8,36,5,85,53.8,5,167,56,218,128.7,31,0,427,24,2,0
Pascal Stenzel,352562,VfB Stuttgart,2677,germany,2122,893,16,9,6.77,0,0,0,,,63,5,27.78,80,86,62.32,183,300,478,82.56,13,52.0,12,0,0,0,,0,0,0,2,23,15,0,0,2,16,49,0,0,13,0,0.0,,13,11,2,0,0,,29,43.94,0,0,1,101,11,5,0,0,,0,0,0,0,0.0,0,0,0,0,140,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,6,4,3,1,14.29,0,24,11,45.83,5,93,7,18,42,46.15,138,270,327,579,101.6,7,0,810,4,1,0
Genki Haraguchi,48243,1. FC Union Berlin,2547,germany,2122,1767,30,23,6.77,2,6,8,,,19,3,25.0,114,20,42.55,222,173,392,73.82,15,38.46,24,0,0,0,,3,2,7,0,15,29,0,0,14,33,106,0,0,27,0,6.9,,24,20,4,2,0,,80,49.38,1,0,1,139,26,25,0,1,,0,0,0,0,0.0,0,0,0,0,198,8,0,0,1,0,0,0,0,0,0,883.5,0.0,0,12,17,16,6,13,61.9,0,37,20,54.05,25,40,21,12,95,47.26,47,338,205,531,196.4,29,0,823,30,2,0
Jeremie Frimpong,970361,Bayer 04 Leverkusen,2681,germany,2122,2061,25,25,6.77,1,6,7,,,11,13,22.41,178,26,33.77,366,407,760,81.55,19,51.35,18,0,0,0,,4,1,1,4,33,25,0,0,26,11,103,0,2,17,0,9.09,,35,32,3,1,0,,124,59.33,0,0,1,172,17,30,0,1,,1,0,0,1,0.0,0,0,0,0,358,6,0,0,1,0,0,0,0,0,0,2061.0,0.0,0,6,5,6,4,47,59.49,0,32,18,56.25,30,28,79,58,143,58.13,77,503,487,932,169.3,11,1,1606,45,6,0
Andreas Voglsammer,123320,1. FC Union Berlin,2547,germany,2122,868,32,5,6.77,2,1,3,,,4,6,28.57,56,10,55.56,91,52,137,62.56,36,42.35,49,0,0,0,,2,1,4,0,7,31,0,0,8,8,87,0,0,16,0,6.06,,14,12,2,2,0,,40,51.28,2,0,1,82,3,10,0,14,,0,0,0,0,0.0,0,0,0,0,137,4,0,0,0,0,0,0,0,0,0,434.0,0.0,2,30,3,14,15,11,52.38,0,14,9,64.29,10,7,21,21,76,46.63,18,169,71,219,209.9,33,0,399,16,1,0
Julian Ryerson,800951,1. FC Union Berlin,2547,germany,2122,1424,28,13,6.77,2,0,2,,,22,16,31.37,97,23,41.07,171,201,356,74.63,18,38.3,29,0,0,0,,3,1,4,1,32,26,0,0,16,8,76,0,0,12,0,11.76,,25,23,2,1,1,,60,56.07,0,0,0,121,16,18,1,0,,0,0,0,0,0.0,0,0,0,0,223,11,0,0,1,0,0,0,0,0,0,712.0,0.0,0,10,7,7,6,19,61.29,0,27,15,55.56,18,49,31,51,78,50.65,56,292,236,477,176.0,17,2,876,14,3,0
Lukas Nmecha,803185,VfL Wolfsburg,2524,germany,2122,1632,25,18,6.76,8,0,8,,,9,4,19.05,93,9,47.37,170,87,253,68.19,33,50.0,33,0,0,0,,4,14,8,1,9,25,0,0,27,14,117,0,0,31,0,15.38,,30,24,6,8,0,,63,42.86,2,0,3,118,4,15,3,6,,0,1,0,0,0.0,0,0,0,1,260,8,0,0,3,0,0,0,0,0,0,204.0,0.0,0,46,6,22,22,22,56.41,0,12,5,41.67,14,16,39,21,96,45.07,19,277,115,371,169.1,52,1,699,29,5,0
Pavel Kadeřábek,109296,TSG Hoffenheim,2569,germany,2122,1201,19,14,6.76,1,2,3,,,16,14,29.79,114,17,40.48,218,170,374,72.34,41,59.42,28,0,0,0,,2,1,6,2,21,19,0,0,0,11,57,0,0,16,0,9.09,,20,17,3,1,0,,19,39.58,0,0,1,143,13,21,0,2,,0,0,0,0,0.0,0,0,0,0,207,3,0,0,1,0,0,0,0,0,0,1201.0,0.0,0,11,0,3,2,1,25.0,0,11,10,90.91,21,34,4,47,60,51.28,42,360,204,517,128.5,11,0,819,8,5,0
András Schäfer,877302,1. FC Union Berlin,2547,germany,2122,233,8,1,6.76,1,1,2,,,4,0,0.0,22,1,20.0,38,27,65,76.47,1,16.67,5,0,0,0,,0,0,1,0,4,8,0,0,1,5,18,0,0,6,0,14.29,,3,3,0,1,0,,10,43.48,0,0,0,20,2,4,0,0,,0,0,0,0,0.0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,233.0,0.0,0,4,3,3,3,4,80.0,0,4,1,25.0,4,8,5,1,11,37.93,5,52,34,85,54.1,7,0,135,2,2,0
Luca Kilian,855676,1. FC Köln,2671,germany,2122,2283,31,25,6.76,1,0,1,,,52,1,25.0,69,92,46.0,224,932,1155,83.94,46,50.55,45,0,0,0,,0,2,0,3,104,28,0,0,3,20,78,1,2,8,0,20.0,,34,30,4,1,0,,54,62.07,0,0,0,221,46,2,1,0,,0,0,0,1,0.0,0,0,0,0,241,1,0,0,0,0,0,0,0,0,0,2283.0,0.0,0,5,0,3,2,1,33.33,0,42,24,57.14,2,134,3,4,100,56.18,200,353,1027,1376,189.3,5,1,1681,11,3,0
Soma Novothny,134868,VfL Bochum 1848,2542,germany,2122,79,6,0,6.76,1,0,1,,,1,0,0.0,5,1,50.0,8,4,12,66.67,2,22.22,7,0,0,0,,0,0,0,0,2,5,0,0,0,1,10,0,0,2,0,33.33,,0,0,0,1,0,,3,50.0,1,0,0,6,0,0,0,0,,0,0,0,0,0.0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,79.0,0.0,0,3,0,2,1,0,0.0,0,1,1,100.0,0,1,0,0,5,33.33,2,10,8,18,33.8,3,0,29,2,0,0
Odilon Kossounou,973437,Bayer 04 Leverkusen,2681,germany,2122,1794,27,20,6.76,0,1,1,,,30,2,40.0,69,69,45.1,262,636,896,82.35,30,53.57,26,0,0,0,,2,0,1,4,59,25,0,0,10,10,67,0,0,15,0,0.0,,24,22,2,0,0,,42,50.6,0,0,0,192,26,5,0,0,,0,0,0,1,0.0,0,0,0,0,241,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,1,12,66.67,0,23,17,73.91,5,85,18,5,72,51.8,153,368,725,1088,169.0,4,1,1425,7,3,0
Marco Meyerhöfer,254135,SpVgg Greuther Fürth,2551,germany,2122,2279,26,25,6.76,1,0,1,,,44,5,11.63,150,40,34.78,316,327,638,73.08,23,48.94,24,0,0,0,,0,1,1,4,58,26,0,0,10,13,79,1,0,16,0,10.0,,59,54,5,1,0,,97,63.82,0,0,1,235,47,18,0,1,,1,0,0,1,0.0,0,0,0,0,376,10,0,0,1,0,0,0,0,0,0,2279.0,0.0,0,7,3,7,2,19,54.29,0,53,35,66.04,18,112,35,43,120,60.3,115,511,405,873,175.7,10,0,1566,25,0,0
Renato Steffen,243049,VfL Wolfsburg,2524,germany,2122,969,20,13,6.76,0,1,1,,,21,9,36.0,82,16,59.26,166,118,275,76.39,17,47.22,19,0,0,0,,2,1,6,0,14,20,0,0,6,7,54,0,0,19,0,0.0,,18,16,2,0,0,,45,56.25,0,0,1,85,13,13,0,0,,0,0,0,0,0.0,0,0,0,0,145,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,5,4,3,10,71.43,0,20,16,80.0,13,34,14,25,62,53.45,27,243,142,360,135.1,13,0,577,15,6,0
Maximilian Eggestein,569784,SC Freiburg,2538,germany,2122,2207,31,26,6.75,1,2,3,,,38,2,18.18,225,28,44.44,402,286,686,74.4,46,47.42,51,0,0,0,,1,0,6,4,30,31,0,0,22,28,142,1,0,32,0,4.35,,28,25,3,1,0,,81,47.09,0,0,1,236,30,23,0,1,,0,0,0,0,0.0,0,0,0,0,329,14,0,0,1,0,0,0,0,0,0,2207.0,0.0,0,8,15,11,6,7,36.84,0,48,28,58.33,23,82,19,11,127,47.21,63,588,345,922,209.4,23,0,1278,26,2,0
Timo Horn,97923,1. FC Köln,2671,germany,2122,1170,13,13,6.75,0,0,0,,,30,0,0.0,9,93,45.81,42,319,361,76.48,3,100.0,0,0,0,0,,0,0,0,1,12,13,0,0,0,1,1,0,0,0,0,0.0,,21,20,1,0,0,0.32,2,66.67,0,4,0,111,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,111,0,7,0,0,4,24,12,36,0,10,0.0,0.0,0,0,0,0,0,1,100.0,4,0,0,0.0,0,64,1,0,5,83.33,203,115,357,472,87.8,0,1,575,1,0,0
Marcus Ingvartsen,280721,1. FSV Mainz 05,2556,germany,2122,803,28,8,6.75,6,0,6,,,6,4,30.77,47,4,50.0,90,78,164,70.09,21,38.89,33,0,0,0,,0,1,4,0,6,26,0,0,12,8,80,0,1,18,0,23.08,,15,15,0,6,0,,27,36.49,0,0,0,70,8,5,4,4,,0,0,1,0,100.0,0,1,0,1,146,3,0,0,2,0,0,0,0,0,0,133.83,0.0,2,19,7,9,13,10,47.62,0,3,2,66.67,5,11,21,13,48,37.5,8,154,93,234,175.5,26,1,413,15,2,0
Mitchel Bakker,856638,Bayer 04 Leverkusen,2681,germany,2122,1824,25,19,6.75,1,4,5,,,26,12,32.43,166,30,34.09,426,411,825,80.57,13,50.0,13,0,0,0,,4,0,2,2,39,24,0,0,14,14,76,1,2,15,0,11.11,,29,27,2,0,1,,80,55.94,0,0,0,199,23,14,1,0,,0,0,0,1,0.0,0,0,0,0,306,5,0,0,0,0,0,0,0,0,0,1824.0,0.0,0,4,5,4,3,28,57.14,0,33,22,66.67,14,63,49,37,93,55.03,88,581,480,1024,162.0,9,1,1523,19,6,0
Håvard Nordtveit,22337,TSG Hoffenheim,2569,germany,2122,304,11,1,6.75,0,0,0,,,15,0,0.0,29,25,51.02,73,127,200,80.0,5,41.67,7,0,0,0,,0,0,0,0,10,8,0,0,1,0,9,0,0,2,0,0.0,,7,7,0,0,0,,13,86.67,0,0,0,50,10,1,0,0,,0,0,0,0,0.0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,100.0,0,7,6,85.71,1,37,2,1,18,66.67,49,110,141,250,54.0,1,0,309,4,1,0
Ansgar Knauff,997012,Eintracht Frankfurt,2674,germany,2122,877,17,8,6.75,1,1,2,,,6,6,28.57,70,3,15.0,116,62,172,60.99,10,34.48,19,0,0,0,,1,0,6,1,9,15,0,0,8,11,71,0,0,15,0,7.69,,11,11,0,1,0,,52,50.0,1,0,0,110,8,13,0,2,,0,2,0,0,0.0,0,0,0,0,203,5,0,0,0,0,0,0,0,0,0,877.0,0.0,0,7,6,3,4,22,55.0,0,21,15,71.43,11,26,40,21,62,46.62,20,202,101,282,101.2,13,1,550,9,0,0
Stefan Posch,355486,TSG Hoffenheim,2569,germany,2122,2207,28,26,6.75,2,0,2,,,50,2,18.18,127,73,38.02,344,761,1103,80.92,41,40.59,60,0,0,0,,1,0,2,5,68,28,0,0,5,17,121,0,2,36,0,14.29,,40,39,1,2,0,,63,50.81,2,0,0,260,28,5,0,1,,0,0,0,0,0.0,0,0,0,0,307,2,0,0,0,0,0,0,0,0,0,1103.5,0.0,1,8,6,5,7,3,37.5,0,48,30,62.5,5,138,8,11,104,46.22,192,522,852,1363,188.9,14,1,1708,13,5,0
Marcel Sabitzer,133908,FC Bayern München,2672,germany,2122,963,27,8,6.74,1,1,2,,,34,2,11.76,161,30,62.5,332,250,580,82.39,12,54.55,10,0,0,0,,5,2,7,0,10,27,0,0,13,10,53,1,0,17,0,4.55,,11,10,1,1,0,,39,47.56,0,0,0,124,10,11,0,0,,0,0,0,0,0.0,0,0,0,0,174,16,0,0,1,0,0,0,0,0,0,963.0,0.0,1,9,13,9,6,5,62.5,0,20,8,40.0,11,70,8,17,51,49.04,48,430,291,704,182.1,22,0,903,15,1,0
Kevin Mbabu,227900,VfL Wolfsburg,2524,germany,2122,1388,24,14,6.74,0,0,0,,,22,12,17.91,103,32,39.51,224,249,461,72.71,31,57.41,23,0,0,0,,2,0,2,3,32,23,0,0,13,11,116,0,0,24,0,0.0,,26,24,2,0,0,,85,47.75,0,0,0,173,35,21,0,2,,0,0,0,1,0.0,0,0,0,0,381,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,0,33,41.25,0,31,20,64.52,21,53,80,67,116,50.0,81,391,310,634,155.1,5,1,1203,21,4,0
Dedryck Boyata,103928,Hertha BSC,2528,germany,2122,1900,23,22,6.74,0,0,0,,,23,0,0.0,22,34,35.79,102,573,675,84.06,53,62.35,32,0,0,0,,0,0,2,5,133,22,0,1,0,3,47,0,1,11,0,0.0,,40,36,4,0,0,,23,60.53,0,0,0,128,17,5,0,3,,0,0,0,0,0.0,0,0,0,1,139,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,10,0,6,2,3,75.0,0,15,13,86.67,5,63,4,0,76,61.79,95,179,624,803,148.3,10,0,1035,6,1,0
André Hahn,40326,FC Augsburg,2600,germany,2122,2110,32,25,6.74,5,2,7,,,7,14,34.15,69,15,35.71,162,68,216,53.87,58,44.96,71,0,0,0,,5,4,7,1,40,32,0,0,22,33,193,0,0,56,0,11.11,,37,32,5,3,2,,66,35.11,1,0,1,185,15,19,1,17,,0,0,0,0,0.0,0,0,0,1,326,12,0,0,3,0,0,0,0,0,0,422.0,0.0,0,30,15,18,20,13,41.94,0,35,20,57.14,19,22,31,41,124,39.12,42,329,113,401,215.7,45,1,827,18,5,0
Angelo Stiller,901882,TSG Hoffenheim,2569,germany,2122,1692,26,18,6.74,2,1,3,,,45,4,23.53,196,25,45.45,404,390,790,83.78,28,51.85,26,0,0,0,,3,1,5,2,16,25,0,0,7,14,84,0,2,25,0,13.33,,39,36,3,2,0,,56,49.12,0,0,0,153,9,15,2,1,,0,0,0,0,0.0,0,0,0,0,217,13,0,0,0,0,0,0,0,0,0,846.0,0.0,0,9,6,6,4,15,53.57,0,30,17,56.67,15,78,28,17,84,50.0,55,526,434,943,168.5,15,1,1182,13,1,0
André Silva,190159,RB Leipzig,36360,germany,2122,2080,33,24,6.74,11,3,14,,,7,3,42.86,162,2,28.57,282,124,403,73.14,37,35.92,66,0,0,0,,7,17,12,2,14,33,0,0,47,9,170,0,0,20,0,18.97,,28,27,1,10,1,,64,38.1,3,0,3,148,2,16,2,16,,0,0,3,0,100.0,0,3,0,0,332,21,0,0,6,0,0,0,0,0,0,189.09,0.0,0,52,6,18,28,23,43.4,0,13,9,69.23,16,14,53,7,101,37.27,7,406,152,551,222.4,58,1,965,28,1,0
Tiago Tomás,983540,VfB Stuttgart,2677,germany,2122,1079,14,13,6.74,4,0,4,,,5,3,16.67,56,1,14.29,94,51,142,71.0,6,23.08,20,0,0,0,,2,6,4,0,1,14,0,0,11,6,72,0,0,6,0,14.29,,19,18,1,3,1,,49,48.51,0,0,1,58,4,7,3,7,,0,0,0,0,0.0,0,0,0,1,180,4,0,0,1,0,0,0,0,0,0,269.75,0.0,0,21,7,9,15,16,35.56,0,8,4,50.0,7,10,45,18,55,43.31,7,156,62,200,94.3,28,0,436,25,2,0
Jamie Gittens,1140599,Borussia Dortmund,2673,germany,2122,133,4,1,6.73,0,0,0,,,1,0,0.0,12,0,0.0,18,10,28,68.29,2,50.0,2,0,0,0,,0,0,0,0,1,3,0,0,5,3,20,0,0,2,0,0.0,,3,2,1,0,0,,22,55.0,0,0,0,13,1,3,0,0,,0,1,0,0,0.0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,13,61.9,0,3,2,66.67,2,3,21,0,24,54.55,1,31,10,41,20.2,1,0,97,6,0,0
Daniel Brosinski,26576,1. FSV Mainz 05,2556,germany,2122,390,11,4,6.73,0,0,0,,,8,7,30.43,34,6,28.57,67,56,116,71.6,6,66.67,3,0,0,0,,1,0,0,0,6,10,0,0,2,0,8,0,0,1,0,0.0,,10,10,0,0,0,,5,50.0,0,0,0,46,3,8,0,0,,0,0,0,0,0.0,0,0,0,0,93,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0,2,1,50.0,8,23,2,23,11,57.89,21,110,75,162,67.3,1,0,285,3,0,0
Gerrit Holtmann,253517,VfL Bochum 1848,2542,germany,2122,1764,28,22,6.73,5,4,9,,,4,11,19.3,116,7,53.85,164,57,210,75.54,5,13.51,32,0,0,0,,11,5,6,1,3,28,0,0,39,16,162,0,0,22,0,11.9,,34,30,4,3,2,,66,33.67,0,0,1,68,8,27,3,5,,0,0,0,0,0.0,0,0,0,0,272,14,0,0,2,0,0,0,0,0,0,352.8,0.0,0,18,24,18,18,38,41.76,0,15,9,60.0,27,11,91,57,71,30.47,13,264,71,278,188.3,42,0,692,13,0,0
Sebastian Rode,35194,Eintracht Frankfurt,2674,germany,2122,769,17,10,6.72,1,0,1,,,18,1,33.33,71,16,66.67,178,155,332,81.57,9,29.03,22,0,0,0,,2,1,3,0,8,17,0,0,7,12,47,0,0,6,0,16.67,,11,11,0,1,0,,27,51.92,0,0,0,75,13,12,0,0,,0,0,0,0,0.0,0,0,0,0,93,4,0,0,1,0,0,0,0,0,0,769.0,0.0,0,4,2,1,2,3,100.0,0,15,7,46.67,12,31,3,3,36,43.37,24,231,179,407,114.3,6,0,514,9,1,0
Dejan Ljubičić,869883,1. FC Köln,2671,germany,2122,1974,30,22,6.72,3,1,4,,,35,12,20.34,176,28,60.87,300,193,481,73.77,12,31.58,26,0,0,0,,4,1,6,0,10,30,0,0,24,36,140,0,0,29,0,10.34,,27,25,2,3,0,,86,43.0,0,0,0,171,15,28,0,3,,0,0,0,0,0.0,0,0,0,0,321,20,0,0,3,0,0,0,0,0,0,658.0,0.0,0,15,14,16,7,32,55.17,0,33,19,57.58,28,57,58,59,98,41.18,46,465,246,652,201.7,29,0,1019,21,4,0
Munas Dabbur,114379,TSG Hoffenheim,2569,germany,2122,1323,27,17,6.72,3,3,6,,,14,2,50.0,134,17,68.0,237,125,360,73.47,18,41.86,25,0,0,0,,3,2,13,1,4,26,0,0,36,13,127,0,0,29,0,9.09,,25,23,2,2,1,,53,34.19,0,0,2,130,5,16,0,2,,0,0,0,0,0.0,0,0,0,0,240,14,0,0,3,0,0,0,0,0,0,441.0,0.0,0,28,5,11,9,17,37.78,0,17,9,52.94,16,19,45,4,71,35.86,25,336,158,490,174.8,33,1,761,19,5,0
Marc Roca,847128,FC Bayern München,2672,germany,2122,382,9,4,6.72,0,0,0,,,11,2,40.0,62,12,60.0,148,103,249,87.99,0,0.0,5,0,0,0,,0,0,3,0,4,9,0,0,3,6,27,0,0,10,0,0.0,,2,2,0,0,0,,16,42.11,0,0,0,34,6,5,0,0,,0,0,0,0,0.0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,2,0,3,50.0,0,9,7,77.78,5,22,6,5,16,37.21,20,180,108,283,60.5,5,0,353,4,0,0
Timothy Tillman,844670,SpVgg Greuther Fürth,2551,germany,2122,2017,29,23,6.72,1,2,3,,,14,14,20.9,127,17,34.0,241,263,490,76.68,11,28.21,28,0,0,0,,4,3,8,2,22,29,0,0,28,23,144,0,0,37,0,4.17,,47,43,4,1,0,,122,51.26,0,0,1,149,12,29,1,1,,0,0,0,1,0.0,0,0,0,0,337,11,0,0,0,0,0,0,0,0,0,2017.0,0.0,2,12,12,8,8,38,55.88,0,43,26,60.47,29,36,68,67,133,48.01,50,403,303,639,194.9,24,0,1111,42,3,0
Robert Skov,327863,TSG Hoffenheim,2569,germany,2122,368,12,3,6.72,0,1,1,,,2,5,27.78,39,10,50.0,60,50,105,77.78,3,37.5,5,0,0,0,,2,0,5,1,3,11,0,0,1,7,24,0,0,6,0,0.0,,11,11,0,0,0,,10,34.48,0,0,2,30,3,9,0,0,,0,0,0,0,0.0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,9,3,5,2,2,28.57,0,3,2,66.67,9,10,7,18,13,35.14,20,97,56,135,73.9,12,0,224,5,1,0
Ondrej Duda,246319,1. FC Köln,2671,germany,2122,1628,31,20,6.71,2,0,2,,,35,8,29.63,175,36,67.92,306,181,479,75.2,17,44.74,21,0,0,0,,3,3,12,0,9,29,0,0,24,17,129,0,0,41,0,4.76,,31,26,5,1,1,,93,46.27,0,0,1,158,17,20,1,0,,0,0,0,0,0.0,0,0,0,0,308,24,0,0,1,0,0,0,0,0,0,814.0,0.0,0,21,21,16,14,37,56.06,0,23,16,69.57,20,56,66,27,110,46.03,53,442,222,637,194.7,42,0,1017,34,5,0
Dominik Kohr,152206,1. FSV Mainz 05,2556,germany,2122,1625,22,19,6.71,0,3,3,,,30,1,50.0,149,30,41.1,298,322,619,74.31,26,59.09,18,0,0,0,,3,3,4,2,21,22,0,0,13,26,108,0,0,46,0,0.0,,21,19,2,0,0,,69,43.4,0,0,2,214,35,10,0,0,,0,0,0,0,0.0,0,0,0,0,258,18,0,2,0,0,0,0,0,0,0,0.0,0.0,0,9,9,12,2,9,60.0,0,40,20,50.0,10,64,15,2,95,46.8,73,449,386,833,147.7,18,0,1083,20,6,2
Hamadi Al Ghaddioui,165015,VfB Stuttgart,2677,germany,2122,502,10,7,6.71,2,2,4,,,1,0,0.0,29,1,50.0,49,27,76,68.47,17,47.22,19,0,0,0,,1,3,4,0,4,10,0,0,6,4,45,0,0,13,0,16.67,,11,9,2,2,0,,11,29.73,2,0,0,35,0,8,0,3,,0,0,0,0,0.0,0,0,0,0,64,2,0,0,0,0,0,0,0,0,0,251.0,0.0,0,10,2,4,4,1,20.0,0,5,4,80.0,8,4,5,1,28,38.36,2,76,36,111,67.1,12,1,183,6,2,0
Andreas Luthe,40372,1. FC Union Berlin,2547,germany,2122,2430,27,27,6.71,0,0,0,,,61,0,0.0,41,190,36.75,140,403,543,61.77,8,100.0,0,0,0,0,,0,0,0,6,20,27,1,0,0,1,2,3,1,1,0,0.0,,39,34,5,0,0,-3.75,2,50.0,0,27,0,336,0,0,0,0,,0,0,0,1,0.0,2,0,0,0,347,0,9,0,0,7,42,26,68,0,18,0.0,0.0,0,0,0,0,0,0,0.0,7,0,0,0.0,0,121,0,0,10,83.33,517,422,457,879,181.1,0,1,1133,3,3,0
Kevin Vogt,48660,TSG Hoffenheim,2569,germany,2122,2570,30,29,6.71,0,2,2,,,116,1,25.0,175,185,59.49,569,1342,1910,88.18,24,51.06,23,0,0,0,,0,0,0,6,99,30,0,0,4,10,66,0,1,27,0,0.0,,52,48,4,0,0,,43,50.0,0,0,0,256,13,8,0,1,,0,1,0,1,0.0,0,0,0,0,282,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,3,0,4,66.67,0,21,12,57.14,7,232,6,4,67,50.38,311,748,1422,2166,201.2,3,0,2427,18,7,0
Dan-Axel Zagadou,826205,Borussia Dortmund,2673,germany,2122,959,15,10,6.71,0,0,0,,,9,0,0.0,50,36,49.32,267,529,796,88.15,37,72.55,14,0,0,0,,0,0,2,2,37,15,0,0,5,3,35,2,0,12,0,0.0,,17,15,2,0,0,,22,51.16,0,0,0,107,15,0,0,0,,0,0,0,1,0.0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,1,5,71.43,0,13,7,53.85,0,36,7,1,59,62.77,73,326,578,903,100.6,4,0,1043,4,2,0
Masaya Okugawa,794770,Arminia Bielefeld,2540,germany,2122,2542,33,30,6.71,8,1,9,,,12,1,7.14,123,13,44.83,192,97,288,62.61,22,28.21,56,0,0,0,,0,4,4,2,13,33,0,0,26,25,162,0,0,24,0,25.0,,37,34,3,7,1,,88,45.36,1,0,0,172,20,27,1,12,,0,0,0,0,0.0,0,0,0,0,324,18,0,0,6,0,0,0,0,0,0,317.75,0.0,0,25,7,13,15,20,38.46,0,46,25,54.35,27,25,52,14,110,40.44,29,334,140,460,221.3,32,0,857,22,0,0
Philipp Förster,268791,VfB Stuttgart,2677,germany,2122,975,20,11,6.71,2,1,3,,,8,3,37.5,130,8,72.73,237,131,365,85.88,10,47.62,11,0,0,0,,2,4,14,0,2,18,0,0,10,15,60,0,0,15,0,6.9,,22,18,4,1,1,,38,43.68,0,0,0,60,3,9,1,2,,0,0,0,0,0.0,0,0,0,0,112,13,0,0,1,0,0,0,0,0,0,487.5,0.0,1,18,11,8,7,9,50.0,0,20,13,65.0,9,11,18,8,48,44.44,11,284,149,425,120.7,29,0,598,9,4,0
