player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Omar Colley,238408,Beşiktaş JK,3050,turkey,2223,900,10,10,6.89,0,0,0,,,15,0,0.0,34,23,45.1,132,330,462,86.84,26,60.47,17,0,0,0,,1,0,1,3,50,10,0,0,1,2,31,1,1,11,0,0.0,,10,8,2,0,0,,23,62.16,0,0,0,70,17,4,0,0,,0,0,0,0,0.0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,0,0,0.0,0,9,5,55.56,4,37,0,0,49,61.25,51,171,361,532,68.9,4,1,658,14,4,0
Onur Bulut,142494,Beşiktaş JK,3050,turkey,2223,2476,29,27,6.89,3,4,7,,,22,11,20.0,210,68,56.2,477,550,1016,82.13,23,50.0,23,0,0,0,,4,0,3,8,56,28,0,0,16,25,107,0,0,21,1,17.65,,34,25,9,1,2,,91,52.0,0,0,1,221,30,14,2,1,,0,0,0,2,0.0,0,0,0,0,391,10,0,0,1,0,0,0,0,0,0,825.33,50.0,2,4,13,9,5,20,46.51,0,48,30,62.5,14,53,43,55,114,51.58,121,660,632,1237,192.9,17,3,1925,23,2,0
Charis Charisis,317297,Sivasspor,3076,turkey,2223,1751,26,21,6.89,1,1,2,,,49,3,18.75,154,50,63.29,296,228,521,80.9,16,45.71,19,0,0,0,,3,1,4,2,12,26,0,0,22,30,114,0,0,28,0,5.88,,32,29,3,1,0,,142,59.92,0,0,0,123,23,14,1,0,,0,0,0,0,0.0,0,0,0,0,211,24,0,0,0,0,0,0,0,0,0,1751.0,0.0,0,5,12,8,5,33,67.35,0,67,47,70.15,14,80,49,16,158,58.09,79,400,260,644,179.1,17,2,1002,42,3,0
Enis Bardhi,355024,Trabzonspor,3051,turkey,2223,1327,30,12,6.89,6,0,6,,,26,17,21.25,214,24,57.14,379,181,543,85.11,5,45.45,6,0,0,0,,0,2,11,1,10,30,0,0,17,22,92,0,0,33,0,14.29,,22,17,5,5,1,,73,45.91,1,0,1,95,3,30,1,3,,0,0,1,0,100.0,0,1,0,0,232,11,0,0,4,0,0,0,0,0,0,221.17,0.0,5,19,23,11,20,25,60.98,0,22,11,50.0,30,49,41,80,78,45.88,42,515,203,638,206.6,42,2,977,26,2,0
Erdal Rakip,319871,Antalyaspor,3056,turkey,2223,852,15,9,6.89,0,0,0,,,14,1,20.0,72,12,40.0,140,121,260,77.84,31,64.58,17,0,0,0,,0,0,1,1,8,14,0,0,5,16,69,0,0,23,0,0.0,,11,8,3,0,0,,63,54.78,0,0,0,74,15,11,0,0,,0,0,0,0,0.0,0,0,0,0,105,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,1,7,46.67,0,34,25,73.53,11,24,15,5,94,57.67,30,194,145,334,96.4,4,0,491,22,2,0
Umut Bozok,869839,Trabzonspor,3051,turkey,2223,1151,27,11,6.89,8,1,9,,,6,1,33.33,108,7,53.85,184,93,276,77.53,15,32.61,31,0,0,0,,2,5,7,0,3,27,0,0,20,8,89,0,0,24,0,22.22,,19,16,3,6,2,,47,44.76,1,0,1,80,2,22,2,12,,0,0,0,0,0.0,0,0,0,1,138,12,0,0,5,0,0,0,0,0,0,143.88,0.0,0,28,8,12,17,12,57.14,0,15,11,73.33,22,10,21,3,62,41.06,13,257,102,356,185.9,36,2,529,20,3,0
Adil Demirbağ,787949,Konyaspor,3085,turkey,2223,2394,27,27,6.89,0,0,0,,,72,1,25.0,76,106,60.92,349,1065,1413,90.06,58,54.72,48,0,0,0,,1,3,1,7,71,27,0,0,2,14,97,0,0,31,0,0.0,,33,30,3,0,0,,54,52.43,0,0,0,156,30,5,0,0,,0,0,0,2,0.0,0,0,0,0,185,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0,17,1,11,6,1,16.67,0,28,17,60.71,5,123,6,4,112,53.59,174,436,1137,1569,185.9,18,0,1863,25,9,1
Marlon,870787,MKE Ankaragücü,3103,turkey,2223,1003,13,11,6.88,0,1,1,,,27,12,23.08,109,44,51.76,222,187,397,78.15,11,47.83,12,0,0,0,,1,0,1,2,21,13,0,0,6,9,42,0,1,12,0,0.0,,19,18,1,0,0,,47,61.04,0,0,0,111,7,10,0,0,,0,0,0,0,0.0,0,0,0,0,201,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,3,3,1,5,50.0,0,32,20,62.5,10,49,10,52,58,58.0,85,334,226,508,89.5,5,0,834,10,1,1
Aytaç Kara,128196,Kasımpaşa,6063,turkey,2223,1500,32,15,6.88,3,1,4,,,38,9,31.03,179,39,51.32,385,349,725,86.62,15,50.0,15,0,0,0,,0,0,10,1,23,30,0,0,5,17,57,0,0,20,0,8.57,,34,33,1,3,0,,60,58.82,2,0,0,112,30,18,0,0,,0,0,1,1,100.0,0,1,0,0,166,14,0,0,1,0,0,0,0,0,0,500.0,0.0,5,14,21,12,13,9,90.0,0,37,22,59.46,18,73,10,29,75,56.82,76,486,380,837,206.5,35,1,1108,14,5,0
Yonathan Del Valle,34368,Ümraniyespor,55625,turkey,2223,732,18,8,6.88,1,1,2,,,7,18,35.29,42,11,61.11,83,46,111,74.5,3,75.0,1,0,0,0,,5,1,8,0,1,18,0,0,15,4,44,0,0,14,0,3.85,,17,16,1,1,0,,38,46.91,0,0,1,38,2,18,0,5,,0,2,0,0,0.0,0,0,0,0,132,5,0,0,1,0,0,0,0,0,0,732.0,0.0,1,15,11,13,5,11,45.83,0,17,11,64.71,16,12,24,51,41,48.24,18,147,53,149,123.9,26,0,352,10,2,0
Adnan Januzaj,328145,Başakşehir FK,3086,turkey,2223,617,11,6,6.88,2,3,5,,,13,9,42.86,64,15,60.0,113,57,161,76.67,3,33.33,6,0,0,0,,3,1,5,1,2,11,0,1,6,12,46,0,1,7,0,14.29,,8,8,0,1,1,,42,51.22,0,0,1,49,2,11,2,1,,0,0,0,0,0.0,0,0,0,0,101,8,0,1,0,0,0,0,0,0,0,308.5,0.0,0,9,5,6,3,23,58.97,0,6,4,66.67,11,24,39,21,45,49.45,25,159,72,210,75.7,14,1,353,13,1,0
Ertuğrul Ersoy,355004,İstanbulspor,3066,turkey,2223,1670,23,18,6.88,2,0,2,,,26,0,0.0,34,42,34.71,118,476,594,81.82,31,50.82,30,0,0,0,,0,0,3,2,94,22,0,1,1,8,54,1,0,17,0,13.33,,24,23,1,2,0,,48,66.67,2,0,1,132,16,0,0,3,,0,0,0,1,0.0,0,0,0,0,145,0,0,1,0,0,0,0,0,0,0,835.0,0.0,0,13,2,7,5,2,100.0,0,38,19,50.0,0,70,2,1,79,59.4,121,214,513,726,151.4,15,1,956,8,7,0
Patrick van Aanholt,74577,Galatasaray,3061,turkey,2223,807,10,9,6.88,0,2,2,,,4,6,33.33,71,19,45.24,157,189,340,81.93,8,61.54,5,0,0,0,,0,0,1,3,16,10,0,0,2,3,17,0,1,6,0,0.0,,8,7,1,0,0,,19,61.29,0,0,0,75,8,8,0,1,,0,0,0,0,0.0,0,0,0,0,123,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,7,6,2,0,0.0,0,14,8,57.14,8,18,2,18,27,61.36,42,218,215,415,68.8,9,0,598,5,2,0
Papy Djilobodji,106661,Kasımpaşa,6063,turkey,2223,2528,29,28,6.88,2,1,3,,,44,2,28.57,76,80,34.93,310,739,1047,79.92,49,54.44,41,0,0,0,,1,2,2,4,143,29,0,1,5,12,78,0,1,19,0,14.29,,40,38,2,2,0,,40,51.95,1,0,0,263,43,9,0,1,,0,0,0,1,0.0,0,0,0,0,286,2,0,1,1,0,0,0,0,0,0,1264.0,0.0,0,13,1,7,5,5,71.43,0,23,12,52.17,9,130,7,7,89,53.29,229,496,821,1310,199.5,14,3,1668,13,10,0
Altay Bayındır,815890,Fenerbahçe,3052,turkey,2223,2340,26,26,6.88,0,0,0,,,66,0,0.0,49,128,37.65,86,393,479,68.92,8,100.0,0,0,0,0,,0,0,0,9,19,26,1,0,0,2,4,1,0,2,0,0.0,,31,28,3,0,0,,8,66.67,0,15,0,216,0,0,0,0,,0,0,0,2,0.0,5,0,1,0,224,0,9,0,0,24,40,18,59,1,17,0.0,0.0,0,0,0,0,0,0,0.0,22,2,2,100.0,0,150,0,0,16,80.0,340,268,427,695,178.8,0,1,940,8,2,0
Fredrik Ulvestad,36922,Sivasspor,3076,turkey,2223,1968,28,22,6.88,1,3,4,,,33,1,14.29,187,30,54.55,348,263,610,79.95,42,62.69,25,0,0,0,,3,1,10,2,14,28,0,0,15,12,87,0,0,32,0,3.23,,33,28,5,1,0,,79,56.03,1,0,1,153,22,21,0,2,,0,0,0,0,0.0,0,0,0,0,199,18,0,0,0,0,0,0,0,0,0,1968.0,0.0,0,25,6,15,6,12,75.0,0,40,23,57.5,21,54,16,7,121,58.17,55,475,295,763,192.5,31,1,1043,27,4,0
Kerim Alıcı,758870,Hatayspor,3091,turkey,2223,283,4,4,6.88,0,1,1,,,1,3,21.43,7,1,14.29,18,27,42,60.0,4,57.14,3,0,0,0,,1,0,0,1,4,4,0,0,3,2,14,0,0,4,0,0.0,,2,2,0,0,0,,5,31.25,0,0,0,28,6,7,0,0,,0,1,0,0,0.0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,5,4,80.0,6,7,2,14,9,39.13,7,45,39,70,27.5,1,0,146,0,0,0
Jovan Manev,1111781,Adana Demirspor,3101,turkey,2223,443,8,4,6.88,0,0,0,,,7,0,0.0,16,10,58.82,54,166,220,88.35,18,78.26,5,0,0,0,,0,1,2,1,27,8,0,0,3,1,18,0,0,6,0,0.0,,5,5,0,0,0,,12,48.0,0,0,0,29,7,1,0,0,,0,0,0,0,0.0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,0,2,40.0,0,9,7,77.78,1,8,5,1,30,62.5,17,73,177,249,55.0,5,0,337,1,0,0
Haris Hajradinović,254979,Kasımpaşa,6063,turkey,2223,2239,33,27,6.87,2,2,4,,,44,16,19.75,276,54,54.0,473,194,651,74.66,11,29.73,26,0,0,0,,6,2,6,1,9,32,0,0,17,31,138,0,0,57,0,5.26,,44,42,2,2,0,,112,50.0,1,0,0,221,20,44,1,4,,0,1,0,0,0.0,0,0,0,0,371,26,0,0,0,0,0,0,0,0,0,1119.5,0.0,5,18,20,22,10,11,44.0,0,65,35,53.85,43,89,25,81,123,47.13,100,715,238,872,219.9,38,1,1293,37,8,0
Ali Sowe,238394,MKE Ankaragücü,3103,turkey,2223,2750,32,30,6.87,12,4,16,,,13,1,25.0,174,18,72.0,289,198,486,75.47,57,32.39,119,0,1,0,,4,18,14,5,20,32,0,0,69,17,282,0,0,46,0,16.44,,43,36,7,11,1,,105,39.18,2,0,2,158,3,32,3,15,,0,0,1,0,0.0,0,0,0,0,393,20,0,0,7,0,0,0,0,0,0,229.17,0.0,0,58,15,30,29,38,50.0,0,24,12,50.0,32,21,76,4,162,36.49,25,419,229,644,219.8,73,2,1186,43,0,0
Lucas Biglia,17799,Başakşehir FK,3086,turkey,2223,1639,25,18,6.87,0,0,0,,,54,3,25.0,210,56,70.0,480,523,1000,89.45,18,48.65,19,0,0,0,,2,1,2,3,28,25,0,0,11,39,102,0,0,29,0,0.0,,18,17,1,0,0,,85,50.6,0,0,0,118,28,14,0,0,,0,0,0,1,0.0,0,0,0,0,168,7,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,6,4,2,6,54.55,0,53,22,41.51,14,86,11,12,103,50.24,80,574,556,1118,171.7,8,0,1390,26,6,0
Okan Erdoğan,881213,İstanbulspor,3066,turkey,2223,2622,30,30,6.87,0,1,1,,,71,0,0.0,93,101,46.98,252,864,1116,82.48,37,50.68,36,0,0,0,,0,0,1,7,107,30,0,0,8,28,99,0,1,26,0,0.0,,51,42,9,0,0,,98,60.87,0,0,0,237,63,6,0,0,,0,0,0,1,0.0,0,0,0,0,284,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,1,11,91.67,0,74,49,66.22,6,161,12,4,135,57.69,215,391,966,1353,206.0,5,2,1764,13,7,0
Muammer Yıldırım,130582,Sivasspor,3076,turkey,2223,495,6,5,6.87,0,0,0,,,12,0,0.0,5,26,36.62,17,82,99,68.28,1,50.0,1,0,0,0,,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0.0,,11,9,2,0,0,,1,100.0,0,1,0,46,0,1,0,0,,0,0,0,0,0.0,1,0,0,0,47,0,3,0,0,1,12,8,20,0,6,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,36,0,0,2,66.67,71,45,100,145,41.2,0,0,208,1,0,0
Riad Bajić,331751,Giresunspor,5765,turkey,2223,2878,34,34,6.86,14,2,16,,,28,4,28.57,157,30,71.43,240,150,386,69.8,59,34.91,110,0,0,2,,3,10,25,1,10,34,0,0,55,3,211,0,0,21,0,17.28,,56,46,10,13,1,,90,47.12,3,0,1,167,4,19,8,23,,1,0,5,1,60.0,0,3,0,1,335,11,0,0,3,0,0,0,0,0,0,205.57,0.0,0,58,23,17,39,30,54.55,0,15,8,53.33,19,43,55,14,149,41.39,42,393,174,553,233.4,81,1,979,45,1,0
Volkan Babacan,30143,Başakşehir FK,3086,turkey,2223,1890,21,21,6.86,0,0,0,,,102,0,0.0,18,157,46.73,70,538,608,76.29,2,66.67,1,0,0,0,,0,0,0,8,14,21,0,0,0,1,3,3,1,0,0,0.0,,17,15,2,0,0,,4,66.67,0,8,0,189,0,0,0,0,,0,0,0,0,0.0,2,0,0,0,195,0,3,0,0,6,32,16,48,1,11,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,0,204,1,0,6,66.67,336,196,601,797,144.1,0,1,979,5,0,0
Vukan Savićević,257071,Giresunspor,5765,turkey,2223,1297,26,13,6.86,1,0,1,,,48,21,33.87,157,39,55.71,291,171,441,72.77,16,51.61,15,0,0,0,,6,2,7,0,2,26,0,0,19,19,94,0,0,20,0,3.33,,26,21,5,1,0,,85,51.83,0,0,1,165,6,35,0,2,,0,0,0,0,0.0,0,0,0,0,294,14,0,0,1,0,0,0,0,0,0,1297.0,0.0,1,13,17,13,10,20,48.78,0,34,19,55.88,35,101,41,62,101,51.79,70,464,204,606,178.4,30,1,945,31,6,0
Benjamin Stambouli,105951,Adana Demirspor,3101,turkey,2223,2114,30,25,6.86,1,4,5,,,97,4,25.0,203,81,49.39,431,537,964,78.89,25,58.14,18,0,0,0,,3,0,5,3,52,30,0,0,19,28,102,1,1,22,0,8.33,,32,27,5,1,0,,98,53.85,1,0,0,258,22,26,0,0,,0,0,0,0,0.0,0,0,0,0,343,9,0,1,0,0,0,0,0,0,0,2114.0,0.0,0,3,9,6,1,35,67.31,0,40,16,40.0,26,182,52,16,123,54.67,164,628,610,1222,205.8,12,1,1587,23,3,1
Bilal Bayazit,825850,Kayserispor,3072,turkey,2223,2693,30,30,6.86,0,0,0,,,103,0,0.0,15,192,40.42,95,595,690,69.84,7,87.5,1,0,0,0,,0,0,0,7,22,30,0,1,0,0,3,2,0,2,0,0.0,,52,39,13,0,0,,9,81.82,0,14,0,298,1,0,0,0,,0,0,0,1,0.0,7,0,1,0,306,0,6,1,0,16,65,36,102,0,18,0.0,0.0,0,0,0,0,0,0,0.0,16,4,3,75.0,0,229,0,0,16,84.21,475,300,688,988,205.8,0,2,1332,5,2,0
Mame Thiam,180981,Kayserispor,3072,turkey,2223,1947,27,22,6.86,9,2,11,,,11,3,30.0,110,10,45.45,245,214,456,75.37,52,48.6,55,0,1,0,,3,8,10,4,19,27,0,0,19,9,138,0,0,38,0,19.15,,41,31,10,8,1,,57,40.71,4,0,1,149,15,20,1,16,,0,0,2,1,50.0,0,1,0,1,259,6,0,0,4,0,0,0,0,0,0,216.33,0.0,0,38,9,19,18,17,44.74,0,19,11,57.89,20,20,38,10,109,44.13,22,351,264,605,185.2,47,2,932,21,2,0
Muammer Sarıkaya,816571,İstanbulspor,3066,turkey,2223,2203,31,25,6.86,1,4,5,,,47,3,33.33,232,69,58.97,449,517,963,83.74,20,48.78,21,0,0,0,,1,2,6,2,26,31,0,0,16,41,128,0,0,41,0,4.55,,48,39,9,1,0,,139,56.5,0,0,2,187,21,21,0,0,,0,0,0,0,0.0,0,0,0,0,274,14,0,0,1,0,0,0,0,0,0,2203.0,0.0,0,12,10,11,5,30,69.77,0,68,41,60.29,21,101,43,9,159,55.4,117,590,569,1150,212.6,22,0,1538,41,7,0
Mame Biram Diouf,22481,Konyaspor,3085,turkey,2223,1641,28,17,6.86,9,1,10,,,1,0,0.0,65,4,50.0,112,59,171,62.41,90,60.4,59,0,0,0,,1,10,12,0,16,28,0,0,15,4,101,0,0,22,0,15.0,,30,28,2,8,1,,31,42.47,5,0,0,103,2,14,1,18,,0,0,1,0,100.0,0,1,0,1,149,3,0,1,3,0,0,0,0,0,0,182.33,0.0,0,58,2,19,29,5,45.45,0,14,8,57.14,14,4,11,2,121,54.5,8,206,70,274,192.0,60,2,471,14,0,1
Arif Kocaman,1173638,Kayserispor,3072,turkey,2223,1076,14,12,6.86,1,0,1,,,18,0,0.0,9,24,35.29,68,409,477,83.98,29,56.86,22,0,0,0,,0,0,0,4,60,14,0,0,1,2,38,0,2,8,0,33.33,,22,15,7,1,0,,18,52.94,1,0,0,91,19,2,0,1,,0,0,0,1,0.0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,1076.0,0.0,0,3,0,2,1,4,44.44,0,13,9,69.23,2,51,9,0,47,55.29,68,109,459,568,96.0,3,0,739,1,1,0
Bruno Peres,243175,Trabzonspor,3051,turkey,2223,569,7,7,6.86,0,0,0,,,3,4,16.67,59,19,70.37,158,157,311,88.1,5,50.0,5,0,0,0,,0,1,2,1,8,7,0,0,1,4,19,0,0,9,0,0.0,,9,8,1,0,0,,24,63.16,0,0,0,42,12,5,0,0,,0,0,0,0,0.0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,1,1,7,87.5,0,14,11,78.57,5,9,8,24,29,60.42,27,205,172,353,48.0,4,0,510,3,3,0
Mert Günok,39573,Beşiktaş JK,3050,turkey,2223,2070,23,23,6.86,0,0,0,,,102,0,0.0,30,162,41.65,99,367,466,66.29,5,83.33,1,0,0,0,,0,0,0,7,14,23,1,0,0,1,2,2,0,0,0,0.0,,22,18,4,0,0,,7,87.5,0,24,0,237,1,0,0,0,,1,0,0,0,0.0,2,0,0,0,242,0,7,0,0,12,31,23,54,2,14,0.0,0.0,0,0,0,0,0,1,100.0,12,3,1,33.33,0,210,1,0,12,85.71,389,285,418,703,157.7,0,0,929,4,0,0
Onur Ergün,893009,İstanbulspor,3066,turkey,2223,1836,30,20,6.86,2,0,2,,,48,5,38.46,196,65,62.5,413,413,821,84.03,20,51.28,19,0,0,0,,0,1,4,4,33,29,0,0,6,23,87,0,0,36,0,10.53,,32,28,4,2,0,,67,49.63,0,0,1,156,23,22,1,0,,0,0,0,0,0.0,0,0,0,0,200,7,0,0,1,0,0,0,0,0,0,918.0,0.0,0,9,10,10,5,5,50.0,0,51,30,58.82,22,99,10,13,87,50.0,104,526,464,977,198.8,19,1,1226,11,6,0
Luan Peres,842098,Fenerbahçe,3052,turkey,2223,792,11,9,6.85,1,0,1,,,15,1,25.0,49,32,55.17,147,222,368,84.21,15,88.24,2,0,0,0,,0,1,1,2,25,11,0,1,3,7,25,0,0,11,0,25.0,,10,9,1,1,0,,33,58.93,0,0,0,69,17,0,1,0,,0,0,0,1,0.0,0,0,0,0,97,3,0,1,0,0,0,0,0,0,0,792.0,0.0,0,3,1,1,2,7,63.64,0,23,14,60.87,0,40,11,4,48,65.75,58,191,250,437,75.4,4,0,601,3,1,0
Gökhan Inler,4252,Adana Demirspor,3101,turkey,2223,1167,28,10,6.85,2,3,5,,,61,2,40.0,184,55,76.39,372,346,716,89.05,7,58.33,5,0,0,0,,1,0,7,1,10,28,0,0,8,16,57,0,1,24,0,9.52,,14,13,1,1,1,,45,46.39,0,0,1,88,7,20,0,0,,0,0,0,0,0.0,0,0,0,0,122,8,0,0,2,0,0,0,0,0,0,583.5,0.0,0,3,18,9,5,15,75.0,0,18,15,83.33,20,93,20,5,52,47.71,72,445,364,804,191.9,21,1,964,12,2,0
Max Gradel,16590,Sivasspor,3076,turkey,2223,2261,30,25,6.85,7,5,12,,,30,37,20.9,232,31,54.39,428,175,566,74.77,11,36.67,19,0,0,0,,8,3,9,0,6,30,0,0,60,34,195,0,0,30,0,15.91,,43,38,5,7,0,,143,44.83,1,0,1,191,7,41,1,11,,0,0,4,0,100.0,0,4,0,0,533,17,0,1,5,0,0,0,0,0,0,323.0,0.0,4,30,14,13,22,55,49.11,0,36,25,69.44,41,69,112,177,154,44.13,57,726,208,757,205.6,44,0,1445,52,3,1
Lionel Carole,122922,Kayserispor,3072,turkey,2223,2004,23,23,6.85,0,1,1,,,50,9,34.62,148,96,59.63,378,561,930,81.79,30,61.22,19,0,0,0,,1,0,2,6,55,23,0,0,9,8,70,1,0,27,0,0.0,,33,24,9,0,0,,62,54.87,0,0,0,207,41,18,0,0,,0,0,0,0,0.0,0,0,0,0,315,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,3,1,13,59.09,0,22,13,59.09,18,102,22,26,92,56.79,161,514,649,1137,157.6,6,1,1612,28,4,0
Fredy,845281,Antalyaspor,3056,turkey,2223,1510,26,18,6.85,3,2,5,,,15,4,17.39,122,20,39.22,238,177,411,73.13,18,37.5,30,0,0,0,,5,2,6,1,14,26,0,1,22,24,115,0,0,31,0,7.14,,28,25,3,3,0,,92,51.98,0,0,0,151,15,13,1,9,,0,0,0,0,0.0,0,0,0,0,240,9,0,1,2,0,0,0,0,0,0,503.33,0.0,0,19,23,20,16,22,68.75,0,48,33,68.75,13,39,32,23,110,48.89,51,371,214,562,178.1,42,1,895,22,5,0
Léo Dubois,552680,Galatasaray,3061,turkey,2223,1012,21,9,6.85,1,1,2,,,14,10,24.39,134,19,47.5,242,160,392,83.58,12,54.55,10,0,0,0,,2,0,6,4,29,20,0,0,7,10,45,0,0,6,0,9.09,,7,6,1,0,1,,38,52.05,0,0,0,77,12,14,0,1,,0,0,0,0,0.0,0,0,0,0,166,1,0,0,1,0,0,0,0,0,0,1012.0,0.0,0,5,6,2,3,6,33.33,0,18,12,66.67,14,26,18,41,50,52.63,40,328,182,469,137.0,11,3,794,15,1,0
Valon Ethemi,904945,İstanbulspor,3066,turkey,2223,2226,30,27,6.85,12,4,16,,,38,22,30.14,216,22,43.14,317,159,454,70.39,12,36.36,21,0,0,0,,11,3,10,1,8,29,0,0,36,16,158,0,0,25,1,22.64,,48,37,11,10,2,,103,42.92,1,0,1,191,10,33,3,13,,0,1,3,0,100.0,0,3,0,0,444,22,0,0,8,0,0,0,0,0,0,185.5,33.33,3,33,20,23,20,38,38.0,0,28,16,57.14,32,77,100,73,115,42.12,51,506,212,645,198.6,53,2,1179,37,6,0
Ömer Ali Şahiner,103912,Başakşehir FK,3086,turkey,2223,1949,27,23,6.85,1,1,2,,,73,8,30.77,219,83,53.9,475,413,880,81.94,21,46.67,24,0,0,0,,1,0,4,3,59,27,0,0,11,21,84,1,0,20,0,14.29,,20,18,2,1,0,,79,56.83,0,0,0,194,16,16,0,0,,0,0,0,0,0.0,0,0,0,0,266,6,0,1,1,0,0,0,0,0,0,1949.0,0.0,0,2,5,2,1,9,50.0,0,57,35,61.4,16,129,18,26,100,54.35,154,628,472,1074,184.9,7,1,1537,14,3,1
Caner Osmanpaşa,135941,Sivasspor,3076,turkey,2223,1988,23,23,6.85,2,0,2,,,12,0,0.0,15,27,31.76,86,520,606,79.53,56,62.92,33,0,0,0,,1,0,1,4,70,23,0,0,11,6,69,0,1,14,0,18.18,,34,28,6,2,0,,47,56.63,1,0,0,156,53,1,0,1,,0,0,0,0,0.0,0,0,0,0,188,2,0,0,1,0,0,0,0,0,0,994.0,0.0,0,11,0,8,2,3,37.5,0,34,16,47.06,1,42,8,2,103,59.88,85,184,580,762,157.5,11,2,1047,10,3,0
Juan Mata,28367,Galatasaray,3061,turkey,2223,357,16,3,6.85,3,1,4,,,14,8,50.0,103,9,69.23,169,71,232,86.25,0,0.0,0,0,0,0,,0,2,4,0,0,15,0,0,5,3,15,0,0,3,0,25.0,,4,2,2,3,0,,10,40.0,1,0,0,37,1,12,1,2,,0,0,0,0,0.0,0,0,0,0,66,1,0,0,1,0,0,0,0,0,0,119.0,0.0,1,9,3,2,6,1,20.0,0,3,0,0.0,12,26,5,16,10,40.0,13,212,73,269,102.7,12,1,341,6,1,0
Wilson Eduardo,105404,Alanyaspor,6362,turkey,2223,704,16,7,6.84,4,1,5,,,6,1,8.33,42,8,57.14,72,51,122,79.74,10,34.48,19,0,0,0,,2,2,1,0,8,16,0,0,3,2,41,0,0,14,0,21.05,,15,10,5,3,1,,17,43.59,0,0,2,31,1,6,1,2,,0,0,0,0,0.0,0,0,0,0,59,4,0,0,3,0,0,0,0,0,0,176.0,0.0,1,9,10,10,8,3,50.0,0,10,7,70.0,6,8,6,12,27,39.71,14,112,53,153,109.5,19,1,246,4,2,0
Danijel Aleksić,45377,Başakşehir FK,3086,turkey,2223,1653,30,18,6.84,8,1,9,,,27,8,32.0,142,34,70.83,298,213,503,83.42,22,44.0,28,0,0,1,,1,1,10,2,20,30,0,0,14,26,97,0,0,21,0,19.05,,23,20,3,8,0,,39,36.11,0,0,2,100,2,24,5,4,,0,0,1,0,0.0,0,0,0,0,172,18,0,0,3,0,0,0,0,0,0,206.63,0.0,2,30,12,13,19,9,50.0,0,18,11,61.11,24,41,18,25,61,38.61,48,393,235,603,205.3,42,1,842,13,5,0
