player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Alexander Nübel,584722,AS Monaco,1653,france,2223,3420,38,38,6.93,0,0,0,0.0,0.3,113,0,0.0,21,257,47.95,113,538,651,69.4,7,87.5,1,0,0,0,,0,0,0,9,14,38,0,0,0,1,2,2,1,0,0,0.0,,58,54,4,0,0,-6.46,2,66.67,0,30,0,287,1,1,0,0,,0,0,0,0,0.0,5,0,0,0,291,0,4,0,0,12,81,59,140,3,19,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,1,231,0,0,9,81.82,536,317,621,938,263.5,0,2,1343,2,2,0
Vanderson,1090694,AS Monaco,1653,france,2223,2218,31,24,6.93,1,4,5,2.41,3.09,47,23,23.47,266,67,49.63,549,324,850,77.91,27,50.0,27,0,0,0,,6,2,6,3,32,30,0,0,21,31,145,1,0,36,0,3.85,,35,35,0,1,0,,129,52.23,0,0,3,241,48,27,0,3,,0,0,0,0,0.0,0,0,0,0,434,14,0,1,1,0,0,0,0,0,0,2218.0,0.0,0,13,13,12,8,27,45.76,0,84,48,57.14,27,102,59,98,156,51.83,135,783,406,1091,208.0,26,1,1797,18,3,1
Nordi Mukiele,780014,Paris Saint-Germain,1644,france,2223,1144,19,12,6.93,0,3,3,1.0,1.41,12,2,12.5,83,12,54.55,223,311,532,88.37,21,67.74,10,0,0,0,,4,1,2,5,15,18,0,0,12,10,59,0,0,16,0,0.0,,11,10,1,0,0,,51,51.0,0,0,1,70,14,10,0,2,,0,0,0,0,0.0,0,0,0,0,125,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,1,7,2,6,33.33,0,31,23,74.19,10,21,18,16,72,54.96,22,280,338,602,124.8,11,2,837,14,0,0
Lucien Agoumé,960006,Troyes,1652,france,2223,1096,15,14,6.93,0,1,1,0.8,1.04,50,6,66.67,135,38,55.07,286,331,611,83.7,31,62.0,19,0,0,0,,1,1,2,0,20,15,0,0,11,16,78,0,0,30,0,0.0,,29,23,6,0,0,,55,48.25,0,0,0,119,27,12,0,1,,0,0,0,0,0.0,0,0,0,0,150,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,3,4,3,5,50.0,0,42,25,59.52,12,83,10,9,86,52.44,69,370,369,730,104.0,9,1,929,8,6,0
Julien Laporte,791048,Lorient,1656,france,2223,1656,20,19,6.93,0,0,0,0.33,0.09,45,0,0.0,58,60,48.0,169,510,679,85.41,32,60.38,21,0,0,0,,0,0,0,3,106,20,0,0,2,6,39,1,1,10,0,0.0,,26,24,2,0,0,,38,67.86,0,0,0,116,18,1,0,1,,1,0,0,0,0.0,0,0,0,0,125,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,4,2,1,100.0,0,22,16,72.73,1,92,1,0,70,64.22,125,243,552,795,138.6,6,0,1032,16,1,0
Marshall Munetsi,894733,Stade de Reims,1682,france,2223,2707,34,31,6.93,7,3,10,9.4,2.14,20,3,13.04,194,36,43.9,387,264,648,75.26,59,54.13,50,0,0,0,,3,11,13,6,39,34,0,0,16,28,172,0,1,64,0,10.29,,39,32,7,7,0,,115,48.52,1,0,5,213,26,32,3,2,,0,1,0,0,0.0,0,0,0,1,325,21,0,0,3,0,0,0,0,0,0,386.71,0.0,0,46,22,31,24,20,51.28,0,58,27,46.55,31,56,39,23,174,50.29,82,574,310,861,235.6,68,0,1329,38,6,0
Leonardo Balerdi,928236,Olympique de Marseille,1641,france,2223,2642,35,30,6.93,0,1,1,1.28,0.4,60,1,16.67,169,109,52.4,454,929,1382,84.11,70,63.06,41,0,0,0,,0,2,3,7,89,34,0,1,3,13,114,1,1,53,0,0.0,,31,26,5,0,0,,87,54.38,0,0,1,261,63,5,0,0,,1,0,0,1,0.0,0,0,0,0,298,13,0,1,0,0,0,0,0,0,0,0.0,0.0,0,11,0,8,0,9,69.23,0,57,37,64.91,5,128,13,6,157,57.93,208,607,1042,1643,235.6,11,1,2047,21,9,0
Axel Disasi,827243,AS Monaco,1653,france,2223,3330,38,37,6.93,3,3,6,3.83,1.74,103,3,21.43,280,141,52.42,707,903,1607,83.79,97,70.29,41,0,0,1,,2,2,9,9,109,38,0,0,17,14,111,0,2,31,0,10.34,,56,52,4,3,0,,63,47.37,0,0,1,311,56,9,2,0,,0,0,1,0,0.0,0,0,0,0,370,1,0,0,1,0,0,0,0,0,0,1110.0,0.0,0,22,7,10,10,21,72.41,0,30,20,66.67,9,214,29,14,160,59.04,269,946,986,1918,263.3,29,2,2358,12,3,0
Alexsandro Ribeiro,1049775,Lille,1643,france,2223,1613,21,16,6.93,3,0,3,1.82,0.39,46,1,25.0,88,53,54.64,356,792,1147,90.82,32,52.46,29,0,0,0,,0,1,3,3,56,21,0,0,5,9,66,1,0,18,0,17.65,,25,22,3,3,0,,66,64.08,3,0,0,116,25,2,0,2,,0,0,0,0,0.0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,537.67,0.0,0,17,0,7,7,14,70.0,0,32,18,56.25,2,81,20,4,98,59.76,97,421,846,1263,145.5,17,2,1498,20,4,0
Breel Embolo,352296,AS Monaco,1653,france,2223,1853,32,19,6.93,12,2,14,8.5,2.41,7,1,25.0,152,8,80.0,236,70,305,70.11,34,41.46,48,0,0,1,,9,8,10,5,12,32,0,0,46,5,182,0,0,50,0,29.27,,32,31,1,12,0,,102,43.22,5,0,0,130,5,28,0,14,,0,0,1,1,0.0,0,0,0,2,294,17,0,0,7,0,0,0,0,0,0,154.42,0.0,0,39,2,10,21,32,47.76,0,15,9,60.0,28,17,67,4,136,42.77,10,356,83,435,221.7,41,1,830,56,3,0
Laurent Abergel,296434,Lorient,1656,france,2223,2350,29,28,6.93,0,1,1,0.5,1.13,66,0,0.0,224,66,58.93,554,753,1307,88.73,8,34.78,15,0,0,0,,2,0,6,4,35,29,0,0,19,53,128,0,0,28,0,0.0,,35,30,5,0,0,,144,56.03,0,0,1,166,34,14,0,0,,0,0,0,0,0.0,0,0,0,0,240,13,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,11,5,2,23,62.16,0,92,52,56.52,14,116,37,6,152,54.29,112,663,816,1473,200.9,13,0,1863,29,5,1
Folarin Balogun,934237,Stade de Reims,1682,france,2223,3011,37,34,6.93,21,2,23,26.57,3.33,12,7,30.43,170,11,64.71,266,139,398,72.5,14,19.72,57,0,0,1,,8,26,23,5,14,37,0,0,74,18,232,0,0,38,0,16.41,,37,31,6,21,0,,98,35.9,2,0,7,151,3,36,5,29,,0,0,7,0,85.71,0,6,0,3,396,22,0,0,14,0,0,0,0,0,0,143.38,0.0,2,105,23,47,58,35,43.21,0,9,5,55.56,36,21,81,23,112,32.56,17,406,166,549,256.3,128,2,1121,54,5,0
Quentin Merlin,1102502,Nantes,1647,france,2223,1806,24,22,6.93,1,2,3,0.78,3.26,40,29,25.66,179,62,46.27,408,319,698,77.9,16,51.61,15,0,0,0,,7,0,7,2,25,24,0,0,10,20,70,0,0,12,0,6.67,,28,26,2,1,0,,67,54.92,0,0,0,198,24,35,1,0,,0,1,0,0,0.0,0,0,0,0,364,3,0,0,0,0,0,0,0,0,0,1806.0,0.0,1,6,9,4,4,22,61.11,0,31,19,61.29,34,92,36,113,83,54.25,134,628,381,896,166.2,15,1,1420,14,2,0
Jubal,329195,Auxerre,1646,france,2223,3216,37,35,6.92,3,1,4,3.11,0.87,98,2,50.0,87,143,53.56,301,797,1096,81.85,76,57.58,56,0,0,0,,1,3,1,7,190,37,0,0,4,19,118,0,0,38,0,15.79,,58,52,6,3,0,,67,51.94,1,0,2,243,53,4,1,4,,0,0,1,0,100.0,0,1,0,1,275,0,0,0,1,0,0,0,0,0,0,1072.0,0.0,0,17,2,11,7,2,50.0,0,41,26,63.41,4,199,4,4,143,54.79,267,465,878,1339,256.2,19,2,1817,24,7,0
Achraf Hakimi,814594,Paris Saint-Germain,1644,france,2223,2055,28,23,6.92,5,3,8,3.79,5.29,18,16,38.1,435,13,68.42,787,487,1258,90.18,8,53.33,7,0,0,0,,5,3,2,8,15,27,0,1,23,28,117,0,0,29,0,27.78,,19,17,2,3,2,,101,47.87,0,0,1,137,16,33,1,5,,0,0,0,0,0.0,0,0,0,1,254,13,0,2,4,0,0,0,0,0,0,411.0,0.0,0,12,6,7,9,29,46.77,0,54,34,62.96,33,31,62,42,109,48.23,19,911,526,1395,186.9,18,4,1859,19,5,1
Mikkel Desler,226958,Toulouse,1681,france,2223,2261,27,26,6.92,1,2,3,0.82,2.64,30,9,20.93,309,36,45.0,629,515,1135,86.18,23,71.88,9,0,0,0,,5,1,3,5,45,27,0,0,17,24,93,0,2,28,0,9.09,,35,31,4,1,0,,130,60.75,0,0,0,182,36,17,0,6,,0,0,0,0,0.0,0,0,0,0,315,12,0,1,1,0,0,0,0,0,0,2261.0,0.0,0,7,4,4,4,27,62.79,0,71,38,53.52,17,58,43,43,153,62.2,80,775,585,1317,186.9,11,0,1956,32,4,1
Samuel Gigot,339231,Olympique de Marseille,1641,france,2223,1886,26,24,6.92,2,2,4,2.57,0.4,17,1,100.0,115,30,37.97,346,634,979,87.33,56,76.71,17,0,0,0,,1,3,4,3,81,26,0,1,3,3,70,0,1,44,0,16.67,,20,16,4,2,0,,64,54.7,1,0,1,142,45,4,0,1,,0,0,0,1,0.0,0,0,0,0,163,2,0,2,1,0,0,0,0,0,0,943.0,0.0,0,12,0,5,3,4,50.0,0,46,24,52.17,4,46,8,1,120,63.16,79,436,686,1121,179.9,12,1,1408,14,3,1
Lovro Majer,841947,Stade Rennais,1658,france,2223,1676,32,18,6.92,2,5,7,3.36,4.46,36,17,25.37,300,34,53.13,518,234,735,82.12,7,46.67,8,0,0,0,,5,1,10,4,4,32,0,0,31,21,118,0,1,48,0,5.88,,16,13,3,2,0,,92,45.54,0,0,0,160,21,36,1,3,,0,0,1,0,100.0,0,1,0,1,311,19,0,0,1,0,0,0,0,0,0,838.0,0.0,5,17,17,12,12,28,68.29,0,34,23,67.65,36,56,41,67,99,45.62,64,686,276,895,221.4,34,3,1280,30,3,0
Warmed Omari,999030,Stade Rennais,1658,france,2223,1363,16,15,6.92,0,0,0,0.58,0.57,17,0,0.0,56,59,73.75,268,643,911,92.86,37,66.07,19,0,0,0,,0,1,1,7,43,16,0,1,4,14,45,1,0,8,0,0.0,,13,11,2,0,0,,29,52.73,0,0,0,70,17,5,0,3,,0,0,0,0,0.0,0,0,0,0,83,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,3,100.0,0,20,11,55.0,5,32,3,0,66,59.46,80,301,680,981,110.7,3,2,1123,6,2,0
Aaron Ramsey,23571,Nice,1661,france,2223,1588,27,18,6.92,1,1,2,2.46,2.05,49,15,24.19,253,68,71.58,491,418,894,87.82,6,33.33,12,0,0,0,,3,3,8,3,17,27,0,0,32,23,95,0,1,23,0,4.55,,10,9,1,1,0,,79,48.77,0,0,0,124,17,28,0,3,,0,0,0,0,0.0,0,0,0,1,235,9,0,0,1,0,0,0,0,0,0,1588.0,0.0,1,15,7,8,6,14,73.68,0,47,25,53.19,28,93,19,62,85,47.22,95,635,445,1018,186.8,22,0,1353,18,3,0
Marco Bizot,100390,Stade Brestois,1715,france,2223,3330,37,37,6.92,0,0,0,0.0,0.06,105,0,0.0,26,228,43.85,150,486,636,68.24,5,83.33,1,0,0,0,,0,0,0,8,37,37,2,0,0,1,2,4,0,0,0,0.0,,54,50,4,0,0,1.11,4,80.0,0,25,0,296,0,0,0,0,,0,0,0,0,0.0,9,0,2,0,297,0,13,0,0,7,86,38,125,2,26,0.0,0.0,0,0,0,0,0,0,0.0,6,0,0,0.0,0,220,0,0,9,81.82,520,386,546,932,255.9,0,2,1300,4,4,0
Lilian Raolisoa,1462778,Angers,1684,france,2223,167,7,0,6.91,1,0,1,0.17,0.5,3,3,30.0,27,5,55.56,59,29,85,87.63,1,100.0,0,0,0,0,,2,0,0,0,5,7,0,0,5,3,10,0,0,1,0,33.33,,4,4,0,1,0,,17,62.96,0,0,0,12,3,3,0,0,,0,0,0,0,0.0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,167.0,0.0,0,3,0,1,2,3,75.0,0,11,9,81.82,3,7,4,10,18,64.29,9,73,34,97,48.4,3,0,165,3,0,0
Rominigue Kouamé,846446,Troyes,1652,france,2223,2669,32,31,6.91,1,1,2,1.36,1.54,48,2,40.0,260,72,80.0,580,664,1242,89.1,22,50.0,22,0,0,0,,3,0,6,1,46,32,0,0,25,24,133,0,1,52,0,4.17,,61,51,10,0,1,,141,55.95,0,0,0,152,49,23,1,0,,0,0,0,0,0.0,0,0,0,0,240,13,0,0,0,0,0,0,0,0,0,2669.0,0.0,0,9,15,12,6,50,76.92,0,44,27,61.36,23,70,65,5,163,55.07,90,674,725,1394,221.2,24,2,1828,48,9,0
Muhammed-Cham Saračević,958901,Clermont Foot,1680,france,2223,1985,38,23,6.91,7,4,11,5.98,4.13,32,18,24.66,262,38,65.52,473,334,789,83.05,6,30.0,14,0,0,0,,3,4,14,0,5,36,0,0,56,22,133,0,0,17,0,13.21,,32,31,1,6,1,,101,45.91,0,0,5,161,7,31,7,1,,0,0,2,1,100.0,0,2,0,0,349,19,0,0,0,0,0,0,0,0,0,283.57,0.0,7,23,30,18,21,31,54.39,0,30,15,50.0,31,61,57,73,107,44.58,58,655,368,950,248.8,53,1,1385,40,2,0
Youcef Atal,894238,Nice,1661,france,2223,777,18,8,6.91,1,0,1,1.0,1.69,11,8,20.0,92,21,56.76,172,173,337,83.62,9,56.25,7,0,0,0,,3,2,3,0,12,18,0,0,5,9,52,0,0,9,0,8.33,,6,4,2,1,0,,72,61.54,0,0,0,66,14,11,1,3,,0,0,0,0,0.0,0,0,0,0,141,3,0,0,0,0,0,0,0,0,0,777.0,0.0,0,8,4,4,5,19,46.34,0,38,22,57.89,11,20,41,40,81,60.9,37,249,194,403,124.4,12,1,683,15,1,0
Mateusz Lis,798375,Troyes,1652,france,2223,749,9,8,6.91,0,0,0,0.0,0.02,19,0,0.0,10,48,33.57,33,139,172,63.24,1,100.0,0,0,0,0,,0,0,0,1,7,9,0,0,0,1,2,0,0,1,0,0.0,,16,14,2,0,0,1.29,2,50.0,0,12,0,100,0,0,0,0,,0,0,0,0,0.0,3,0,1,0,102,0,4,0,0,5,24,11,35,0,7,0.0,0.0,0,0,0,0,0,0,0.0,4,0,0,0.0,0,39,0,0,3,60.0,143,114,158,272,62.2,0,1,373,2,1,0
Alidu Seidu,1049515,Clermont Foot,1680,france,2223,2463,28,28,6.91,0,0,0,0.15,0.65,28,6,27.27,106,63,45.99,335,733,1062,86.76,26,74.29,9,0,0,0,,2,0,0,7,47,28,0,1,15,20,86,0,2,33,0,0.0,,33,32,1,0,0,,154,66.67,0,0,0,162,52,7,0,1,,0,0,0,1,0.0,0,0,0,0,282,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,6,4,2,32,78.05,0,52,31,59.62,7,65,41,22,180,67.67,137,442,804,1224,193.5,6,1,1766,70,10,0
Joris Chotard,976396,Montpellier,1642,france,2223,2462,35,26,6.91,0,6,6,0.61,2.7,72,9,27.27,143,72,57.14,361,503,855,81.27,13,39.39,20,0,0,0,,6,1,3,6,36,35,0,0,12,38,112,0,1,33,0,0.0,,44,42,2,0,0,,95,50.8,0,0,0,197,40,27,0,3,,0,0,0,0,0.0,0,0,0,0,267,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,10,8,1,13,59.09,0,64,34,53.13,27,134,22,33,108,49.09,126,531,554,1052,241.8,12,1,1413,19,4,0
Facundo Medina,860307,RC Lens,1648,france,2223,2783,32,32,6.91,2,4,6,2.57,1.8,79,8,36.36,362,97,54.8,1035,1204,2231,90.76,37,46.25,43,0,0,0,,3,3,9,9,56,32,0,0,21,22,127,0,1,34,0,11.11,,25,21,4,2,0,,73,46.5,0,0,0,227,26,15,1,0,,0,0,0,0,0.0,0,0,0,0,298,8,0,0,1,0,0,0,0,0,0,1391.5,0.0,0,15,3,5,4,24,72.73,0,31,20,64.52,15,149,33,22,110,46.41,177,1207,1273,2458,221.0,18,1,2813,18,7,0
Xavier Chavalerin,157029,Troyes,1652,france,2223,2425,34,25,6.91,4,2,6,1.54,2.17,44,9,31.03,161,44,53.66,377,486,854,83.73,16,53.33,14,0,0,0,,3,0,5,1,19,34,0,0,12,44,105,0,0,31,0,14.81,,57,49,8,2,2,,103,53.09,1,0,1,166,41,22,3,2,,0,0,0,0,0.0,0,0,0,0,234,11,0,0,0,0,0,0,0,0,0,606.25,0.0,0,11,16,11,11,9,64.29,0,82,50,60.98,22,92,14,29,119,53.13,82,516,533,1020,234.8,27,0,1382,12,3,0
Arthur Theate,965778,Stade Rennais,1658,france,2223,3129,35,35,6.91,4,0,4,4.5,0.85,57,0,0.0,286,128,53.56,862,1428,2290,89.59,70,64.81,38,0,0,0,,1,4,4,10,111,35,0,0,5,13,87,2,1,24,0,12.9,,38,34,4,4,0,,49,50.0,2,0,1,266,30,9,2,0,,1,0,0,1,0.0,0,0,0,0,299,1,0,0,0,0,0,0,0,0,0,782.25,0.0,0,25,6,17,10,7,50.0,0,29,19,65.52,9,143,14,1,119,57.77,239,1039,1518,2556,241.7,31,3,2897,13,5,0
Ross Barkley,98435,Nice,1661,france,2223,925,27,9,6.9,4,2,6,4.36,1.88,18,14,30.43,120,21,67.74,241,145,372,83.6,4,25.0,12,0,0,0,,3,5,10,0,5,26,0,0,25,6,64,0,0,14,0,10.53,,14,10,4,3,1,,43,45.26,0,0,2,73,8,31,2,1,,0,0,0,0,0.0,0,0,0,0,152,6,0,0,2,0,0,0,0,0,0,231.25,0.0,3,16,22,11,17,12,60.0,0,16,9,56.25,31,30,20,46,47,42.34,31,325,166,445,179.5,38,2,662,15,1,0
Mattéo Guendouzi,852404,Olympique de Marseille,1641,france,2223,2110,33,25,6.9,2,4,6,3.33,2.43,59,4,16.67,397,74,73.27,726,361,1083,87.91,23,44.23,29,0,0,0,,6,3,12,4,18,33,0,0,14,24,102,0,0,25,0,8.0,,24,21,3,2,0,,90,55.21,1,0,0,149,21,21,0,1,,1,1,1,0,100.0,0,1,0,0,223,19,0,0,1,0,0,0,0,0,0,1055.0,0.0,0,17,8,7,6,14,56.0,0,39,18,46.15,20,79,25,24,113,52.56,101,867,389,1232,227.8,25,0,1514,37,3,0
Neto Borges,920008,Clermont Foot,1680,france,2223,2840,33,33,6.9,3,1,4,3.14,3.55,36,19,22.89,250,27,36.99,492,443,916,79.44,36,61.02,23,0,0,0,,4,4,6,9,50,33,0,1,21,28,132,0,1,21,0,13.04,,43,42,1,3,0,,168,60.65,2,0,0,237,41,28,1,5,,0,0,0,1,0.0,0,0,0,2,444,9,0,2,0,0,0,0,0,0,0,946.67,0.0,0,17,6,9,8,47,54.02,0,75,45,60.0,28,75,87,83,204,60.71,73,699,537,1153,227.7,23,1,2012,46,2,1
Tiago Djaló,892735,Lille,1643,france,2223,2021,25,24,6.9,2,0,2,1.27,0.31,33,0,0.0,92,66,64.71,458,1005,1463,93.07,28,47.46,31,0,0,0,,0,3,3,6,53,25,0,0,8,7,71,1,0,19,0,13.33,,24,22,2,2,0,,54,57.45,1,0,2,109,23,2,0,1,,1,0,0,1,0.0,0,0,0,1,137,0,0,0,1,0,0,0,0,0,0,1010.5,0.0,0,12,3,8,4,5,45.45,0,31,21,67.74,2,59,11,3,82,53.59,102,518,1057,1572,172.5,15,3,1818,18,7,0
Yuito Suzuki,1020422,RC Strasbourg,1659,france,2223,39,3,0,6.9,1,0,1,0.14,0.03,1,0,0.0,6,1,100.0,7,4,11,84.62,1,100.0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,50.0,,1,1,0,1,0,,5,71.43,0,0,0,2,0,0,1,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39.0,0.0,0,2,0,1,1,3,75.0,0,0,0,0.0,0,1,4,0,6,75.0,1,9,4,13,20.7,2,0,28,2,0,0
Ruan Potó,981637,Ajaccio,1660,france,2223,23,3,0,6.9,0,0,0,0.16,0.0,0,0,0.0,3,0,0.0,6,7,13,92.86,0,0.0,1,0,0,0,,0,0,0,0,0,2,0,0,2,0,4,0,0,2,0,0.0,,2,1,1,0,0,,5,62.5,0,0,0,1,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,1,2,100.0,0,2,2,100.0,1,0,2,0,5,55.56,0,7,7,14,13.8,2,0,29,1,0,0
Jean Claude Billong,843083,Clermont Foot,1680,france,2223,22,1,0,6.9,0,0,0,0.0,0.0,1,0,0.0,0,1,100.0,14,19,33,100.0,2,50.0,2,0,0,0,,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,1,2,50.0,1,15,19,33,6.9,0,0,36,0,0,0
Flavius Daniliuc,901885,Nice,1661,france,2223,91,2,1,6.9,0,0,0,0.0,0.03,1,1,50.0,8,0,0.0,22,25,46,92.0,1,100.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0.0,,1,1,0,0,0,,2,50.0,0,0,0,4,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,0,0.0,1,2,0,2,3,60.0,1,25,27,50,6.9,0,0,71,0,0,0
Bamo Meïté,1131541,Lorient,1656,france,2223,1503,17,16,6.89,1,0,1,0.74,0.1,11,0,0.0,31,19,30.16,181,655,836,89.51,30,46.15,35,0,0,0,,0,1,1,5,69,17,0,0,4,9,64,0,0,16,0,33.33,,22,16,6,1,0,,38,56.72,0,0,0,98,16,1,0,1,,0,0,0,0,0.0,0,0,0,0,118,1,0,0,1,0,0,0,0,0,0,1503.0,0.0,0,3,0,1,1,8,80.0,0,18,8,44.44,1,50,10,0,68,51.52,63,237,697,934,117.2,3,2,1141,12,5,0
Elye Wahi,979315,Montpellier,1642,france,2223,2530,33,29,6.89,19,5,24,12.22,2.03,5,2,10.53,109,6,66.67,198,98,294,70.67,20,20.41,78,0,0,0,,7,12,11,1,3,33,0,1,47,9,200,0,0,32,0,30.16,,43,41,2,19,0,,78,39.0,3,0,1,122,3,22,4,26,,0,0,1,0,100.0,0,1,0,2,321,11,0,1,12,0,0,0,0,0,0,133.16,0.0,1,51,12,14,38,29,43.94,0,9,3,33.33,22,9,66,19,98,32.89,9,314,121,416,227.5,63,4,822,40,8,0
Sanjin Prcić,94822,RC Strasbourg,1659,france,2223,1639,29,17,6.89,1,1,2,1.16,1.44,83,7,24.14,214,96,68.09,467,423,883,86.06,16,69.57,7,0,0,0,,1,0,6,1,21,29,0,1,7,12,47,0,0,16,0,3.57,,37,34,3,0,1,,60,60.0,0,0,0,143,25,12,0,1,,0,0,0,0,0.0,0,0,0,0,189,11,0,1,1,0,0,0,0,0,0,1639.0,0.0,1,3,25,15,7,14,73.68,0,27,12,44.44,12,137,19,29,76,61.79,141,584,471,1026,199.8,28,0,1269,19,3,0
Karl Toko Ekambi,842931,Stade Rennais,1658,france,2223,2341,36,26,6.89,7,4,11,8.05,4.0,25,8,25.81,276,29,74.36,500,188,680,79.44,34,36.96,58,0,0,0,,5,9,16,2,9,36,0,0,39,17,157,0,0,15,0,11.11,,25,21,4,7,0,,67,40.36,0,0,0,176,18,38,2,10,,0,0,0,0,0.0,0,0,0,0,333,22,0,0,5,0,0,0,0,0,0,334.43,0.0,0,52,11,21,26,38,57.58,0,12,10,83.33,38,34,66,31,101,39.15,39,661,226,856,248.0,63,2,1258,17,1,0
Krépin Diatta,873534,AS Monaco,1653,france,2223,2075,31,22,6.89,4,2,6,4.65,3.87,20,14,25.93,290,12,48.0,434,130,550,79.37,41,50.62,40,0,0,0,,6,3,11,1,11,31,0,0,20,19,115,0,0,20,0,10.0,,36,33,3,3,1,,88,53.99,0,0,1,143,17,26,0,10,,0,0,0,0,0.0,0,0,0,2,281,13,0,0,3,0,0,0,0,0,0,518.75,0.0,0,29,11,11,18,32,64.0,0,30,21,70.0,26,36,50,54,129,52.87,25,592,155,693,213.5,40,1,1087,26,3,0
Thiago Mendes,329303,Olympique Lyonnais,1649,france,2223,2061,31,22,6.89,1,1,2,0.71,1.8,63,0,0.0,267,100,49.5,716,722,1438,86.99,35,63.64,20,0,0,0,,0,0,4,3,50,31,0,0,16,10,73,3,1,24,1,7.14,,25,23,2,0,1,,77,59.23,0,0,1,215,47,10,0,0,,0,0,0,1,0.0,0,0,0,0,274,5,0,0,1,0,0,0,0,0,0,2061.0,50.0,2,2,12,6,4,6,54.55,0,48,27,56.25,10,154,11,6,112,60.54,202,896,763,1653,213.5,14,0,1975,24,3,0
Pedro Chirivella,799216,Nantes,1647,france,2223,2041,26,25,6.88,0,1,1,0.8,0.84,96,1,7.69,295,122,61.93,622,538,1159,86.56,9,52.94,8,0,0,0,,4,0,3,3,6,26,0,0,6,27,65,0,0,20,0,0.0,,29,27,2,0,0,,59,50.86,0,0,1,180,20,24,0,0,,0,0,0,0,0.0,0,0,0,0,214,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,12,8,5,8,57.14,0,33,22,66.67,24,186,14,13,68,51.13,197,777,575,1339,179.0,16,1,1531,18,1,0
