player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Juan Cabal,988037,Juventus,2687,italy,2526,296,12,2,6.74,2,0,2,0.79,0.18,1,0,0.0,28,3,27.27,58,50,108,80.6,4,36.36,7,0,0,0,21,2,0,1,0,6,12,0,0,4,20260326,5,20,0,0,4,0,40.0,0,5,4,1,2,0,,11,45.83,1,0,0,26,4,2,1,2,0,0,0,0,0,0.0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,148.0,0.0,0,2,3,2,2,1,100.0,0,9,6,66.67,2,5,1,4,15,42.86,11,71,63,134,80.9,5,1,200,1,1,0
Martin Vitík,1085913,Bologna,2685,italy,2526,1221,17,13,6.74,0,0,0,0.34,0.11,9,0,0.0,57,19,28.79,183,385,568,87.65,38,55.88,30,0,0,0,28,0,1,3,4,84,17,0,0,4,20260326,6,60,0,1,20,0,0.0,0,17,14,3,0,0,,37,55.22,0,0,0,80,10,3,0,0,7,0,0,0,0,0.0,0,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,3,1,2,66.67,0,31,20,64.52,3,34,3,2,75,55.56,66,241,407,648,114.6,7,0,841,4,3,0
Kamaldeen Sulemana,1019442,Atalanta,2686,italy,2526,890,22,8,6.74,2,1,3,2.04,1.72,10,3,15.79,120,14,70.0,177,68,245,83.62,12,50.0,12,0,0,0,45,2,3,5,0,8,22,0,0,15,20260326,5,67,0,0,9,0,10.0,0,10,9,1,2,0,,43,43.88,0,0,0,48,2,10,2,4,1,0,0,0,0,0.0,0,0,0,0,134,6,0,0,0,0,0,0,0,0,0,445.0,0.0,0,15,5,6,9,20,43.48,0,9,6,66.67,10,15,46,19,55,45.08,20,221,72,293,148.3,20,0,482,14,3,0
Giacomo Raspadori,865651,Atalanta,2686,italy,2526,272,5,2,6.74,1,1,2,1.62,0.57,5,7,35.0,29,4,66.67,46,22,68,83.95,3,42.86,4,0,0,0,9,0,1,4,1,1,5,0,0,5,20260326,1,15,0,0,1,0,10.0,0,1,1,0,1,0,,3,21.43,0,0,0,13,0,6,1,0,0,0,0,0,0,0.0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,272.0,0.0,0,7,3,1,5,0,0.0,0,1,1,100.0,6,6,4,20,6,28.57,6,56,25,81,33.7,10,0,139,2,0,0
Charalampos Lykogiannis,98212,Bologna,2685,italy,2526,627,10,7,6.74,0,1,1,0.2,1.45,12,14,31.11,60,13,28.89,122,106,228,77.03,7,43.75,9,0,0,0,26,1,0,3,1,17,10,0,0,4,20260326,3,25,0,0,8,0,0.0,0,8,5,3,0,0,,18,52.94,0,0,0,68,5,13,0,0,3,0,0,0,0,0.0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,5,2,2,3,60.0,0,14,9,64.29,13,30,5,45,25,50.0,45,170,126,296,67.4,7,0,497,1,3,0
Marin Pongračić,847467,Fiorentina,2693,italy,2526,2470,28,28,6.74,0,0,0,0.7,0.48,22,1,25.0,131,68,61.82,500,1031,1531,91.9,41,56.16,32,0,0,0,138,1,0,3,4,89,28,0,0,5,20260326,6,110,0,0,62,0,0.0,6,36,29,7,0,0,,62,44.29,0,0,0,135,33,5,0,0,20,0,0,0,0,0.0,0,0,0,0,172,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,2,4,1,15,71.43,0,27,14,51.85,5,48,21,4,103,48.36,110,572,1094,1666,188.7,8,0,1984,20,9,0
Isak Vural,1210995,Pisa,2737,italy,2526,434,9,5,6.73,0,0,0,0.12,0.06,8,1,20.0,21,11,61.11,46,55,101,82.79,4,36.36,7,0,0,0,19,0,0,0,0,6,9,0,0,2,20260326,3,25,0,1,9,0,0.0,0,9,6,3,0,0,,31,63.27,0,0,0,21,2,2,0,0,3,0,0,0,0,0.0,0,0,0,1,40,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,3,0,5,45.45,0,5,3,60.0,2,10,11,5,35,58.33,18,60,62,122,60.6,3,0,207,21,3,0
Lorenzo Venturino,1618563,Roma,2702,italy,2526,199,9,1,6.73,0,0,0,0.1,0.96,1,8,30.77,31,1,25.0,47,16,63,79.75,3,60.0,2,0,0,0,7,1,0,1,0,2,9,0,0,5,20260326,0,10,0,0,1,0,0.0,0,1,0,1,0,0,,6,42.86,0,0,0,16,0,6,0,1,0,0,0,0,0,0.0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,1,4,66.67,0,0,0,0.0,6,3,6,26,9,47.37,4,59,20,79,60.6,3,0,133,2,0,0
Darryl Bakola,1823916,Sassuolo,2793,italy,2526,94,3,1,6.73,0,0,0,0.02,0.03,0,0,0.0,8,1,50.0,12,7,19,82.61,2,66.67,1,0,0,0,4,0,0,1,0,0,3,0,0,1,20260326,1,4,0,0,0,0,0.0,0,2,2,0,0,0,,8,72.73,0,0,0,4,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,2,66.67,0,3,0,0.0,0,1,3,1,10,71.43,2,15,8,23,20.2,1,0,46,3,0,0
Danilo Veiga,1002045,Lecce,2689,italy,2526,2350,28,25,6.73,0,1,1,0.24,1.12,20,14,22.22,169,47,40.17,318,247,565,70.8,34,45.95,40,0,0,0,87,0,0,1,7,104,28,0,0,21,20260326,16,139,1,3,29,0,0.0,0,33,32,1,0,0,,128,56.39,0,0,0,233,22,16,0,0,11,0,0,0,0,0.0,0,0,0,0,442,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,3,3,2,11,23.91,0,81,45,55.56,16,75,46,63,162,53.82,117,493,305,798,188.5,6,0,1597,36,7,0
Martin Frese,874812,Hellas Verona,2701,italy,2526,1817,24,20,6.73,2,0,2,1.62,1.57,13,14,26.92,99,27,36.0,189,216,405,73.64,30,65.22,16,0,0,0,45,1,1,3,1,66,24,0,0,1,20260326,16,71,0,0,35,0,12.5,0,33,27,6,1,1,,71,56.35,0,0,1,145,19,24,1,3,6,1,1,0,0,0.0,0,0,0,0,276,3,0,0,1,0,0,0,0,0,0,908.5,0.0,3,10,6,5,8,0,0.0,0,55,34,61.82,23,48,6,52,101,58.72,75,294,256,550,161.5,16,1,994,16,5,0
Andrias Edmundsson,906963,Hellas Verona,2701,italy,2526,630,7,7,6.73,0,0,0,0.04,0.09,18,1,25.0,32,24,40.0,74,143,217,77.22,25,53.19,22,0,0,0,28,0,0,0,1,59,7,0,0,1,20260326,7,39,0,1,9,0,0.0,7,11,8,3,0,0,,16,48.48,0,0,0,64,13,1,0,0,4,0,0,0,0,0.0,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0,11,8,72.73,1,39,0,4,41,51.25,60,127,154,281,47.1,1,0,415,6,2,0
Zachary Athekame,1409700,Milan,2692,italy,2526,519,20,4,6.73,1,2,3,0.17,0.71,3,10,30.3,53,7,33.33,106,80,186,81.58,8,61.54,5,0,0,0,18,4,0,3,0,14,18,0,0,2,20260326,4,25,0,1,12,0,14.29,0,6,5,1,0,1,,16,44.44,0,0,0,42,3,8,0,1,0,0,0,0,0,0.0,0,0,0,0,86,2,0,0,1,0,0,0,0,0,0,519.0,0.0,0,3,4,2,2,1,16.67,0,8,4,50.0,8,7,6,33,24,48.98,21,136,92,228,121.1,7,0,356,7,3,0
Suat Serdar,800408,Hellas Verona,2701,italy,2526,1116,20,12,6.73,2,0,2,2.15,0.83,23,1,14.29,117,25,44.64,176,108,284,71.9,8,36.36,14,0,0,0,54,2,3,6,1,16,20,0,0,13,20260326,9,62,0,0,19,0,10.53,0,24,22,2,2,0,,52,52.0,0,0,1,111,9,13,0,1,5,0,0,0,1,0.0,0,0,0,0,157,6,0,0,2,0,0,0,0,0,0,558.0,0.0,0,9,10,6,7,9,52.94,0,31,19,61.29,13,50,17,7,60,49.18,56,271,124,395,134.5,19,0,578,12,3,0
Jonathan Rowe,1065261,Bologna,2685,italy,2526,1156,20,13,6.73,1,1,2,2.8,1.31,10,11,24.44,105,6,30.0,174,51,225,81.52,10,33.33,20,0,0,0,51,4,5,10,0,2,20,0,0,20,20260326,6,93,0,0,18,0,2.94,0,15,12,3,1,0,,86,54.09,0,0,1,51,6,16,0,3,0,0,0,0,0,0.0,0,0,0,0,170,9,0,0,1,0,0,0,0,0,0,1156.0,0.0,0,19,15,13,11,33,53.23,0,18,11,61.11,16,23,62,45,96,50.79,20,215,61,276,134.5,34,0,588,35,2,0
Daniel Maldini,970928,Lazio,2699,italy,2526,785,16,10,6.73,1,1,2,2.13,0.97,3,3,27.27,88,4,50.0,139,61,200,79.37,7,30.43,16,0,0,0,29,2,2,6,0,4,16,0,0,15,20260326,0,56,0,0,12,0,5.26,0,8,6,2,1,0,,47,54.02,0,0,0,52,3,11,0,3,1,0,0,0,0,0.0,0,0,0,0,122,8,0,0,1,0,0,0,0,0,0,785.0,0.0,2,9,10,8,5,11,40.74,0,12,12,100.0,11,6,27,11,54,49.09,8,182,70,252,107.6,19,0,424,24,1,0
Filippo Romagna,356032,Sassuolo,2793,italy,2526,257,4,3,6.73,0,0,0,0.04,0.01,7,0,0.0,6,9,42.86,25,106,131,88.51,3,50.0,3,0,0,0,9,0,0,0,0,8,4,0,0,0,20260326,3,6,0,0,0,0,0.0,4,3,2,1,0,0,,2,40.0,0,0,0,17,5,0,0,0,3,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0.0,0,1,1,100.0,0,10,0,0,5,45.45,21,36,112,148,26.9,2,0,173,1,0,0
Armel Bella-Kotchap,976025,Hellas Verona,2701,italy,2526,1272,17,13,6.72,0,0,0,0.11,0.37,17,0,0.0,40,22,40.0,134,307,441,84.48,36,81.82,8,0,0,0,67,0,0,1,1,81,17,0,0,1,20260326,4,35,1,0,22,0,0.0,2,26,22,4,0,0,,32,54.24,0,0,0,81,32,1,0,0,15,0,0,0,1,0.0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,1,33.33,0,17,10,58.82,1,33,3,1,68,66.02,55,192,330,522,114.3,3,0,753,15,3,0
Che Adams,773409,Torino,2696,italy,2526,1571,27,16,6.72,4,2,6,4.27,1.9,23,1,8.33,140,30,76.92,232,100,332,75.97,23,34.33,44,0,0,0,45,6,5,16,0,9,27,0,0,16,20260326,5,90,0,0,14,0,9.09,0,27,22,5,4,0,,37,44.58,0,0,2,105,1,24,2,8,0,0,0,0,0,0.0,0,0,0,0,187,8,0,0,2,0,0,0,0,0,0,392.75,0.0,0,33,11,15,13,12,48.0,0,11,6,54.55,24,30,25,12,60,40.0,39,323,114,437,181.5,44,0,658,14,0,0
Adam Buksa,1138856,Udinese,2695,italy,2526,632,19,3,6.72,2,0,2,1.03,0.31,2,1,50.0,32,2,66.67,56,19,75,60.48,41,50.0,41,0,0,0,12,2,1,4,0,11,18,0,0,9,20260326,4,70,0,0,14,0,22.22,0,12,10,2,2,0,,19,39.58,0,0,0,49,2,6,2,2,0,0,0,0,0,0.0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,316.0,0.0,0,8,1,1,4,1,14.29,0,7,5,71.43,6,2,7,2,60,46.15,3,98,26,124,121.0,9,0,235,13,2,0
Sebastian Walukiewicz,886243,Sassuolo,2793,italy,2526,2338,28,27,6.72,0,1,1,0.17,1.96,29,19,42.22,164,34,45.33,362,505,867,84.67,20,51.28,19,0,0,0,84,1,0,3,4,81,28,0,0,11,20260326,10,79,0,1,27,0,0.0,0,35,31,4,0,0,,69,53.49,0,0,0,157,21,19,0,0,8,0,0,0,0,0.0,0,0,0,0,262,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,3,0,18,60.0,0,41,28,68.29,19,74,30,45,89,52.98,75,464,560,1024,188.2,6,0,1545,10,6,0
Mërgim Vojvoda,798147,Como,2704,italy,2526,1460,25,18,6.72,2,2,4,1.2,2.62,19,18,34.62,162,19,52.78,304,248,552,83.38,10,43.48,13,0,0,0,53,4,1,2,3,21,24,0,0,18,20260326,8,61,1,0,15,0,11.76,0,14,12,2,2,0,,32,40.0,0,0,1,110,13,27,1,5,1,0,0,0,0,0.0,0,0,0,0,195,6,0,0,1,0,0,0,0,0,0,730.0,0.0,0,12,5,8,7,12,63.16,0,9,4,44.44,27,34,19,52,42,40.78,36,387,275,662,161.3,17,1,952,11,2,0
Mattia Felici,975811,Cagliari,2719,italy,2526,408,11,4,6.72,2,1,3,0.62,0.35,1,6,26.09,23,1,33.33,42,29,71,67.62,1,20.0,4,0,0,0,15,1,1,2,0,2,11,0,0,8,20260326,3,36,0,0,10,0,22.22,0,7,7,0,2,0,,24,42.86,0,0,0,34,5,8,0,0,0,0,0,0,0,0.0,0,0,0,0,86,4,0,0,2,0,0,0,0,0,0,204.0,0.0,0,6,3,1,6,7,36.84,0,11,6,54.55,8,6,19,23,25,40.98,3,68,37,105,73.9,9,0,223,6,3,0
Gvidas Gineitis,1030829,Torino,2696,italy,2526,1223,22,16,6.72,0,1,1,0.46,1.75,12,21,38.18,78,15,35.71,151,133,284,75.53,17,56.67,13,0,0,0,50,4,0,4,0,15,22,0,0,9,20260326,9,70,2,0,31,0,0.0,0,25,21,4,0,0,,67,54.03,0,0,0,92,17,23,0,0,5,0,0,0,0,0.0,0,0,0,0,185,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,10,6,3,12,57.14,0,34,22,64.71,23,31,21,55,84,54.55,42,216,160,376,147.8,13,0,664,22,4,0
Enrico Delprato,928103,Parma,2690,italy,2526,2348,28,27,6.72,1,0,1,1.91,0.62,31,2,18.18,123,41,35.96,316,527,843,86.73,29,48.33,31,0,0,0,60,1,4,3,8,88,28,0,0,2,20260326,12,63,0,0,16,0,6.67,9,34,29,5,1,0,,43,57.33,1,0,0,129,22,5,0,4,19,0,0,0,0,0.0,0,0,0,0,194,1,0,0,0,0,0,0,0,0,0,2348.0,0.0,0,15,0,5,7,3,50.0,0,30,17,56.67,5,81,6,11,72,53.33,114,412,560,972,188.1,15,0,1378,10,5,0
Oumar Ngom,1175854,Lecce,2689,italy,2526,338,7,3,6.72,0,0,0,0.12,0.04,2,1,100.0,17,3,50.0,44,36,80,79.21,6,50.0,6,0,0,0,20,0,0,2,0,11,6,0,0,5,20260326,5,24,0,0,7,0,0.0,0,6,6,0,0,0,,20,52.63,0,0,0,21,8,2,0,0,1,0,0,0,0,0.0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,1,2,66.67,0,13,8,61.54,2,4,3,1,26,52.0,6,56,45,101,40.3,3,0,168,5,0,0
Jeremy Sarmiento,983816,Cremonese,2761,italy,2526,143,7,0,6.72,0,0,0,0.08,0.16,1,1,50.0,21,2,66.67,35,18,53,91.38,0,0.0,0,0,0,0,10,0,0,0,0,1,6,0,0,5,20260326,1,9,0,0,0,0,0.0,0,2,2,0,0,0,,12,57.14,0,0,0,5,2,3,0,0,0,0,0,0,0,0.0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,2,5,62.5,0,6,2,33.33,3,3,8,2,12,57.14,3,39,19,58,40.3,2,0,102,1,0,0
Gennaro Borrelli,979479,Cagliari,2719,italy,2526,1033,22,10,6.71,3,1,4,2.16,0.33,3,0,0.0,48,7,70.0,88,45,133,70.37,45,53.57,39,0,0,0,18,1,3,8,0,16,22,0,0,22,20260326,4,108,0,0,40,0,13.64,0,21,18,3,3,0,,60,46.51,2,0,0,56,3,10,0,5,2,0,0,0,0,0.0,0,0,0,0,127,2,0,0,1,0,0,0,0,0,0,344.33,0.0,0,16,6,8,6,6,42.86,0,15,7,46.67,10,3,14,2,105,49.3,10,134,55,189,147.7,22,1,407,41,3,0
Jesper Karlström,227894,Udinese,2695,italy,2526,2643,30,30,6.71,1,0,1,0.55,0.79,35,1,11.11,171,42,35.0,429,471,900,80.14,27,54.0,23,0,0,0,117,1,0,8,7,62,30,0,0,11,20260326,15,89,2,2,29,0,6.67,0,42,37,5,1,0,,77,53.85,0,0,0,223,31,14,0,1,12,0,0,0,1,0.0,0,0,0,0,283,10,0,0,1,0,0,0,0,0,0,2643.0,0.0,0,6,9,5,2,9,45.0,0,47,29,61.7,14,80,20,9,104,53.89,120,585,538,1123,201.4,15,0,1469,24,4,0
Rafik Belghali,1103488,Hellas Verona,2701,italy,2526,1260,18,14,6.71,2,0,2,1.58,2.11,16,13,32.5,115,10,33.33,180,77,257,75.37,5,22.73,17,0,0,0,64,2,1,4,2,16,18,0,0,14,20260326,6,73,0,0,16,0,18.18,0,20,15,5,2,0,,50,47.17,0,0,0,84,12,19,1,4,4,0,0,0,0,0.0,0,0,0,0,197,5,0,0,1,0,0,0,0,0,0,630.0,0.0,0,8,3,3,4,28,56.0,0,16,10,62.5,19,27,50,40,55,42.97,30,234,107,341,120.8,11,0,682,6,5,0
Valentín Carboni,1153083,Genoa,2713,italy,2526,360,12,3,6.71,0,0,0,0.44,0.34,5,0,0.0,38,4,66.67,74,34,108,82.44,3,37.5,5,0,0,0,25,0,0,2,0,6,11,0,0,9,20260326,4,37,0,0,11,0,0.0,0,4,4,0,0,0,,29,47.54,0,0,0,23,2,4,0,0,0,0,0,0,1,0.0,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,2,2,2,10,52.63,0,14,8,57.14,4,6,19,8,32,46.38,6,89,42,131,73.8,6,0,248,5,2,0
Stefan Posch,355486,Como,2704,italy,2526,406,14,3,6.71,1,0,1,0.8,0.25,8,3,27.27,43,9,32.14,90,106,196,80.99,8,42.11,11,0,0,0,18,0,0,1,0,15,13,0,0,4,20260326,2,26,0,0,9,0,12.5,0,3,3,0,1,0,,19,55.88,1,0,0,46,4,2,0,0,1,0,0,0,0,0.0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,406.0,0.0,0,7,1,4,3,1,100.0,0,12,3,25.0,2,19,1,11,27,50.94,28,123,119,242,87.2,8,0,379,6,1,0
Marco Brescianini,928800,Fiorentina,2693,italy,2526,809,20,7,6.71,2,0,2,1.81,0.48,6,5,29.41,73,12,38.71,147,111,258,84.31,6,30.0,14,0,0,0,36,2,2,5,1,22,19,0,0,11,20260326,5,46,0,1,12,0,15.38,0,10,8,2,2,0,,28,46.67,0,0,1,48,2,9,1,0,4,0,0,0,0,0.0,0,0,0,0,90,4,0,0,1,0,0,0,0,0,0,404.5,0.0,0,10,3,4,4,5,55.56,0,13,9,69.23,9,14,9,17,34,42.5,31,179,127,306,127.4,13,0,448,10,2,0
Juan Jesus,108484,Napoli,2714,italy,2526,1509,21,17,6.7,0,0,0,0.33,0.25,16,0,0.0,61,44,51.16,335,786,1121,90.99,32,53.33,28,0,0,0,78,0,0,3,5,54,21,0,0,2,20260326,5,74,1,0,39,0,0.0,9,17,16,1,0,0,,37,44.58,0,0,0,111,25,4,0,0,10,0,0,0,1,0.0,0,0,0,0,123,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0,35,20,57.14,4,38,1,0,69,48.25,86,390,842,1232,140.8,3,0,1415,2,8,1
Giuseppe Pezzella,814589,Cremonese,2761,italy,2526,1902,23,22,6.7,0,1,1,0.11,1.62,18,25,26.88,89,14,26.92,169,206,375,73.67,22,47.83,24,0,0,0,63,0,0,0,4,70,23,0,1,12,20260326,17,97,0,0,32,0,0.0,0,32,28,4,0,0,,71,49.31,0,0,0,134,9,20,0,6,11,0,0,0,0,0.0,0,0,0,0,283,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,9,42.86,0,39,24,61.54,20,43,21,93,93,48.95,52,259,250,509,154.2,3,0,984,23,8,0
Paulo Dybala,256219,Roma,2702,italy,2526,1056,17,12,6.7,2,2,4,4.23,3.11,27,19,26.03,200,24,68.57,328,95,423,82.62,10,47.62,11,0,0,1,44,4,5,12,1,1,17,0,0,18,20260326,8,72,0,0,11,0,5.56,1,8,8,0,2,0,,41,40.2,0,0,0,89,2,40,1,1,0,0,0,1,0,0.0,0,0,0,0,228,11,0,0,1,0,0,0,0,0,0,528.0,0.0,5,23,13,10,14,10,28.57,0,7,4,57.14,40,42,35,73,51,41.46,35,408,104,512,113.9,36,0,781,25,0,0
Pervis Estupiñán,805465,Milan,2692,italy,2526,901,16,12,6.7,1,1,2,0.39,1.23,5,5,33.33,106,6,42.86,204,193,397,87.06,8,57.14,6,0,0,0,49,2,0,0,5,18,14,0,1,4,20260326,9,37,0,4,13,0,11.11,0,4,4,0,1,0,,21,40.38,0,0,1,59,10,12,1,5,0,0,0,0,1,0.0,0,0,0,0,109,4,0,1,0,0,0,0,0,0,0,901.0,0.0,0,5,4,8,1,2,28.57,0,13,8,61.54,12,9,7,15,29,43.94,14,240,216,456,93.8,9,0,653,6,3,0
Youssef Maleh,849274,Cremonese,2761,italy,2526,1155,17,13,6.7,1,0,1,0.79,0.48,19,7,20.59,91,22,42.31,185,135,320,77.11,10,43.48,13,0,0,0,58,1,1,5,2,29,17,0,0,11,20260326,9,69,0,0,29,0,5.88,0,23,21,2,0,1,,55,49.55,0,0,1,95,11,8,1,0,1,0,0,0,0,0.0,0,0,0,0,165,8,0,0,0,0,0,0,0,0,0,1155.0,0.0,0,4,13,9,3,7,46.67,0,32,14,43.75,8,38,15,34,65,48.51,52,251,164,415,113.9,17,1,658,16,3,0
David Okereke,831290,Cremonese,2761,italy,2526,154,4,1,6.7,1,0,1,0.45,0.02,0,0,0.0,8,1,100.0,14,5,19,76.0,7,35.0,13,0,0,0,4,0,0,1,0,2,4,0,0,2,20260326,2,20,0,0,0,0,25.0,0,3,3,0,1,0,,4,36.36,0,0,0,6,0,1,1,1,1,0,0,0,0,0.0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,154.0,0.0,0,4,0,1,2,2,40.0,0,1,0,0.0,1,1,5,2,11,35.48,1,20,5,25,26.8,4,0,57,1,0,0
Alberto Dossena,870211,Cagliari,2719,italy,2526,540,6,6,6.7,0,1,1,0.6,0.34,6,0,0.0,17,15,42.86,84,193,277,87.11,9,60.0,6,0,0,0,17,1,1,0,1,22,6,0,0,0,20260326,4,20,0,0,10,0,0.0,1,9,8,1,0,0,,15,51.72,0,0,0,41,4,2,0,2,7,0,0,0,0,0.0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,1,1,100.0,0,7,7,100.0,2,24,1,0,24,54.55,35,113,205,318,40.2,4,1,384,7,5,0
Hassane Kamara,351434,Udinese,2695,italy,2526,1305,19,15,6.7,0,1,1,0.43,0.91,13,9,16.36,97,15,32.61,197,187,384,81.53,13,61.9,8,0,0,0,52,3,0,3,1,45,19,0,0,5,20260326,6,38,0,1,13,0,0.0,0,22,20,2,0,0,,48,61.54,0,0,2,87,20,13,0,0,3,0,0,0,1,0.0,0,0,0,0,190,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,7,6,4,13,59.09,0,25,16,64.0,13,32,22,55,61,61.62,46,258,213,471,127.3,13,0,812,10,4,0
Agustín Albarracín,1464187,Cagliari,2719,italy,2526,14,1,0,6.7,0,0,0,,0.0,0,0,0.0,2,0,0.0,7,1,8,88.89,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260326,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,2,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,2,100.0,0,8,1,9,6.7,0,0,13,2,0,0
Andrea Ghion,928879,Sassuolo,2793,italy,2526,9,1,0,6.7,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,1,1,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260326,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,1,1,100.0,0,0,1,1,6.7,0,0,3,0,0,0
David Odogu,1424191,Milan,2692,italy,2526,9,2,0,6.7,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,1,1,50.0,1,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20260326,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,1,1,1,2,6.7,0,0,3,0,0,0
Daniele Sommariva,595572,Genoa,2713,italy,2526,175,2,1,6.7,0,0,0,,0.02,2,0,0.0,6,25,38.46,20,29,49,54.44,0,0.0,0,0,0,0,6,0,0,0,0,3,2,1,0,0,20260326,0,0,1,0,0,0,0.0,14,4,4,0,0,0,-0.56,1,100.0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,41,0,1,0,0,1,6,2,8,0,2,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,7,0,0,1,100.0,65,53,37,90,13.4,0,0,103,1,0,0
Mattia Perin,79645,Juventus,2687,italy,2526,630,7,7,6.7,0,0,0,,0.0,7,0,0.0,3,18,54.55,8,103,111,88.1,1,100.0,0,0,0,0,41,0,0,0,2,3,7,0,0,0,20260326,0,0,0,1,0,0,0.0,26,7,6,1,0,0,-2.52,0,0.0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,15,0,2,0,0,1,9,1,10,0,3,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,10,0,0,1,100.0,33,22,104,126,46.9,0,0,170,1,0,0
