player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Rhian Brewster,Sheffield United,F,23,England,england,2324,40547.0,2108418.0
Nathan Redmond,Burnley,F,29,England,england,2324,40547.0,2108418.0
Ben Brereton,Sheffield United,F,24,Chile,england,2324,40547.0,2108418.0
Jóhann Berg Gudmundsson,Burnley,F,33,Iceland,england,2324,40547.0,2108418.0
Bobby Reid,Fulham,F,31,Jamaica,england,2324,40547.0,2108418.0
Jacob Bruun Larsen,Burnley,F,25,Denmark,england,2324,40547.0,2108418.0
Nicolás Domínguez,Nottingham Forest,M,25,Argentina,england,2324,40547.0,2108418.0
Altay Bayındır,Manchester United,K,25,Turkey,england,2324,40547.0,2108418.0
Matz Sels,Nottingham Forest,K,31,Belgium,england,2324,40547.0,2108418.0
Rico Henry,Brentford,D,26,England,england,2324,40547.0,2108418.0
Harry Toffolo,Nottingham Forest,D,28,England,england,2324,40547.0,2108418.0
Andrew Omobamidele,Nottingham Forest,D,21,Ireland,england,2324,40547.0,2108418.0
Lyle Foster,Burnley,F,23,South Africa,england,2324,37650.0,1957817.0
Fodé Ballo-Touré,Fulham,D,27,Senegal,england,2324,37650.0,1957817.0
Marvelous Nakamba,Luton Town,M,30,Zimbabwe,england,2324,34754.0,1807215.0
Mark Flekken,Brentford,K,30,Netherlands,england,2324,34754.0,1807215.0
Jacob Brown,Luton Town,F,25,Scotland,england,2324,34754.0,1807215.0
Joshua Da Silva,Brentford,M,25,England,england,2324,34754.0,1807215.0
Ethan Pinnock,Brentford,D,30,Jamaica,england,2324,34754.0,1807215.0
Charlie Taylor,Burnley,D,30,England,england,2324,34754.0,1807215.0
João Gomes,Wolverhampton,M,22,Brazil,england,2324,34754.0,1807215.0
Milos Kerkez,Bournemouth,D,20,Hungary,england,2324,34754.0,1807215.0
Tom Cairney,Fulham,M,33,Scotland,england,2324,34754.0,1807215.0
Scott Carson,Manchester City,K,38,England,england,2324,34754.0,1807215.0
Lloyd Kelly,Bournemouth,D,25,England,england,2324,34754.0,1807215.0
Zeki Amdouni,Burnley,F,23,Switzerland,england,2324,34754.0,1807215.0
Nuno Tavares,Nottingham Forest,D,24,Portugal,england,2324,34754.0,1807215.0
Jhon Durán,Aston Villa,F,20,Colombia,england,2324,34754.0,1807215.0
Tim Ream,Fulham,D,36,United States,england,2324,34754.0,1807215.0
Murillo,Nottingham Forest,D,21,Brazil,england,2324,34754.0,1807215.0
Ionut Radu,Bournemouth,K,26,Romania,england,2324,34754.0,1807215.0
Nathan Collins,Brentford,D,22,Ireland,england,2324,34754.0,1807215.0
Elliot Anderson,Newcastle,F,21,Scotland,england,2324,34754.0,1807215.0
David Datro Fofana,Burnley,F,21,Cote d'Ivoire,england,2324,34754.0,1807215.0
James Garner,Everton,M,22,England,england,2324,34754.0,1807215.0
Vitaly Janelt,Brentford,M,25,Germany,england,2324,34754.0,1807215.0
Connor Roberts,Burnley,D,27,Wales,england,2324,34754.0,1807215.0
Youssef Chermiti,Everton,F,19,Portugal,england,2324,34754.0,1807215.0
Tom Davies,Sheffield United,M,25,England,england,2324,34754.0,1807215.0
Tahith Chong,Luton Town,F,24,Netherlands,england,2324,34754.0,1807215.0
Vinicius Souza,Sheffield United,M,24,Brazil,england,2324,34754.0,1807215.0
Orel Mangala,Nottingham Forest,M,25,Belgium,england,2324,34754.0,1807215.0
Ross Barkley,Luton Town,M,30,England,england,2324,34754.0,1807215.0
Mikkel Damsgaard,Brentford,F,23,Denmark,england,2324,34754.0,1807215.0
Gustavo Hamer,Sheffield United,M,26,Netherlands,england,2324,34754.0,1807215.0
Marquinhos,Arsenal,F,20,Brazil,england,2324,34754.0,1807215.0
Cameron Archer,Sheffield United,F,22,England,england,2324,34754.0,1807215.0
Danilo,Nottingham Forest,M,22,Brazil,england,2324,34754.0,1807215.0
Anel Ahmedhodzic,Sheffield United,D,24,Bosnia-Herzegovina,england,2324,34754.0,1807215.0
Amad Diallo,Manchester United,F,21,Cote d'Ivoire,england,2324,33417.0,1737707.0
Nathan Patterson,Everton,D,22,Scotland,england,2324,32437.0,1686734.0
Aaron Ramsey,Burnley,F,21,England,england,2324,28962.0,1506013.0
Jordan Ayew,Crystal Palace,F,32,Ghana,england,2324,28962.0,1506013.0
Djordje Petrovic,Chelsea,K,24,Serbia,england,2324,28962.0,1506013.0
Thomas Kaminski,Luton Town,K,31,Belgium,england,2324,28962.0,1506013.0
Tim Krul,Luton Town,K,35,Netherlands,england,2324,28962.0,1506013.0
Vitinho,Burnley,D,24,Brazil,england,2324,28962.0,1506013.0
Rico Lewis,Manchester City,D,19,England,england,2324,28962.0,1506013.0
James Trafford,Burnley,K,21,England,england,2324,28962.0,1506013.0
Benson Manuel,Burnley,F,26,Belgium,england,2324,28962.0,1506013.0
Kobbie Mainoo,Manchester United,M,19,England,england,2324,28962.0,1506013.0
Arijanet Muric,Burnley,K,25,Kosovo,england,2324,28962.0,1506013.0
Carlos Vinícius,Fulham,F,28,Brazil,england,2324,28962.0,1506013.0
Valentín Barco,Brighton,D,19,Argentina,england,2324,28962.0,1506013.0
Zanka,Brentford,D,33,Denmark,england,2324,28962.0,1506013.0
Yoane Wissa,Brentford,F,27,Democratic Republic of the Congo,england,2324,28962.0,1506013.0
Anthony Elanga,Nottingham Forest,F,21,Sweden,england,2324,28962.0,1506013.0
Thomas Strakosha,Brentford,K,28,Albania,england,2324,28962.0,1506013.0
Gonzalo Montiel,Nottingham Forest,D,27,Argentina,england,2324,28962.0,1506013.0
Ryan Yates,Nottingham Forest,M,26,England,england,2324,28962.0,1506013.0
Adam Davies,Sheffield United,K,31,Wales,england,2324,28962.0,1506013.0
Auston Trusty,Sheffield United,D,25,United States,england,2324,28962.0,1506013.0
Ivo Grbic,Sheffield United,K,28,Croatia,england,2324,28962.0,1506013.0
Jack Robinson,Sheffield United,D,30,England,england,2324,28962.0,1506013.0
John Fleck,Sheffield United,M,32,Scotland,england,2324,28962.0,1506013.0
Oliver McBurnie,Sheffield United,F,27,Scotland,england,2324,28962.0,1506013.0
Alejo Véliz,Tottenham,F,19,Argentina,england,2324,28962.0,1506013.0
Ilya Zabarnyi,Bournemouth,D,21,Ukraine,england,2324,28962.0,1506013.0
Darren Randolph,Bournemouth,K,36,Ireland,england,2324,28962.0,1506013.0
Dwight McNeil,Everton,F,24,England,england,2324,28962.0,1506013.0
Nathan Ferguson,Crystal Palace,D,23,England,england,2324,28962.0,1506013.0
Hugo Bueno,Wolverhampton,D,21,Spain,england,2324,28962.0,1506013.0
Isaac Hayden,Newcastle,M,28,England,england,2324,25486.0,1325291.0
Jayden Bogle,Sheffield United,D,23,England,england,2324,23169.0,1204810.0
Ben Osborn,Sheffield United,M,29,England,england,2324,23169.0,1204810.0
Scott McKenna,Nottingham Forest,D,26,Scotland,england,2324,23169.0,1204810.0
Hjalmar Ekdal,Burnley,D,25,Sweden,england,2324,23169.0,1204810.0
Enso González,Wolverhampton,F,19,Paraguay,england,2324,23169.0,1204810.0
Morgan Rogers,Aston Villa,F,21,England,england,2324,23169.0,1204810.0
Antoine Semenyo,Bournemouth,F,24,Ghana,england,2324,23169.0,1204810.0
Ben Johnson,West Ham,D,24,England,england,2324,23169.0,1204810.0
Billy Gilmour,Brighton,M,22,Scotland,england,2324,23169.0,1204810.0
Mark Travers,Bournemouth,K,24,Ireland,england,2324,23169.0,1204810.0
Andros Townsend,Luton Town,F,32,England,england,2324,23169.0,1204810.0
Cauley Woodrow,Luton Town,F,29,England,england,2324,23169.0,1204810.0
Ivan Toney,Brentford,F,27,England,england,2324,23169.0,1204810.0
Jason Steele,Brighton,K,33,England,england,2324,23169.0,1204810.0
Issa Kabore,Luton Town,D,22,Burkina Faso,england,2324,23169.0,1204810.0
Naouirou Ahamada,Crystal Palace,M,21,France,england,2324,23169.0,1204810.0
Djed Spence,Tottenham,D,23,England,england,2324,23169.0,1204810.0
Facundo Pellistri,Manchester United,F,21,Uruguay,england,2324,23169.0,1204810.0
Dara O'Shea,Burnley,D,24,Ireland,england,2324,23169.0,1204810.0
Mads Roerslev Rasmussen,Brentford,D,24,Denmark,england,2324,23169.0,1204810.0
Tom Lockyer,Luton Town,D,29,Wales,england,2324,23169.0,1204810.0
Giulian Biancone,Nottingham Forest,D,23,France,england,2324,23169.0,1204810.0
Oliver Norwood,Sheffield United,M,32,Northern Ireland,england,2324,23169.0,1204810.0
Harry Arter,Nottingham Forest,M,34,Ireland,england,2324,23169.0,1204810.0
Ethan Horvath,Nottingham Forest,K,28,United States,england,2324,19828.0,1031040.0
Yunus Emre Konak,Brentford,M,18,Turkey,england,2324,17377.0,903608.0
Ameen Al-Dakhil,Burnley,D,21,Belgium,england,2324,17377.0,903608.0
Anass Zaroury,Burnley,F,22,Morocco,england,2324,17377.0,903608.0
Shandon Baptiste,Brentford,M,25,Grenada,england,2324,17377.0,903608.0
Saman Ghoddos,Brentford,F,30,Iran,england,2324,17377.0,903608.0
Hannes Delcroix,Burnley,D,24,Belgium,england,2324,17377.0,903608.0
Han-Noah Massengo,Burnley,M,22,France,england,2324,17377.0,903608.0
Wayne Hennessey,Nottingham Forest,K,37,Wales,england,2324,17377.0,903608.0
Andre Brooks,Sheffield United,M,20,England,england,2324,17377.0,903608.0
Michael Obafemi,Burnley,F,23,Ireland,england,2324,17377.0,903608.0
Chris Basham,Sheffield United,D,35,England,england,2324,17377.0,903608.0
James McAtee,Sheffield United,M,21,England,england,2324,17377.0,903608.0
Luke Thomas,Sheffield United,D,22,England,england,2324,17377.0,903608.0
Ashley Phillips,Tottenham,D,18,England,england,2324,17377.0,903608.0
Brandon Austin,Tottenham,K,25,England,england,2324,17377.0,903608.0
Mads Juel Andersen,Luton Town,D,26,Denmark,england,2324,17377.0,903608.0
Daiki Hashioka,Luton Town,D,24,Japan,england,2324,17377.0,903608.0
Chiedozie Ogbene,Luton Town,F,26,Ireland,england,2324,17377.0,903608.0
Kieffer Moore,Bournemouth,F,31,Wales,england,2324,17377.0,903608.0
Enes Ünal,Bournemouth,F,26,Turkey,england,2324,17377.0,903608.0
Emiliano Marcondes,Bournemouth,F,28,Denmark,england,2324,17377.0,903608.0
Marek Rodak,Fulham,K,27,Slovakia,england,2324,17377.0,903608.0
Jarell Quansah,Liverpool,D,21,England,england,2324,17377.0,903608.0
Bruno Jordão,Wolverhampton,M,24,Portugal,england,2324,17377.0,903608.0
Curtis Jones,Liverpool,M,23,England,england,2324,17377.0,903608.0
Facundo Buonanotte,Brighton,F,19,Argentina,england,2324,17377.0,903608.0
Ben Gannon-Doak,Liverpool,F,18,Scotland,england,2324,17377.0,903608.0
Steven Alzate,Brighton,M,24,Colombia,england,2324,17377.0,903608.0
Wes Foderingham,Sheffield United,K,33,England,england,2324,14481.0,753006.0
William Osula,Sheffield United,F,20,Denmark,england,2324,14481.0,753006.0
John Egan,Sheffield United,D,31,Ireland,england,2324,14481.0,753006.0
Anis Ben Slimane,Sheffield United,M,22,Tunisia,england,2324,14481.0,753006.0
Luke Harris,Fulham,F,18,Wales,england,2324,14481.0,753006.0
Elijah Adebayo,Luton Town,F,26,England,england,2324,14481.0,753006.0
Reece Burke,Luton Town,D,27,England,england,2324,14481.0,753006.0
Simon Adingra,Brighton,F,22,Cote d'Ivoire,england,2324,14481.0,753006.0
Carlos Baleba,Brighton,M,20,Cameroon,england,2324,14481.0,753006.0
Joe Whitworth,Crystal Palace,K,19,England,england,2324,11585.0,602405.0
Jakub Moder,Brighton,M,24,Poland,england,2324,11585.0,602405.0
Luca Koleosho,Burnley,F,19,Italy,england,2324,11585.0,602405.0
Caoimhín Kelleher,Liverpool,K,25,Ireland,england,2324,11585.0,602405.0
Lorenz Assignon,Burnley,D,23,France,england,2324,11585.0,602405.0
Darko Churlinov,Burnley,F,23,North Macedonia,england,2324,11585.0,602405.0
Mark Gillespie,Newcastle,K,32,England,england,2324,11585.0,602405.0
Joe Gauci,Aston Villa,K,23,Australia,england,2324,11585.0,602405.0
Max Lowe,Sheffield United,D,26,England,england,2324,11585.0,602405.0
Tommy Doyle,Wolverhampton,M,22,England,england,2324,11585.0,602405.0
Kortney Hause,Aston Villa,D,28,England,england,2324,11585.0,602405.0
Daniel Bentley,Wolverhampton,K,30,England,england,2324,11585.0,602405.0
Teden Mengi,Luton Town,D,21,England,england,2324,11585.0,602405.0
Yasser Larouci,Sheffield United,D,23,Algeria,england,2324,11585.0,602405.0
Jack Hinshelwood,Brighton,M,18,England,england,2324,11585.0,602405.0
Tom McGill,Brighton,K,23,Canada,england,2324,11585.0,602405.0
Pelly Ruddock Mpanzu,Luton Town,M,29,Democratic Republic of the Congo,england,2324,11585.0,602405.0
Loris Karius,Newcastle,K,30,Germany,england,2324,11585.0,602405.0
Luke Berry,Luton Town,M,31,England,england,2324,11585.0,602405.0
Tom King,Wolverhampton,K,28,Wales,england,2324,11585.0,602405.0
Karl Hein,Arsenal,K,22,Estonia,england,2324,11585.0,602405.0
Kevin Schade,Brentford,F,22,Germany,england,2324,11585.0,602405.0
Diego Moreira,Chelsea,F,19,Portugal,england,2324,11585.0,602405.0
Conor Bradley,Liverpool,D,20,Northern Ireland,england,2324,11585.0,602405.0
Gabriel Osho,Luton Town,D,25,England,england,2324,11585.0,602405.0
Carlton Morris,Luton Town,F,28,England,england,2324,11585.0,602405.0
Amari'i Bell,Luton Town,D,29,Jamaica,england,2324,11585.0,602405.0
Andrey Santos,Nottingham Forest,M,19,Brazil,england,2324,11585.0,602405.0
Bénie Traoré,Sheffield United,F,20,Cote d'Ivoire,england,2324,11585.0,602405.0
Rayan Aït-Nouri,Wolverhampton,D,22,Algeria,england,2324,11585.0,602405.0
Wilson Odobert,Burnley,F,19,France,england,2324,11585.0,602405.0
Mike Trésor,Burnley,F,24,Belgium,england,2324,11585.0,602405.0
Ismaila Coulibaly,Sheffield United,M,23,Mali,england,2324,11585.0,602405.0
Steven Benda,Fulham,K,25,Germany,england,2324,11585.0,602405.0
Julio Enciso,Brighton,F,20,Paraguay,england,2324,11585.0,602405.0
Brandon Aguilera,Nottingham Forest,F,20,Costa Rica,england,2324,11585.0,602405.0
George Baldock,Sheffield United,D,30,Greece,england,2324,11585.0,602405.0
Hákon Rafn Valdimarsson,Brentford,K,22,Iceland,england,2324,11585.0,602405.0
Rhys Williams,Liverpool,D,22,England,england,2324,11585.0,602405.0
Malcolm Ebiowei,Crystal Palace,F,19,England,england,2324,11585.0,602405.0
Ellery Balcombe,Brentford,K,24,England,england,2324,11585.0,602405.0
Dan Potts,Luton Town,D,29,England,england,2324,11585.0,602405.0
Femi Seriki,Sheffield United,D,21,England,england,2324,11585.0,602405.0
Lewis Dobbin,Everton,F,21,England,england,2324,9268.0,481924.0
Joe Rothwell,Bournemouth,M,28,England,england,2324,9268.0,481924.0
Charlie Goode,Brentford,D,28,England,england,2324,9268.0,481924.0
Alfie Doughty,Luton Town,M,24,England,england,2324,8689.0,451804.0
Remi Matthews,Crystal Palace,K,29,England,england,2324,8689.0,451804.0
Rodrigo Muniz,Fulham,F,22,Brazil,england,2324,8689.0,451804.0
Alfie Whiteman,Tottenham,K,25,England,england,2324,8689.0,451804.0
James Shea,Luton Town,K,32,England,england,2324,8689.0,451804.0
Willy Kambwala,Manchester United,D,19,France,england,2324,8689.0,451804.0
Andy Lonergan,Everton,K,40,England,england,2324,8689.0,451804.0
João Virgínia,Everton,K,24,Portugal,england,2324,8689.0,451804.0
Cesare Casadei,Chelsea,M,21,Italy,england,2324,8689.0,451804.0
Rodrigo Ribeiro,Nottingham Forest,F,18,Portugal,england,2324,8689.0,451804.0
Jesurun Rak-Sakyi,Crystal Palace,F,21,England,england,2324,8689.0,451804.0
Tyrese Francois,Fulham,M,23,Australia,england,2324,8109.0,421684.0
Lewis Hall,Newcastle,D,19,England,england,2324,8109.0,421684.0
Lawrence Vigouroux,Burnley,K,30,Chile,england,2324,8109.0,421684.0
Fred Onyedinma,Luton Town,F,27,Nigeria,england,2324,6951.0,361443.0
CJ Egan-Riley,Burnley,D,20,England,england,2324,6951.0,361443.0
Yegor Yarmolyuk,Brentford,F,19,Ukraine,england,2324,5792.0,301203.0
Conor Coventry,West Ham,M,23,Ireland,england,2324,5792.0,301203.0
Joe Hodge,Wolverhampton,M,20,Ireland,england,2324,5792.0,301203.0
Tyler Onyango,Everton,M,20,England,england,2324,5792.0,301203.0
Maxime Estève,Burnley,D,21,France,england,2324,5792.0,301203.0
Noha Lemina,Wolverhampton,F,18,France,england,2324,5792.0,301203.0
Myles Peart-Harris,Brentford,F,20,England,england,2324,5792.0,301203.0
Jordan Clark,Luton Town,M,30,England,england,2324,5792.0,301203.0
Tim Iroegbunam,Aston Villa,M,20,England,england,2324,5792.0,301203.0
Lewis Miley,Newcastle,M,17,England,england,2324,5792.0,301203.0
Shola Shoretire,Manchester United,F,20,England,england,2324,5792.0,301203.0
Joseph Anang,West Ham,K,23,England,england,2324,4634.0,240962.0
Daniel Jebbison,Sheffield United,F,20,Canada,england,2324,4634.0,240962.0
Rhys Norrington-Davies,Sheffield United,D,24,Wales,england,2324,4634.0,240962.0
Enock Agyei,Burnley,F,19,Belgium,england,2324,4634.0,240962.0
Divin Mubama,West Ham,F,19,England,england,2324,4634.0,240962.0
Alex Mighten,Nottingham Forest,F,21,England,england,2324,4010.0,208525.0
Denis Franchi,Burnley,K,20,Italy,england,2324,3475.0,180722.0
Jordan Beyer,Burnley,D,23,Germany,england,2324,3475.0,180722.0
James Hill,Bournemouth,D,22,England,england,2324,3475.0,180722.0
Ryan Trevitt,Brentford,M,20,England,england,2324,2896.0,150601.0
Elliot Thorpe,Luton Town,M,23,Wales,england,2324,2896.0,150601.0
Gavin Kilkenny,Bournemouth,M,23,Ireland,england,2324,1738.0,90361.0
Louie Marsh,Sheffield United,F,20,England,england,2324,1158.0,60241.0
Jordan Amissah,Sheffield United,K,22,Ghana,england,2324,1158.0,60241.0
João Cancelo,Manchester City,D,29,Portugal,england,2324,0.0,0.0
Kieran Tierney,Arsenal,D,26,Scotland,england,2324,0.0,0.0
Máximo Perrone,Manchester City,M,20,Argentina,england,2324,0.0,0.0
Hamed Junior Traorè,Bournemouth,F,23,Cote d'Ivoire,england,2324,0.0,0.0
Jonjo Shelvey,Nottingham Forest,M,31,England,england,2324,0.0,0.0
Joe Worrall,Nottingham Forest,D,27,England,england,2324,0.0,0.0
Ui-jo Hwang,Nottingham Forest,F,31,South Korea,england,2324,0.0,0.0
Sandro Tonali,Newcastle,M,23,Italy,england,2324,0.0,0.0
Kalvin Phillips,Manchester City,M,28,England,england,2324,0.0,0.0
Andrey Santos,Chelsea,M,19,Brazil,england,2324,0.0,0.0
Tanguy Ndombélé,Tottenham,M,26,France,england,2324,0.0,0.0
Kacper Kozlowski,Brighton,M,19,Poland,england,2324,0.0,0.0
Lucas Bergström,Chelsea,K,21,Finland,england,2324,0.0,0.0
Sergio Reguilón,Tottenham,D,27,Spain,england,2324,0.0,0.0
Leander Dendoncker,Aston Villa,M,28,Belgium,england,2324,0.0,0.0
Philippe Coutinho,Aston Villa,F,31,Brazil,england,2324,0.0,0.0
Ian Maatsen,Chelsea,D,21,Netherlands,england,2324,0.0,0.0
Hannibal,Manchester United,F,20,Tunisia,england,2324,0.0,0.0
Hakim Ziyech,Chelsea,F,30,Morocco,england,2324,0.0,0.0
Romelu Lukaku,Chelsea,F,30,Belgium,england,2324,0.0,0.0
Emmanuel Dennis,Nottingham Forest,F,25,Nigeria,england,2324,0.0,0.0
