player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Philipp Lienhart,Freiburg,D,24,Austria,germany,2021,13077.0,680000.0
Christian Gentner,Union Berlin,M,35,Germany,germany,2021,13077.0,680000.0
Jean-Paul Boëtius,Mainz,F,26,Netherlands,germany,2021,12885.0,670000.0
Sargis Adamyan,Hoffenheim,F,27,Armenia,germany,2021,12885.0,670000.0
Wataru Endo,Stuttgart,M,27,Japan,germany,2021,12692.0,660000.0
Konstantinos Stafylidis,Hoffenheim,D,26,Greece,germany,2021,12692.0,660000.0
Kevin Stöger,Mainz,F,27,Austria,germany,2021,12692.0,660000.0
Philipp Klement,Stuttgart,F,28,Germany,germany,2021,12500.0,650000.0
Borna Sosa,Stuttgart,D,22,Croatia,germany,2021,12308.0,640000.0
Anthony Ujah,Union Berlin,F,30,Nigeria,germany,2021,11923.0,620000.0
Chang-hoon Kwon,Freiburg,F,26,South Korea,germany,2021,11923.0,620000.0
Pierre Kunde Malong,Mainz,M,25,Cameroon,germany,2021,11538.0,600000.0
Felix Agu,Werder Bremen,D,21,Germany,germany,2021,11538.0,600000.0
Tobias Sippel,Monchengladbach,K,32,Germany,germany,2021,11538.0,600000.0
Georginio Rutter,Hoffenheim,F,18,France,germany,2021,11538.0,600000.0
Alexander Hack,Mainz,D,27,Germany,germany,2021,11538.0,600000.0
Deyovaisio Zeefuik,Hertha Berlin,D,22,Netherlands,germany,2021,11538.0,600000.0
Reinier,Borussia Dortmund,F,18,Brazil,germany,2021,11538.0,600000.0
Niko Gießelmann,Union Berlin,D,29,Germany,germany,2021,11538.0,600000.0
Dimitrios Limnios,Koln,F,22,Greece,germany,2021,11538.0,600000.0
Matthew Hoppe,Schalke 04,F,20,United States,germany,2021,11538.0,600000.0
Benjamin Uphoff,Freiburg,K,27,Germany,germany,2021,11538.0,600000.0
Hannes Wolf,Monchengladbach,F,21,Austria,germany,2021,11538.0,600000.0
Karim Onisiwo,Mainz,F,28,Austria,germany,2021,11346.0,590000.0
Julian Schieber,Augsburg,F,31,Germany,germany,2021,11154.0,580000.0
Marco Friedl,Werder Bremen,D,22,Austria,germany,2021,11154.0,580000.0
Marvin Friedrich,Union Berlin,D,24,Germany,germany,2021,10962.0,570000.0
Marius Bülter,Union Berlin,F,27,Germany,germany,2021,10962.0,570000.0
Raphael Framberger,Augsburg,D,25,Germany,germany,2021,10962.0,570000.0
Silas Katompa Mvumpa,Stuttgart,F,21,Democratic Republic of the Congo,germany,2021,10769.0,560000.0
Stefanos Kapino,Werder Bremen,K,26,Greece,germany,2021,10769.0,560000.0
Phillipp Mwene,Mainz,D,26,Austria,germany,2021,10577.0,550000.0
Petar Musa,Union Berlin,F,22,Croatia,germany,2021,10577.0,550000.0
Marcin Kaminski,Stuttgart,D,28,Poland,germany,2021,10577.0,550000.0
Ruben Vargas,Augsburg,F,22,Switzerland,germany,2021,10577.0,550000.0
Rafal Gikiewicz,Augsburg,K,32,Poland,germany,2021,10385.0,540000.0
Steven Skrzybski,Schalke 04,F,27,Germany,germany,2021,10385.0,540000.0
Julian Ryerson,Union Berlin,D,22,Norway,germany,2021,10385.0,540000.0
Sergio Córdova,Arminia Bielefeld,F,23,Venezuela,germany,2021,10385.0,540000.0
Mamadou Doucouré,Monchengladbach,D,22,France,germany,2021,10385.0,540000.0
Keven Schlotterbeck,Freiburg,D,23,Germany,germany,2021,10385.0,540000.0
Philipp Tschauner,Leipzig,K,34,Germany,germany,2021,10192.0,530000.0
Jan Morávek,Augsburg,M,30,Czech Republic,germany,2021,10192.0,530000.0
Noah Sarenren Bazee,Augsburg,F,24,Nigeria,germany,2021,10000.0,520000.0
Javairô Dilrosun,Hertha Berlin,F,22,Netherlands,germany,2021,10000.0,520000.0
Lucas Höler,Freiburg,F,26,Germany,germany,2021,10000.0,520000.0
Sheraldo Becker,Union Berlin,F,25,Netherlands,germany,2021,10000.0,520000.0
Rani Khedira,Augsburg,M,26,Germany,germany,2021,10000.0,520000.0
Robin Zentner,Mainz,K,25,Germany,germany,2021,10000.0,520000.0
Nassim Boujellab,Schalke 04,M,21,Morocco,germany,2021,10000.0,520000.0
Cedric Teuchert,Union Berlin,F,23,Germany,germany,2021,9808.0,510000.0
Luca Schuler,Schalke 04,F,21,Germany,germany,2021,9615.0,500000.0
Daishawn Redan,Hertha Berlin,F,20,Netherlands,germany,2021,9615.0,500000.0
Taiwo Awoniyi,Union Berlin,F,23,Nigeria,germany,2021,9423.0,490000.0
Fabian Bredlow,Stuttgart,K,25,Germany,germany,2021,9423.0,490000.0
Finn Dahmen,Mainz,K,22,Germany,germany,2021,9231.0,480000.0
Max Meyer,Koln,F,25,Germany,germany,2021,9231.0,480000.0
Manuel Gulde,Freiburg,D,29,Germany,germany,2021,9231.0,480000.0
Lennart Grill,Bayer Leverkusen,K,21,Germany,germany,2021,9038.0,470000.0
Atakan Karazor,Stuttgart,M,24,Germany,germany,2021,9038.0,470000.0
Joakim Nilsson,Arminia Bielefeld,D,26,Sweden,germany,2021,8846.0,460000.0
Michael Langer,Schalke 04,K,35,Austria,germany,2021,8846.0,460000.0
Mads Pedersen,Augsburg,D,24,Denmark,germany,2021,8846.0,460000.0
Jacob Bruun Larsen,Hoffenheim,F,22,Denmark,germany,2021,8654.0,450000.0
Luca Itter,Freiburg,D,21,Germany,germany,2021,8654.0,450000.0
Ahmed Kutucu,Schalke 04,F,20,Turkey,germany,2021,8654.0,450000.0
Robert Andrich,Union Berlin,M,26,Germany,germany,2021,8654.0,450000.0
Marco Richter,Augsburg,F,22,Germany,germany,2021,8462.0,440000.0
Marcel Hartel,Arminia Bielefeld,F,24,Germany,germany,2021,8269.0,430000.0
Jakob Busk,Union Berlin,K,27,Denmark,germany,2021,8077.0,420000.0
Fredrik Jensen,Augsburg,F,23,Finland,germany,2021,7885.0,410000.0
Patrick Erras,Werder Bremen,M,25,Germany,germany,2021,7885.0,410000.0
Emmanuel Dennis,Koln,F,23,Nigeria,germany,2021,7885.0,410000.0
Markus Schubert,Eintracht Frankfurt,K,22,Germany,germany,2021,7692.0,400000.0
Ermedin Demirovic,Freiburg,F,22,Bosnia-Herzegovina,germany,2021,7692.0,400000.0
Woo-yeong Jeong,Freiburg,F,21,South Korea,germany,2021,7500.0,390000.0
Lukas Kübler,Freiburg,D,28,Germany,germany,2021,7500.0,390000.0
Reinhold Yabo,Arminia Bielefeld,M,28,Germany,germany,2021,7500.0,390000.0
Cédric Brunner,Arminia Bielefeld,D,26,Switzerland,germany,2021,7500.0,390000.0
Andreas Luthe,Union Berlin,K,33,Germany,germany,2021,7308.0,380000.0
Ritsu Doan,Arminia Bielefeld,F,22,Japan,germany,2021,7308.0,380000.0
Christopher Lenz,Union Berlin,D,26,Germany,germany,2021,7308.0,380000.0
Fabian Klos,Arminia Bielefeld,F,32,Germany,germany,2021,7115.0,370000.0
Jan Olschowsky,Monchengladbach,K,18,Germany,germany,2021,6923.0,360000.0
Issah Abass,Mainz,F,22,Ghana,germany,2021,6923.0,360000.0
Marijan Cavar,Eintracht Frankfurt,M,22,Bosnia-Herzegovina,germany,2021,6731.0,350000.0
Mark Flekken,Freiburg,K,27,Netherlands,germany,2021,6731.0,350000.0
Ragnar Ache,Eintracht Frankfurt,F,22,Germany,germany,2021,6731.0,350000.0
Jóan Símun Edmundsson,Arminia Bielefeld,F,29,Faroe Islands,germany,2021,6346.0,330000.0
Dimitri Lavalée,Mainz,D,23,Belgium,germany,2021,6346.0,330000.0
Sven Schipplock,Arminia Bielefeld,F,31,Germany,germany,2021,5962.0,310000.0
Florian Müller,Freiburg,K,22,Germany,germany,2021,5962.0,310000.0
Josep Martínez,Leipzig,K,22,Spain,germany,2021,5962.0,310000.0
Manuel Prietl,Arminia Bielefeld,M,29,Austria,germany,2021,5769.0,300000.0
Clinton Mola,Stuttgart,D,19,England,germany,2021,5769.0,300000.0
Oscar Linnér,Arminia Bielefeld,K,23,Sweden,germany,2021,5769.0,300000.0
Stefan Ortega Moreno,Arminia Bielefeld,K,27,Germany,germany,2021,5769.0,300000.0
Sebastian Griesbeck,Union Berlin,M,30,Germany,germany,2021,5385.0,280000.0
Jacob Barrett Laursen,Arminia Bielefeld,D,25,Denmark,germany,2021,5385.0,280000.0
Niklas Lomb,Bayer Leverkusen,K,27,Germany,germany,2021,5192.0,270000.0
Nico Schlotterbeck,Union Berlin,D,20,Germany,germany,2021,5000.0,260000.0
Christian Gebauer,Arminia Bielefeld,F,26,Austria,germany,2021,4808.0,250000.0
Robert Gumny,Augsburg,D,22,Poland,germany,2021,4808.0,250000.0
Jens Grahl,Stuttgart,K,32,Germany,germany,2021,4615.0,240000.0
Cebio Soukou,Arminia Bielefeld,F,28,Benin,germany,2021,4615.0,240000.0
Nils Seufert,Arminia Bielefeld,M,23,Germany,germany,2021,4615.0,240000.0
Tim Lemperle,Koln,F,18,Germany,germany,2021,4615.0,240000.0
Youssoufa Moukoko,Borussia Dortmund,F,15,Germany,germany,2021,4615.0,240000.0
Tuta,Eintracht Frankfurt,D,21,Brazil,germany,2021,4615.0,240000.0
Brian Behrendt,Arminia Bielefeld,D,28,Germany,germany,2021,4423.0,230000.0
Felix Götze,Augsburg,M,22,Germany,germany,2021,4423.0,230000.0
Max Grün,Monchengladbach,K,33,Germany,germany,2021,4423.0,230000.0
Aymen Barkok,Eintracht Frankfurt,F,22,Morocco,germany,2021,4423.0,230000.0
Dan-Axel Zagadou,Borussia Dortmund,D,21,France,germany,2021,4423.0,230000.0
Hamadi Al Ghaddioui,Stuttgart,F,30,Morocco,germany,2021,4231.0,220000.0
João Queirós,Koln,D,22,Portugal,germany,2021,4231.0,220000.0
João Klauss,Hoffenheim,F,23,Brazil,germany,2021,4038.0,210000.0
Lazar Samardzic,Leipzig,F,18,Germany,germany,2021,4038.0,210000.0
Nathan de Medina,Arminia Bielefeld,D,23,Belgium,germany,2021,4038.0,210000.0
Romano Schmid,Werder Bremen,M,20,Austria,germany,2021,4038.0,210000.0
Maxime Awoudja,Stuttgart,D,22,Germany,germany,2021,4038.0,210000.0
Aílton,Stuttgart,D,25,Brazil,germany,2021,4038.0,210000.0
Mateo Klimowicz,Stuttgart,F,20,Argentina,germany,2021,3846.0,200000.0
Tiago Dantas,Bayern Munich,M,20,Portugal,germany,2021,3846.0,200000.0
Tim Civeja,Augsburg,M,19,Germany,germany,2021,3846.0,200000.0
Luca Kilian,Mainz,D,21,Germany,germany,2021,3846.0,200000.0
Tanguy Coulibaly,Stuttgart,F,19,France,germany,2021,3846.0,200000.0
Roberto Massimo,Stuttgart,F,20,Germany,germany,2021,3654.0,190000.0
Leon Dajaku,Union Berlin,F,19,Germany,germany,2021,3654.0,190000.0
Marlon Mustapha,Mainz,F,19,Austria,germany,2021,3654.0,190000.0
Maxence Lacroix,Wolfsburg,D,20,France,germany,2021,3654.0,190000.0
Julio Villalba,Monchengladbach,F,22,Paraguay,germany,2021,3654.0,190000.0
Torben Müsel,Monchengladbach,F,21,Germany,germany,2021,3654.0,190000.0
Oscar Schönfelder,Werder Bremen,F,19,Germany,germany,2021,3654.0,190000.0
Andreas Poulsen,Monchengladbach,D,21,Denmark,germany,2021,3654.0,190000.0
Nick Woltemade,Werder Bremen,F,18,Germany,germany,2021,3654.0,190000.0
Leon Dajaku,Bayern Munich,F,19,Germany,germany,2021,3654.0,190000.0
Luca Netz,Hertha Berlin,D,17,Germany,germany,2021,3462.0,180000.0
Steffen Tigges,Borussia Dortmund,F,22,Germany,germany,2021,3462.0,180000.0
Jordan Beyer,Monchengladbach,D,20,Germany,germany,2021,3462.0,180000.0
Angelo Stiller,Bayern Munich,M,19,Germany,germany,2021,3462.0,180000.0
Philipp Pentke,Hoffenheim,K,35,Germany,germany,2021,3462.0,180000.0
Keita Endo,Union Berlin,F,22,Japan,germany,2021,3462.0,180000.0
Jean Manuel Mbom,Werder Bremen,M,20,Germany,germany,2021,3462.0,180000.0
Michael Zetterer,Werder Bremen,K,25,Germany,germany,2021,3462.0,180000.0
Masaya Okugawa,Arminia Bielefeld,M,24,Japan,germany,2021,3462.0,180000.0
Ajdin Hrustic,Eintracht Frankfurt,F,24,Australia,germany,2021,3462.0,180000.0
Tim Schreiber,Leipzig,K,18,Germany,germany,2021,3077.0,160000.0
Andreas Voglsammer,Arminia Bielefeld,F,28,Germany,germany,2021,3077.0,160000.0
Fabrice Hartmann,Leipzig,F,19,Germany,germany,2021,3077.0,160000.0
Ansgar Knauff,Borussia Dortmund,F,19,Germany,germany,2021,3077.0,160000.0
Joe Scally,Monchengladbach,D,18,United States,germany,2021,2885.0,150000.0
Tim Maciejewski,Union Berlin,F,19,Germany,germany,2021,2885.0,150000.0
Eduardo Dos Santos Haesler,Werder Bremen,K,21,Germany,germany,2021,2885.0,150000.0
Joscha Wosz,Leipzig,F,18,Germany,germany,2021,2692.0,140000.0
Lennart Moser,Union Berlin,K,20,Germany,germany,2021,2500.0,130000.0
Jomaine Consbruch,Arminia Bielefeld,M,18,Germany,germany,2021,2308.0,120000.0
Darko Churlinov,Stuttgart,F,20,North Macedonia,germany,2021,2115.0,110000.0
Ron-Thorben Hoffmann,Bayern Munich,K,21,Germany,germany,2021,1923.0,100000.0
Noah Katterbach,Koln,D,19,Germany,germany,2021,1923.0,100000.0
Niclas Thiede,Freiburg,K,21,Germany,germany,2021,1923.0,100000.0
Anderson Lucoqui,Arminia Bielefeld,D,23,Angola,germany,2021,1923.0,100000.0
Ilia Gruev,Werder Bremen,M,20,Bulgaria,germany,2021,1731.0,90000.0
Benjamin Leneis,Augsburg,K,21,Germany,germany,2021,1731.0,90000.0
Kilian Ludewig,Schalke 04,D,20,Germany,germany,2021,1538.0,80000.0
Tim Siersleben,Wolfsburg,D,20,Germany,germany,2021,1538.0,80000.0
Ismail Jakobs,Koln,F,21,Germany,germany,2021,1538.0,80000.0
Nils Körber,Hertha Berlin,K,23,Germany,germany,2021,1538.0,80000.0
Marius Liesegang,Mainz,K,20,Germany,germany,2021,1538.0,80000.0
Amos Pieper,Arminia Bielefeld,D,22,Germany,germany,2021,1538.0,80000.0
Tobias Raschl,Borussia Dortmund,M,20,Germany,germany,2021,1538.0,80000.0
Chris Richards,Hoffenheim,D,20,United States,germany,2021,1538.0,80000.0
Chris Richards,Bayern Munich,D,20,United States,germany,2021,1538.0,80000.0
Yannik Keitel,Freiburg,M,20,Germany,germany,2021,1346.0,70000.0
Lino Tempelmann,Freiburg,M,21,Germany,germany,2021,1346.0,70000.0
Márton Dárdai,Hertha Berlin,D,18,Germany,germany,2021,1346.0,70000.0
Julian Krahl,Koln,K,20,Germany,germany,2021,1346.0,70000.0
Omer Hanin,Mainz,K,22,Israel,germany,2021,1346.0,70000.0
Daniels Ontuzans,Bayern Munich,F,20,Latvia,germany,2021,1346.0,70000.0
Robert Voloder,Koln,D,19,Germany,germany,2021,1154.0,60000.0
Lino Kasten,Wolfsburg,K,19,Germany,germany,2021,1154.0,60000.0
Sava-Arangel Cestic,Koln,D,19,Serbia,germany,2021,1154.0,60000.0
Dion Berisha,Augsburg,F,17,Kosovo,germany,2021,1154.0,60000.0
Maximilian Beier,Hoffenheim,F,18,Germany,germany,2021,1154.0,60000.0
Melayro Bogarde,Hoffenheim,D,18,Netherlands,germany,2021,1154.0,60000.0
Niklas Klinger,Wolfsburg,K,25,Germany,germany,2021,1154.0,60000.0
Felix Irorere,Eintracht Frankfurt,D,18,Germany,germany,2021,962.0,50000.0
Luca Mack,Stuttgart,M,20,Germany,germany,2021,962.0,50000.0
Timo Becker,Schalke 04,D,23,Germany,germany,2021,962.0,50000.0
Rocco Reitz,Monchengladbach,M,18,Germany,germany,2021,962.0,50000.0
Jessic Ngankam,Hertha Berlin,F,20,Germany,germany,2021,962.0,50000.0
Nikolai Rehnen,Arminia Bielefeld,K,23,Germany,germany,2021,962.0,50000.0
Jabez Makanda,Eintracht Frankfurt,F,19,Angola,germany,2021,962.0,50000.0
Merveille Papela,Mainz,M,19,Germany,germany,2021,962.0,50000.0
Fabian Kunze,Arminia Bielefeld,M,22,Germany,germany,2021,962.0,50000.0
Luca Unbehaun,Borussia Dortmund,K,19,Germany,germany,2021,962.0,50000.0
Marco John,Hoffenheim,F,18,Germany,germany,2021,962.0,50000.0
Elias Bördner,Eintracht Frankfurt,K,18,Germany,germany,2021,962.0,50000.0
Lukas Fahrnberger,Eintracht Frankfurt,M,19,Austria,germany,2021,769.0,40000.0
Bright Arrey-Mbi,Bayern Munich,D,17,Germany,germany,2021,769.0,40000.0
Bartosz Bialek,Wolfsburg,F,18,Poland,germany,2021,769.0,40000.0
Luca Philipp,Hoffenheim,K,19,Germany,germany,2021,769.0,40000.0
Niklas Tauer,Mainz,M,19,Germany,germany,2021,769.0,40000.0
Noel Niemann,Arminia Bielefeld,F,20,Germany,germany,2021,769.0,40000.0
Famana Quizera,Monchengladbach,F,18,Portugal,germany,2021,769.0,40000.0
Antonis Aidonis,Stuttgart,D,19,Germany,germany,2021,769.0,40000.0
Carlo Boukhalfa,Freiburg,M,21,Germany,germany,2021,769.0,40000.0
Paul Nebel,Mainz,F,18,Germany,germany,2021,769.0,40000.0
Kerim Calhanoglu,Schalke 04,M,18,Germany,germany,2021,769.0,40000.0
Lilian Egloff,Stuttgart,F,18,Germany,germany,2021,577.0,30000.0
Cem Türkmen,Bayer Leverkusen,M,18,Turkey,germany,2021,577.0,30000.0
Sebastian Müller,Arminia Bielefeld,F,19,Germany,germany,2021,577.0,30000.0
Julian Frommann,Arminia Bielefeld,M,17,Germany,germany,2021,577.0,30000.0
Can Bozdogan,Schalke 04,F,19,Germany,germany,2021,577.0,30000.0
Jens Castrop,Koln,F,17,Germany,germany,2021,577.0,30000.0
Samed Onur,Bayer Leverkusen,F,18,Turkey,germany,2021,577.0,30000.0
Malick Thiaw,Schalke 04,D,19,Finland,germany,2021,577.0,30000.0
Marvin Obuz,Koln,F,19,Germany,germany,2021,577.0,30000.0
Momo Cissé,Stuttgart,F,18,Guinea,germany,2021,385.0,20000.0
Nick Taitague,Schalke 04,F,21,United States,germany,2021,385.0,20000.0
Kaan Kurt,Monchengladbach,D,18,Germany,germany,2021,385.0,20000.0
Fynn Otto,Eintracht Frankfurt,D,18,Germany,germany,2021,385.0,20000.0
Levent Mercan,Schalke 04,F,19,Germany,germany,2021,385.0,20000.0
Naouirou Ahamada,Stuttgart,M,18,France,germany,2021,385.0,20000.0
Yannick Brugger,Eintracht Frankfurt,D,19,Germany,germany,2021,385.0,20000.0
