accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
7,4,20.0,133,8,80.0,221,88,305,73.85,50,42.37,68,35,5,0,0,0,81,5,7,7,4,14,35,0,0,78,4,221,0,0,1.34,10.94,35,0,34.78,0,16,21,44,40,4,16,0,,69,31.08,1,0,0,108,4,32,3,25,2305,24,4,0,0,2,0,100.0,0,2,0,2,328,30,0,7.03,0,12,0,0,0,0,0,0,144.06,0.0,0,45,1,10,29,25,40.98,0,22,15,68.18,32,9,61,20,119,35.0,10,325,108,413,245.9,46,3,845,22,3,0,Jean-Philippe Mateta,Crystal Palace,848276,7,england,2324
13,3,15.79,206,11,44.0,275,61,333,71.61,34,38.2,55,36,8,0,1,0,56,11,27,22,2,9,36,0,0,29,12,142,0,0,4.45,16.39,28,0,10.19,0,11,19,25,21,4,9,2,,52,37.41,2,0,9,132,3,33,2,22,2053,33,6,0,0,1,0,0.0,0,0,0,1,259,16,0,7.03,0,7,0,0,0,0,0,0,186.64,0.0,0,83,25,40,46,15,42.86,0,22,12,54.55,33,33,35,19,86,37.72,25,408,76,465,252.9,108,2,838,15,9,0,Darwin Núñez,Liverpool,924871,44,england,2324
41,0,0.0,59,72,52.55,294,732,1026,84.72,57,67.06,28,20,0,0,0,0,43,0,1,2,6,80,19,0,0,4,9,51,0,0,0.31,0.73,10,0,14.29,3,2,2,25,19,6,2,0,,26,53.06,2,0,1,185,25,2,0,18,1627,0,11,0,0,0,0,0.0,0,0,0,0,196,0,0,7.02,0,0,0,0,0,0,0,0,813.5,0.0,0,12,2,7,5,1,100.0,0,21,11,52.38,2,84,1,1,83,61.94,137,400,812,1211,133.4,14,1,1406,5,2,0,Tosin Adarabioyo,Fulham,352668,43,england,2324
28,0,0.0,45,31,32.29,118,352,470,76.92,57,67.86,27,20,1,0,0,0,86,4,2,2,2,86,20,0,0,3,18,69,0,0,0.77,1.48,20,0,14.29,0,2,3,23,20,3,2,0,,51,54.84,2,0,0,141,25,9,0,18,1454,1,21,0,0,0,0,0.0,0,0,0,0,178,2,0,7.02,1,0,0,0,0,0,0,0,727.0,0.0,0,13,1,6,6,3,60.0,0,46,29,63.04,9,76,5,1,108,61.02,96,216,396,611,140.4,14,1,917,2,1,1,Willy Boly,Nottingham Forest,139310,14,england,2324
2,3,23.08,23,2,66.67,33,19,49,80.33,5,100.0,0,5,1,0,0,0,3,2,0,1,0,1,5,0,0,0,2,7,0,0,0.71,0.11,2,0,0.0,0,0,1,1,1,0,0,0,,8,53.33,0,0,0,12,2,5,0,0,98,0,0,0,0,0,0,0.0,0,0,0,0,29,0,0,7.02,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,4,57.14,0,3,2,66.67,5,4,7,13,13,65.0,3,52,22,61,35.1,2,0,99,1,2,0,Ivan Perišić,Tottenham Hotspur,38710,33,england,2324
149,10,32.26,236,202,42.44,619,1104,1713,79.49,91,65.94,47,38,3,0,0,0,193,5,3,5,8,202,38,0,0,6,10,107,1,0,2.32,1.68,43,0,9.52,3,2,5,58,54,4,2,0,,91,60.26,0,0,0,442,41,20,0,38,3416,1,18,0,0,0,0,0.0,0,0,0,0,501,2,0,7.02,0,2,0,0,0,0,0,0,1708.0,0.0,1,18,3,8,8,14,70.0,0,56,35,62.5,20,305,20,31,182,62.98,476,963,1223,2155,266.7,21,3,2673,23,7,0,Joachim Andersen,Crystal Palace,362682,7,england,2324
55,0,0.0,10,83,37.9,51,797,848,85.06,9,81.82,2,28,0,0,0,0,221,0,0,0,8,21,28,0,0,0,1,4,2,2,0.02,0.0,1,0,0.0,116,0,0,30,27,3,0,0,-1.03,2,50.0,0,11,0,149,0,1,0,28,2520,0,0,0,0,0,0,0.0,1,0,0,0,161,0,10,7.02,0,0,11,49,31,83,2,14,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,1,116,0,0,11,73.33,219,158,839,997,196.5,0,0,1271,5,1,0,Alisson,Liverpool,243609,44,england,2324
25,1,10.0,121,31,60.78,269,473,741,91.26,29,58.0,21,17,0,0,0,0,53,0,3,1,1,35,17,0,0,3,5,43,0,0,0.56,2.34,8,0,8.33,0,1,1,21,20,1,1,0,,47,68.12,1,0,0,71,10,4,0,12,1093,0,15,0,0,0,0,0.0,0,0,0,1,95,2,0,7.02,0,0,0,0,0,0,0,0,1093.0,0.0,0,10,2,9,2,4,40.0,0,24,17,70.83,4,41,10,10,76,63.87,51,314,508,812,119.3,12,0,1007,19,2,0,Ben Davies,Tottenham Hotspur,94758,33,england,2324
16,0,0.0,346,20,54.05,894,539,1433,94.09,4,50.0,4,30,0,0,0,0,72,3,1,11,3,10,29,0,0,24,10,62,0,0,1.85,1.27,17,0,4.55,0,1,1,14,13,1,1,0,,71,55.04,0,0,0,90,10,21,0,16,1581,0,1,0,0,0,0,0.0,0,0,0,0,139,10,0,7.02,0,1,0,0,0,0,0,0,1581.0,0.0,0,7,15,6,5,20,74.07,0,36,25,69.44,21,31,27,0,75,54.74,37,963,560,1523,203.5,22,1,1746,15,4,0,Mateo Kovačić,Manchester City,136710,17,england,2324
27,2,100.0,154,25,54.35,331,232,561,90.34,7,46.67,8,14,0,0,0,0,56,0,0,3,2,8,13,0,0,8,5,33,0,0,0.58,0.41,10,0,0.0,0,0,0,5,2,3,0,0,,29,53.7,0,0,0,60,11,6,0,9,788,0,3,0,0,0,0,0.0,0,0,0,0,84,10,0,7.02,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,3,2,9,81.82,0,14,11,78.57,6,43,11,2,36,52.17,46,379,244,621,91.2,8,0,734,6,3,0,Thomas Partey,Arsenal,316148,42,england,2324
150,3,37.5,203,185,50.14,516,1240,1753,83.24,70,49.3,72,36,1,0,0,0,174,2,2,12,8,131,36,0,0,12,22,149,0,1,1.45,2.55,38,0,11.43,3,4,5,58,49,9,4,0,,80,50.96,1,0,0,353,36,10,0,35,3054,0,38,0,0,0,0,0.0,0,0,0,2,404,3,0,7.01,0,3,0,0,0,0,0,0,763.5,0.0,3,18,17,14,9,13,61.9,0,42,24,57.14,10,281,21,8,150,50.17,369,739,1375,2106,252.5,35,3,2557,26,5,0,Fabian Schär,Newcastle United,101882,39,england,2324
14,0,0.0,45,16,42.11,155,339,494,87.74,28,73.68,10,10,0,0,0,0,58,0,1,1,2,41,10,0,0,4,4,27,0,0,0.13,0.49,7,0,0.0,0,0,0,9,8,1,0,0,,15,46.88,0,0,0,69,9,2,0,9,783,1,12,1,0,0,0,0.0,0,0,0,0,80,1,0,7.01,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,4,0,0,0.0,0,12,6,50.0,2,31,2,0,43,61.43,38,194,369,563,70.1,5,0,677,3,2,0,Joël Matip,Liverpool,51501,44,england,2324
7,0,0.0,232,11,61.11,361,152,513,77.96,35,35.71,63,35,5,0,0,0,98,8,24,17,2,17,35,0,0,66,19,209,0,0,2.88,18.64,28,0,17.5,0,14,19,48,43,5,14,0,,115,44.06,3,0,3,145,4,39,3,31,2804,28,5,0,0,0,0,0.0,0,0,0,0,347,26,0,7.01,0,8,0,0,0,0,0,0,200.29,0.0,0,69,11,22,41,54,59.34,0,21,13,61.9,39,14,91,5,150,41.78,18,479,184,658,245.3,80,2,1142,40,10,0,Nicolas Jackson,Chelsea,1085381,38,england,2324
31,0,0.0,96,44,44.9,361,673,1034,88.76,45,67.16,22,17,0,0,0,0,72,0,0,0,2,39,16,0,0,2,6,43,1,0,0.17,1.04,10,0,33.33,2,2,2,15,12,3,2,0,,31,59.62,1,0,0,131,17,3,0,13,1189,0,8,0,0,0,1,0.0,0,0,0,0,142,3,0,7.01,0,1,0,0,0,0,0,0,594.5,0.0,0,5,1,2,4,4,57.14,0,25,22,88.0,3,61,7,0,76,63.87,98,445,720,1165,112.1,6,2,1301,2,1,0,Jarell Quansah,Liverpool,1003339,44,england,2324
13,18,18.56,226,11,34.38,436,236,654,80.64,34,35.42,62,35,7,0,0,0,155,7,4,12,5,13,34,0,0,80,21,261,0,0,2.67,3.9,46,0,8.33,0,4,11,37,35,2,3,1,,210,51.34,1,0,1,157,16,25,0,30,2555,7,2,0,0,0,0,0.0,0,0,0,0,466,23,0,7.0,1,3,0,0,0,0,0,0,638.75,0.0,0,28,20,16,20,52,47.71,0,65,36,55.38,25,27,109,97,244,48.32,32,636,272,811,238.1,48,1,1547,94,7,1,Jordan Ayew,Crystal Palace,103045,7,england,2324
26,0,0.0,145,43,38.39,369,509,878,83.38,44,68.75,20,23,1,0,0,0,96,3,0,3,4,64,23,0,0,4,8,61,0,0,0.53,1.3,25,0,9.09,4,1,2,26,25,1,1,0,,70,63.06,1,0,0,175,26,7,0,20,1798,4,10,0,0,0,0,0.0,0,0,0,0,229,3,0,7.0,0,0,0,0,0,0,0,0,1798.0,0.0,0,10,1,5,3,9,69.23,0,48,30,62.5,7,70,13,12,114,65.14,112,490,575,1053,161.0,11,0,1438,14,2,0,Levi Colwill,Chelsea,996911,38,england,2324
5,19,26.39,87,12,44.44,189,138,308,85.56,4,22.22,14,13,3,0,0,0,43,2,0,1,3,9,12,0,0,4,6,44,0,0,1.25,0.1,11,0,0.0,0,0,3,7,7,0,0,0,,29,49.15,0,0,0,52,6,16,0,8,701,1,1,0,0,0,0,0.0,0,0,0,0,141,2,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,4,28.57,0,19,13,68.42,16,13,14,72,33,42.86,27,272,160,360,84.0,3,0,596,7,0,0,Konstantinos Tsimikas,Liverpool,786259,44,england,2324
9,2,18.18,37,8,61.54,55,79,132,84.62,4,40.0,6,5,1,0,0,0,24,2,0,0,1,5,5,0,0,7,1,18,1,0,0.78,0.08,4,0,0.0,0,0,1,5,4,1,0,0,,20,62.5,0,0,0,24,5,6,0,5,402,2,3,0,1,0,0,0.0,0,0,0,0,52,3,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,7,87.5,0,7,5,71.43,5,16,8,11,24,57.14,13,80,87,156,35.0,2,0,251,6,1,0,Rico Henry,Brentford,599128,50,england,2324
0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,12,0,3,0,0,0,0,0.0,0,0,0,0,1,0,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,1,1,0,1,7.0,0,0,6,0,0,0,Josh Acheampong,Chelsea,1403050,38,england,2324
0,0,0.0,2,3,50.0,3,2,5,62.5,0,0.0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,3,0,0,0,0,0,0,0,0.13,0,0.0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,7.0,0,0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,6,5,3,8,7.0,0,0,13,0,0,0,James Shea,Luton Town,137789,72,england,2324
2,0,0.0,21,3,50.0,43,24,67,90.54,3,75.0,1,1,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,3,0,0,0.03,0.12,2,0,0.0,0,0,0,2,2,0,0,0,,1,33.33,0,0,0,7,1,0,0,0,76,0,2,0,0,0,0,0.0,0,0,0,0,8,0,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,5,0,0,4,57.14,6,47,27,74,7.0,1,0,84,1,1,0,Davinson Sánchez,Tottenham Hotspur,566102,33,england,2324
0,0,0.0,0,0,0.0,4,7,11,100.0,0,0.0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.04,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,7,11,7.0,1,0,14,0,0,0,Aymeric Laporte,Manchester City,149734,17,england,2324
112,0,0.0,37,185,56.06,81,861,942,85.87,9,100.0,0,33,0,0,0,0,218,0,0,0,10,16,33,2,0,0,1,3,0,1,0.06,0.0,2,0,0.0,114,0,0,27,23,4,0,0,0.66,4,57.14,0,22,0,155,0,1,0,33,2788,0,0,0,0,0,1,0.0,3,0,0,0,157,0,6,7.0,0,0,27,37,19,57,0,15,0.0,0.0,0,0,0,0,0,1,100.0,25,0,0,0.0,1,175,1,0,13,81.25,330,196,901,1097,231.0,0,0,1346,4,5,0,Ederson,Manchester City,254491,17,england,2324
8,0,0.0,168,41,60.29,581,1100,1681,94.28,38,48.1,41,27,0,0,0,0,144,0,0,1,5,71,27,0,0,12,9,84,0,1,0.34,0.61,13,0,37.5,31,3,3,38,36,2,3,0,,81,65.32,0,0,0,102,18,1,3,27,2342,1,15,0,0,0,1,0.0,0,0,0,0,148,3,0,7.0,0,0,0,0,0,0,0,0,780.67,0.0,0,7,1,4,3,15,62.5,0,49,35,71.43,1,29,24,3,119,58.62,68,641,1145,1783,188.9,8,2,2089,17,5,0,Micky van de Ven,Tottenham Hotspur,998247,33,england,2324
7,3,25.0,97,3,33.33,137,67,201,79.13,4,33.33,8,21,3,0,0,0,43,8,2,9,0,2,21,0,0,16,1,43,0,0,1.91,3.58,5,0,18.52,0,5,8,10,10,0,3,2,,34,49.28,1,0,0,53,5,13,1,7,794,2,0,0,0,0,0,0.0,0,0,0,0,107,8,0,7.0,0,3,0,0,0,0,0,0,158.8,0.0,0,21,6,6,12,7,33.33,0,6,1,16.67,13,11,21,12,38,46.91,9,189,77,254,146.9,27,2,401,21,2,0,Harvey Barnes,Newcastle United,855647,39,england,2324
13,5,31.25,184,15,27.27,399,522,916,86.66,25,59.52,17,21,2,0,0,0,96,1,2,2,4,33,21,0,0,6,30,83,0,0,1.21,1.13,23,0,0.0,0,0,2,33,29,4,0,0,,98,59.76,0,0,0,141,22,19,0,20,1784,1,13,1,0,0,1,0.0,0,0,0,1,190,8,0,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,2,4,4,36.36,0,62,38,61.29,19,27,11,16,123,59.71,55,475,598,1057,146.9,8,1,1492,35,10,0,Marc Cucurella,Chelsea,794939,38,england,2324
15,0,0.0,165,11,61.11,310,207,517,83.93,18,36.0,32,20,1,0,0,0,85,5,3,4,2,10,19,0,0,28,24,122,0,1,1.14,3.09,28,0,10.53,0,2,3,23,21,2,2,0,,79,46.75,0,0,1,99,19,23,0,15,1282,0,7,0,0,0,0,0.0,0,0,0,0,172,13,0,6.99,0,2,0,0,0,0,0,0,641.0,0.0,0,12,7,6,9,17,60.71,0,39,27,69.23,23,23,28,2,97,44.29,18,376,242,616,132.9,19,1,885,23,6,0,Joelinton,Newcastle United,560128,39,england,2324
22,0,0.0,9,46,34.85,32,189,221,71.06,3,75.0,1,15,0,0,0,0,117,0,0,0,5,17,15,1,0,0,1,2,1,1,0.01,0.03,0,0,0.0,95,0,0,16,11,5,0,0,1.5,3,75.0,0,9,0,90,0,0,0,15,1346,0,0,0,0,0,0,0.0,0,0,0,0,92,0,10,6.99,0,0,11,30,12,43,0,13,0.0,0.0,0,1,0,1,0,0,0.0,10,0,0,0.0,0,57,0,0,6,75.0,132,100,211,311,104.9,1,1,474,3,1,0,Nick Pope,Newcastle United,162653,39,england,2324
91,0,0.0,41,182,26.57,108,741,849,62.06,17,85.0,3,28,0,0,0,0,295,0,0,0,2,38,28,3,0,0,0,3,1,0,0.06,0.0,0,0,0.0,198,0,0,62,50,12,0,0,-7.47,6,100.0,0,25,0,519,1,0,0,28,2520,0,0,0,0,0,0,0.0,5,0,0,0,533,0,20,6.99,0,0,20,78,28,106,1,32,0.0,0.0,0,0,0,0,0,2,100.0,20,2,1,50.0,0,213,2,0,23,88.46,685,555,813,1368,195.8,0,2,1735,5,2,0,James Trafford,Burnley,980643,6,england,2324
5,2,25.0,54,4,80.0,87,44,129,77.25,1,33.33,2,12,2,0,0,0,13,4,2,6,0,3,12,0,0,8,5,27,0,0,1.3,1.44,6,0,0.0,0,0,2,12,12,0,0,0,,33,56.9,0,0,0,38,0,9,0,5,482,1,0,0,0,0,0,0.0,0,0,0,0,77,2,0,6.99,0,0,0,0,0,0,0,0,0.0,0.0,0,13,15,14,8,17,70.83,0,6,2,33.33,9,12,24,8,34,55.74,5,125,50,167,83.9,28,0,288,10,2,0,Julio Enciso,Brighton & Hove Albion,973556,30,england,2324
127,11,44.0,208,125,44.17,436,563,988,78.47,41,50.0,41,31,5,0,0,0,164,2,0,0,4,105,31,0,0,11,32,131,0,1,2.5,2.02,41,0,30.77,0,4,9,44,38,6,4,0,,73,44.79,3,0,1,271,35,22,0,26,2268,0,23,0,0,0,0,0.0,0,0,0,0,330,10,0,6.99,0,1,0,0,0,0,0,0,567.0,0.0,0,10,3,9,4,11,57.89,0,55,32,58.18,22,249,19,25,114,46.53,283,650,634,1259,216.7,13,4,1668,11,13,0,Marcos Senesi,Bournemouth,830659,60,england,2324
39,34,25.76,272,51,38.35,586,539,1091,81.24,42,57.53,31,33,3,0,0,0,228,3,0,3,7,43,33,0,1,19,29,129,1,0,2.96,0.39,39,0,0.0,0,0,3,50,45,5,0,0,,98,50.0,0,0,0,252,65,47,0,32,2792,2,11,0,1,0,0,0.0,0,0,0,0,421,22,0,6.99,1,0,0,0,0,0,0,0,0.0,0.0,0,3,9,5,4,21,60.0,0,61,41,67.21,46,86,35,132,140,52.04,133,865,610,1343,230.6,12,1,1855,16,5,0,Lewis Cook,Bournemouth,548188,60,england,2324
12,0,0.0,156,8,44.44,275,210,485,90.99,0,0.0,6,16,0,0,0,0,42,4,0,0,0,3,14,0,0,12,4,32,0,0,1.25,0.63,7,0,40.0,0,2,2,9,9,0,2,0,,34,56.67,0,0,0,48,4,13,0,8,806,0,1,0,0,0,0,0.0,0,0,0,0,69,2,0,6.99,0,2,0,0,0,0,0,0,403.0,0.0,0,4,1,1,4,4,50.0,0,10,7,70.0,13,17,8,1,34,51.52,18,311,223,533,97.8,5,0,654,20,1,0,Rico Lewis,Manchester City,1136731,17,england,2324
79,0,0.0,44,229,34.13,186,311,497,52.65,5,83.33,1,30,0,0,0,0,283,0,0,0,1,29,30,1,0,1,1,3,5,1,0.09,0.0,1,0,0.0,262,0,0,79,72,7,0,0,-6.67,15,88.24,0,26,0,447,0,1,0,29,2648,0,0,1,0,0,0,0.0,6,0,0,0,461,0,11,6.98,0,0,28,86,44,133,0,29,0.0,0.0,0,0,0,0,0,2,100.0,26,5,3,60.0,1,172,2,0,20,86.96,671,566,378,944,209.5,0,2,1270,12,2,0,Wesley Foderingham,Sheffield United,187861,15,england,2324
27,12,28.57,179,29,61.7,311,162,461,79.21,5,45.45,6,35,6,0,0,0,78,5,2,11,1,11,34,0,0,12,17,72,0,0,2.74,3.38,21,0,10.0,0,4,10,30,23,7,2,2,,76,53.52,0,0,2,121,10,23,4,16,1622,5,3,0,1,0,0,0.0,0,0,0,1,215,9,0,6.98,0,0,0,0,0,0,0,0,405.5,0.0,3,19,21,16,13,15,48.39,0,21,14,66.67,22,48,31,42,81,52.94,47,432,192,582,237.4,40,3,898,40,6,0,Harry Wilson,Fulham,355528,43,england,2324
56,0,0.0,28,138,45.1,95,206,301,63.64,6,100.0,0,17,0,0,0,0,158,0,0,0,2,13,17,0,0,0,0,0,3,1,0.02,0.0,0,0,0.0,136,0,0,28,23,5,0,0,-5.45,1,100.0,0,28,0,172,0,0,0,17,1530,0,0,0,0,0,0,0.0,2,0,0,0,181,0,5,6.98,0,0,9,29,23,55,1,12,0.0,0.0,0,0,0,0,0,0,0.0,8,0,0,0.0,0,119,0,0,7,100.0,306,236,237,473,118.7,0,0,685,3,2,0,Matt Turner,Nottingham Forest,833943,14,england,2324
71,30,22.73,325,101,46.98,614,653,1237,75.94,42,60.87,27,37,6,0,0,0,227,6,2,6,7,109,37,0,0,16,58,169,1,2,3.74,0.68,34,0,0.0,0,0,6,60,49,11,0,0,,150,51.37,0,0,0,392,80,34,0,37,3270,3,8,2,1,0,0,0.0,0,0,0,0,651,10,0,6.98,0,0,0,0,0,0,0,0,0.0,0.0,0,6,10,3,7,37,51.39,0,93,58,62.37,33,163,72,132,192,53.19,215,936,825,1629,258.3,16,1,2650,20,6,0,Antonee Robinson,Fulham,803174,43,england,2324
17,5,20.0,362,28,70.0,695,475,1165,88.73,24,47.06,27,34,3,0,0,0,144,2,3,11,2,28,34,0,0,15,21,111,0,1,2.09,3.44,32,0,8.33,0,3,6,27,25,2,3,0,,70,45.45,0,0,1,148,31,20,2,27,2091,0,5,0,0,0,0,0.0,0,0,0,0,241,25,0,6.98,0,1,0,0,0,0,0,0,697.0,0.0,0,21,15,11,14,19,52.78,0,34,24,70.59,20,32,36,25,94,45.85,40,817,521,1313,237.3,36,1,1652,17,9,0,Pape Matar Sarr,Tottenham Hotspur,1002711,33,england,2324
98,1,16.67,181,144,46.45,578,1395,1972,86.26,89,71.2,36,38,0,0,0,0,177,4,1,2,5,179,38,0,0,10,8,94,0,4,1.1,1.81,38,0,14.29,9,2,2,65,58,7,2,0,,72,55.38,0,0,0,314,39,17,2,38,3420,2,37,0,0,0,1,0.0,0,0,0,0,351,2,0,6.98,0,0,0,0,0,0,0,0,1710.0,0.0,0,13,1,6,6,10,76.92,0,47,21,44.68,17,214,13,6,161,63.14,310,775,1517,2286,265.2,14,1,2757,18,7,0,Max Kilman,Wolverhampton,894474,3,england,2324
6,6,27.27,96,4,23.53,157,65,216,55.67,55,46.22,64,17,2,0,0,0,56,3,11,11,3,17,17,0,0,17,8,119,0,0,1.43,5.97,24,1,7.84,0,4,6,30,27,3,3,1,,53,49.07,0,0,1,172,10,12,0,16,1449,7,1,0,0,0,0,0.0,0,0,0,0,285,11,0,6.97,0,4,0,0,0,0,0,0,362.25,12.5,8,34,17,18,22,10,50.0,0,15,5,33.33,12,24,20,22,108,47.58,17,312,98,388,118.5,51,0,685,29,5,0,Ivan Toney,Brentford,290927,50,england,2324
41,5,20.0,365,41,58.57,635,491,1121,90.33,14,70.0,6,34,4,0,0,0,105,5,0,3,3,6,34,0,0,24,12,61,0,0,2.46,1.08,16,0,5.88,0,1,5,27,23,4,1,0,,73,57.03,0,0,1,120,13,26,1,14,1500,0,4,1,0,0,0,0.0,0,0,0,1,208,11,0,6.97,0,0,0,0,0,0,0,0,1500.0,0.0,0,8,9,6,8,26,83.87,0,24,16,66.67,26,72,31,25,87,58.78,70,742,524,1241,237.0,17,1,1481,23,3,0,Tom Cairney,Fulham,82566,43,england,2324
45,0,0.0,197,41,60.29,445,469,914,89.26,20,44.44,25,20,1,0,0,0,97,1,0,1,4,15,20,0,1,13,23,108,0,0,1.4,0.13,35,0,0.0,0,0,1,22,18,4,0,0,,85,50.6,0,0,0,110,21,20,0,20,1660,0,7,0,0,0,0,0.0,0,0,0,0,159,4,0,6.97,1,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,14,53.85,0,43,29,67.44,20,73,26,2,105,49.3,68,528,498,1024,139.4,5,0,1264,29,7,0,Boubacar Kamara,Aston Villa,826204,40,england,2324
87,43,38.05,253,82,56.94,448,359,764,78.6,6,35.29,11,32,3,0,0,0,123,9,0,3,1,24,32,0,0,18,69,148,0,1,4.75,0.7,28,1,21.43,0,3,6,45,42,3,2,1,,90,39.65,0,0,0,208,23,41,1,27,2217,2,6,0,0,0,0,0.0,0,0,0,1,400,14,0,6.97,0,2,0,0,0,0,0,0,739.0,33.33,3,5,9,4,7,18,43.9,0,54,32,59.26,41,150,41,113,96,39.34,144,675,410,972,222.9,14,1,1510,19,5,0,Mathias Jensen,Brentford,799251,50,england,2324
36,13,23.21,158,54,40.3,345,329,661,74.94,30,52.63,27,28,0,0,0,0,142,2,1,11,9,82,28,0,0,11,25,97,0,0,1.06,1.51,23,0,7.69,0,2,2,37,31,6,2,0,,96,57.83,1,0,2,221,36,13,0,28,2471,1,11,0,0,0,0,0.0,0,0,0,0,360,2,0,6.96,0,1,0,0,0,0,0,0,1235.5,0.0,0,12,14,10,5,18,62.07,0,69,38,55.07,13,89,29,56,126,56.5,134,532,406,882,195.0,26,0,1566,9,1,0,Vitaliy Mykolenko,Everton,876643,48,england,2324
2,2,40.0,97,1,20.0,172,70,240,60.3,114,49.57,116,21,3,0,0,0,41,3,7,6,0,28,21,0,0,18,7,167,0,0,1.99,6.89,19,0,18.18,0,6,9,40,37,3,6,0,,46,47.42,1,0,2,158,5,12,1,15,1295,4,2,0,0,2,0,100.0,0,2,0,1,220,7,0,6.96,2,4,0,0,0,0,0,0,215.83,0.0,0,32,1,10,17,6,37.5,0,17,7,41.18,12,4,16,5,160,48.93,5,317,86,398,146.2,33,0,634,27,3,2,Oliver McBurnie,Sheffield United,367228,15,england,2324
24,0,0.0,10,44,35.77,28,279,307,79.33,4,100.0,0,10,0,0,0,0,73,0,0,0,2,7,10,0,0,0,0,0,1,0,0.01,,0,0,0.0,28,0,0,11,10,1,0,0,0.4,0,0.0,0,4,0,80,0,1,0,10,900,0,0,0,0,0,0,0.0,0,0,0,0,83,0,3,6.96,0,0,4,23,5,28,0,4,0.0,0.0,0,0,0,0,0,0,0.0,4,0,0,0.0,1,37,0,0,4,100.0,123,91,296,387,69.6,0,0,485,0,0,0,Caoimhin Kelleher,Liverpool,827362,44,england,2324
