,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Manu Trigueros,"€ 23,077","€ 1,200,000","€ 1,242,388",M,30,Spain,Villarreal,spain,2122
Omar Alderete,"€ 23,077","€ 1,200,000","€ 1,242,388",D,25,Paraguay,Valencia,spain,2122
Falcao,"€ 23,077","€ 1,200,000","€ 1,242,388",F,35,Colombia,Rayo Vallecano,spain,2122
Edgar González,"€ 23,077","€ 1,200,000","€ 1,242,388",D,24,Spain,Real Betis,spain,2122
Igor Zubeldia,"€ 23,077","€ 1,200,000","€ 1,242,388",D,24,Spain,Real Sociedad,spain,2122
Óscar Rodríguez,"€ 23,077","€ 1,200,000","€ 1,242,388",F,23,Spain,Getafe,spain,2122
Franco Cervi,"€ 23,077","€ 1,200,000","€ 1,242,388",F,27,Argentina,Celta Vigo,spain,2122
Shkodran Mustafi,"€ 23,077","€ 1,200,000","€ 1,242,388",D,29,Germany,Levante,spain,2122
Manu García,"€ 22,692","€ 1,180,000","€ 1,221,682",F,24,Spain,Alaves,spain,2122
Landry Dimata,"€ 22,692","€ 1,180,000","€ 1,221,682",F,24,Belgium,Espanyol,spain,2122
Serge Aurier,"€ 22,500","€ 1,170,000","€ 1,211,329",D,29,Cote d'Ivoire,Villarreal,spain,2122
Óscar Rodríguez,"€ 22,115","€ 1,150,000","€ 1,190,622",F,23,Spain,Sevilla,spain,2122
Rubén García,"€ 22,115","€ 1,150,000","€ 1,190,622",F,28,Spain,Osasuna,spain,2122
Óscar Mingueza,"€ 22,115","€ 1,150,000","€ 1,190,622",D,22,Spain,Barcelona,spain,2122
Alexander Isak,"€ 21,538","€ 1,120,000","€ 1,159,562",F,22,Sweden,Real Sociedad,spain,2122
Facundo Pellistri,"€ 21,346","€ 1,110,000","€ 1,149,209",F,20,Uruguay,Alaves,spain,2122
Javi Ontiveros,"€ 21,346","€ 1,110,000","€ 1,149,209",F,23,Spain,Osasuna,spain,2122
Yangel Herrera,"€ 21,154","€ 1,100,000","€ 1,138,856",M,24,Venezuela,Espanyol,spain,2122
Dani Vivian,"€ 21,154","€ 1,100,000","€ 1,138,856",D,22,Spain,Athletic Club,spain,2122
Samuel Chukwueze,"€ 21,154","€ 1,100,000","€ 1,138,856",F,22,Nigeria,Villarreal,spain,2122
Eray Cömert,"€ 21,154","€ 1,100,000","€ 1,138,856",D,23,Switzerland,Valencia,spain,2122
Jules Koundé,"€ 21,154","€ 1,100,000","€ 1,138,856",D,23,France,Sevilla,spain,2122
Carlos Bacca,"€ 20,769","€ 1,080,000","€ 1,118,149",F,35,Colombia,Granada,spain,2122
Lucas Pérez,"€ 20,769","€ 1,080,000","€ 1,118,149",F,33,Spain,Cadiz,spain,2122
Ludwig Augustinsson,"€ 20,577","€ 1,070,000","€ 1,107,796",D,27,Sweden,Sevilla,spain,2122
Luis Milla,"€ 20,577","€ 1,070,000","€ 1,107,796",M,27,Spain,Granada,spain,2122
Rubén Peña,"€ 20,192","€ 1,050,000","€ 1,087,090",D,30,Spain,Villarreal,spain,2122
Jason,"€ 20,192","€ 1,050,000","€ 1,087,090",F,27,Spain,Alaves,spain,2122
Jorge Cuenca,"€ 20,192","€ 1,050,000","€ 1,087,090",D,22,Spain,Getafe,spain,2122
Pere Pons,"€ 20,192","€ 1,050,000","€ 1,087,090",M,28,Spain,Alaves,spain,2122
Cristian Tello,"€ 20,000","€ 1,040,000","€ 1,076,737",F,30,Spain,Real Betis,spain,2122
Enis Bardhi,"€ 19,615","€ 1,020,000","€ 1,056,030",F,26,North Macedonia,Levante,spain,2122
Dídac Vilà,"€ 19,423","€ 1,010,000","€ 1,045,677",D,32,Spain,Espanyol,spain,2122
Aitor Fernández,"€ 19,231","€ 1,000,000","€ 1,035,324",K,30,Spain,Levante,spain,2122
Jon Moncayola,"€ 19,231","€ 1,000,000","€ 1,035,324",M,23,Spain,Osasuna,spain,2122
Takefusa Kubo,"€ 19,231","€ 1,000,000","€ 1,035,324",F,20,Japan,Mallorca,spain,2122
Mikel Vesga,"€ 19,231","€ 1,000,000","€ 1,035,324",M,28,Spain,Athletic Club,spain,2122
Aleix Vidal,"€ 19,231","€ 1,000,000","€ 1,035,324",D,32,Spain,Espanyol,spain,2122
Lucas Olaza,"€ 19,231","€ 1,000,000","€ 1,035,324",D,27,Uruguay,Elche,spain,2122
Jon Guridi,"€ 19,231","€ 1,000,000","€ 1,035,324",M,26,Spain,Real Sociedad,spain,2122
Carlos Fernández,"€ 19,231","€ 1,000,000","€ 1,035,324",F,25,Spain,Real Sociedad,spain,2122
Oier Olazábal,"€ 19,038","€ 990,000","€ 1,024,970",K,32,Spain,Espanyol,spain,2122
Pablo Maffeo,"€ 18,846","€ 980,000","€ 1,014,617",D,24,Spain,Mallorca,spain,2122
Nikola Vukcevic,"€ 18,462","€ 960,000","€ 993,911",M,30,Montenegro,Levante,spain,2122
Sergio Herrera,"€ 18,269","€ 950,000","€ 983,557",K,28,Spain,Osasuna,spain,2122
Johan Mojica,"€ 17,885","€ 930,000","€ 962,851",D,29,Colombia,Elche,spain,2122
Santiago Arias,"€ 17,692","€ 920,000","€ 952,498",D,30,Colombia,Granada,spain,2122
Matt Miazga,"€ 17,500","€ 910,000","€ 942,144",D,26,United States,Alaves,spain,2122
Joel Robles,"€ 17,308","€ 900,000","€ 931,791",K,31,Spain,Real Betis,spain,2122
Andoni Gorosabel,"€ 17,308","€ 900,000","€ 931,791",D,25,Spain,Real Sociedad,spain,2122
Luis Abram,"€ 17,308","€ 900,000","€ 931,791",D,25,Peru,Granada,spain,2122
Mikel Balenziaga,"€ 17,308","€ 900,000","€ 931,791",D,33,Spain,Athletic Club,spain,2122
Rui Silva,"€ 17,308","€ 900,000","€ 931,791",K,27,Portugal,Real Betis,spain,2122
Víctor Camarasa,"€ 17,115","€ 890,000","€ 921,438",M,27,Spain,Real Betis,spain,2122
Uros Racic,"€ 16,923","€ 880,000","€ 911,085",M,23,Serbia,Valencia,spain,2122
Nacho Vidal,"€ 16,731","€ 870,000","€ 900,732",D,27,Spain,Osasuna,spain,2122
Ander Guevara,"€ 16,731","€ 870,000","€ 900,732",M,24,Spain,Real Sociedad,spain,2122
Enes Ünal,"€ 16,538","€ 860,000","€ 890,378",F,24,Turkey,Getafe,spain,2122
Aihen Muñoz,"€ 16,538","€ 860,000","€ 890,378",D,24,Spain,Real Sociedad,spain,2122
Fernando Pacheco,"€ 16,346","€ 850,000","€ 880,025",K,29,Spain,Alaves,spain,2122
Youssouf Sabaly,"€ 16,346","€ 850,000","€ 880,025",D,28,Senegal,Real Betis,spain,2122
Ivan Saponjic,"€ 16,154","€ 840,000","€ 869,672",F,24,Serbia,Atletico Madrid,spain,2122
Orbelín Pineda,"€ 16,154","€ 840,000","€ 869,672",F,25,Mexico,Celta Vigo,spain,2122
Leandro Cabrera,"€ 16,154","€ 840,000","€ 869,672",D,30,Uruguay,Espanyol,spain,2122
Jeremías Ledesma,"€ 16,154","€ 840,000","€ 869,672",K,28,Argentina,Cadiz,spain,2122
Jens Jönsson,"€ 16,154","€ 840,000","€ 869,672",M,29,Denmark,Cadiz,spain,2122
Tomás Alarcón,"€ 15,962","€ 830,000","€ 859,319",M,23,Chile,Cadiz,spain,2122
Lucas Pérez,"€ 15,962","€ 830,000","€ 859,319",F,32,Spain,Elche,spain,2122
Omar Mascarell,"€ 15,769","€ 820,000","€ 848,965",M,29,Spain,Elche,spain,2122
Luis Rioja,"€ 15,769","€ 820,000","€ 848,965",F,28,Spain,Alaves,spain,2122
Iddrisu Baba,"€ 15,769","€ 820,000","€ 848,965",M,26,Ghana,Mallorca,spain,2122
Loren Morón,"€ 15,577","€ 810,000","€ 838,612",F,28,Spain,Espanyol,spain,2122
Luis Suárez,"€ 15,385","€ 800,000","€ 828,259",F,24,Colombia,Granada,spain,2122
Ante Budimir,"€ 15,385","€ 800,000","€ 828,259",F,30,Croatia,Osasuna,spain,2122
David García,"€ 15,385","€ 800,000","€ 828,259",D,27,Spain,Osasuna,spain,2122
Reinildo Mandava,"€ 15,385","€ 800,000","€ 828,259",D,28,Mozambique,Atletico Madrid,spain,2122
Mouctar Diakhaby,"€ 15,385","€ 800,000","€ 828,259",D,25,France,Valencia,spain,2122
Giovanni González,"€ 15,385","€ 800,000","€ 828,259",D,27,Uruguay,Mallorca,spain,2122
Fran Mérida,"€ 15,192","€ 790,000","€ 817,906",M,31,Spain,Espanyol,spain,2122
Miguel Baeza,"€ 15,000","€ 780,000","€ 807,552",F,21,Spain,Celta Vigo,spain,2122
Adama Traoré,"€ 15,000","€ 780,000","€ 807,552",F,26,Spain,Barcelona,spain,2122
Antonio Raíllo,"€ 15,000","€ 780,000","€ 807,552",D,30,Spain,Mallorca,spain,2122
Manu Sánchez,"€ 15,000","€ 780,000","€ 807,552",D,21,Spain,Osasuna,spain,2122
Aleix Febas,"€ 14,615","€ 760,000","€ 786,846",M,25,Spain,Mallorca,spain,2122
Koba Koindredi,"€ 14,615","€ 760,000","€ 786,846",M,20,Neukaledonien,Valencia,spain,2122
Giorgi Mamardashvili,"€ 14,615","€ 760,000","€ 786,846",K,21,Georgia,Valencia,spain,2122
Martín Cáceres,"€ 14,423","€ 750,000","€ 776,493",D,34,Uruguay,Levante,spain,2122
Rúben Vezo,"€ 14,423","€ 750,000","€ 776,493",D,27,Portugal,Levante,spain,2122
Rubén Alcaraz,"€ 14,423","€ 750,000","€ 776,493",M,30,Spain,Cadiz,spain,2122
Tonny Vilhena,"€ 14,423","€ 750,000","€ 776,493",M,27,Netherlands,Espanyol,spain,2122
Sandro Ramírez,"€ 14,423","€ 750,000","€ 776,493",F,26,Spain,Getafe,spain,2122
Lucas Torró,"€ 14,423","€ 750,000","€ 776,493",M,27,Spain,Osasuna,spain,2122
Luís Maximiano,"€ 14,231","€ 740,000","€ 766,139",K,23,Portugal,Granada,spain,2122
Roberto Torres,"€ 13,654","€ 710,000","€ 735,080",F,32,Spain,Osasuna,spain,2122
Roberto Soldado,"€ 13,654","€ 710,000","€ 735,080",F,36,Spain,Levante,spain,2122
Martin Valjent,"€ 13,462","€ 700,000","€ 724,727",D,26,Slovakia,Mallorca,spain,2122
Rubén Sobrino,"€ 13,462","€ 700,000","€ 724,727",F,29,Spain,Cadiz,spain,2122
Roger Martí,"€ 13,462","€ 700,000","€ 724,727",F,31,Spain,Levante,spain,2122
Moi Gómez,"€ 13,462","€ 700,000","€ 724,727",F,27,Spain,Villarreal,spain,2122
Ángel Montoro,"€ 13,462","€ 700,000","€ 724,727",M,33,Spain,Granada,spain,2122
Álex Moreno,"€ 13,077","€ 680,000","€ 704,020",D,28,Spain,Real Betis,spain,2122
Jonás Ramalho,"€ 13,077","€ 680,000","€ 704,020",D,28,Angola,Osasuna,spain,2122
Coke,"€ 13,077","€ 680,000","€ 704,020",D,34,Spain,Levante,spain,2122
Nemanja Radoja,"€ 13,077","€ 680,000","€ 704,020",M,28,Serbia,Levante,spain,2122
Jakub Jankto,"€ 12,885","€ 670,000","€ 693,667",M,26,Czech Republic,Getafe,spain,2122
Augusto Solari,"€ 12,692","€ 660,000","€ 683,314",F,30,Argentina,Celta Vigo,spain,2122
David Timor,"€ 12,692","€ 660,000","€ 683,314",M,31,Spain,Getafe,spain,2122
Stole Dimitrievski,"€ 12,692","€ 660,000","€ 683,314",K,28,North Macedonia,Rayo Vallecano,spain,2122
Iñigo Ruiz de Galarreta,"€ 12,692","€ 660,000","€ 683,314",M,28,Spain,Mallorca,spain,2122
José Ángel,"€ 12,500","€ 650,000","€ 672,960",D,32,Spain,Osasuna,spain,2122
Óscar Melendo,"€ 12,500","€ 650,000","€ 672,960",F,24,Spain,Espanyol,spain,2122
Franco Russo,"€ 12,500","€ 650,000","€ 672,960",D,27,Argentina,Mallorca,spain,2122
Juan Pérez,"€ 12,500","€ 650,000","€ 672,960",K,25,Spain,Osasuna,spain,2122
Édgar Badía,"€ 12,500","€ 650,000","€ 672,960",K,29,Spain,Elche,spain,2122
Ander Barrenetxea,"€ 12,500","€ 650,000","€ 672,960",F,20,Spain,Real Sociedad,spain,2122
Robin Le Normand,"€ 12,500","€ 650,000","€ 672,960",D,25,France,Real Sociedad,spain,2122
Víctor Laguardia,"€ 12,500","€ 650,000","€ 672,960",D,32,Spain,Alaves,spain,2122
Antonio Puertas,"€ 12,308","€ 640,000","€ 662,607",F,29,Spain,Granada,spain,2122
Germán Sánchez,"€ 12,308","€ 640,000","€ 662,607",D,35,Spain,Granada,spain,2122
Carles Aleñá,"€ 12,115","€ 630,000","€ 652,254",M,24,Spain,Getafe,spain,2122
Álvaro Vadillo,"€ 11,923","€ 620,000","€ 641,901",F,26,Spain,Espanyol,spain,2122
Choco Lozano,"€ 11,923","€ 620,000","€ 641,901",F,28,Honduras,Cadiz,spain,2122
Allan Nyom,"€ 11,923","€ 620,000","€ 641,901",D,33,Cameroon,Getafe,spain,2122
Kike García,"€ 11,923","€ 620,000","€ 641,901",F,32,Spain,Osasuna,spain,2122
Fidel,"€ 11,923","€ 620,000","€ 641,901",F,32,Spain,Elche,spain,2122
Darko Brasanac,"€ 11,923","€ 620,000","€ 641,901",M,29,Serbia,Osasuna,spain,2122
Mathías Olivera,"€ 11,923","€ 620,000","€ 641,901",D,24,Uruguay,Getafe,spain,2122
Damián Suárez,"€ 11,923","€ 620,000","€ 641,901",D,33,Uruguay,Getafe,spain,2122
Oihan Sancet,"€ 11,538","€ 600,000","€ 621,194",F,21,Spain,Athletic Club,spain,2122
Aitor Ruibal,"€ 11,538","€ 600,000","€ 621,194",F,25,Spain,Real Betis,spain,2122
Nico González,"€ 11,538","€ 600,000","€ 621,194",M,20,Spain,Barcelona,spain,2122
Myrto Uzuni,"€ 11,538","€ 600,000","€ 621,194",F,26,Albania,Granada,spain,2122
Hernâni,"€ 11,346","€ 590,000","€ 610,841",F,30,Portugal,Levante,spain,2122
Juan Cala,"€ 11,154","€ 580,000","€ 600,488",D,32,Spain,Cadiz,spain,2122
Alberto Soro,"€ 11,154","€ 580,000","€ 600,488",F,22,Spain,Granada,spain,2122
Rubén Duarte,"€ 10,962","€ 570,000","€ 590,134",D,26,Spain,Alaves,spain,2122
Joan Sastre,"€ 10,769","€ 560,000","€ 579,781",D,24,Spain,Mallorca,spain,2122
Martín Merquelanz,"€ 10,769","€ 560,000","€ 579,781",F,26,Spain,Rayo Vallecano,spain,2122
Fede San Emeterio,"€ 10,577","€ 550,000","€ 569,428",M,24,Spain,Cadiz,spain,2122
Dani Gómez,"€ 10,577","€ 550,000","€ 569,428",F,23,Spain,Levante,spain,2122
Mario Suárez,"€ 10,577","€ 550,000","€ 569,428",D,34,Spain,Rayo Vallecano,spain,2122
Unai López,"€ 10,385","€ 540,000","€ 559,075",M,26,Spain,Rayo Vallecano,spain,2122
Mickaël Malsa,"€ 10,192","€ 530,000","€ 548,721",M,26,Martinique,Levante,spain,2122
Salva Sevilla,"€ 10,192","€ 530,000","€ 548,721",M,37,Spain,Mallorca,spain,2122
Matías Dituro,"€ 10,192","€ 530,000","€ 548,721",K,34,Argentina,Celta Vigo,spain,2122
John Guidetti,"€ 10,000","€ 520,000","€ 538,368",F,29,Sweden,Alaves,spain,2122
Miguel Gutiérrez,"€ 10,000","€ 520,000","€ 538,368",D,20,Spain,Real Madrid,spain,2122
Fernando Calero,"€ 10,000","€ 520,000","€ 538,368",D,26,Spain,Espanyol,spain,2122
Óscar Gil,"€ 10,000","€ 520,000","€ 538,368",D,23,Spain,Espanyol,spain,2122
Santi Comesaña,"€ 10,000","€ 520,000","€ 538,368",M,25,Spain,Rayo Vallecano,spain,2122
Carlos Clerc,"€ 9,615","€ 500,000","€ 517,662",D,29,Spain,Levante,spain,2122
Mamadou Sylla,"€ 9,615","€ 500,000","€ 517,662",F,27,Senegal,Alaves,spain,2122
Daniel Raba,"€ 9,615","€ 500,000","€ 517,662",F,25,Spain,Villarreal,spain,2122
Isi Palazón,"€ 9,615","€ 500,000","€ 517,662",F,27,Spain,Rayo Vallecano,spain,2122
Jon Morcillo,"€ 9,615","€ 500,000","€ 517,662",F,22,Spain,Athletic Club,spain,2122
Mamadou Sylla,"€ 9,615","€ 500,000","€ 517,662",F,27,Senegal,Rayo Vallecano,spain,2122
Alfonso Espino,"€ 9,615","€ 500,000","€ 517,662",D,30,Uruguay,Cadiz,spain,2122
Yan Eteki,"€ 9,615","€ 500,000","€ 517,662",M,24,Cameroon,Granada,spain,2122
Fali,"€ 9,615","€ 500,000","€ 517,662",D,28,Spain,Cadiz,spain,2122
Javi Díaz,"€ 9,615","€ 500,000","€ 517,662",K,24,Spain,Sevilla,spain,2122
Adrià Pedrosa,"€ 9,615","€ 500,000","€ 517,662",D,23,Spain,Espanyol,spain,2122
Edgar Méndez,"€ 9,615","€ 500,000","€ 517,662",F,32,Spain,Alaves,spain,2122
Mathew Ryan,"€ 9,615","€ 500,000","€ 517,662",K,29,Australia,Real Sociedad,spain,2122
Rodri,"€ 9,615","€ 500,000","€ 517,662",F,21,Spain,Real Betis,spain,2122
Pablo Martínez,"€ 9,615","€ 500,000","€ 517,662",M,23,Spain,Levante,spain,2122
José Fontán,"€ 9,615","€ 500,000","€ 517,662",D,21,Spain,Celta Vigo,spain,2122
Kevin Vázquez,"€ 9,615","€ 500,000","€ 517,662",D,28,Spain,Celta Vigo,spain,2122
Álex Fernández,"€ 9,423","€ 490,000","€ 507,309",F,29,Spain,Cadiz,spain,2122
Aleksandar Sedlar,"€ 9,231","€ 480,000","€ 496,955",D,30,Serbia,Mallorca,spain,2122
Iza Carcelén,"€ 9,231","€ 480,000","€ 496,955",D,28,Spain,Cadiz,spain,2122
Enric Franquesa,"€ 9,231","€ 480,000","€ 496,955",D,24,Spain,Levante,spain,2122
Gonzalo Melero,"€ 9,038","€ 470,000","€ 486,602",M,28,Spain,Levante,spain,2122
Neyder Lozano,"€ 9,038","€ 470,000","€ 486,602",D,27,Colombia,Granada,spain,2122
Raúl Guti,"€ 9,038","€ 470,000","€ 486,602",M,25,Spain,Elche,spain,2122
Erick Cabaco,"€ 9,038","€ 470,000","€ 486,602",D,26,Uruguay,Getafe,spain,2122
Iván Alejo,"€ 9,038","€ 470,000","€ 486,602",F,26,Spain,Cadiz,spain,2122
Nico Melamed,"€ 8,846","€ 460,000","€ 476,249",F,20,Spain,Espanyol,spain,2122
Carlos Akapo,"€ 8,654","€ 450,000","€ 465,896",D,28,Equatorial Guinea,Cadiz,spain,2122
Lago Júnior,"€ 8,654","€ 450,000","€ 465,896",F,30,Cote d'Ivoire,Mallorca,spain,2122
Paul Akouokou,"€ 8,654","€ 450,000","€ 465,896",M,24,Cote d'Ivoire,Real Betis,spain,2122
Óscar Duarte,"€ 8,654","€ 450,000","€ 465,896",D,32,Costa Rica,Levante,spain,2122
Saúl García,"€ 8,462","€ 440,000","€ 455,542",D,27,Spain,Alaves,spain,2122
Sergio Postigo,"€ 8,462","€ 440,000","€ 455,542",D,33,Spain,Levante,spain,2122
Brian Oliván,"€ 8,462","€ 440,000","€ 455,542",D,27,Spain,Mallorca,spain,2122
Víctor Díaz,"€ 8,462","€ 440,000","€ 455,542",D,33,Spain,Granada,spain,2122
Chema,"€ 8,462","€ 440,000","€ 455,542",D,29,Spain,Getafe,spain,2122
Peru Nolaskoain,"€ 8,462","€ 440,000","€ 455,542",M,22,Spain,Athletic Club,spain,2122
Dani Rodríguez,"€ 8,462","€ 440,000","€ 455,542",F,33,Spain,Mallorca,spain,2122
Miguel de la Fuente,"€ 8,269","€ 430,000","€ 445,189",F,22,Spain,Alaves,spain,2122
Jon Pacheco,"€ 8,269","€ 430,000","€ 445,189",D,21,Spain,Real Sociedad,spain,2122
Kike Barja,"€ 8,077","€ 420,000","€ 434,836",F,24,Spain,Osasuna,spain,2122
Amath Ndiaye,"€ 8,077","€ 420,000","€ 434,836",F,25,Senegal,Mallorca,spain,2122
Kike Pérez,"€ 8,077","€ 420,000","€ 434,836",M,24,Spain,Elche,spain,2122
Jorge de Frutos,"€ 8,077","€ 420,000","€ 434,836",F,24,Spain,Levante,spain,2122
José Mari,"€ 7,885","€ 410,000","€ 424,483",M,34,Spain,Cadiz,spain,2122
Filip Malbasic,"€ 7,885","€ 410,000","€ 424,483",F,28,Serbia,Cadiz,spain,2122
Aridane Hernández,"€ 7,885","€ 410,000","€ 424,483",D,32,Spain,Osasuna,spain,2122
Renato Tapia,"€ 7,692","€ 400,000","€ 414,129",M,26,Peru,Celta Vigo,spain,2122
Jesús Areso,"€ 7,692","€ 400,000","€ 414,129",D,22,Spain,Osasuna,spain,2122
Diego Lainez,"€ 7,692","€ 400,000","€ 414,129",F,21,Mexico,Real Betis,spain,2122
Óscar Valentín,"€ 7,692","€ 400,000","€ 414,129",M,27,Spain,Rayo Vallecano,spain,2122
Luis Hernández,"€ 7,692","€ 400,000","€ 414,129",D,32,Spain,Cadiz,spain,2122
Keidi Bare,"€ 7,692","€ 400,000","€ 414,129",M,24,Albania,Espanyol,spain,2122
Unai García,"€ 7,500","€ 390,000","€ 403,776",D,29,Spain,Osasuna,spain,2122
Sergi Guardiola,"€ 7,500","€ 390,000","€ 403,776",F,30,Spain,Rayo Vallecano,spain,2122
Jon Ander Garrido,"€ 7,500","€ 390,000","€ 403,776",M,31,Spain,Cadiz,spain,2122
Toni Moya,"€ 7,500","€ 390,000","€ 403,776",M,23,Spain,Alaves,spain,2122
Mamadou Loum,"€ 7,500","€ 390,000","€ 403,776",M,25,Senegal,Alaves,spain,2122
Antonio Sánchez,"€ 7,500","€ 390,000","€ 403,776",M,24,Spain,Mallorca,spain,2122
Jordi Mboula,"€ 7,308","€ 380,000","€ 393,423",F,22,Spain,Mallorca,spain,2122
Carlos Neva,"€ 7,308","€ 380,000","€ 393,423",D,25,Spain,Granada,spain,2122
Javi Puado,"€ 7,308","€ 380,000","€ 393,423",F,23,Spain,Espanyol,spain,2122
Quini,"€ 7,115","€ 370,000","€ 383,070",D,32,Spain,Granada,spain,2122
Alejandro Catena,"€ 6,923","€ 360,000","€ 372,716",D,27,Spain,Rayo Vallecano,spain,2122
Son,"€ 6,923","€ 360,000","€ 372,716",D,27,Spain,Levante,spain,2122
Ximo Navarro,"€ 6,923","€ 360,000","€ 372,716",D,32,Spain,Alaves,spain,2122
Óscar Trejo,"€ 6,731","€ 350,000","€ 362,363",F,33,Argentina,Rayo Vallecano,spain,2122
Iván Martín,"€ 6,731","€ 350,000","€ 362,363",F,22,Spain,Alaves,spain,2122
Martín Aguirregabiria,"€ 6,731","€ 350,000","€ 362,363",D,25,Spain,Alaves,spain,2122
Nikita Iosifov,"€ 6,731","€ 350,000","€ 362,363",F,20,Russia,Villarreal,spain,2122
Miguelón,"€ 6,731","€ 350,000","€ 362,363",D,26,Spain,Espanyol,spain,2122
Robert Ibáñez,"€ 6,731","€ 350,000","€ 362,363",F,28,Spain,Osasuna,spain,2122
Kévin Rodrigues,"€ 6,538","€ 340,000","€ 352,010",D,27,Portugal,Rayo Vallecano,spain,2122
Oier,"€ 6,538","€ 340,000","€ 352,010",M,35,Spain,Osasuna,spain,2122
José Pozo,"€ 6,538","€ 340,000","€ 352,010",F,25,Spain,Rayo Vallecano,spain,2122
Marcos Mauro,"€ 6,538","€ 340,000","€ 352,010",D,30,Argentina,Cadiz,spain,2122
Pathé Ciss,"€ 6,538","€ 340,000","€ 352,010",M,27,Senegal,Rayo Vallecano,spain,2122
Ángel Rodríguez,"€ 6,538","€ 340,000","€ 352,010",F,34,Spain,Mallorca,spain,2122
Pere Milla,"€ 6,538","€ 340,000","€ 352,010",F,29,Spain,Elche,spain,2122
David Gil,"€ 6,346","€ 330,000","€ 341,657",K,28,Spain,Cadiz,spain,2122
Iván Balliu,"€ 6,346","€ 330,000","€ 341,657",D,30,Albania,Rayo Vallecano,spain,2122
Pablo Piatti,"€ 6,346","€ 330,000","€ 341,657",F,32,Argentina,Elche,spain,2122
Esteban Saveljich,"€ 6,346","€ 330,000","€ 341,657",D,30,Montenegro,Rayo Vallecano,spain,2122
Jaume Costa,"€ 6,346","€ 330,000","€ 341,657",D,33,Spain,Mallorca,spain,2122
Álvaro Jiménez,"€ 6,154","€ 320,000","€ 331,304",F,26,Spain,Cadiz,spain,2122
Varazdat Haroyan,"€ 6,154","€ 320,000","€ 331,304",D,29,Armenia,Cadiz,spain,2122
Alejandro Cantero,"€ 6,154","€ 320,000","€ 331,304",F,21,Spain,Levante,spain,2122
Álex Petxa,"€ 6,154","€ 320,000","€ 331,304",D,24,Spain,Athletic Club,spain,2122
Lucas Boyé,"€ 6,154","€ 320,000","€ 331,304",F,25,Argentina,Elche,spain,2122
Jorge Miramón,"€ 6,154","€ 320,000","€ 331,304",D,32,Spain,Levante,spain,2122
Nico Serrano,"€ 5,962","€ 310,000","€ 320,950",F,18,Spain,Athletic Club,spain,2122
Nahuel Tenaglia,"€ 5,962","€ 310,000","€ 320,950",D,25,Argentina,Alaves,spain,2122
Iván Romero,"€ 5,962","€ 310,000","€ 320,950",F,20,Spain,Sevilla,spain,2122
Iñigo Pérez,"€ 5,962","€ 310,000","€ 320,950",M,34,Spain,Osasuna,spain,2122
Dominik Greif,"€ 5,769","€ 300,000","€ 310,597",K,24,Slovakia,Mallorca,spain,2122
Rober Pier,"€ 5,769","€ 300,000","€ 310,597",D,26,Spain,Levante,spain,2122
Monchu,"€ 5,769","€ 300,000","€ 310,597",M,21,Spain,Granada,spain,2122
Nikola Maras,"€ 5,769","€ 300,000","€ 310,597",D,26,Serbia,Rayo Vallecano,spain,2122
Abde Ezzalzouli,"€ 5,769","€ 300,000","€ 310,597",F,20,Morocco,Barcelona,spain,2122
Alberto Perea,"€ 5,577","€ 290,000","€ 300,244",F,31,Spain,Cadiz,spain,2122
Raúl Torrente,"€ 5,577","€ 290,000","€ 300,244",D,20,Spain,Granada,spain,2122
Tete Morente,"€ 5,577","€ 290,000","€ 300,244",F,25,Spain,Elche,spain,2122
Bebé,"€ 5,385","€ 280,000","€ 289,891",F,31,Portugal,Rayo Vallecano,spain,2122
Yusuf Demir,"€ 5,000","€ 260,000","€ 269,184",F,18,Austria,Barcelona,spain,2122
Kang-in Lee,"€ 4,808","€ 250,000","€ 258,831",F,20,South Korea,Mallorca,spain,2122
Pepe Sánchez,"€ 4,808","€ 250,000","€ 258,831",D,21,Spain,Granada,spain,2122
Gastón Álvarez,"€ 4,808","€ 250,000","€ 258,831",D,21,Uruguay,Getafe,spain,2122
Stefan Mitrovic,"€ 4,808","€ 250,000","€ 258,831",D,31,Serbia,Getafe,spain,2122
Thiago Galhardo,"€ 4,615","€ 240,000","€ 248,478",F,32,Brazil,Celta Vigo,spain,2122
Darío Poveda,"€ 4,615","€ 240,000","€ 248,478",F,24,Spain,Getafe,spain,2122
Njegos Petrovic,"€ 4,615","€ 240,000","€ 248,478",M,22,Serbia,Granada,spain,2122
Abdón Prats,"€ 4,423","€ 230,000","€ 238,124",F,29,Spain,Mallorca,spain,2122
Salvi Sánchez,"€ 4,423","€ 230,000","€ 238,124",F,30,Spain,Cadiz,spain,2122
Juan Cruz,"€ 4,423","€ 230,000","€ 238,124",D,29,Spain,Osasuna,spain,2122
Randy Nteka,"€ 4,423","€ 230,000","€ 238,124",F,24,France,Rayo Vallecano,spain,2122
Fer Niño,"€ 4,231","€ 220,000","€ 227,771",F,21,Spain,Mallorca,spain,2122
Gerard Gumbau,"€ 4,038","€ 210,000","€ 217,418",M,27,Spain,Elche,spain,2122
Pedro Bigas,"€ 4,038","€ 210,000","€ 217,418",D,31,Spain,Elche,spain,2122
Gavi,"€ 4,038","€ 210,000","€ 217,418",M,17,Spain,Barcelona,spain,2122
Matías Arezo,"€ 3,846","€ 200,000","€ 207,065",F,19,Uruguay,Granada,spain,2122
