,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Nikola Vasilj,"€ 25,385","€ 1,320,000","€ 1,320,000",K,29,Bosnia-Herzegovina,St Pauli,germany,2425
Justin Njinmah,"€ 25,385","€ 1,320,000","€ 1,320,000",F,24,Germany,Werder Bremen,germany,2425
Manolis Saliakas,"€ 25,385","€ 1,320,000","€ 1,320,000",D,28,Greece,St Pauli,germany,2425
Mathias Honsak,"€ 25,385","€ 1,320,000","€ 1,320,000",F,28,Austria,Heidenheim,germany,2425
Ameen Al-Dakhil,"€ 25,385","€ 1,320,000","€ 1,320,000",D,22,Belgium,Stuttgart,germany,2425
Bernardo,"€ 25,385","€ 1,320,000","€ 1,320,000",D,29,Brazil,Bochum,germany,2425
Grischa Prömel,"€ 25,385","€ 1,320,000","€ 1,320,000",M,30,Germany,Hoffenheim,germany,2425
Diogo Leite,"€ 25,385","€ 1,320,000","€ 1,320,000",D,26,Portugal,Union Berlin,germany,2425
Dimitrios Giannoulis,"€ 25,385","€ 1,320,000","€ 1,320,000",D,29,Greece,Augsburg,germany,2425
Robin Hranac,"€ 25,385","€ 1,320,000","€ 1,320,000",D,25,Czech Republic,Hoffenheim,germany,2425
Maarten Vandevoordt,"€ 25,385","€ 1,320,000","€ 1,320,000",K,22,Belgium,Leipzig,germany,2425
Lennard Maloney,"€ 25,385","€ 1,320,000","€ 1,320,000",M,25,United States,Mainz,germany,2425
Dani de Wit,"€ 25,385","€ 1,320,000","€ 1,320,000",F,27,Netherlands,Bochum,germany,2425
Joe Scally,"€ 25,385","€ 1,320,000","€ 1,320,000",D,22,United States,Monchengladbach,germany,2425
Arne Maier,"€ 25,385","€ 1,320,000","€ 1,320,000",M,26,Germany,Augsburg,germany,2425
Kevin Behrens,"€ 25,000","€ 1,300,000","€ 1,300,000",F,34,Germany,Wolfsburg,germany,2425
Issa Kabore,"€ 24,038","€ 1,250,000","€ 1,250,000",D,23,Burkina Faso,Werder Bremen,germany,2425
Franck Honorat,"€ 24,038","€ 1,250,000","€ 1,250,000",F,28,France,Monchengladbach,germany,2425
Mads Roerslev Rasmussen,"€ 23,654","€ 1,230,000","€ 1,230,000",D,25,Denmark,Wolfsburg,germany,2425
Paul Nebel,"€ 23,654","€ 1,230,000","€ 1,230,000",F,22,Germany,Mainz,germany,2425
David Nemeth,"€ 23,654","€ 1,230,000","€ 1,230,000",D,23,Austria,St Pauli,germany,2425
Bazoumana Touré,"€ 23,654","€ 1,230,000","€ 1,230,000",F,18,Cote d'Ivoire,Hoffenheim,germany,2425
Konstantinos Koulierakis,"€ 23,654","€ 1,230,000","€ 1,230,000",D,21,Greece,Wolfsburg,germany,2425
Farès Chaïbi,"€ 23,654","€ 1,230,000","€ 1,230,000",F,22,Algeria,Eintracht Frankfurt,germany,2425
Assan Ouédraogo,"€ 23,462","€ 1,220,000","€ 1,220,000",M,18,Germany,Leipzig,germany,2425
Erhan Masovic,"€ 23,077","€ 1,200,000","€ 1,200,000",D,26,Serbia,Bochum,germany,2425
Frederik Rönnow,"€ 23,077","€ 1,200,000","€ 1,200,000",K,32,Denmark,Union Berlin,germany,2425
Stanley Nsoki,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,France,Hoffenheim,germany,2425
Milos Veljkovic,"€ 23,077","€ 1,200,000","€ 1,200,000",D,29,Serbia,Werder Bremen,germany,2425
Andreas Hanche-Olsen,"€ 23,077","€ 1,200,000","€ 1,200,000",D,28,Norway,Mainz,germany,2425
Anthony Jung,"€ 22,115","€ 1,150,000","€ 1,150,000",D,33,Germany,Werder Bremen,germany,2425
Jakub Kaminski,"€ 22,115","€ 1,150,000","€ 1,150,000",F,22,Poland,Wolfsburg,germany,2425
Yan Couto,"€ 21,923","€ 1,140,000","€ 1,140,000",D,22,Brazil,Borussia Dortmund,germany,2425
Chrislain Matsima,"€ 21,923","€ 1,140,000","€ 1,140,000",D,22,France,Augsburg,germany,2425
Haris Tabakovic,"€ 21,923","€ 1,140,000","€ 1,140,000",F,30,Bosnia-Herzegovina,Hoffenheim,germany,2425
Michael Gregoritsch,"€ 21,923","€ 1,140,000","€ 1,140,000",F,30,Austria,Freiburg,germany,2425
Kevin Müller,"€ 21,923","€ 1,140,000","€ 1,140,000",K,33,Germany,Heidenheim,germany,2425
Alexander Meyer,"€ 21,923","€ 1,140,000","€ 1,140,000",K,33,Germany,Borussia Dortmund,germany,2425
Tymoteusz Puchacz,"€ 21,923","€ 1,140,000","€ 1,140,000",D,25,Poland,Holstein Kiel,germany,2425
Romano Schmid,"€ 21,731","€ 1,130,000","€ 1,130,000",F,25,Austria,Werder Bremen,germany,2425
Mads Pedersen,"€ 21,731","€ 1,130,000","€ 1,130,000",D,28,Denmark,Augsburg,germany,2425
Eren Dinkçi,"€ 21,731","€ 1,130,000","€ 1,130,000",F,23,Turkey,Freiburg,germany,2425
Can Uzun,"€ 21,731","€ 1,130,000","€ 1,130,000",F,19,Turkey,Eintracht Frankfurt,germany,2425
Amos Pieper,"€ 21,731","€ 1,130,000","€ 1,130,000",D,27,Germany,Werder Bremen,germany,2425
Fabian Bredlow,"€ 21,731","€ 1,130,000","€ 1,130,000",K,29,Germany,Stuttgart,germany,2425
Phillip Tietz,"€ 21,731","€ 1,130,000","€ 1,130,000",F,27,Germany,Augsburg,germany,2425
Maxim Leitsch,"€ 21,731","€ 1,130,000","€ 1,130,000",D,26,Germany,Mainz,germany,2425
Connor Metcalfe,"€ 21,731","€ 1,130,000","€ 1,130,000",M,25,Australia,St Pauli,germany,2425
Fabian Rieder,"€ 21,154","€ 1,100,000","€ 1,100,000",F,22,Switzerland,Stuttgart,germany,2425
Senne Lynen,"€ 21,154","€ 1,100,000","€ 1,100,000",M,25,Belgium,Werder Bremen,germany,2425
Kevin Vogt,"€ 21,154","€ 1,100,000","€ 1,100,000",D,33,Germany,Union Berlin,germany,2425
Oliver Burke,"€ 19,615","€ 1,020,000","€ 1,020,000",F,27,Scotland,Werder Bremen,germany,2425
Fiete Arp,"€ 19,231","€ 1,000,000","€ 1,000,000",F,25,Germany,Holstein Kiel,germany,2425
Cédric Zesiger,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Switzerland,Augsburg,germany,2425
Cédric Zesiger,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Switzerland,Wolfsburg,germany,2425
Felix Passlack,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Germany,Bochum,germany,2425
Merlin Röhl,"€ 18,269","€ 950,000","€ 950,000",F,22,Germany,Freiburg,germany,2425
Pavao Pervan,"€ 18,269","€ 950,000","€ 950,000",K,37,Austria,Wolfsburg,germany,2425
Timothy Chandler,"€ 18,269","€ 950,000","€ 950,000",D,35,United States,Eintracht Frankfurt,germany,2425
James Sands,"€ 18,269","€ 950,000","€ 950,000",M,24,United States,St Pauli,germany,2425
Tom Rothe,"€ 18,269","€ 950,000","€ 950,000",D,20,Germany,Union Berlin,germany,2425
Pascal Stenzel,"€ 18,077","€ 940,000","€ 940,000",D,28,Germany,Stuttgart,germany,2425
Nediljko Labrovic,"€ 18,077","€ 940,000","€ 940,000",K,25,Croatia,Augsburg,germany,2425
Marvin Pieringer,"€ 18,077","€ 940,000","€ 940,000",F,25,Germany,Heidenheim,germany,2425
Bryan Zaragoza,"€ 18,077","€ 940,000","€ 940,000",F,22,Spain,Bayern Munich,germany,2425
Kevin Paredes,"€ 18,077","€ 940,000","€ 940,000",M,21,United States,Wolfsburg,germany,2425
Kilian Fischer,"€ 18,077","€ 940,000","€ 940,000",D,24,Germany,Wolfsburg,germany,2425
Junior Adamu,"€ 18,077","€ 940,000","€ 940,000",F,23,Austria,Freiburg,germany,2425
Johan Manzambi,"€ 18,077","€ 940,000","€ 940,000",M,19,Switzerland,Freiburg,germany,2425
Noah Atubolu,"€ 18,077","€ 940,000","€ 940,000",K,22,Germany,Freiburg,germany,2425
Jean-Mattéo Bahoya,"€ 18,077","€ 940,000","€ 940,000",F,19,France,Eintracht Frankfurt,germany,2425
Josha Vagnoman,"€ 18,077","€ 940,000","€ 940,000",D,24,Germany,Stuttgart,germany,2425
Christopher Lenz,"€ 18,077","€ 940,000","€ 940,000",D,30,Germany,Hoffenheim,germany,2425
Timo Horn,"€ 18,077","€ 940,000","€ 940,000",K,31,Germany,Bochum,germany,2425
Arthur,"€ 18,077","€ 940,000","€ 940,000",D,21,Brazil,Bayer Leverkusen,germany,2425
Danel Sinani,"€ 18,077","€ 940,000","€ 940,000",F,27,Luxembourg,St Pauli,germany,2425
Anthony Losilla,"€ 18,077","€ 940,000","€ 940,000",M,38,France,Bochum,germany,2425
Alexander Schwolow,"€ 17,308","€ 900,000","€ 900,000",K,32,Germany,Union Berlin,germany,2425
Yorbe Vertessen,"€ 17,308","€ 900,000","€ 900,000",F,23,Belgium,Union Berlin,germany,2425
Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,34,Germany,Freiburg,germany,2425
Gerrit Holtmann,"€ 16,346","€ 850,000","€ 850,000",F,29,Philippines,Bochum,germany,2425
Marin Ljubicic,"€ 16,346","€ 850,000","€ 850,000",F,22,Croatia,Union Berlin,germany,2425
Florian Müller,"€ 16,346","€ 850,000","€ 850,000",K,27,Germany,Freiburg,germany,2425
Morgan Guilavogui,"€ 16,346","€ 850,000","€ 850,000",F,26,Guinea,St Pauli,germany,2425
Siebe Van der Heyden,"€ 16,346","€ 850,000","€ 850,000",D,26,Belgium,St Pauli,germany,2425
Rubén Vargas,"€ 16,346","€ 850,000","€ 850,000",F,26,Switzerland,Augsburg,germany,2425
Aljoscha Kemlein,"€ 16,346","€ 850,000","€ 850,000",M,20,Germany,Union Berlin,germany,2425
Oladapo Afolayan,"€ 16,346","€ 850,000","€ 850,000",F,27,England,St Pauli,germany,2425
John Tolkin,"€ 16,346","€ 850,000","€ 850,000",D,22,United States,Holstein Kiel,germany,2425
Olivier Deman,"€ 16,346","€ 850,000","€ 850,000",M,24,Belgium,Werder Bremen,germany,2425
Manuel Riemann,"€ 16,154","€ 840,000","€ 840,000",K,35,Germany,Bochum,germany,2425
Aymen Barkok,"€ 16,154","€ 840,000","€ 840,000",F,26,Morocco,Mainz,germany,2425
Daniel Svensson,"€ 16,154","€ 840,000","€ 840,000",D,22,Sweden,Borussia Dortmund,germany,2425
Ritsu Doan,"€ 16,154","€ 840,000","€ 840,000",F,26,Japan,Freiburg,germany,2425
Johannes Eggestein,"€ 16,154","€ 840,000","€ 840,000",F,26,Germany,St Pauli,germany,2425
Hauke Wahl,"€ 16,154","€ 840,000","€ 840,000",D,30,Germany,St Pauli,germany,2425
Reece Oxford,"€ 15,385","€ 800,000","€ 800,000",D,26,England,Augsburg,germany,2425
Woo-yeong Jeong,"€ 15,385","€ 800,000","€ 800,000",F,25,South Korea,Union Berlin,germany,2425
Maximilian Wittek,"€ 15,385","€ 800,000","€ 800,000",D,29,Germany,Bochum,germany,2425
Philipp Hofmann,"€ 15,000","€ 780,000","€ 780,000",F,31,Germany,Bochum,germany,2425
Michael Zetterer,"€ 15,000","€ 780,000","€ 780,000",K,29,Germany,Werder Bremen,germany,2425
Koji Miyoshi,"€ 14,615","€ 760,000","€ 760,000",M,27,Japan,Bochum,germany,2425
Nestory Irankunda,"€ 14,615","€ 760,000","€ 760,000",F,18,Australia,Bayern Munich,germany,2425
Armindo Sieb,"€ 14,423","€ 750,000","€ 750,000",F,21,Germany,Mainz,germany,2425
Umut Tohumcu,"€ 14,423","€ 750,000","€ 750,000",M,20,Germany,Hoffenheim,germany,2425
Leopold Querfeld,"€ 14,423","€ 750,000","€ 750,000",D,21,Austria,Union Berlin,germany,2425
Ansgar Knauff,"€ 14,423","€ 750,000","€ 750,000",F,23,Germany,Eintracht Frankfurt,germany,2425
Yannik Keitel,"€ 14,423","€ 750,000","€ 750,000",M,24,Germany,Stuttgart,germany,2425
Matej Kovar,"€ 14,423","€ 750,000","€ 750,000",K,24,Czech Republic,Bayer Leverkusen,germany,2425
Magnus Knudsen,"€ 14,423","€ 750,000","€ 750,000",M,23,Norway,Holstein Kiel,germany,2425
Niklas Lomb,"€ 14,423","€ 750,000","€ 750,000",K,31,Germany,Bayer Leverkusen,germany,2425
Finn Jeltsch,"€ 14,423","€ 750,000","€ 750,000",D,18,Germany,Stuttgart,germany,2425
Aurèle Amenda,"€ 14,423","€ 750,000","€ 750,000",D,21,Switzerland,Eintracht Frankfurt,germany,2425
Arijon Ibrahimovic,"€ 14,423","€ 750,000","€ 750,000",F,19,Germany,Bayern Munich,germany,2425
Steven Skrzybski,"€ 14,423","€ 750,000","€ 750,000",F,32,Germany,Holstein Kiel,germany,2425
Samuel Essende,"€ 14,423","€ 750,000","€ 750,000",F,27,Democratic Republic of the Congo,Augsburg,germany,2425
Julien Duranville,"€ 14,423","€ 750,000","€ 750,000",F,18,Belgium,Borussia Dortmund,germany,2425
Almugera Kabar,"€ 14,423","€ 750,000","€ 750,000",D,18,Germany,Borussia Dortmund,germany,2425
Nnamdi Collins,"€ 14,423","€ 750,000","€ 750,000",D,21,Germany,Eintracht Frankfurt,germany,2425
Sirlord Conteh,"€ 14,423","€ 750,000","€ 750,000",F,28,Germany,Heidenheim,germany,2425
Patrick Mainka,"€ 14,423","€ 750,000","€ 750,000",D,30,Germany,Heidenheim,germany,2425
Skelly Alvero,"€ 14,423","€ 750,000","€ 750,000",M,22,France,Werder Bremen,germany,2425
Armin Gigovic,"€ 14,423","€ 750,000","€ 750,000",M,22,Bosnia-Herzegovina,Holstein Kiel,germany,2425
Marnon Busch,"€ 14,423","€ 750,000","€ 750,000",D,30,Germany,Heidenheim,germany,2425
Marius Müller,"€ 14,423","€ 750,000","€ 750,000",K,31,Germany,Wolfsburg,germany,2425
Denis Thomalla,"€ 13,846","€ 720,000","€ 720,000",F,32,Germany,Heidenheim,germany,2425
Mikkel Kaufmann,"€ 13,846","€ 720,000","€ 720,000",F,23,Denmark,Heidenheim,germany,2425
Éric Ebimbe,"€ 13,846","€ 720,000","€ 720,000",M,24,France,Eintracht Frankfurt,germany,2425
Niels Nkounkou,"€ 13,462","€ 700,000","€ 700,000",D,24,France,Eintracht Frankfurt,germany,2425
Matus Bero,"€ 13,462","€ 700,000","€ 700,000",M,29,Slovakia,Bochum,germany,2425
Masaya Okugawa,"€ 13,462","€ 700,000","€ 700,000",F,28,Japan,Augsburg,germany,2425
Nikolas Nartey,"€ 12,692","€ 660,000","€ 660,000",M,25,Denmark,Stuttgart,germany,2425
Ramon Hendriks,"€ 12,692","€ 660,000","€ 660,000",D,23,Netherlands,Stuttgart,germany,2425
Lucas Höler,"€ 12,692","€ 660,000","€ 660,000",F,30,Germany,Freiburg,germany,2425
Kenneth Schmidt,"€ 12,692","€ 660,000","€ 660,000",D,22,Germany,Freiburg,germany,2425
Leopold Zingerle,"€ 12,692","€ 660,000","€ 660,000",K,30,Germany,Leipzig,germany,2425
Simon Zoller,"€ 12,692","€ 660,000","€ 660,000",F,33,Germany,St Pauli,germany,2425
Jonas Urbig,"€ 12,692","€ 660,000","€ 660,000",K,21,Germany,Bayern Munich,germany,2425
Kosta Nedeljkovic,"€ 12,692","€ 660,000","€ 660,000",D,19,Serbia,Leipzig,germany,2425
Luca Jaquez,"€ 12,692","€ 660,000","€ 660,000",D,21,Switzerland,Stuttgart,germany,2425
Jonas Föhrenbach,"€ 12,692","€ 660,000","€ 660,000",D,29,Germany,Heidenheim,germany,2425
Maximilian Bauer,"€ 12,692","€ 660,000","€ 660,000",D,24,Germany,Augsburg,germany,2425
Kaishu Sano,"€ 12,692","€ 660,000","€ 660,000",M,24,Japan,Mainz,germany,2425
Benedikt Pichler,"€ 12,500","€ 650,000","€ 650,000",F,27,Austria,Holstein Kiel,germany,2425
Maurides,"€ 11,538","€ 600,000","€ 600,000",F,30,Brazil,St Pauli,germany,2425
Frans Krätzig,"€ 11,538","€ 600,000","€ 600,000",D,22,Germany,Heidenheim,germany,2425
Tim Siersleben,"€ 11,538","€ 600,000","€ 600,000",D,24,Germany,Heidenheim,germany,2425
Cristian Gamboa,"€ 11,538","€ 600,000","€ 600,000",D,35,Costa Rica,Bochum,germany,2425
Thomas Kastanaras,"€ 11,538","€ 600,000","€ 600,000",F,22,Germany,Stuttgart,germany,2425
Frans Krätzig,"€ 11,538","€ 600,000","€ 600,000",D,21,Germany,Stuttgart,germany,2425
Timo Becker,"€ 11,346","€ 590,000","€ 590,000",D,27,Germany,Holstein Kiel,germany,2425
Julián Malatini,"€ 10,962","€ 570,000","€ 570,000",D,23,Argentina,Werder Bremen,germany,2425
Tidiam Gomis,"€ 10,962","€ 570,000","€ 570,000",F,18,France,Leipzig,germany,2425
Karol Mets,"€ 10,962","€ 570,000","€ 570,000",D,31,Estonia,St Pauli,germany,2425
Derrick Köhn,"€ 10,962","€ 570,000","€ 570,000",D,26,Germany,Werder Bremen,germany,2425
Luca Philipp,"€ 10,962","€ 570,000","€ 570,000",K,24,Germany,Hoffenheim,germany,2425
Lukas Ullrich,"€ 10,962","€ 570,000","€ 570,000",D,20,Germany,Monchengladbach,germany,2425
Thomas Keller,"€ 10,962","€ 570,000","€ 570,000",D,25,Germany,Heidenheim,germany,2425
Fabio Chiarodia,"€ 10,962","€ 570,000","€ 570,000",D,19,Italy,Monchengladbach,germany,2425
Omar Traoré,"€ 10,962","€ 570,000","€ 570,000",D,27,Germany,Heidenheim,germany,2425
Kauã Santos,"€ 10,769","€ 560,000","€ 560,000",K,21,Brazil,Eintracht Frankfurt,germany,2425
Fredrik Jensen,"€ 10,769","€ 560,000","€ 560,000",F,27,Finland,Augsburg,germany,2425
Jannik Huth,"€ 10,769","€ 560,000","€ 560,000",K,30,Germany,Freiburg,germany,2425
Nathanaël Mbuku,"€ 10,769","€ 560,000","€ 560,000",F,22,Democratic Republic of the Congo,Augsburg,germany,2425
Gabriel Vidovic,"€ 10,769","€ 560,000","€ 560,000",F,20,Croatia,Mainz,germany,2425
Gabriel Vidovic,"€ 10,769","€ 560,000","€ 560,000",F,21,Croatia,Bayern Munich,germany,2425
Marvin Schulz,"€ 10,577","€ 550,000","€ 550,000",M,30,Germany,Holstein Kiel,germany,2425
Florent Muslija,"€ 10,577","€ 550,000","€ 550,000",F,26,Kosovo,Freiburg,germany,2425
Jérôme Onguéné,"€ 10,385","€ 540,000","€ 540,000",D,26,Cameroon,Eintracht Frankfurt,germany,2425
Jakov Medic,"€ 10,000","€ 520,000","€ 520,000",D,26,Croatia,Bochum,germany,2425
Thomas Dähne,"€ 10,000","€ 520,000","€ 520,000",K,31,Germany,Holstein Kiel,germany,2425
Grant-Leon Ranos,"€ 9,615","€ 500,000","€ 500,000",F,21,Armenia,Monchengladbach,germany,2425
Benedict Hollerbach,"€ 9,615","€ 500,000","€ 500,000",F,23,Germany,Union Berlin,germany,2425
Lukas Daschner,"€ 9,615","€ 500,000","€ 500,000",F,25,Germany,Bochum,germany,2425
Tim Breithaupt,"€ 9,615","€ 500,000","€ 500,000",M,22,Germany,Augsburg,germany,2425
Tim Drexler,"€ 9,231","€ 480,000","€ 480,000",D,19,Germany,Hoffenheim,germany,2425
Erik Ahlstrand,"€ 9,231","€ 480,000","€ 480,000",M,23,Sweden,St Pauli,germany,2425
Alexander Bernhardsson,"€ 9,231","€ 480,000","€ 480,000",F,26,Sweden,Holstein Kiel,germany,2425
Keke Topp,"€ 9,231","€ 480,000","€ 480,000",F,20,Germany,Werder Bremen,germany,2425
Manuel Gulde,"€ 9,231","€ 480,000","€ 480,000",D,33,Germany,Freiburg,germany,2425
Mohamed Amoura,"€ 9,038","€ 470,000","€ 470,000",F,24,Algeria,Wolfsburg,germany,2425
Tobias Sippel,"€ 9,038","€ 470,000","€ 470,000",K,36,Germany,Monchengladbach,germany,2425
Bartosz Bialek,"€ 9,038","€ 470,000","€ 470,000",F,23,Poland,Wolfsburg,germany,2425
Nick Woltemade,"€ 9,038","€ 470,000","€ 470,000",F,22,Germany,Stuttgart,germany,2425
Dennis Seimen,"€ 9,038","€ 470,000","€ 470,000",K,19,Germany,Stuttgart,germany,2425
Andreas Albers,"€ 9,038","€ 470,000","€ 470,000",F,34,Denmark,St Pauli,germany,2425
Leonidas Stergiou,"€ 9,038","€ 470,000","€ 470,000",D,22,Switzerland,Stuttgart,germany,2425
Justin Diehl,"€ 9,038","€ 470,000","€ 470,000",F,20,Germany,Stuttgart,germany,2425
Cole Campbell,"€ 9,038","€ 470,000","€ 470,000",F,18,United States,Borussia Dortmund,germany,2425
Bence Dárdai,"€ 9,038","€ 470,000","€ 470,000",F,19,Germany,Wolfsburg,germany,2425
Patrick Erras,"€ 9,038","€ 470,000","€ 470,000",M,30,Germany,Holstein Kiel,germany,2425
Moritz-Broni Kwarteng,"€ 8,654","€ 450,000","€ 450,000",F,26,Germany,Bochum,germany,2425
Andrej Ilic,"€ 8,462","€ 440,000","€ 440,000",F,24,Serbia,Union Berlin,germany,2425
Sascha Burchert,"€ 8,077","€ 420,000","€ 420,000",K,35,Germany,St Pauli,germany,2425
Lewis Holtby,"€ 8,077","€ 420,000","€ 420,000",M,34,Germany,Holstein Kiel,germany,2425
Norman Theuerkauf,"€ 8,077","€ 420,000","€ 420,000",M,38,Germany,Heidenheim,germany,2425
Julian Niehues,"€ 8,077","€ 420,000","€ 420,000",M,23,Germany,Heidenheim,germany,2425
Shuto Machino,"€ 8,077","€ 420,000","€ 420,000",F,25,Japan,Holstein Kiel,germany,2425
Aliou Baldé,"€ 7,692","€ 400,000","€ 400,000",F,21,Guinea,Bochum,germany,2425
Silas Ostrzinski,"€ 7,308","€ 380,000","€ 380,000",K,21,Germany,Borussia Dortmund,germany,2425
Markus Kolke,"€ 7,308","€ 380,000","€ 380,000",K,34,Germany,Werder Bremen,germany,2425
Lars Ritzka,"€ 7,308","€ 380,000","€ 380,000",D,26,Germany,St Pauli,germany,2425
Alejo Sarco,"€ 7,308","€ 380,000","€ 380,000",F,19,Argentina,Bayer Leverkusen,germany,2425
Filippo Mané,"€ 7,308","€ 380,000","€ 380,000",D,19,Italy,Borussia Dortmund,germany,2425
Krisztián Lisztes,"€ 7,308","€ 380,000","€ 380,000",F,19,Hungary,Eintracht Frankfurt,germany,2425
David Zec,"€ 7,308","€ 380,000","€ 380,000",D,25,Slovenia,Holstein Kiel,germany,2425
Lasse Rieß,"€ 7,308","€ 380,000","€ 380,000",K,23,Germany,Mainz,germany,2425
Jens Grahl,"€ 7,308","€ 380,000","€ 380,000",K,36,Germany,Eintracht Frankfurt,germany,2425
Daniel Batz,"€ 7,308","€ 380,000","€ 380,000",K,34,Germany,Mainz,germany,2425
Adam Dzwigala,"€ 7,308","€ 380,000","€ 380,000",D,29,Poland,St Pauli,germany,2425
Stefan Schimmer,"€ 7,308","€ 380,000","€ 380,000",F,30,Germany,Heidenheim,germany,2425
Patrick Drewes,"€ 7,115","€ 370,000","€ 370,000",K,32,Germany,Bochum,germany,2425
Noah Loosli,"€ 7,115","€ 370,000","€ 370,000",D,27,Switzerland,Bochum,germany,2425
Colin Kleine-Bekel,"€ 6,923","€ 360,000","€ 360,000",D,22,Germany,Holstein Kiel,germany,2425
Jan Olschowsky,"€ 6,923","€ 360,000","€ 360,000",K,22,Germany,Monchengladbach,germany,2425
Laurin Ulrich,"€ 6,923","€ 360,000","€ 360,000",F,20,Germany,Stuttgart,germany,2425
Nelson Weiper,"€ 6,923","€ 360,000","€ 360,000",F,19,Germany,Mainz,germany,2425
Finn Ole Becker,"€ 6,923","€ 360,000","€ 360,000",M,24,Germany,Hoffenheim,germany,2425
Yvandro Borges Sanches,"€ 6,923","€ 360,000","€ 360,000",F,20,Luxembourg,Monchengladbach,germany,2425
Stefan Drljaca,"€ 6,731","€ 350,000","€ 350,000",K,25,Germany,Stuttgart,germany,2425
Isak Hansen-Aarøen,"€ 6,731","€ 350,000","€ 350,000",F,20,Norway,Werder Bremen,germany,2425
Ivan Prtajin,"€ 6,538","€ 340,000","€ 340,000",F,28,Croatia,Union Berlin,germany,2425
Bruno Ogbus,"€ 6,538","€ 340,000","€ 340,000",D,19,Switzerland,Freiburg,germany,2425
Timon Weiner,"€ 6,538","€ 340,000","€ 340,000",K,26,Germany,Holstein Kiel,germany,2425
Ivan Nekic,"€ 6,538","€ 340,000","€ 340,000",D,24,Croatia,Holstein Kiel,germany,2425
Oscar Højlund,"€ 6,538","€ 340,000","€ 340,000",M,20,Denmark,Eintracht Frankfurt,germany,2425
Kiliann Sildillia,"€ 6,154","€ 320,000","€ 320,000",D,22,France,Freiburg,germany,2425
Wahid Faghir,"€ 5,962","€ 310,000","€ 310,000",F,21,Denmark,Stuttgart,germany,2425
Erencan Yardımcı,"€ 5,769","€ 300,000","€ 300,000",F,23,Turkey,Hoffenheim,germany,2425
Luca Kerber,"€ 5,769","€ 300,000","€ 300,000",M,22,Germany,Heidenheim,germany,2425
Jakob Busk,"€ 5,769","€ 300,000","€ 300,000",K,31,Denmark,Hoffenheim,germany,2425
Carl Johansson,"€ 5,769","€ 300,000","€ 300,000",D,30,Sweden,Holstein Kiel,germany,2425
Elias Saad,"€ 5,769","€ 300,000","€ 300,000",F,25,Tunisia,St Pauli,germany,2425
Arthur Chaves,"€ 5,769","€ 300,000","€ 300,000",D,24,Brazil,Hoffenheim,germany,2425
Carl Klaus,"€ 5,769","€ 300,000","€ 300,000",K,31,Germany,Union Berlin,germany,2425
Niklas Klinger,"€ 5,769","€ 300,000","€ 300,000",K,29,Germany,Wolfsburg,germany,2425
Yusuf Kabadayi,"€ 5,385","€ 280,000","€ 280,000",F,21,Germany,Augsburg,germany,2425
Nikolas Veratschnig,"€ 5,385","€ 280,000","€ 280,000",D,22,Austria,Mainz,germany,2425
Mio Backhaus,"€ 5,385","€ 280,000","€ 280,000",K,20,Germany,Werder Bremen,germany,2425
Adam Aznou,"€ 5,385","€ 280,000","€ 280,000",D,18,Morocco,Bayern Munich,germany,2425
Ben Voll,"€ 5,385","€ 280,000","€ 280,000",K,24,Germany,St Pauli,germany,2425
Max Moerstedt,"€ 5,385","€ 280,000","€ 280,000",F,19,Germany,Hoffenheim,germany,2425
Mats Pannewig,"€ 5,385","€ 280,000","€ 280,000",M,20,Germany,Bochum,germany,2425
Henri Koudossou,"€ 5,385","€ 280,000","€ 280,000",D,25,Germany,Augsburg,germany,2425
Leo Scienza,"€ 5,385","€ 280,000","€ 280,000",F,26,Brazil,Heidenheim,germany,2425
Igor Matanovic,"€ 5,385","€ 280,000","€ 280,000",F,21,Croatia,Eintracht Frankfurt,germany,2425
Kjell Wätjen,"€ 5,385","€ 280,000","€ 280,000",M,18,Germany,Borussia Dortmund,germany,2425
Agon Elezi,"€ 5,385","€ 280,000","€ 280,000",M,23,North Macedonia,Bochum,germany,2425
Samuel Bamba,"€ 5,385","€ 280,000","€ 280,000",F,20,Germany,Bochum,germany,2425
Tim Oermann,"€ 5,192","€ 270,000","€ 270,000",D,21,Germany,Bochum,germany,2425
Marko Ivezic,"€ 5,192","€ 270,000","€ 270,000",D,23,Serbia,Holstein Kiel,germany,2425
Vitus Eicher,"€ 5,192","€ 270,000","€ 270,000",K,34,Germany,Heidenheim,germany,2425
Fin Stevens,"€ 5,000","€ 260,000","€ 260,000",D,21,Wales,St Pauli,germany,2425
Robert Gumny,"€ 4,808","€ 250,000","€ 250,000",D,26,Poland,Augsburg,germany,2425
Noël Aséko Nkili,"€ 4,615","€ 240,000","€ 240,000",M,18,Germany,Bayern Munich,germany,2425
Nicolai Remberg,"€ 4,615","€ 240,000","€ 240,000",M,24,Germany,Holstein Kiel,germany,2425
Lasse Rosenboom,"€ 4,615","€ 240,000","€ 240,000",D,23,Germany,Holstein Kiel,germany,2425
