,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Alireza Jahanbakhsh,"€ 57,924","€ 3,012,026","€ 3,471,487",F,27,Iran,Brighton,england,2021
Ben White,"€ 57,924","€ 3,012,026","€ 3,471,487",D,23,England,Brighton,england,2021
Pascal Groß,"€ 57,924","€ 3,012,026","€ 3,471,487",F,29,Germany,Brighton,england,2021
Konstantinos Tsimikas,"€ 57,924","€ 3,012,026","€ 3,471,487",D,24,Greece,Liverpool,england,2021
Chris Wood,"€ 57,924","€ 3,012,026","€ 3,471,487",F,28,New Zealand,Burnley,england,2021
Calum Chambers,"€ 57,924","€ 3,012,026","€ 3,471,487",D,25,England,Arsenal,england,2021
Stuart Armstrong,"€ 57,924","€ 3,012,026","€ 3,471,487",F,28,Scotland,Southampton,england,2021
Harry Winks,"€ 57,924","€ 3,012,026","€ 3,471,487",M,24,England,Tottenham,england,2021
Mark Noble,"€ 57,924","€ 3,012,026","€ 3,471,487",M,33,England,West Ham,england,2021
Ademola Lookman,"€ 57,344","€ 2,981,905","€ 3,436,772",F,23,England,Fulham,england,2021
Erik Pieters,"€ 55,696","€ 2,896,178","€ 3,337,968",D,32,Netherlands,Burnley,england,2021
Ferran Torres,"€ 53,468","€ 2,780,331","€ 3,204,450",F,20,Spain,Manchester City,england,2021
Jake Livermore,"€ 53,290","€ 2,771,064","€ 3,193,768",M,30,England,West Bromwich,england,2021
Zack Steffen,"€ 53,290","€ 2,771,064","€ 3,193,768",K,25,United States,Manchester City,england,2021
Callum Wilson,"€ 53,290","€ 2,771,064","€ 3,193,768",F,28,England,Newcastle,england,2021
Keinan Davis,"€ 52,131","€ 2,710,823","€ 3,124,338",F,22,England,Aston Villa,england,2021
Joshua King,"€ 52,131","€ 2,710,823","€ 3,124,338",F,29,Norway,Everton,england,2021
Craig Dawson,"€ 52,131","€ 2,710,823","€ 3,124,338",D,30,England,West Ham,england,2021
Fabri,"€ 52,131","€ 2,710,823","€ 3,124,338",K,32,Spain,Fulham,england,2021
Matt Ritchie,"€ 52,131","€ 2,710,823","€ 3,124,338",D,31,Scotland,Newcastle,england,2021
Joe Hart,"€ 52,131","€ 2,710,823","€ 3,124,338",K,33,England,Tottenham,england,2021
Ayoze Pérez,"€ 52,131","€ 2,710,823","€ 3,124,338",F,27,Spain,Leicester,england,2021
Caglar Söyüncü,"€ 52,131","€ 2,710,823","€ 3,124,338",D,24,Turkey,Leicester,england,2021
Eddie Nketiah,"€ 52,131","€ 2,710,823","€ 3,124,338",F,21,England,Arsenal,england,2021
Jamal Lewis,"€ 52,131","€ 2,710,823","€ 3,124,338",D,22,Northern Ireland,Newcastle,england,2021
Marc Albrighton,"€ 52,131","€ 2,710,823","€ 3,124,338",M,30,England,Leicester,england,2021
Divock Origi,"€ 52,131","€ 2,710,823","€ 3,124,338",F,25,Belgium,Liverpool,england,2021
José Izquierdo,"€ 52,131","€ 2,710,823","€ 3,124,338",F,28,Colombia,Brighton,england,2021
James Ward-Prowse,"€ 52,131","€ 2,710,823","€ 3,124,338",M,25,England,Southampton,england,2021
Davy Pröpper,"€ 52,131","€ 2,710,823","€ 3,124,338",M,29,Netherlands,Brighton,england,2021
Morgan Sanson,"€ 52,131","€ 2,710,823","€ 3,124,338",M,26,France,Aston Villa,england,2021
Jack Stephens,"€ 52,131","€ 2,710,823","€ 3,124,338",D,26,England,Southampton,england,2021
Daniel James,"€ 52,131","€ 2,710,823","€ 3,124,338",F,22,Wales,Manchester United,england,2021
Emiliano Martínez,"€ 52,131","€ 2,710,823","€ 3,124,338",K,28,Argentina,Aston Villa,england,2021
Willian José,"€ 52,131","€ 2,710,823","€ 3,124,338",F,29,Brazil,Wolverhampton,england,2021
Federico Fernández,"€ 49,903","€ 2,594,976","€ 2,990,820",D,31,Argentina,Newcastle,england,2021
Miguel Almirón,"€ 48,656","€ 2,530,102","€ 2,916,049",F,26,Paraguay,Newcastle,england,2021
Ryan Fraser,"€ 48,656","€ 2,530,102","€ 2,916,049",F,26,Scotland,Newcastle,england,2021
Ki-Jana Hoever,"€ 46,784","€ 2,432,790","€ 2,803,893",D,18,Netherlands,Wolverhampton,england,2021
Henri Lansbury,"€ 46,339","€ 2,409,620","€ 2,777,190",M,30,England,Aston Villa,england,2021
Josh Brownhill,"€ 46,339","€ 2,409,620","€ 2,777,190",M,24,England,Burnley,england,2021
Dwight Gayle,"€ 46,339","€ 2,409,620","€ 2,777,190",F,30,England,Newcastle,england,2021
Wayne Hennessey,"€ 46,339","€ 2,409,620","€ 2,777,190",K,33,Wales,Crystal Palace,england,2021
William Saliba,"€ 46,339","€ 2,409,620","€ 2,777,190",D,19,France,Arsenal,england,2021
Tom Heaton,"€ 46,339","€ 2,409,620","€ 2,777,190",K,34,England,Aston Villa,england,2021
Fabián Balbuena,"€ 46,339","€ 2,409,620","€ 2,777,190",D,29,Paraguay,West Ham,england,2021
Mario Lemina,"€ 46,339","€ 2,409,620","€ 2,777,190",M,27,Gabon,Fulham,england,2021
Robert Snodgrass,"€ 46,339","€ 2,409,620","€ 2,777,190",F,33,Scotland,West Bromwich,england,2021
Kiko Casilla,"€ 46,339","€ 2,409,620","€ 2,777,190",K,34,Spain,Leeds,england,2021
Frédéric Guilbert,"€ 46,339","€ 2,409,620","€ 2,777,190",D,25,France,Aston Villa,england,2021
Florin Andone,"€ 46,339","€ 2,409,620","€ 2,777,190",F,27,Romania,Brighton,england,2021
Martin Dubravka,"€ 46,339","€ 2,409,620","€ 2,777,190",K,31,Slovakia,Newcastle,england,2021
Arthur Masuaku,"€ 46,339","€ 2,409,620","€ 2,777,190",D,26,Democratic Republic of the Congo,West Ham,england,2021
Robin Koch,"€ 46,339","€ 2,409,620","€ 2,777,190",D,24,Germany,Leeds,england,2021
Trent Alexander-Arnold,"€ 46,339","€ 2,409,620","€ 2,777,190",D,22,England,Liverpool,england,2021
Leandro Trossard,"€ 46,339","€ 2,409,620","€ 2,777,190",F,25,Belgium,Brighton,england,2021
Joël Veltman,"€ 46,339","€ 2,409,620","€ 2,777,190",D,28,Netherlands,Brighton,england,2021
Jamaal Lascelles,"€ 46,339","€ 2,409,620","€ 2,777,190",D,26,England,Newcastle,england,2021
Rob Holding,"€ 46,339","€ 2,409,620","€ 2,777,190",D,25,England,Arsenal,england,2021
Ryan Fredericks,"€ 46,339","€ 2,409,620","€ 2,777,190",D,28,England,West Ham,england,2021
Ashley Barnes,"€ 46,339","€ 2,409,620","€ 2,777,190",F,31,England,Burnley,england,2021
Diego Llorente,"€ 46,339","€ 2,409,620","€ 2,777,190",D,27,Spain,Leeds,england,2021
Robert Snodgrass,"€ 46,339","€ 2,409,620","€ 2,777,190",F,33,Scotland,West Ham,england,2021
Charly Musonda Jr,"€ 46,339","€ 2,409,620","€ 2,777,190",F,24,Belgium,Chelsea,england,2021
Fabian Schär,"€ 46,339","€ 2,409,620","€ 2,777,190",D,28,Switzerland,Newcastle,england,2021
Danny Ward,"€ 46,339","€ 2,409,620","€ 2,777,190",K,27,Wales,Leicester,england,2021
Tosin Adarabioyo,"€ 46,339","€ 2,409,620","€ 2,777,190",D,23,England,Fulham,england,2021
Tyrick Mitchell,"€ 46,339","€ 2,409,620","€ 2,777,190",D,21,England,Crystal Palace,england,2021
Kurt Zouma,"€ 46,339","€ 2,409,620","€ 2,777,190",D,25,France,Chelsea,england,2021
Branislav Ivanovic,"€ 44,557","€ 2,316,943","€ 2,670,375",D,36,Serbia,West Bromwich,england,2021
Jack Cork,"€ 44,111","€ 2,293,773","€ 2,643,671",M,31,England,Burnley,england,2021
Philippe Sandler,"€ 44,022","€ 2,289,139","€ 2,638,330",D,23,Netherlands,Manchester City,england,2021
Dale Stephens,"€ 43,443","€ 2,259,019","€ 2,603,615",M,31,England,Burnley,england,2021
Ivan Cavaleiro,"€ 43,443","€ 2,259,019","€ 2,603,615",F,27,Portugal,Fulham,england,2021
Ashley Westwood,"€ 41,705","€ 2,168,658","€ 2,499,471",M,30,England,Burnley,england,2021
Ainsley Maitland-Niles,"€ 40,547","€ 2,108,418","€ 2,430,041",M,23,England,Arsenal,england,2021
Robbie Brady,"€ 40,547","€ 2,108,418","€ 2,430,041",M,28,Ireland,Burnley,england,2021
Patrick Bamford,"€ 40,547","€ 2,108,418","€ 2,430,041",F,27,England,Leeds,england,2021
Youri Tielemans,"€ 40,547","€ 2,108,418","€ 2,430,041",M,23,Belgium,Leicester,england,2021
Willy Caballero,"€ 40,547","€ 2,108,418","€ 2,430,041",K,39,Argentina,Chelsea,england,2021
Ainsley Maitland-Niles,"€ 40,547","€ 2,108,418","€ 2,430,041",M,23,England,West Bromwich,england,2021
Henri Saivet,"€ 40,547","€ 2,108,418","€ 2,430,041",F,29,Senegal,Newcastle,england,2021
Tariq Lamptey,"€ 40,547","€ 2,108,418","€ 2,430,041",D,20,England,Brighton,england,2021
Vladimir Coufal,"€ 40,547","€ 2,108,418","€ 2,430,041",D,28,Czech Republic,West Ham,england,2021
Neal Maupay,"€ 40,547","€ 2,108,418","€ 2,430,041",F,24,France,Brighton,england,2021
Paul Dummett,"€ 40,547","€ 2,108,418","€ 2,430,041",D,29,Wales,Newcastle,england,2021
Mathew Ryan,"€ 40,547","€ 2,108,418","€ 2,430,041",K,28,Australia,Brighton,england,2021
Jonny Otto,"€ 40,547","€ 2,108,418","€ 2,430,041",D,26,Spain,Wolverhampton,england,2021
Jack Butland,"€ 40,547","€ 2,108,418","€ 2,430,041",K,27,England,Crystal Palace,england,2021
Marçal,"€ 40,547","€ 2,108,418","€ 2,430,041",D,31,Brazil,Wolverhampton,england,2021
Darren Randolph,"€ 40,547","€ 2,108,418","€ 2,430,041",K,33,Ireland,West Ham,england,2021
Adam Webster,"€ 40,547","€ 2,108,418","€ 2,430,041",D,25,England,Brighton,england,2021
Ciaran Clark,"€ 40,547","€ 2,108,418","€ 2,430,041",D,31,Ireland,Newcastle,england,2021
Wesley,"€ 40,547","€ 2,108,418","€ 2,430,041",F,23,Brazil,Aston Villa,england,2021
Mathew Ryan,"€ 40,547","€ 2,108,418","€ 2,430,041",K,28,Australia,Arsenal,england,2021
Joel Ward,"€ 40,547","€ 2,108,418","€ 2,430,041",D,30,England,Crystal Palace,england,2021
Matt Targett,"€ 40,547","€ 2,108,418","€ 2,430,041",D,25,England,Aston Villa,england,2021
Jay Rodríguez,"€ 40,547","€ 2,108,418","€ 2,430,041",F,31,England,Burnley,england,2021
Jordan Ayew,"€ 40,547","€ 2,108,418","€ 2,430,041",F,29,Ghana,Crystal Palace,england,2021
Bobby Reid,"€ 40,547","€ 2,108,418","€ 2,430,041",F,27,Jamaica,Fulham,england,2021
Jeff Hendrick,"€ 40,547","€ 2,108,418","€ 2,430,041",M,28,Ireland,Newcastle,england,2021
Javier Manquillo,"€ 40,547","€ 2,108,418","€ 2,430,041",D,26,Spain,Newcastle,england,2021
Matej Vydra,"€ 40,547","€ 2,108,418","€ 2,430,041",F,28,Czech Republic,Burnley,england,2021
Sander Berge,"€ 37,873","€ 1,969,401","€ 2,269,819",M,22,Norway,Sheffield United,england,2021
Hélder Costa,"€ 37,650","€ 1,957,817","€ 2,256,467",F,26,Portugal,Leeds,england,2021
Neil Taylor,"€ 36,982","€ 1,923,063","€ 2,216,411",D,31,Wales,Aston Villa,england,2021
Anwar El Ghazi,"€ 35,868","€ 1,865,139","€ 2,149,652",F,25,Netherlands,Aston Villa,england,2021
Karl Darlow,"€ 34,754","€ 1,807,215","€ 2,082,892",K,30,England,Newcastle,england,2021
Solly March,"€ 34,754","€ 1,807,215","€ 2,082,892",M,26,England,Brighton,england,2021
Harrison Reed,"€ 34,754","€ 1,807,215","€ 2,082,892",M,25,England,Fulham,england,2021
Muhamed Besic,"€ 34,754","€ 1,807,215","€ 2,082,892",M,28,Bosnia-Herzegovina,Everton,england,2021
Sam Johnstone,"€ 34,754","€ 1,807,215","€ 2,082,892",K,27,England,West Bromwich,england,2021
Ezri Konsa,"€ 34,754","€ 1,807,215","€ 2,082,892",D,22,England,Aston Villa,england,2021
Che Adams,"€ 34,754","€ 1,807,215","€ 2,082,892",F,24,England,Southampton,england,2021
Tom Cairney,"€ 34,754","€ 1,807,215","€ 2,082,892",M,29,Scotland,Fulham,england,2021
Douglas Luiz,"€ 34,754","€ 1,807,215","€ 2,082,892",M,22,Brazil,Aston Villa,england,2021
Conor Hourihane,"€ 34,754","€ 1,807,215","€ 2,082,892",M,29,Ireland,Aston Villa,england,2021
Marvelous Nakamba,"€ 34,754","€ 1,807,215","€ 2,082,892",M,26,Zimbabwe,Aston Villa,england,2021
Lee Grant,"€ 34,754","€ 1,807,215","€ 2,082,892",K,37,England,Manchester United,england,2021
Eberechi Eze,"€ 34,754","€ 1,807,215","€ 2,082,892",F,22,England,Crystal Palace,england,2021
Nick Pope,"€ 34,754","€ 1,807,215","€ 2,082,892",K,28,England,Burnley,england,2021
Josh Onomah,"€ 34,754","€ 1,807,215","€ 2,082,892",F,23,England,Fulham,england,2021
Alexis Mac Allister,"€ 34,754","€ 1,807,215","€ 2,082,892",F,21,Argentina,Brighton,england,2021
Christian Atsu,"€ 34,754","€ 1,807,215","€ 2,082,892",F,28,Ghana,Newcastle,england,2021
Kalvin Phillips,"€ 34,754","€ 1,807,215","€ 2,082,892",M,24,England,Leeds,england,2021
Jóhann Berg Gudmundsson,"€ 34,754","€ 1,807,215","€ 2,082,892",F,29,Iceland,Burnley,england,2021
DeAndre Yedlin,"€ 34,754","€ 1,807,215","€ 2,082,892",D,27,United States,Newcastle,england,2021
Joe Bryan,"€ 34,754","€ 1,807,215","€ 2,082,892",D,27,England,Fulham,england,2021
Axel Tuanzebe,"€ 34,754","€ 1,807,215","€ 2,082,892",D,22,England,Manchester United,england,2021
Hal Robson-Kanu,"€ 34,754","€ 1,807,215","€ 2,082,892",F,31,Wales,West Bromwich,england,2021
Okay Yokuslu,"€ 34,309","€ 1,784,046","€ 2,056,189",M,26,Turkey,West Bromwich,england,2021
Amad Diallo,"€ 33,417","€ 1,737,707","€ 2,002,781",F,18,Cote d'Ivoire,Manchester United,england,2021
Jonas Lössl,"€ 32,526","€ 1,691,368","€ 1,949,374",K,31,Denmark,Everton,england,2021
Rhian Brewster,"€ 31,858","€ 1,656,614","€ 1,909,318",F,20,England,Sheffield United,england,2021
David McGoldrick,"€ 31,858","€ 1,656,614","€ 1,909,318",F,32,Ireland,Sheffield United,england,2021
Andi Zeqiri,"€ 30,700","€ 1,596,374","€ 1,839,888",F,21,Switzerland,Brighton,england,2021
Ahmed Hegazy,"€ 30,700","€ 1,596,374","€ 1,839,888",D,29,Egypt,West Bromwich,england,2021
Bernardo,"€ 28,962","€ 1,506,013","€ 1,735,744",D,25,Brazil,Brighton,england,2021
Neco Williams,"€ 28,962","€ 1,506,013","€ 1,735,744",D,19,Wales,Liverpool,england,2021
Lys Mousset,"€ 28,962","€ 1,506,013","€ 1,735,744",F,24,France,Sheffield United,england,2021
Lys Mousset,"€ 28,962","€ 1,506,013","€ 1,735,744",F,24,France,Sheffield United,england,2021
Ahmed Elmohamady,"€ 28,962","€ 1,506,013","€ 1,735,744",D,33,Egypt,Aston Villa,england,2021
Scott Carson,"€ 28,962","€ 1,506,013","€ 1,735,744",K,35,England,Manchester City,england,2021
Jack Clarke,"€ 28,962","€ 1,506,013","€ 1,735,744",F,19,England,Tottenham,england,2021
Japhet Tanganga,"€ 28,962","€ 1,506,013","€ 1,735,744",D,21,England,Tottenham,england,2021
Phil Bardsley,"€ 28,962","€ 1,506,013","€ 1,735,744",D,35,Scotland,Burnley,england,2021
Mohammed Salisu,"€ 28,962","€ 1,506,013","€ 1,735,744",D,21,Ghana,Southampton,england,2021
Mateusz Klich,"€ 28,962","€ 1,506,013","€ 1,735,744",M,30,Poland,Leeds,england,2021
Liam Cooper,"€ 28,962","€ 1,506,013","€ 1,735,744",D,29,Scotland,Leeds,england,2021
Jack Harrison,"€ 28,962","€ 1,506,013","€ 1,735,744",F,23,England,Leeds,england,2021
Tim Ream,"€ 28,962","€ 1,506,013","€ 1,735,744",D,33,United States,Fulham,england,2021
Maxime Le Marchand,"€ 28,962","€ 1,506,013","€ 1,735,744",D,31,France,Fulham,england,2021
Kamil Grosicki,"€ 28,962","€ 1,506,013","€ 1,735,744",F,32,Poland,West Bromwich,england,2021
Antonee Robinson,"€ 28,962","€ 1,506,013","€ 1,735,744",D,23,United States,Fulham,england,2021
Tom Davies,"€ 28,962","€ 1,506,013","€ 1,735,744",M,22,England,Everton,england,2021
Martin Kelly,"€ 28,962","€ 1,506,013","€ 1,735,744",D,30,England,Crystal Palace,england,2021
Nathan Ferguson,"€ 28,962","€ 1,506,013","€ 1,735,744",D,20,England,Crystal Palace,england,2021
Yves Bissouma,"€ 28,962","€ 1,506,013","€ 1,735,744",M,24,Mali,Brighton,england,2021
Jacob Murphy,"€ 28,962","€ 1,506,013","€ 1,735,744",F,25,England,Newcastle,england,2021
Charlie Taylor,"€ 28,962","€ 1,506,013","€ 1,735,744",D,27,England,Burnley,england,2021
Matthew Lowton,"€ 28,962","€ 1,506,013","€ 1,735,744",D,31,England,Burnley,england,2021
Ola Aina,"€ 27,803","€ 1,445,772","€ 1,666,314",D,24,Nigeria,Fulham,england,2021
Aaron Connolly,"€ 26,734","€ 1,390,166","€ 1,602,225",F,20,Ireland,Brighton,england,2021
Kevin Long,"€ 26,734","€ 1,390,166","€ 1,602,225",D,30,Ireland,Burnley,england,2021
Eldin Jakupovic,"€ 26,734","€ 1,390,166","€ 1,602,225",K,36,Switzerland,Leicester,england,2021
Mbaye Diagne,"€ 26,288","€ 1,366,996","€ 1,575,521",F,29,Senegal,West Bromwich,england,2021
Bailey Peacock-Farrell,"€ 26,066","€ 1,355,412","€ 1,562,169",K,23,Northern Ireland,Burnley,england,2021
Kenneth Zohore,"€ 26,066","€ 1,355,412","€ 1,562,169",F,27,Denmark,West Bromwich,england,2021
Cédric Kipré,"€ 26,066","€ 1,355,412","€ 1,562,169",D,23,France,West Bromwich,england,2021
Terence Kongolo,"€ 25,486","€ 1,325,291","€ 1,527,454",D,26,Netherlands,Fulham,england,2021
Kevin McDonald,"€ 25,486","€ 1,325,291","€ 1,527,454",M,31,Scotland,Fulham,england,2021
Romain Saïss,"€ 25,397","€ 1,320,657","€ 1,522,114",D,30,Morocco,Wolverhampton,england,2021
Isaac Hayden,"€ 25,397","€ 1,320,657","€ 1,522,114",M,25,England,Newcastle,england,2021
Harry Lewis,"€ 24,506","€ 1,274,319","€ 1,468,706",K,22,England,Southampton,england,2021
Grady Diangana,"€ 23,575","€ 1,225,894","€ 1,412,895",F,22,England,West Bromwich,england,2021
Oliver McBurnie,"€ 23,169","€ 1,204,810","€ 1,388,595",F,24,Scotland,Sheffield United,england,2021
Joe Willock,"€ 23,169","€ 1,204,810","€ 1,388,595",M,21,England,Arsenal,england,2021
Jed Steer,"€ 23,169","€ 1,204,810","€ 1,388,595",K,28,England,Aston Villa,england,2021
Adam Forshaw,"€ 23,169","€ 1,204,810","€ 1,388,595",M,29,England,Leeds,england,2021
Luke Ayling,"€ 23,169","€ 1,204,810","€ 1,388,595",D,29,England,Leeds,england,2021
Pascal Struijk,"€ 23,169","€ 1,204,810","€ 1,388,595",D,21,Netherlands,Leeds,england,2021
Daniel Amartey,"€ 23,169","€ 1,204,810","€ 1,388,595",M,25,Ghana,Leicester,england,2021
Oleksandr Zinchenko,"€ 23,169","€ 1,204,810","€ 1,388,595",D,23,Ukraine,Manchester City,england,2021
Facundo Pellistri,"€ 23,169","€ 1,204,810","€ 1,388,595",F,18,Uruguay,Manchester United,england,2021
Joe Willock,"€ 23,169","€ 1,204,810","€ 1,388,595",M,21,England,Newcastle,england,2021
Michael Verrips,"€ 23,169","€ 1,204,810","€ 1,388,595",K,23,Netherlands,Sheffield United,england,2021
Kyle Walker-Peters,"€ 23,169","€ 1,204,810","€ 1,388,595",D,23,England,Southampton,england,2021
Paulo Gazzaniga,"€ 23,169","€ 1,204,810","€ 1,388,595",K,28,Argentina,Tottenham,england,2021
Karlan Grant,"€ 23,169","€ 1,204,810","€ 1,388,595",F,23,England,West Bromwich,england,2021
Matt Phillips,"€ 23,169","€ 1,204,810","€ 1,388,595",F,29,Scotland,West Bromwich,england,2021
Ben Johnson,"€ 23,169","€ 1,204,810","€ 1,388,595",D,20,England,West Ham,england,2021
Wesley Fofana,"€ 22,278","€ 1,158,471","€ 1,335,187",D,19,France,Leicester,england,2021
Pablo Hernández,"€ 22,011","€ 1,144,570","€ 1,319,165",F,35,Spain,Leeds,england,2021
Michael Hector,"€ 21,432","€ 1,114,449","€ 1,284,450",D,28,Jamaica,Fulham,england,2021
Darnell Furlong,"€ 21,432","€ 1,114,449","€ 1,284,450",D,24,England,West Bromwich,england,2021
Nathan Bishop,"€ 21,164","€ 1,100,548","€ 1,268,428",K,21,England,Manchester United,england,2021
Sam McQueen,"€ 20,942","€ 1,088,963","€ 1,255,076",D,25,England,Southampton,england,2021
Jayson Molumby,"€ 20,050","€ 1,042,624","€ 1,201,669",M,21,Ireland,Brighton,england,2021
Will Smallbone,"€ 20,050","€ 1,042,624","€ 1,201,669",M,20,Ireland,Southampton,england,2021
Michael Obafemi,"€ 19,605","€ 1,019,455","€ 1,174,965",F,20,Ireland,Southampton,england,2021
Semi Ajayi,"€ 19,115","€ 993,968","€ 1,145,591",D,26,Nigeria,West Bromwich,england,2021
Jayden Bogle,"€ 19,115","€ 993,968","€ 1,145,591",D,20,England,Sheffield United,england,2021
Percy Tau,"€ 18,491","€ 961,531","€ 1,108,206",F,26,South Africa,Brighton,england,2021
Lovre Kalinic,"€ 18,202","€ 946,499","€ 1,090,880",K,30,Croatia,Aston Villa,england,2021
Frederik Alves,"€ 17,823","€ 926,777","€ 1,068,150",D,21,Denmark,West Ham,england,2021
Robin Olsen,"€ 17,667","€ 918,668","€ 1,058,804",K,30,Sweden,Everton,england,2021
Neeskens Kebano,"€ 17,377","€ 903,608","€ 1,041,446",F,28,Democratic Republic of the Congo,Fulham,england,2021
Reiss Nelson,"€ 17,377","€ 903,608","€ 1,041,446",F,20,England,Arsenal,england,2021
Moisés Caicedo,"€ 17,377","€ 903,608","€ 1,041,446",M,19,Ecuador,Brighton,england,2021
Aaron Ramsdale,"€ 17,377","€ 903,608","€ 1,041,446",K,22,England,Sheffield United,england,2021
Jonjoe Kenny,"€ 17,377","€ 903,608","€ 1,041,446",D,23,England,Everton,england,2021
Rolando Aarons,"€ 17,377","€ 903,608","€ 1,041,446",F,24,England,Newcastle,england,2021
Oliver Norwood,"€ 17,377","€ 903,608","€ 1,041,446",M,29,Northern Ireland,Sheffield United,england,2021
Rúnar Alex Rúnarsson,"€ 17,377","€ 903,608","€ 1,041,446",K,25,Iceland,Arsenal,england,2021
Achraf Lazaar,"€ 17,377","€ 903,608","€ 1,041,446",D,28,Morocco,Newcastle,england,2021
Stuart Dallas,"€ 17,377","€ 903,608","€ 1,041,446",D,29,Northern Ireland,Leeds,england,2021
Timothy Fosu-Mensah,"€ 17,377","€ 903,608","€ 1,041,446",D,22,Netherlands,Manchester United,england,2021
Ezgjan Alioski,"€ 17,377","€ 903,608","€ 1,041,446",M,28,North Macedonia,Leeds,england,2021
Emile Smith Rowe,"€ 17,377","€ 903,608","€ 1,041,446",F,20,England,Arsenal,england,2021
Filip Krovinovic,"€ 17,377","€ 903,608","€ 1,041,446",F,25,Croatia,West Bromwich,england,2021
Dan Burn,"€ 17,377","€ 903,608","€ 1,041,446",D,28,England,Brighton,england,2021
Jason Steele,"€ 17,377","€ 903,608","€ 1,041,446",K,30,England,Brighton,england,2021
Marek Rodak,"€ 17,377","€ 903,608","€ 1,041,446",K,23,Slovakia,Fulham,england,2021
Steven Alzate,"€ 17,377","€ 903,608","€ 1,041,446",M,22,Colombia,Brighton,england,2021
Fikayo Tomori,"€ 16,709","€ 868,854","€ 1,001,391",D,22,England,Chelsea,england,2021
Lee Peltier,"€ 15,639","€ 813,247","€ 937,302",D,33,England,West Bromwich,england,2021
Kyle Bartley,"€ 15,639","€ 813,247","€ 937,302",D,29,England,West Bromwich,england,2021
Jack Rodwell,"€ 15,292","€ 795,175","€ 916,473",M,29,England,Sheffield United,england,2021
Josh Maja,"€ 14,926","€ 776,176","€ 894,576",F,22,Nigeria,Fulham,england,2021
Aboubakar Kamara,"€ 14,481","€ 753,006","€ 867,872",F,25,France,Fulham,england,2021
Matthew Pennington,"€ 14,481","€ 753,006","€ 867,872",D,26,England,Everton,england,2021
Gaetano Berardi,"€ 14,481","€ 753,006","€ 867,872",D,32,Switzerland,Leeds,england,2021
Romaine Sawyers,"€ 14,481","€ 753,006","€ 867,872",M,28,St. Kitts & Nevis,West Bromwich,england,2021
Roderick Miranda,"€ 14,481","€ 753,006","€ 867,872",D,29,Portugal,Wolverhampton,england,2021
Nathan Tella,"€ 14,481","€ 753,006","€ 867,872",F,21,England,Southampton,england,2021
Billy Sharp,"€ 13,902","€ 722,886","€ 833,157",F,34,England,Sheffield United,england,2021
Eric García,"€ 13,813","€ 718,252","€ 827,816",D,19,Spain,Manchester City,england,2021
Ben Woodburn,"€ 13,813","€ 718,252","€ 827,816",F,21,Wales,Liverpool,england,2021
Michal Karbownik,"€ 13,590","€ 706,668","€ 814,464",D,19,Poland,Brighton,england,2021
Conor Townsend,"€ 13,322","€ 692,766","€ 798,442",D,27,England,West Bromwich,england,2021
Jack Robinson,"€ 12,743","€ 662,646","€ 763,727",D,27,England,Sheffield United,england,2021
Carlos Vinícius,"€ 12,030","€ 625,575","€ 721,001",F,25,Brazil,Tottenham,england,2021
Jakub Moder,"€ 11,585","€ 602,405","€ 694,297",M,21,Poland,Brighton,england,2021
Jack O'Connell,"€ 11,585","€ 602,405","€ 694,297",D,26,England,Sheffield United,england,2021
Mark Gillespie,"€ 11,585","€ 602,405","€ 694,297",K,28,England,Newcastle,england,2021
Tommy Doyle,"€ 11,585","€ 602,405","€ 694,297",M,19,England,Manchester City,england,2021
Curtis Jones,"€ 11,585","€ 602,405","€ 694,297",M,19,England,Liverpool,england,2021
Luke Thomas,"€ 11,585","€ 602,405","€ 694,297",D,19,England,Leicester,england,2021
James Justin,"€ 11,585","€ 602,405","€ 694,297",D,22,England,Leicester,england,2021
Harvey Barnes,"€ 11,585","€ 602,405","€ 694,297",M,22,England,Leicester,england,2021
Matt Macey,"€ 11,585","€ 602,405","€ 694,297",K,26,England,Arsenal,england,2021
Illan Meslier,"€ 11,585","€ 602,405","€ 694,297",K,20,France,Leeds,england,2021
Andy Lonergan,"€ 11,585","€ 602,405","€ 694,297",K,37,England,West Bromwich,england,2021
Stefan Johansen,"€ 11,585","€ 602,405","€ 694,297",M,29,Norway,Fulham,england,2021
Rekeem Harper,"€ 11,585","€ 602,405","€ 694,297",M,20,England,West Bromwich,england,2021
Anthony Gordon,"€ 11,585","€ 602,405","€ 694,297",F,19,England,Everton,england,2021
Robert Sánchez,"€ 11,585","€ 602,405","€ 694,297",K,22,Spain,Brighton,england,2021
Joe Rodon,"€ 11,139","€ 579,236","€ 667,594",D,22,Wales,Tottenham,england,2021
Chris Basham,"€ 10,850","€ 564,176","€ 650,236",D,32,England,Sheffield United,england,2021
Denis Odoi,"€ 10,310","€ 536,141","€ 617,925",D,32,Belgium,Fulham,england,2021
Oliver Burke,"€ 10,195","€ 530,117","€ 610,982",F,23,Scotland,Sheffield United,england,2021
Ian Poveda,"€ 9,557","€ 496,984","€ 572,795",F,20,England,Leeds,england,2021
Beni Baningime,"€ 9,357","€ 486,558","€ 560,779",M,22,Democratic Republic of the Congo,Everton,england,2021
John Fleck,"€ 9,357","€ 486,558","€ 560,779",M,29,Scotland,Sheffield United,england,2021
