,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Andreas Hanche-Olsen,"€ 23,077","€ 1,200,000","€ 1,200,000",D,27,Norway,Mainz,germany,2324
Timothy Chandler,"€ 23,077","€ 1,200,000","€ 1,200,000",D,34,United States,Eintracht Frankfurt,germany,2324
Deniz Undav,"€ 23,077","€ 1,200,000","€ 1,200,000",F,27,Germany,Stuttgart,germany,2324
Erhan Masovic,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,Serbia,Bochum,germany,2324
Tim Kleindienst,"€ 23,077","€ 1,200,000","€ 1,200,000",F,28,Germany,Heidenheim,germany,2324
Pavao Pervan,"€ 23,077","€ 1,200,000","€ 1,200,000",K,36,Austria,Wolfsburg,germany,2324
Jan Thielmann,"€ 23,077","€ 1,200,000","€ 1,200,000",F,21,Germany,Koln,germany,2324
Stanley Nsoki,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,France,Hoffenheim,germany,2324
Milos Veljkovic,"€ 23,077","€ 1,200,000","€ 1,200,000",D,28,Serbia,Werder Bremen,germany,2324
Frederik Rönnow,"€ 23,077","€ 1,200,000","€ 1,200,000",K,31,Denmark,Union Berlin,germany,2324
Jakub Kaminski,"€ 22,115","€ 1,150,000","€ 1,150,000",F,21,Poland,Wolfsburg,germany,2324
Nicolas Cozza,"€ 22,115","€ 1,150,000","€ 1,150,000",D,24,France,Wolfsburg,germany,2324
Anthony Jung,"€ 22,115","€ 1,150,000","€ 1,150,000",D,32,Germany,Werder Bremen,germany,2324
Sebastian Polter,"€ 21,923","€ 1,140,000","€ 1,140,000",F,32,Germany,Darmstadt,germany,2324
Amine Adli,"€ 21,923","€ 1,140,000","€ 1,140,000",F,23,Morocco,Bayer Leverkusen,germany,2324
Silas Katompa Mvumpa,"€ 21,923","€ 1,140,000","€ 1,140,000",F,25,Democratic Republic of the Congo,Stuttgart,germany,2324
Ermedin Demirovic,"€ 21,923","€ 1,140,000","€ 1,140,000",F,25,Bosnia-Herzegovina,Augsburg,germany,2324
Michael Gregoritsch,"€ 21,923","€ 1,140,000","€ 1,140,000",F,29,Austria,Freiburg,germany,2324
Phillip Tietz,"€ 21,731","€ 1,130,000","€ 1,130,000",F,26,Germany,Augsburg,germany,2324
Farès Chaïbi,"€ 21,731","€ 1,130,000","€ 1,130,000",F,21,Algeria,Eintracht Frankfurt,germany,2324
Fabian Bredlow,"€ 21,731","€ 1,130,000","€ 1,130,000",K,28,Germany,Stuttgart,germany,2324
Mads Pedersen,"€ 21,731","€ 1,130,000","€ 1,130,000",D,27,Denmark,Augsburg,germany,2324
Maxim Leitsch,"€ 21,731","€ 1,130,000","€ 1,130,000",D,25,Germany,Mainz,germany,2324
Dominique Heintz,"€ 21,731","€ 1,130,000","€ 1,130,000",D,30,Germany,Koln,germany,2324
Diogo Leite,"€ 21,731","€ 1,130,000","€ 1,130,000",D,25,Portugal,Union Berlin,germany,2324
Kevin Vogt,"€ 21,154","€ 1,100,000","€ 1,100,000",D,32,Germany,Union Berlin,germany,2324
Senne Lynen,"€ 21,154","€ 1,100,000","€ 1,100,000",M,24,Belgium,Werder Bremen,germany,2324
Kevin Müller,"€ 21,154","€ 1,100,000","€ 1,100,000",K,32,Germany,Heidenheim,germany,2324
Janik Haberer,"€ 20,769","€ 1,080,000","€ 1,080,000",M,29,Germany,Union Berlin,germany,2324
Kristijan Jakic,"€ 20,000","€ 1,040,000","€ 1,040,000",M,26,Croatia,Augsburg,germany,2324
Kristijan Jakic,"€ 20,000","€ 1,040,000","€ 1,040,000",M,26,Croatia,Eintracht Frankfurt,germany,2324
Amos Pieper,"€ 20,000","€ 1,040,000","€ 1,040,000",D,26,Germany,Werder Bremen,germany,2324
Jamie Leweling,"€ 19,615","€ 1,020,000","€ 1,020,000",F,22,Germany,Stuttgart,germany,2324
Christian Günter,"€ 19,615","€ 1,020,000","€ 1,020,000",D,30,Germany,Freiburg,germany,2324
Iago,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Brazil,Augsburg,germany,2324
Maximilian Mittelstädt,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Germany,Stuttgart,germany,2324
Felix Passlack,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Germany,Bochum,germany,2324
Maximilian Beier,"€ 19,231","€ 1,000,000","€ 1,000,000",F,21,Germany,Hoffenheim,germany,2324
Tomas Koubek,"€ 19,231","€ 1,000,000","€ 1,000,000",K,31,Czech Republic,Augsburg,germany,2324
Cédric Zesiger,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Switzerland,Wolfsburg,germany,2324
Kasim Adams,"€ 18,846","€ 980,000","€ 980,000",D,28,Ghana,Hoffenheim,germany,2324
Mateu Morey Bauzà,"€ 18,846","€ 980,000","€ 980,000",D,23,Spain,Borussia Dortmund,germany,2324
Vincenzo Grifo,"€ 18,269","€ 950,000","€ 950,000",F,30,Italy,Freiburg,germany,2324
Niklas Dorsch,"€ 18,269","€ 950,000","€ 950,000",M,26,Germany,Augsburg,germany,2324
Josha Vagnoman,"€ 18,077","€ 940,000","€ 940,000",D,23,Germany,Stuttgart,germany,2324
Kilian Fischer,"€ 18,077","€ 940,000","€ 940,000",D,23,Germany,Wolfsburg,germany,2324
Kevin Paredes,"€ 18,077","€ 940,000","€ 940,000",M,20,United States,Wolfsburg,germany,2324
Pascal Stenzel,"€ 18,077","€ 940,000","€ 940,000",D,27,Germany,Stuttgart,germany,2324
Junior Adamu,"€ 18,077","€ 940,000","€ 940,000",F,22,Austria,Freiburg,germany,2324
Romano Schmid,"€ 18,077","€ 940,000","€ 940,000",F,24,Austria,Werder Bremen,germany,2324
Jessic Ngankam,"€ 18,077","€ 940,000","€ 940,000",F,23,Germany,Eintracht Frankfurt,germany,2324
Jean-Mattéo Bahoya,"€ 18,077","€ 940,000","€ 940,000",F,18,France,Eintracht Frankfurt,germany,2324
Anthony Losilla,"€ 18,077","€ 940,000","€ 940,000",M,37,France,Bochum,germany,2324
Timothy Fosu-Mensah,"€ 17,308","€ 900,000","€ 900,000",D,26,Netherlands,Bayer Leverkusen,germany,2324
Nicolas Höfler,"€ 17,308","€ 900,000","€ 900,000",M,33,Germany,Freiburg,germany,2324
Alexander Schwolow,"€ 17,308","€ 900,000","€ 900,000",K,31,Germany,Union Berlin,germany,2324
Yorbe Vertessen,"€ 17,308","€ 900,000","€ 900,000",F,23,Belgium,Union Berlin,germany,2324
Pep Biel,"€ 17,308","€ 900,000","€ 900,000",F,27,Spain,Augsburg,germany,2324
Benno Schmitz,"€ 17,308","€ 900,000","€ 900,000",D,29,Germany,Koln,germany,2324
Gerrit Holtmann,"€ 16,346","€ 850,000","€ 850,000",F,28,Philippines,Darmstadt,germany,2324
Florian Müller,"€ 16,346","€ 850,000","€ 850,000",K,26,Germany,Freiburg,germany,2324
Rubén Vargas,"€ 16,346","€ 850,000","€ 850,000",F,25,Switzerland,Augsburg,germany,2324
Leart Paqarada,"€ 16,346","€ 850,000","€ 850,000",D,29,Kosovo,Koln,germany,2324
Finn Dahmen,"€ 16,154","€ 840,000","€ 840,000",K,25,Germany,Augsburg,germany,2324
Manuel Riemann,"€ 16,154","€ 840,000","€ 840,000",K,35,Germany,Bochum,germany,2324
Aymen Barkok,"€ 16,154","€ 840,000","€ 840,000",M,25,Morocco,Mainz,germany,2324
Aïssa Laïdouni,"€ 16,154","€ 840,000","€ 840,000",M,27,Tunisia,Union Berlin,germany,2324
Ritsu Doan,"€ 16,154","€ 840,000","€ 840,000",F,25,Japan,Freiburg,germany,2324
Dejan Ljubicic,"€ 16,154","€ 840,000","€ 840,000",M,26,Austria,Koln,germany,2324
Woo-yeong Jeong,"€ 15,385","€ 800,000","€ 800,000",F,24,South Korea,Stuttgart,germany,2324
Marco Richter,"€ 15,385","€ 800,000","€ 800,000",F,26,Germany,Mainz,germany,2324
Willian Pacho,"€ 15,385","€ 800,000","€ 800,000",D,22,Ecuador,Eintracht Frankfurt,germany,2324
Maximilian Wittek,"€ 15,385","€ 800,000","€ 800,000",D,28,Germany,Bochum,germany,2324
Klaus Gjasula,"€ 15,385","€ 800,000","€ 800,000",M,34,Albania,Darmstadt,germany,2324
Reece Oxford,"€ 15,385","€ 800,000","€ 800,000",D,25,England,Augsburg,germany,2324
Christoph Zimmermann,"€ 15,000","€ 780,000","€ 780,000",D,31,Germany,Darmstadt,germany,2324
Marvin Pieringer,"€ 15,000","€ 780,000","€ 780,000",F,24,Germany,Heidenheim,germany,2324
Tobias Kempe,"€ 15,000","€ 780,000","€ 780,000",M,34,Germany,Darmstadt,germany,2324
Christian Groß,"€ 15,000","€ 780,000","€ 780,000",M,34,Germany,Werder Bremen,germany,2324
Michael Zetterer,"€ 15,000","€ 780,000","€ 780,000",K,28,Germany,Werder Bremen,germany,2324
Philipp Hofmann,"€ 15,000","€ 780,000","€ 780,000",F,30,Germany,Bochum,germany,2324
Gil Dias,"€ 14,615","€ 760,000","€ 760,000",F,26,Portugal,Stuttgart,germany,2324
Dion Beljo,"€ 14,615","€ 760,000","€ 760,000",F,21,Croatia,Augsburg,germany,2324
Hugo Larsson,"€ 14,423","€ 750,000","€ 750,000",M,19,Sweden,Eintracht Frankfurt,germany,2324
Matej Kovar,"€ 14,423","€ 750,000","€ 750,000",K,23,Czech Republic,Bayer Leverkusen,germany,2324
Marcel Schuhen,"€ 14,423","€ 750,000","€ 750,000",K,31,Germany,Darmstadt,germany,2324
Umut Tohumcu,"€ 14,423","€ 750,000","€ 750,000",M,19,Germany,Hoffenheim,germany,2324
Ansgar Knauff,"€ 14,423","€ 750,000","€ 750,000",F,22,Germany,Eintracht Frankfurt,germany,2324
Olivier Deman,"€ 14,423","€ 750,000","€ 750,000",M,23,Belgium,Werder Bremen,germany,2324
Arthur,"€ 14,423","€ 750,000","€ 750,000",D,20,Brazil,Bayer Leverkusen,germany,2324
Patrick Mainka,"€ 14,423","€ 750,000","€ 750,000",D,29,Germany,Heidenheim,germany,2324
Marnon Busch,"€ 14,423","€ 750,000","€ 750,000",D,29,Germany,Heidenheim,germany,2324
Noah Atubolu,"€ 14,423","€ 750,000","€ 750,000",K,21,Germany,Freiburg,germany,2324
Julien Duranville,"€ 14,423","€ 750,000","€ 750,000",F,17,Belgium,Borussia Dortmund,germany,2324
Gonçalo Paciência,"€ 13,846","€ 720,000","€ 720,000",F,29,Portugal,Bochum,germany,2324
Marco Friedl,"€ 13,846","€ 720,000","€ 720,000",D,25,Austria,Werder Bremen,germany,2324
Julian Chabot,"€ 13,846","€ 720,000","€ 720,000",D,25,Germany,Koln,germany,2324
Éric Ebimbe,"€ 13,846","€ 720,000","€ 720,000",M,23,France,Eintracht Frankfurt,germany,2324
Roland Sallai,"€ 13,846","€ 720,000","€ 720,000",F,26,Hungary,Freiburg,germany,2324
Fabian Holland,"€ 13,846","€ 720,000","€ 720,000",D,33,Germany,Darmstadt,germany,2324
Kevin Stöger,"€ 13,846","€ 720,000","€ 720,000",F,30,Austria,Bochum,germany,2324
Kevin Behrens,"€ 13,846","€ 720,000","€ 720,000",F,32,Germany,Union Berlin,germany,2324
Denis Thomalla,"€ 13,846","€ 720,000","€ 720,000",F,31,Germany,Heidenheim,germany,2324
Matus Bero,"€ 13,462","€ 700,000","€ 700,000",M,28,Slovakia,Bochum,germany,2324
Niels Nkounkou,"€ 13,462","€ 700,000","€ 700,000",D,23,France,Eintracht Frankfurt,germany,2324
Masaya Okugawa,"€ 13,462","€ 700,000","€ 700,000",F,27,Japan,Augsburg,germany,2324
Jessic Ngankam,"€ 13,462","€ 700,000","€ 700,000",F,23,Germany,Mainz,germany,2324
Matthias Bader,"€ 13,462","€ 700,000","€ 700,000",D,26,Germany,Darmstadt,germany,2324
Mikkel Kaufmann,"€ 13,462","€ 700,000","€ 700,000",F,23,Denmark,Union Berlin,germany,2324
Sven Michel,"€ 13,269","€ 690,000","€ 690,000",F,33,Germany,Augsburg,germany,2324
Steffen Tigges,"€ 12,692","€ 660,000","€ 660,000",F,25,Germany,Koln,germany,2324
Maximilian Bauer,"€ 12,692","€ 660,000","€ 660,000",D,23,Germany,Augsburg,germany,2324
Lucas Höler,"€ 12,692","€ 660,000","€ 660,000",F,29,Germany,Freiburg,germany,2324
Skelly Alvero,"€ 12,500","€ 650,000","€ 650,000",M,21,France,Werder Bremen,germany,2324
Nikolas Nartey,"€ 11,923","€ 620,000","€ 620,000",M,23,Denmark,Stuttgart,germany,2324
Cristian Gamboa,"€ 11,538","€ 600,000","€ 600,000",D,34,Costa Rica,Bochum,germany,2324
Philipp Förster,"€ 11,538","€ 600,000","€ 600,000",F,28,Germany,Bochum,germany,2324
Christoph Klarer,"€ 11,538","€ 600,000","€ 600,000",D,23,Austria,Darmstadt,germany,2324
Luca Pfeiffer,"€ 11,538","€ 600,000","€ 600,000",F,27,Germany,Darmstadt,germany,2324
Benjamin Uphoff,"€ 11,538","€ 600,000","€ 600,000",K,30,Germany,Freiburg,germany,2324
Dimitrios Limnios,"€ 11,538","€ 600,000","€ 600,000",F,25,Greece,Koln,germany,2324
Sargis Adamyan,"€ 11,538","€ 600,000","€ 600,000",F,30,Armenia,Koln,germany,2324
Patric Pfeiffer,"€ 11,538","€ 600,000","€ 600,000",D,24,Ghana,Augsburg,germany,2324
Chris Bedia,"€ 11,538","€ 600,000","€ 600,000",F,27,Cote d'Ivoire,Union Berlin,germany,2324
Danilho Doekhi,"€ 11,538","€ 600,000","€ 600,000",D,25,Netherlands,Union Berlin,germany,2324
Felix Agu,"€ 11,538","€ 600,000","€ 600,000",D,24,Germany,Werder Bremen,germany,2324
Jens Stage,"€ 11,538","€ 600,000","€ 600,000",M,27,Denmark,Werder Bremen,germany,2324
Aurélio Buta,"€ 10,962","€ 570,000","€ 570,000",D,26,Portugal,Eintracht Frankfurt,germany,2324
Niklas Lomb,"€ 10,962","€ 570,000","€ 570,000",K,30,Germany,Bayer Leverkusen,germany,2324
Alexander Meyer,"€ 10,962","€ 570,000","€ 570,000",K,32,Germany,Borussia Dortmund,germany,2324
Nacho Ferri,"€ 10,962","€ 570,000","€ 570,000",F,19,Spain,Eintracht Frankfurt,germany,2324
Raphael Framberger,"€ 10,962","€ 570,000","€ 570,000",D,28,Germany,Augsburg,germany,2324
Jonas Föhrenbach,"€ 10,962","€ 570,000","€ 570,000",D,28,Germany,Heidenheim,germany,2324
Braydon Manu,"€ 10,769","€ 560,000","€ 560,000",F,26,Ghana,Darmstadt,germany,2324
Fredrik Jensen,"€ 10,769","€ 560,000","€ 560,000",F,26,Finland,Augsburg,germany,2324
Irvin Cardona,"€ 10,769","€ 560,000","€ 560,000",F,26,France,Augsburg,germany,2324
Nathanaël Mbuku,"€ 10,769","€ 560,000","€ 560,000",F,21,France,Augsburg,germany,2324
Julian Justvan,"€ 10,577","€ 550,000","€ 550,000",F,25,Germany,Darmstadt,germany,2324
Florent Muslija,"€ 10,577","€ 550,000","€ 550,000",F,25,Kosovo,Freiburg,germany,2324
Julian Justvan,"€ 10,577","€ 550,000","€ 550,000",F,25,Germany,Hoffenheim,germany,2324
Keven Schlotterbeck,"€ 10,385","€ 540,000","€ 540,000",D,26,Germany,Bochum,germany,2324
Mamadou Doucouré,"€ 10,385","€ 540,000","€ 540,000",D,25,France,Monchengladbach,germany,2324
Sepp van den Berg,"€ 10,385","€ 540,000","€ 540,000",D,22,Netherlands,Mainz,germany,2324
Patrick Osterhage,"€ 10,000","€ 520,000","€ 520,000",M,24,Germany,Bochum,germany,2324
Benedikt Gimber,"€ 9,615","€ 500,000","€ 500,000",D,26,Germany,Heidenheim,germany,2324
Leopold Zingerle,"€ 9,615","€ 500,000","€ 500,000",K,29,Germany,Leipzig,germany,2324
Lukas Daschner,"€ 9,615","€ 500,000","€ 500,000",F,25,Germany,Bochum,germany,2324
Tim Breithaupt,"€ 9,615","€ 500,000","€ 500,000",M,21,Germany,Augsburg,germany,2324
Matej Maglica,"€ 9,615","€ 500,000","€ 500,000",D,25,Croatia,Darmstadt,germany,2324
Benedict Hollerbach,"€ 9,615","€ 500,000","€ 500,000",F,22,Germany,Union Berlin,germany,2324
Grant-Leon Ranos,"€ 9,615","€ 500,000","€ 500,000",F,20,Armenia,Monchengladbach,germany,2324
Fabian Nürnberger,"€ 9,615","€ 500,000","€ 500,000",M,24,Germany,Darmstadt,germany,2324
Manuel Gulde,"€ 9,231","€ 480,000","€ 480,000",D,32,Germany,Freiburg,germany,2324
Faride Alidou,"€ 9,231","€ 480,000","€ 480,000",F,22,Germany,Koln,germany,2324
Jan Schöppner,"€ 9,231","€ 480,000","€ 480,000",M,24,Germany,Heidenheim,germany,2324
Oscar Vilhelmsson,"€ 9,231","€ 480,000","€ 480,000",F,20,Sweden,Darmstadt,germany,2324
Dzenan Pejcinovic,"€ 9,231","€ 480,000","€ 480,000",F,18,Germany,Wolfsburg,germany,2324
Elias Baum,"€ 9,231","€ 480,000","€ 480,000",D,18,Germany,Eintracht Frankfurt,germany,2324
Fabio Chiarodia,"€ 9,038","€ 470,000","€ 470,000",D,18,Italy,Monchengladbach,germany,2324
Julián Malatini,"€ 9,038","€ 470,000","€ 470,000",D,22,Argentina,Werder Bremen,germany,2324
Eric Martel,"€ 9,038","€ 470,000","€ 470,000",M,21,Germany,Koln,germany,2324
Tobias Sippel,"€ 9,038","€ 470,000","€ 470,000",K,36,Germany,Monchengladbach,germany,2324
Fraser Hornby,"€ 8,846","€ 460,000","€ 460,000",F,24,Scotland,Darmstadt,germany,2324
Jacob Christensen,"€ 8,654","€ 450,000","€ 450,000",M,22,Denmark,Koln,germany,2324
Moritz-Broni Kwarteng,"€ 8,654","€ 450,000","€ 450,000",F,25,Germany,Bochum,germany,2324
Filip Stojilkovic,"€ 8,654","€ 450,000","€ 450,000",F,23,Switzerland,Darmstadt,germany,2324
Takuma Asano,"€ 8,654","€ 450,000","€ 450,000",F,29,Japan,Bochum,germany,2324
Danilo Soares,"€ 8,269","€ 430,000","€ 430,000",D,32,Brazil,Bochum,germany,2324
Paul Jaeckel,"€ 8,077","€ 420,000","€ 420,000",D,25,Germany,Union Berlin,germany,2324
Tim Skarke,"€ 8,077","€ 420,000","€ 420,000",F,27,Germany,Darmstadt,germany,2324
Jakob Busk,"€ 8,077","€ 420,000","€ 420,000",K,30,Denmark,Union Berlin,germany,2324
Nikola Dovedan,"€ 8,077","€ 420,000","€ 420,000",F,29,Austria,Heidenheim,germany,2324
Norman Theuerkauf,"€ 8,077","€ 420,000","€ 420,000",D,37,Germany,Heidenheim,germany,2324
Lukas Kübler,"€ 7,500","€ 390,000","€ 390,000",D,31,Germany,Freiburg,germany,2324
Jordi Osei-Tutu,"€ 7,500","€ 390,000","€ 390,000",D,24,England,Bochum,germany,2324
Luca Philipp,"€ 7,308","€ 380,000","€ 380,000",K,23,Germany,Hoffenheim,germany,2324
Jens Grahl,"€ 7,308","€ 380,000","€ 380,000",K,35,Germany,Eintracht Frankfurt,germany,2324
Fabian Schnellhardt,"€ 7,308","€ 380,000","€ 380,000",M,30,Germany,Darmstadt,germany,2324
Stefan Schimmer,"€ 7,308","€ 380,000","€ 380,000",F,29,Germany,Heidenheim,germany,2324
Alexander Brunst,"€ 7,308","€ 380,000","€ 380,000",K,28,Germany,Darmstadt,germany,2324
Omar Traoré,"€ 7,308","€ 380,000","€ 380,000",D,25,Germany,Heidenheim,germany,2324
Lukas Ullrich,"€ 7,308","€ 380,000","€ 380,000",D,19,Germany,Monchengladbach,germany,2324
Noah Loosli,"€ 7,115","€ 370,000","€ 370,000",D,27,Switzerland,Bochum,germany,2324
Linton Maina,"€ 6,923","€ 360,000","€ 360,000",F,24,Germany,Koln,germany,2324
Jan Olschowsky,"€ 6,923","€ 360,000","€ 360,000",K,22,Germany,Monchengladbach,germany,2324
Finn Ole Becker,"€ 6,923","€ 360,000","€ 360,000",M,23,Germany,Hoffenheim,germany,2324
Nelson Weiper,"€ 6,923","€ 360,000","€ 360,000",F,18,Germany,Mainz,germany,2324
Yvandro Borges Sanches,"€ 6,923","€ 360,000","€ 360,000",F,19,Luxembourg,Monchengladbach,germany,2324
Florian Dietz,"€ 6,923","€ 360,000","€ 360,000",F,25,Germany,Koln,germany,2324
Luca Kilian,"€ 6,923","€ 360,000","€ 360,000",D,24,Germany,Koln,germany,2324
Laurin Ulrich,"€ 6,923","€ 360,000","€ 360,000",F,19,Germany,Stuttgart,germany,2324
Kauã Santos,"€ 6,731","€ 350,000","€ 350,000",K,20,Brazil,Eintracht Frankfurt,germany,2324
Isak Hansen-Aarøen,"€ 6,731","€ 350,000","€ 350,000",F,19,Norway,Werder Bremen,germany,2324
Simon Walde,"€ 6,538","€ 340,000","€ 340,000",D,19,Germany,Monchengladbach,germany,2324
Philipp Pentke,"€ 6,538","€ 340,000","€ 340,000",K,38,Germany,Koln,germany,2324
Mathias Honsak,"€ 6,346","€ 330,000","€ 330,000",F,27,Austria,Darmstadt,germany,2324
Thomas Kastanaras,"€ 6,346","€ 330,000","€ 330,000",F,20,Germany,Stuttgart,germany,2324
Michael Esser,"€ 6,346","€ 330,000","€ 330,000",K,36,Germany,Bochum,germany,2324
Andreas Müller,"€ 6,154","€ 320,000","€ 320,000",M,23,Germany,Darmstadt,germany,2324
Kiliann Sildillia,"€ 6,154","€ 320,000","€ 320,000",D,21,France,Freiburg,germany,2324
Marcel Wenig,"€ 5,769","€ 300,000","€ 300,000",M,19,Germany,Eintracht Frankfurt,germany,2324
Clemens Riedel,"€ 5,769","€ 300,000","€ 300,000",D,20,Germany,Darmstadt,germany,2324
Niklas Klinger,"€ 5,769","€ 300,000","€ 300,000",K,28,Germany,Wolfsburg,germany,2324
Rasmus Carstensen,"€ 5,769","€ 300,000","€ 300,000",D,23,Denmark,Koln,germany,2324
Andreas Luthe,"€ 5,769","€ 300,000","€ 300,000",K,36,Germany,Bochum,germany,2324
Christopher Antwi-Adjei,"€ 5,769","€ 300,000","€ 300,000",F,29,Ghana,Bochum,germany,2324
Jan-Niklas Beste,"€ 5,577","€ 290,000","€ 290,000",F,25,Germany,Heidenheim,germany,2324
Marvin Mehlem,"€ 5,577","€ 290,000","€ 290,000",F,26,Germany,Darmstadt,germany,2324
Noah Mbamba,"€ 5,385","€ 280,000","€ 280,000",M,19,Belgium,Bayer Leverkusen,germany,2324
Nahuel Noll,"€ 5,385","€ 280,000","€ 280,000",K,20,Germany,Hoffenheim,germany,2324
Christian Kühlwetter,"€ 5,385","€ 280,000","€ 280,000",F,27,Germany,Heidenheim,germany,2324
David Colina,"€ 5,385","€ 280,000","€ 280,000",D,23,Croatia,Augsburg,germany,2324
Agon Elezi,"€ 5,385","€ 280,000","€ 280,000",M,22,North Macedonia,Bochum,germany,2324
Max Moerstedt,"€ 5,385","€ 280,000","€ 280,000",F,18,Germany,Hoffenheim,germany,2324
Florian Pick,"€ 5,192","€ 270,000","€ 270,000",F,28,Germany,Heidenheim,germany,2324
Eren Dinkçi,"€ 5,192","€ 270,000","€ 270,000",F,22,Turkey,Heidenheim,germany,2324
Vitus Eicher,"€ 5,192","€ 270,000","€ 270,000",K,33,Germany,Heidenheim,germany,2324
Tim Oermann,"€ 5,192","€ 270,000","€ 270,000",D,20,Germany,Bochum,germany,2324
Ole Pohlmann,"€ 4,808","€ 250,000","€ 250,000",M,22,Germany,Borussia Dortmund,germany,2324
Matthias Köbbing,"€ 4,808","€ 250,000","€ 250,000",K,26,Germany,Koln,germany,2324
Robert Gumny,"€ 4,808","€ 250,000","€ 250,000",D,25,Poland,Augsburg,germany,2324
Gustavo Puerta,"€ 4,615","€ 240,000","€ 240,000",M,20,Colombia,Bayer Leverkusen,germany,2324
Mathias Olesen,"€ 4,615","€ 240,000","€ 240,000",M,22,Luxembourg,Koln,germany,2324
Lasse Rieß,"€ 4,615","€ 240,000","€ 240,000",K,22,Germany,Mainz,germany,2324
Paxten Aaronson,"€ 4,615","€ 240,000","€ 240,000",F,20,United States,Eintracht Frankfurt,germany,2324
Denis Huseinbasic,"€ 4,615","€ 240,000","€ 240,000",M,22,Germany,Koln,germany,2324
Marcel Lotka,"€ 4,615","€ 240,000","€ 240,000",K,22,Germany,Borussia Dortmund,germany,2324
Daniel Batz,"€ 4,231","€ 220,000","€ 220,000",K,33,Germany,Mainz,germany,2324
Jonas Nickisch,"€ 3,846","€ 200,000","€ 200,000",K,19,Germany,Koln,germany,2324
David Mamutovic,"€ 3,846","€ 200,000","€ 200,000",F,23,Germany,Mainz,germany,2324
Leonidas Stergiou,"€ 3,654","€ 190,000","€ 190,000",D,21,Switzerland,Stuttgart,germany,2324
Nick Woltemade,"€ 3,654","€ 190,000","€ 190,000",F,21,Germany,Werder Bremen,germany,2324
Roberto Massimo,"€ 3,654","€ 190,000","€ 190,000",M,23,Germany,Stuttgart,germany,2324
Adrian Beck,"€ 3,462","€ 180,000","€ 180,000",F,26,Germany,Heidenheim,germany,2324
Niclas Thiede,"€ 3,462","€ 180,000","€ 180,000",K,24,Germany,Bochum,germany,2324
Abdoulaye Kamara,"€ 3,462","€ 180,000","€ 180,000",M,19,France,Borussia Dortmund,germany,2324
Antonios Papadopoulos,"€ 3,462","€ 180,000","€ 180,000",D,24,Germany,Borussia Dortmund,germany,2324
Emir Karic,"€ 3,269","€ 170,000","€ 170,000",D,26,Austria,Darmstadt,germany,2324
Ayman Aourir,"€ 3,077","€ 160,000","€ 160,000",F,19,Morocco,Bayer Leverkusen,germany,2324
Jordy Makengo,"€ 3,077","€ 160,000","€ 160,000",D,22,France,Freiburg,germany,2324
Davis Bautista,"€ 3,077","€ 160,000","€ 160,000",D,18,Ecuador,Eintracht Frankfurt,germany,2324
Nnamdi Collins,"€ 2,885","€ 150,000","€ 150,000",D,20,Germany,Eintracht Frankfurt,germany,2324
Tarek Buchmann,"€ 2,885","€ 150,000","€ 150,000",D,18,Germany,Bayern Munich,germany,2324
Eniss Shabani,"€ 2,885","€ 150,000","€ 150,000",M,20,Germany,Mainz,germany,2324
Tom Ritzy Hülsmann,"€ 2,885","€ 150,000","€ 150,000",K,19,Germany,Bayern Munich,germany,2324
Elidon Qenaj,"€ 2,885","€ 150,000","€ 150,000",F,20,Kosovo,Heidenheim,germany,2324
Eduardo Dos Santos Haesler,"€ 2,885","€ 150,000","€ 150,000",K,24,Germany,Werder Bremen,germany,2324
Elias Bakatukanda,"€ 2,885","€ 150,000","€ 150,000",D,19,Germany,Koln,germany,2324
Philipp Schulz,"€ 2,885","€ 150,000","€ 150,000",D,18,Germany,Mainz,germany,2324
Paul Tschernuth,"€ 2,885","€ 150,000","€ 150,000",K,22,Austria,Heidenheim,germany,2324
Thomas Keller,"€ 2,885","€ 150,000","€ 150,000",D,24,Germany,Heidenheim,germany,2324
Hrvoje Smolcic,"€ 2,885","€ 150,000","€ 150,000",D,23,Croatia,Eintracht Frankfurt,germany,2324
Sidney Raebiger,"€ 2,885","€ 150,000","€ 150,000",M,18,Germany,Eintracht Frankfurt,germany,2324
Simon Simoni,"€ 2,885","€ 150,000","€ 150,000",K,19,Albania,Eintracht Frankfurt,germany,2324
Harpreet Ghotra,"€ 2,885","€ 150,000","€ 150,000",M,21,Germany,Eintracht Frankfurt,germany,2324
Ulysses Llanez,"€ 2,885","€ 150,000","€ 150,000",F,22,United States,Wolfsburg,germany,2324
Aljoscha Kemlein,"€ 2,885","€ 150,000","€ 150,000",M,19,Germany,Union Berlin,germany,2324
Philipp Schulze,"€ 2,885","€ 150,000","€ 150,000",K,20,Germany,Wolfsburg,germany,2324
Morten Behrens,"€ 2,692","€ 140,000","€ 140,000",K,26,Germany,Darmstadt,germany,2324
Shio Fukuda,"€ 2,692","€ 140,000","€ 140,000",F,19,Japan,Monchengladbach,germany,2324
