,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Gabriele Ferrarini,"€ 7,115","€ 370,000","€ 370,000",D,22,Italy,Monza,italy,2223
Mouhamadou Sarr,"€ 7,115","€ 370,000","€ 370,000",K,26,Senegal,Cremonese,italy,2223
Daniele Padelli,"€ 7,115","€ 370,000","€ 370,000",K,37,Italy,Udinese,italy,2223
Emirhan Ilkhan,"€ 6,731","€ 350,000","€ 350,000",M,18,Turkey,Torino,italy,2223
Emirhan Ilkhan,"€ 6,731","€ 350,000","€ 350,000",M,18,Turkey,Sampdoria,italy,2223
Giulio Donati,"€ 6,731","€ 350,000","€ 350,000",D,32,Italy,Monza,italy,2223
Jack Hendry,"€ 6,731","€ 350,000","€ 350,000",D,27,Scotland,Cremonese,italy,2223
Nadir Zortea,"€ 6,346","€ 330,000","€ 330,000",D,23,Italy,Sassuolo,italy,2223
Nicola Rigoni,"€ 6,346","€ 330,000","€ 330,000",M,31,Italy,Monza,italy,2223
Nadir Zortea,"€ 6,346","€ 330,000","€ 330,000",M,23,Italy,Atalanta,italy,2223
Alessandro Zanoli,"€ 6,346","€ 330,000","€ 330,000",D,21,Italy,Napoli,italy,2223
Samuele Perisan,"€ 6,346","€ 330,000","€ 330,000",K,25,Italy,Empoli,italy,2223
Alessio Zerbin,"€ 6,346","€ 330,000","€ 330,000",F,23,Italy,Napoli,italy,2223
Leonardo Buta,"€ 6,154","€ 320,000","€ 320,000",D,20,Portugal,Udinese,italy,2223
John Björkengren,"€ 6,154","€ 320,000","€ 320,000",M,23,Sweden,Lecce,italy,2223
Ivan Ilic,"€ 6,154","€ 320,000","€ 320,000",M,21,Serbia,Hellas Verona,italy,2223
Pablo Rodríguez,"€ 6,154","€ 320,000","€ 320,000",F,21,Spain,Lecce,italy,2223
Mateusz Praszelik,"€ 6,154","€ 320,000","€ 320,000",F,21,Poland,Hellas Verona,italy,2223
Salva Ferrer,"€ 6,154","€ 320,000","€ 320,000",D,25,Spain,Spezia,italy,2223
Liberato Cacace,"€ 6,154","€ 320,000","€ 320,000",D,22,New Zealand,Empoli,italy,2223
Mert Cetin,"€ 6,154","€ 320,000","€ 320,000",D,25,Turkey,Lecce,italy,2223
Marko Lazetić,"€ 6,154","€ 320,000","€ 320,000",F,18,Serbia,AC Milan,italy,2223
Diego Valencia,"€ 6,154","€ 320,000","€ 320,000",F,23,Chile,Salernitana,italy,2223
Devis Vásquez,"€ 5,962","€ 310,000","€ 310,000",K,24,Colombia,AC Milan,italy,2223
Pasquale Mazzocchi,"€ 5,769","€ 300,000","€ 300,000",D,27,Italy,Salernitana,italy,2223
Antonis Siatounis,"€ 5,769","€ 300,000","€ 300,000",M,20,Greece,Monza,italy,2223
Martin Erlic,"€ 5,385","€ 280,000","€ 280,000",D,25,Croatia,Sassuolo,italy,2223
Destiny Udogie,"€ 5,385","€ 280,000","€ 280,000",D,20,Italy,Udinese,italy,2223
Martin Turk,"€ 5,385","€ 280,000","€ 280,000",K,19,Slovenia,Sampdoria,italy,2223
Mattia Chiesa,"€ 5,385","€ 280,000","€ 280,000",K,22,Italy,Hellas Verona,italy,2223
Alex Cordaz,"€ 5,385","€ 280,000","€ 280,000",K,40,Italy,Inter Milan,italy,2223
Tommaso Milanese,"€ 5,385","€ 280,000","€ 280,000",M,20,Italy,Cremonese,italy,2223
Petar Zovko,"€ 5,385","€ 280,000","€ 280,000",K,20,Bosnia-Herzegovina,Spezia,italy,2223
Eugenio Lamanna,"€ 5,385","€ 280,000","€ 280,000",K,33,Italy,Monza,italy,2223
Wilfried Stephane Singo,"€ 5,000","€ 260,000","€ 260,000",D,22,Cote d'Ivoire,Torino,italy,2223
Marios Oikonomou,"€ 5,000","€ 260,000","€ 260,000",D,30,Greece,Sampdoria,italy,2223
Giacomo Quagliata,"€ 5,000","€ 260,000","€ 260,000",D,22,Italy,Cremonese,italy,2223
Emil Holm,"€ 5,000","€ 260,000","€ 260,000",D,22,Sweden,Spezia,italy,2223
Leandro Sanca,"€ 5,000","€ 260,000","€ 260,000",F,22,Portugal,Spezia,italy,2223
Franco Carboni,"€ 4,615","€ 240,000","€ 240,000",D,19,Argentina,Monza,italy,2223
Festy Ebosele,"€ 4,423","€ 230,000","€ 230,000",D,20,Ireland,Udinese,italy,2223
Aurélien Nguiamba,"€ 4,423","€ 230,000","€ 230,000",M,23,France,Spezia,italy,2223
Marcin Listkowski,"€ 4,231","€ 220,000","€ 220,000",F,24,Poland,Lecce,italy,2223
Jaime Báez,"€ 3,846","€ 200,000","€ 200,000",F,27,Uruguay,Cremonese,italy,2223
Marco Carnesecchi,"€ 3,654","€ 190,000","€ 190,000",K,22,Italy,Cremonese,italy,2223
Alessandro Bianco,"€ 3,654","€ 190,000","€ 190,000",M,20,Italy,Fiorentina,italy,2223
Brian Oddei,"€ 3,654","€ 190,000","€ 190,000",F,20,Ghana,Sassuolo,italy,2223
Warren Bondo,"€ 3,654","€ 190,000","€ 190,000",M,18,France,Monza,italy,2223
David Strelec,"€ 3,654","€ 190,000","€ 190,000",F,21,Slovakia,Spezia,italy,2223
Francesco Rossi,"€ 3,654","€ 190,000","€ 190,000",K,31,Italy,Atalanta,italy,2223
Tommaso Cassandro,"€ 3,654","€ 190,000","€ 190,000",D,23,Italy,Lecce,italy,2223
Beto,"€ 3,654","€ 190,000","€ 190,000",F,25,Portugal,Udinese,italy,2223
Jayden Braaf,"€ 3,654","€ 190,000","€ 190,000",F,20,Netherlands,Hellas Verona,italy,2223
Grigoris Kastanos,"€ 3,654","€ 190,000","€ 190,000",M,25,Cyprus,Salernitana,italy,2223
Lorenzo Malagrida,"€ 3,654","€ 190,000","€ 190,000",M,19,Italy,Sampdoria,italy,2223
Emmanuel Ekong,"€ 3,654","€ 190,000","€ 190,000",F,20,Sweden,Empoli,italy,2223
Fabiano Parisi,"€ 3,654","€ 190,000","€ 190,000",D,22,Italy,Empoli,italy,2223
Emanuele Valeri,"€ 3,654","€ 190,000","€ 190,000",D,24,Italy,Cremonese,italy,2223
Aimar Sher,"€ 3,654","€ 190,000","€ 190,000",M,19,Sweden,Spezia,italy,2223
Nicola Ravaglia,"€ 3,654","€ 190,000","€ 190,000",K,34,Italy,Sampdoria,italy,2223
Joel Voelkerling Persson,"€ 3,654","€ 190,000","€ 190,000",F,20,Sweden,Lecce,italy,2223
Gianluca Gaetano,"€ 3,654","€ 190,000","€ 190,000",F,22,Italy,Napoli,italy,2223
Daniel Samek,"€ 3,654","€ 190,000","€ 190,000",M,18,Czech Republic,Lecce,italy,2223
Marius Adamonis,"€ 3,654","€ 190,000","€ 190,000",K,25,Lithuania,Lazio,italy,2223
Tio Cipot,"€ 3,654","€ 190,000","€ 190,000",M,19,Slovenia,Spezia,italy,2223
Andrea Colpani,"€ 3,269","€ 170,000","€ 170,000",M,23,Italy,Monza,italy,2223
Leonardo Sernicola,"€ 2,885","€ 150,000","€ 150,000",D,25,Italy,Cremonese,italy,2223
Maissa Ndiaye,"€ 2,885","€ 150,000","€ 150,000",D,20,Senegal,Cremonese,italy,2223
Simone Trimboli,"€ 2,885","€ 150,000","€ 150,000",M,20,Italy,Sampdoria,italy,2223
Jacopo Fazzini,"€ 2,885","€ 150,000","€ 150,000",M,19,Italy,Empoli,italy,2223
Gerard Yepes,"€ 2,885","€ 150,000","€ 150,000",M,20,Spain,Sampdoria,italy,2223
Koni De Winter,"€ 2,885","€ 150,000","€ 150,000",D,20,Belgium,Empoli,italy,2223
Federico Brancolini,"€ 2,885","€ 150,000","€ 150,000",K,21,Italy,Lecce,italy,2223
Axel Guessand,"€ 2,885","€ 150,000","€ 150,000",D,18,France,Udinese,italy,2223
Wladimiro Falcone,"€ 2,885","€ 150,000","€ 150,000",K,27,Italy,Lecce,italy,2223
Alessandro Sorrentino,"€ 2,885","€ 150,000","€ 150,000",K,20,Italy,Monza,italy,2223
Nicolò Cambiaghi,"€ 2,885","€ 150,000","€ 150,000",F,22,Italy,Empoli,italy,2223
Gianluca Saro,"€ 2,885","€ 150,000","€ 150,000",K,22,Italy,Cremonese,italy,2223
Jakub Kiwior,"€ 2,500","€ 130,000","€ 130,000",D,22,Poland,Spezia,italy,2223
Kristoffer Askildsen,"€ 2,500","€ 130,000","€ 130,000",M,22,Norway,Lecce,italy,2223
Bruno Amione,"€ 2,500","€ 130,000","€ 130,000",D,21,Argentina,Sampdoria,italy,2223
Diego González,"€ 2,500","€ 130,000","€ 130,000",F,20,Paraguay,Lazio,italy,2223
Abdou Harroui,"€ 2,308","€ 120,000","€ 120,000",M,25,Morocco,Sassuolo,italy,2223
Valentin Gendrey,"€ 2,308","€ 120,000","€ 120,000",D,22,France,Lecce,italy,2223
Alessandro Russo,"€ 2,115","€ 110,000","€ 110,000",K,21,Italy,Sassuolo,italy,2223
Luca Gemello,"€ 2,115","€ 110,000","€ 110,000",K,22,Italy,Torino,italy,2223
Michel Ndary Adopo,"€ 2,115","€ 110,000","€ 110,000",M,22,France,Torino,italy,2223
Francesco Orlando,"€ 2,115","€ 110,000","€ 110,000",F,25,Italy,Salernitana,italy,2223
Mattia Zanotti,"€ 2,115","€ 110,000","€ 110,000",D,20,Italy,Inter Milan,italy,2223
Sanasi Sy,"€ 2,115","€ 110,000","€ 110,000",D,23,France,Salernitana,italy,2223
Abdelhamid Sabiri,"€ 2,115","€ 110,000","€ 110,000",F,26,Morocco,Sampdoria,italy,2223
Emil Konradsen Ceide,"€ 1,923","€ 100,000","€ 100,000",F,21,Norway,Sassuolo,italy,2223
Alessandro Cortinovis,"€ 1,731","€ 90,000","€ 90,000",F,21,Italy,Hellas Verona,italy,2223
Valentín Carboni,"€ 1,731","€ 90,000","€ 90,000",F,17,Argentina,Inter Milan,italy,2223
Andreaw Gravillon,"€ 1,731","€ 90,000","€ 90,000",D,24,Guadeloupe,Torino,italy,2223
Daniele Montevago,"€ 1,731","€ 90,000","€ 90,000",F,19,Italy,Sampdoria,italy,2223
Davide Marfella,"€ 1,731","€ 90,000","€ 90,000",K,23,Italy,Napoli,italy,2223
Orji Okwonkwo,"€ 1,731","€ 90,000","€ 90,000",F,25,Nigeria,Bologna,italy,2223
Kacper Urbanski,"€ 1,731","€ 90,000","€ 90,000",M,18,Poland,Bologna,italy,2223
Filippo Terracciano,"€ 1,731","€ 90,000","€ 90,000",M,19,Italy,Hellas Verona,italy,2223
Antonio Raimondo,"€ 1,731","€ 90,000","€ 90,000",F,18,Italy,Bologna,italy,2223
Matteo Ruggeri,"€ 1,346","€ 70,000","€ 70,000",D,20,Italy,Atalanta,italy,2223
Manuel De Luca,"€ 1,346","€ 70,000","€ 70,000",F,24,Italy,Sampdoria,italy,2223
José Machín,"€ 1,346","€ 70,000","€ 70,000",M,26,Equatorial Guinea,Monza,italy,2223
Dorian Ciezkowski,"€ 1,346","€ 70,000","€ 70,000",K,21,Poland,Cremonese,italy,2223
Medon Berisha,"€ 1,346","€ 70,000","€ 70,000",M,19,Albania,Lecce,italy,2223
Ibrahim Sulemana,"€ 1,346","€ 70,000","€ 70,000",M,19,Ghana,Hellas Verona,italy,2223
Alessandro Fontanarosa,"€ 1,346","€ 70,000","€ 70,000",D,19,Italy,Inter Milan,italy,2223
Petko Hristov,"€ 1,346","€ 70,000","€ 70,000",D,23,Bulgaria,Spezia,italy,2223
Marco Bertini,"€ 1,346","€ 70,000","€ 70,000",M,20,Italy,Lazio,italy,2223
Matías Soulé,"€ 1,346","€ 70,000","€ 70,000",F,19,Argentina,Juventus,italy,2223
Hubert Idasiak,"€ 1,346","€ 70,000","€ 70,000",K,20,Poland,Napoli,italy,2223
James Abankwah,"€ 1,154","€ 60,000","€ 60,000",D,19,Ireland,Udinese,italy,2223
Matthew Garbett,"€ 1,154","€ 60,000","€ 60,000",M,20,New Zealand,Torino,italy,2223
Mats Lemmens,"€ 1,154","€ 60,000","€ 60,000",D,20,Belgium,Lecce,italy,2223
Telasco Segovia,"€ 1,154","€ 60,000","€ 60,000",M,19,Venezuela,Sampdoria,italy,2223
Emil Roback,"€ 1,154","€ 60,000","€ 60,000",F,19,Sweden,AC Milan,italy,2223
Antonio Pio Iervolino,"€ 1,077","€ 56,000","€ 56,000",M,19,Italy,Salernitana,italy,2223
Edoardo Piana,"€ 1,077","€ 56,000","€ 56,000",K,19,Italy,Udinese,italy,2223
Federico Ravaglia,"€ 1,077","€ 56,000","€ 56,000",K,23,Italy,Bologna,italy,2223
Christian Acella,"€ 1,077","€ 56,000","€ 56,000",M,20,Italy,Cremonese,italy,2223
Duccio Degli Innocenti,"€ 1,077","€ 56,000","€ 56,000",M,19,Italy,Empoli,italy,2223
Simone Pafundi,"€ 1,077","€ 56,000","€ 56,000",F,16,Italy,Udinese,italy,2223
Elia Tantalocchi,"€ 1,077","€ 56,000","€ 56,000",K,18,Italy,Sampdoria,italy,2223
Karim Zedadka,"€ 1,077","€ 56,000","€ 56,000",M,22,Algeria,Napoli,italy,2223
Nicola Bagnolini,"€ 1,077","€ 56,000","€ 56,000",K,18,Italy,Bologna,italy,2223
Wisdom Amey,"€ 1,077","€ 56,000","€ 56,000",D,17,Togo,Bologna,italy,2223
Andrei Motoc,"€ 1,077","€ 56,000","€ 56,000",D,20,Moldova,Salernitana,italy,2223
Lovro Stubljar,€ 962,"€ 50,000","€ 50,000",K,18,Slovenia,Empoli,italy,2223
Julian Kristoffersen,€ 962,"€ 50,000","€ 50,000",F,25,Norway,Salernitana,italy,2223
Matteo Fiorenza,€ 885,"€ 46,000","€ 46,000",K,19,Italy,Torino,italy,2223
Jasper Samooja,€ 731,"€ 38,000","€ 38,000",K,19,Finland,Lecce,italy,2223
Simone Muratore,€ 712,"€ 37,000","€ 37,000",M,24,Italy,Atalanta,italy,2223
Gabriele Guarino,€ 712,"€ 37,000","€ 37,000",D,18,Italy,Empoli,italy,2223
Samuele Vignato,€ 712,"€ 37,000","€ 37,000",F,18,Italy,Monza,italy,2223
Julius Beck,€ 500,"€ 26,000","€ 26,000",M,17,Denmark,Spezia,italy,2223
Thórir Jóhann Helgason,€ 500,"€ 26,000","€ 26,000",M,22,Iceland,Lecce,italy,2223
Andreas Jungdal,€ 0,€ 0,€ 0,K,20,Denmark,AC Milan,italy,2223
Marley Aké,€ 0,€ 0,€ 0,F,21,France,Juventus,italy,2223
Gabriel Brazão,€ 0,€ 0,€ 0,K,21,Brazil,Inter Milan,italy,2223
Filippo Tripi,€ 0,€ 0,€ 0,D,20,Italy,Roma,italy,2223
