,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Dimitrios Nikolaou,"€ 32,115","€ 1,670,000","€ 1,763,891",D,23,Greece,Spezia,italy,2122
Jean-Daniel Akpa Akpro,"€ 32,115","€ 1,670,000","€ 1,763,891",M,29,Cote d'Ivoire,Lazio,italy,2122
Sergio Romero,"€ 32,115","€ 1,670,000","€ 1,763,891",K,34,Argentina,Venezia,italy,2122
Lukasz Skorupski,"€ 32,115","€ 1,670,000","€ 1,763,891",K,30,Poland,Bologna,italy,2122
Leo Stulac,"€ 30,962","€ 1,610,000","€ 1,700,517",M,27,Slovenia,Empoli,italy,2122
Grégoire Defrel,"€ 30,192","€ 1,570,000","€ 1,658,268",F,30,Martinique,Sassuolo,italy,2122
Jacopo Dezi,"€ 30,000","€ 1,560,000","€ 1,647,706",M,29,Italy,Venezia,italy,2122
Lys Mousset,"€ 29,615","€ 1,540,000","€ 1,626,582",F,25,France,Salernitana,italy,2122
Abdoulaye Touré,"€ 29,615","€ 1,540,000","€ 1,626,582",M,27,France,Genoa,italy,2122
Ciprian Tatarusanu,"€ 29,615","€ 1,540,000","€ 1,626,582",K,35,Romania,AC Milan,italy,2122
Nedim Bajrami,"€ 29,615","€ 1,540,000","€ 1,626,582",F,22,Albania,Empoli,italy,2122
Gonzalo Villar,"€ 29,615","€ 1,540,000","€ 1,626,582",M,23,Spain,Roma,italy,2122
Ainsley Maitland-Niles,"€ 29,615","€ 1,540,000","€ 1,626,582",M,24,England,Roma,italy,2122
Matías Viña,"€ 29,615","€ 1,540,000","€ 1,626,582",D,24,Uruguay,Roma,italy,2122
Kaio Jorge,"€ 29,615","€ 1,540,000","€ 1,626,582",F,20,Brazil,Juventus,italy,2122
Vlad Chiriches,"€ 28,462","€ 1,480,000","€ 1,563,208",D,32,Romania,Sassuolo,italy,2122
Musa Barrow,"€ 28,462","€ 1,480,000","€ 1,563,208",F,23,The Gambia,Bologna,italy,2122
Mitchell Dijks,"€ 28,462","€ 1,480,000","€ 1,563,208",D,28,Netherlands,Bologna,italy,2122
Kévin Malcuit,"€ 28,462","€ 1,480,000","€ 1,563,208",D,30,France,Napoli,italy,2122
Liam Henderson,"€ 28,462","€ 1,480,000","€ 1,563,208",M,25,Scotland,Empoli,italy,2122
Luiz Felipe,"€ 28,462","€ 1,480,000","€ 1,563,208",D,24,Italy,Lazio,italy,2122
Nicolas Haas,"€ 28,462","€ 1,480,000","€ 1,563,208",M,26,Switzerland,Empoli,italy,2122
Emil Audero,"€ 28,462","€ 1,480,000","€ 1,563,208",K,25,Italy,Sampdoria,italy,2122
Matteo Gabbia,"€ 28,462","€ 1,480,000","€ 1,563,208",D,22,Italy,AC Milan,italy,2122
Ernesto Torregrossa,"€ 28,462","€ 1,480,000","€ 1,563,208",F,29,Italy,Sampdoria,italy,2122
Robin Gosens,"€ 28,462","€ 1,480,000","€ 1,563,208",D,27,Germany,Atalanta,italy,2122
Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,563,208",D,29,Albania,Atalanta,italy,2122
Hans Hateboer,"€ 28,462","€ 1,480,000","€ 1,563,208",D,28,Netherlands,Atalanta,italy,2122
Francesco Caputo,"€ 28,462","€ 1,480,000","€ 1,563,208",F,34,Italy,Sampdoria,italy,2122
Bartlomiej Dragowski,"€ 28,462","€ 1,480,000","€ 1,563,208",K,24,Poland,Fiorentina,italy,2122
José Luis Palomino,"€ 28,462","€ 1,480,000","€ 1,563,208",D,32,Argentina,Atalanta,italy,2122
Felipe Caicedo,"€ 28,462","€ 1,480,000","€ 1,563,208",F,33,Ecuador,Inter Milan,italy,2122
Remo Freuler,"€ 28,462","€ 1,480,000","€ 1,563,208",M,29,Switzerland,Atalanta,italy,2122
Matteo Pessina,"€ 28,462","€ 1,480,000","€ 1,563,208",F,24,Italy,Atalanta,italy,2122
Gianluca Scamacca,"€ 28,462","€ 1,480,000","€ 1,563,208",F,23,Italy,Sassuolo,italy,2122
Adrien Silva,"€ 27,115","€ 1,410,000","€ 1,489,273",M,32,Portugal,Sampdoria,italy,2122
Manolo Gabbiadini,"€ 27,115","€ 1,410,000","€ 1,489,273",F,30,Italy,Sampdoria,italy,2122
Jony,"€ 27,115","€ 1,410,000","€ 1,489,273",F,30,Spain,Lazio,italy,2122
Ibrahima Mbaye,"€ 26,731","€ 1,390,000","€ 1,468,149",D,27,Senegal,Bologna,italy,2122
Adama Soumaoro,"€ 26,731","€ 1,390,000","€ 1,468,149",D,29,France,Bologna,italy,2122
Nicola Murru,"€ 25,000","€ 1,300,000","€ 1,373,089",D,27,Italy,Sampdoria,italy,2122
Federico Di Francesco,"€ 25,000","€ 1,300,000","€ 1,373,089",F,27,Italy,Empoli,italy,2122
Antonio Mirante,"€ 25,000","€ 1,300,000","€ 1,373,089",K,38,Italy,AC Milan,italy,2122
Francesco Bardi,"€ 25,000","€ 1,300,000","€ 1,373,089",K,30,Italy,Bologna,italy,2122
Mattia Bani,"€ 25,000","€ 1,300,000","€ 1,373,089",D,28,Italy,Genoa,italy,2122
Davide Biraschi,"€ 25,000","€ 1,300,000","€ 1,373,089",D,27,Italy,Genoa,italy,2122
Emmanuel Gyasi,"€ 25,000","€ 1,300,000","€ 1,373,089",F,28,Ghana,Spezia,italy,2122
Francesco Magnanelli,"€ 25,000","€ 1,300,000","€ 1,373,089",M,37,Italy,Sassuolo,italy,2122
Andrea Masiello,"€ 25,000","€ 1,300,000","€ 1,373,089",D,35,Italy,Genoa,italy,2122
Filip Djuricic,"€ 25,000","€ 1,300,000","€ 1,373,089",F,30,Serbia,Sassuolo,italy,2122
Mato Jajalo,"€ 25,000","€ 1,300,000","€ 1,373,089",M,33,Bosnia-Herzegovina,Udinese,italy,2122
Davide Frattesi,"€ 25,000","€ 1,300,000","€ 1,373,089",M,22,Italy,Sassuolo,italy,2122
Adrian Semper,"€ 25,000","€ 1,300,000","€ 1,373,089",K,24,Croatia,Genoa,italy,2122
Ilija Nestorovski,"€ 25,000","€ 1,300,000","€ 1,373,089",F,31,North Macedonia,Udinese,italy,2122
Youssef Maleh,"€ 25,000","€ 1,300,000","€ 1,373,089",M,23,Morocco,Fiorentina,italy,2122
Rogério,"€ 25,000","€ 1,300,000","€ 1,373,089",D,24,Brazil,Sassuolo,italy,2122
Ardian Ismajli,"€ 25,000","€ 1,300,000","€ 1,373,089",D,25,Albania,Empoli,italy,2122
Sasa Lukic,"€ 25,000","€ 1,300,000","€ 1,373,089",M,25,Serbia,Torino,italy,2122
Kevin Lasagna,"€ 25,000","€ 1,300,000","€ 1,373,089",F,29,Italy,Hellas Verona,italy,2122
Valerio Verre,"€ 25,000","€ 1,300,000","€ 1,373,089",M,27,Italy,Sampdoria,italy,2122
Valerio Verre,"€ 25,000","€ 1,300,000","€ 1,373,089",M,28,Italy,Empoli,italy,2122
Fodé Ballo-Touré,"€ 24,615","€ 1,280,000","€ 1,351,964",D,25,Senegal,AC Milan,italy,2122
Caleb Ekuban,"€ 24,615","€ 1,280,000","€ 1,351,964",F,27,Ghana,Genoa,italy,2122
Jeroen Zoet,"€ 24,615","€ 1,280,000","€ 1,351,964",K,31,Netherlands,Spezia,italy,2122
Lucas Martínez Quarta,"€ 24,615","€ 1,280,000","€ 1,351,964",D,25,Argentina,Fiorentina,italy,2122
Maya Yoshida,"€ 24,615","€ 1,280,000","€ 1,351,964",D,33,Japan,Sampdoria,italy,2122
Joakim Maehle,"€ 24,615","€ 1,280,000","€ 1,351,964",D,24,Denmark,Atalanta,italy,2122
Alexis Saelemaekers,"€ 24,615","€ 1,280,000","€ 1,351,964",F,22,Belgium,AC Milan,italy,2122
Josip Brekalo,"€ 24,615","€ 1,280,000","€ 1,351,964",F,23,Croatia,Torino,italy,2122
Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,351,964",F,20,Italy,AC Milan,italy,2122
Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,351,964",F,20,Italy,Torino,italy,2122
Denis Vavro,"€ 24,615","€ 1,280,000","€ 1,351,964",D,25,Slovakia,Lazio,italy,2122
Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,351,964",F,28,Ukraine,Atalanta,italy,2122
Razvan Marin,"€ 24,615","€ 1,280,000","€ 1,351,964",M,25,Romania,Cagliari,italy,2122
Gerard Deulofeu,"€ 24,615","€ 1,280,000","€ 1,351,964",F,27,Spain,Udinese,italy,2122
Roberto Pereyra,"€ 24,615","€ 1,280,000","€ 1,351,964",F,31,Argentina,Udinese,italy,2122
Luis Binks,"€ 24,615","€ 1,280,000","€ 1,351,964",D,20,England,Bologna,italy,2122
Guido Guerrieri,"€ 23,462","€ 1,220,000","€ 1,288,591",K,25,Italy,Salernitana,italy,2122
Arkadiusz Reca,"€ 22,115","€ 1,150,000","€ 1,214,655",D,26,Poland,Spezia,italy,2122
Paolo Ghiglione,"€ 21,346","€ 1,110,000","€ 1,172,406",M,25,Italy,Genoa,italy,2122
Rolando Mandragora,"€ 21,346","€ 1,110,000","€ 1,172,406",M,24,Italy,Torino,italy,2122
Riccardo Sottil,"€ 21,346","€ 1,110,000","€ 1,172,406",F,22,Italy,Fiorentina,italy,2122
Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,172,406",D,25,Italy,Hellas Verona,italy,2122
Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,172,406",D,33,Serbia,Genoa,italy,2122
Manolo Portanova,"€ 21,346","€ 1,110,000","€ 1,172,406",M,21,Italy,Genoa,italy,2122
Francesco Cassata,"€ 21,346","€ 1,110,000","€ 1,172,406",M,24,Italy,Genoa,italy,2122
Marco Sportiello,"€ 21,346","€ 1,110,000","€ 1,172,406",K,29,Italy,Atalanta,italy,2122
Koray Günter,"€ 21,346","€ 1,110,000","€ 1,172,406",D,27,Germany,Hellas Verona,italy,2122
Sebastien De Maio,"€ 21,346","€ 1,110,000","€ 1,172,406",D,34,France,Udinese,italy,2122
Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,172,406",D,26,Italy,Sampdoria,italy,2122
Guglielmo Vicario,"€ 21,346","€ 1,110,000","€ 1,172,406",K,25,Italy,Empoli,italy,2122
Filippo Bandinelli,"€ 21,346","€ 1,110,000","€ 1,172,406",M,26,Italy,Empoli,italy,2122
Mehdi Bourabia,"€ 21,346","€ 1,110,000","€ 1,172,406",M,30,Morocco,Spezia,italy,2122
Darko Lazovic,"€ 21,346","€ 1,110,000","€ 1,172,406",M,31,Serbia,Hellas Verona,italy,2122
Bram Nuytinck,"€ 21,346","€ 1,110,000","€ 1,172,406",D,31,Netherlands,Udinese,italy,2122
Luca Ranieri,"€ 21,346","€ 1,110,000","€ 1,172,406",D,22,Italy,Salernitana,italy,2122
Jérémie Boga,"€ 21,346","€ 1,110,000","€ 1,172,406",F,24,Cote d'Ivoire,Sassuolo,italy,2122
Leonardo Capezzi,"€ 21,346","€ 1,110,000","€ 1,172,406",M,26,Italy,Salernitana,italy,2122
Federico Peluso,"€ 21,346","€ 1,110,000","€ 1,172,406",D,38,Italy,Sassuolo,italy,2122
Ivan Radovanovic,"€ 21,346","€ 1,110,000","€ 1,172,406",M,33,Serbia,Salernitana,italy,2122
Gian Marco Ferrari,"€ 21,346","€ 1,110,000","€ 1,172,406",D,29,Italy,Sassuolo,italy,2122
Pedro Obiang,"€ 20,962","€ 1,090,000","€ 1,151,282",M,29,Equatorial Guinea,Sassuolo,italy,2122
Silvan Hefti,"€ 19,808","€ 1,030,000","€ 1,087,909",D,24,Switzerland,Genoa,italy,2122
Nani,"€ 19,808","€ 1,030,000","€ 1,087,909",F,35,Portugal,Venezia,italy,2122
Dusan Vlahovic,"€ 19,808","€ 1,030,000","€ 1,087,909",F,21,Serbia,Fiorentina,italy,2122
Thomas Henry,"€ 19,808","€ 1,030,000","€ 1,087,909",F,27,France,Venezia,italy,2122
Andreas Skov Olsen,"€ 19,808","€ 1,030,000","€ 1,087,909",F,21,Denmark,Bologna,italy,2122
Keita Baldé,"€ 19,808","€ 1,030,000","€ 1,087,909",F,26,Senegal,Cagliari,italy,2122
M'Bala Nzola,"€ 19,615","€ 1,020,000","€ 1,077,346",F,25,Angola,Spezia,italy,2122
Mattia Destro,"€ 19,615","€ 1,020,000","€ 1,077,346",F,30,Italy,Genoa,italy,2122
Emil Bohinen,"€ 19,231","€ 1,000,000","€ 1,056,222",M,22,Norway,Salernitana,italy,2122
Goran Pandev,"€ 17,885","€ 930,000","€ 982,286",F,38,North Macedonia,Genoa,italy,2122
Davide Faraoni,"€ 17,885","€ 930,000","€ 982,286",D,30,Italy,Hellas Verona,italy,2122
Federico Ceccherini,"€ 17,885","€ 930,000","€ 982,286",D,29,Italy,Hellas Verona,italy,2122
Miguel Veloso,"€ 17,885","€ 930,000","€ 982,286",M,35,Portugal,Hellas Verona,italy,2122
Antonin Barak,"€ 17,885","€ 930,000","€ 982,286",F,27,Czech Republic,Hellas Verona,italy,2122
André Anderson,"€ 17,885","€ 930,000","€ 982,286",F,22,Italy,Lazio,italy,2122
Riccardo Marchizza,"€ 17,885","€ 930,000","€ 982,286",D,23,Italy,Empoli,italy,2122
Raúl Moro,"€ 17,885","€ 930,000","€ 982,286",F,19,Spain,Lazio,italy,2122
Paolo Faragò,"€ 17,885","€ 930,000","€ 982,286",D,28,Italy,Cagliari,italy,2122
Matteo Lovato,"€ 17,885","€ 930,000","€ 982,286",D,21,Italy,Cagliari,italy,2122
Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 982,286",D,28,Greece,Cagliari,italy,2122
Daniel Fuzato,"€ 17,885","€ 930,000","€ 982,286",K,24,Brazil,Roma,italy,2122
Mattias Svanberg,"€ 17,885","€ 930,000","€ 982,286",M,23,Sweden,Bologna,italy,2122
Frédéric Veseli,"€ 17,885","€ 930,000","€ 982,286",D,29,Albania,Salernitana,italy,2122
Norbert Gyomber,"€ 17,885","€ 930,000","€ 982,286",D,29,Slovakia,Salernitana,italy,2122
Radu Dragusin,"€ 17,885","€ 930,000","€ 982,286",D,19,Romania,Salernitana,italy,2122
Radu Dragusin,"€ 17,885","€ 930,000","€ 982,286",D,19,Romania,Sampdoria,italy,2122
Ronaldo Vieira,"€ 17,885","€ 930,000","€ 982,286",M,23,England,Sampdoria,italy,2122
Matteo Lovato,"€ 17,885","€ 930,000","€ 982,286",D,21,Italy,Atalanta,italy,2122
Edoardo Goldaniga,"€ 17,885","€ 930,000","€ 982,286",D,27,Italy,Sassuolo,italy,2122
Gianluca Pegolo,"€ 17,885","€ 930,000","€ 982,286",K,40,Italy,Sassuolo,italy,2122
Hamed Junior Traorè,"€ 17,885","€ 930,000","€ 982,286",F,21,Cote d'Ivoire,Sassuolo,italy,2122
Ignacio Pussetto,"€ 17,885","€ 930,000","€ 982,286",F,26,Argentina,Udinese,italy,2122
Jens Stryger Larsen,"€ 17,885","€ 930,000","€ 982,286",D,30,Denmark,Udinese,italy,2122
Marco Silvestri,"€ 17,885","€ 930,000","€ 982,286",K,30,Italy,Udinese,italy,2122
Samir,"€ 17,885","€ 930,000","€ 982,286",D,26,Brazil,Udinese,italy,2122
Mattia Aramu,"€ 17,885","€ 930,000","€ 982,286",F,26,Italy,Venezia,italy,2122
Sofian Kiyine,"€ 17,885","€ 930,000","€ 982,286",M,24,Morocco,Venezia,italy,2122
Bryan Reynolds,"€ 17,308","€ 900,000","€ 950,600",D,20,United States,Roma,italy,2122
Igor,"€ 17,308","€ 900,000","€ 950,600",D,23,Brazil,Fiorentina,italy,2122
Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 950,600",D,27,Kosovo,Torino,italy,2122
Isaac Success,"€ 17,308","€ 900,000","€ 950,600",F,26,Nigeria,Udinese,italy,2122
Jeremy Toljan,"€ 17,308","€ 900,000","€ 950,600",D,27,Germany,Sassuolo,italy,2122
Nicolás Domínguez,"€ 17,308","€ 900,000","€ 950,600",M,23,Argentina,Bologna,italy,2122
Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 876,664",D,29,Poland,Sampdoria,italy,2122
Ebrima Darboe,"€ 15,962","€ 830,000","€ 876,664",M,20,The Gambia,Roma,italy,2122
Arthur Theate,"€ 15,962","€ 830,000","€ 876,664",D,21,Belgium,Bologna,italy,2122
Daniel Bessa,"€ 15,962","€ 830,000","€ 876,664",M,29,Italy,Hellas Verona,italy,2122
Martin Hongla,"€ 15,962","€ 830,000","€ 876,664",M,23,Cameroon,Hellas Verona,italy,2122
Vid Belec,"€ 15,962","€ 830,000","€ 876,664",K,31,Slovenia,Salernitana,italy,2122
Nehuén Pérez,"€ 15,962","€ 830,000","€ 876,664",D,21,Argentina,Udinese,italy,2122
Francesco Forte,"€ 15,577","€ 810,000","€ 855,540",F,28,Italy,Venezia,italy,2122
Mamadou Coulibaly,"€ 15,000","€ 780,000","€ 823,853",M,22,Senegal,Salernitana,italy,2122
Rodrigo Becão,"€ 14,808","€ 770,000","€ 813,291",D,26,Brazil,Udinese,italy,2122
Pierre Kalulu,"€ 14,808","€ 770,000","€ 813,291",D,21,France,AC Milan,italy,2122
Maxime López,"€ 14,808","€ 770,000","€ 813,291",M,24,France,Sassuolo,italy,2122
Ridgeciano Haps,"€ 14,808","€ 770,000","€ 813,291",D,28,Suriname,Venezia,italy,2122
Kaan Ayhan,"€ 14,808","€ 770,000","€ 813,291",D,27,Turkey,Sassuolo,italy,2122
Tolgay Arslan,"€ 14,808","€ 770,000","€ 813,291",M,31,Germany,Udinese,italy,2122
Riccardo Calafiori,"€ 14,231","€ 740,000","€ 781,604",D,19,Italy,Roma,italy,2122
Daniele Verde,"€ 14,231","€ 740,000","€ 781,604",F,25,Italy,Spezia,italy,2122
Simone Edera,"€ 14,231","€ 740,000","€ 781,604",F,25,Italy,Torino,italy,2122
Filippo Romagna,"€ 14,231","€ 740,000","€ 781,604",D,24,Italy,Sassuolo,italy,2122
Cristiano Lombardi,"€ 14,231","€ 740,000","€ 781,604",F,26,Italy,Lazio,italy,2122
Kevin Agudelo,"€ 14,231","€ 740,000","€ 781,604",F,23,Colombia,Spezia,italy,2122
Demba Seck,"€ 14,231","€ 740,000","€ 781,604",F,20,Senegal,Torino,italy,2122
Vanja Milinković-Savić,"€ 14,231","€ 740,000","€ 781,604",K,24,Serbia,Torino,italy,2122
Federico Marchetti,"€ 14,231","€ 740,000","€ 781,604",K,38,Italy,Genoa,italy,2122
Jacopo Sala,"€ 14,231","€ 740,000","€ 781,604",D,30,Italy,Spezia,italy,2122
Lorenzo Venuti,"€ 14,231","€ 740,000","€ 781,604",D,26,Italy,Fiorentina,italy,2122
Riccardo Calafiori,"€ 14,231","€ 740,000","€ 781,604",D,19,Italy,Genoa,italy,2122
Szymon Zurkowski,"€ 14,231","€ 740,000","€ 781,604",M,24,Poland,Empoli,italy,2122
Andrea Schiavone,"€ 13,846","€ 720,000","€ 760,480",M,28,Italy,Salernitana,italy,2122
Kelvin Amian,"€ 13,654","€ 710,000","€ 749,918",D,23,France,Spezia,italy,2122
Janis Antiste,"€ 13,654","€ 710,000","€ 749,918",F,19,France,Spezia,italy,2122
Luka Bogdan,"€ 12,885","€ 670,000","€ 707,669",D,25,Croatia,Salernitana,italy,2122
Giuseppe Pezzella,"€ 12,500","€ 650,000","€ 686,544",D,24,Italy,Atalanta,italy,2122
Fabio Depaoli,"€ 12,500","€ 650,000","€ 686,544",D,24,Italy,Hellas Verona,italy,2122
Alessandro Plizzari,"€ 12,500","€ 650,000","€ 686,544",K,21,Italy,AC Milan,italy,2122
Fabio Depaoli,"€ 12,500","€ 650,000","€ 686,544",D,24,Italy,Sampdoria,italy,2122
Marvin Zeegelaar,"€ 12,308","€ 640,000","€ 675,982",D,31,Netherlands,Udinese,italy,2122
Valon Behrami,"€ 12,308","€ 640,000","€ 675,982",M,36,Switzerland,Genoa,italy,2122
Adrien Tamèze,"€ 12,308","€ 640,000","€ 675,982",M,27,Cameroon,Hellas Verona,italy,2122
Bobby Adekanye,"€ 12,308","€ 640,000","€ 675,982",F,22,Netherlands,Lazio,italy,2122
Walace,"€ 12,308","€ 640,000","€ 675,982",M,26,Brazil,Udinese,italy,2122
Petar Stojanovic,"€ 12,308","€ 640,000","€ 675,982",D,26,Slovenia,Empoli,italy,2122
Fernando Forestieri,"€ 12,308","€ 640,000","€ 675,982",F,31,Italy,Udinese,italy,2122
Michel Aebischer,"€ 12,308","€ 640,000","€ 675,982",M,25,Switzerland,Bologna,italy,2122
Jerdy Schouten,"€ 12,308","€ 640,000","€ 675,982",M,25,Netherlands,Bologna,italy,2122
David Zima,"€ 12,308","€ 640,000","€ 675,982",D,21,Czech Republic,Torino,italy,2122
Morten Thorsby,"€ 12,308","€ 640,000","€ 675,982",M,25,Norway,Sampdoria,italy,2122
Sebastian Giovinco,"€ 12,308","€ 640,000","€ 675,982",F,35,Italy,Sampdoria,italy,2122
Andrea Carboni,"€ 11,731","€ 610,000","€ 644,295",D,20,Italy,Cagliari,italy,2122
Francesco Di Tacchio,"€ 11,346","€ 590,000","€ 623,171",M,31,Italy,Salernitana,italy,2122
Aaron Hickey,"€ 11,154","€ 580,000","€ 612,609",D,19,Scotland,Bologna,italy,2122
Valentin Mihaila,"€ 11,154","€ 580,000","€ 612,609",F,22,Romania,Atalanta,italy,2122
Maximilian Ullmann,"€ 11,154","€ 580,000","€ 612,609",D,25,Austria,Venezia,italy,2122
Johan Vásquez,"€ 11,154","€ 580,000","€ 612,609",D,23,Mexico,Genoa,italy,2122
Matheus Henrique,"€ 10,962","€ 570,000","€ 602,047",M,24,Brazil,Sassuolo,italy,2122
Nicola Zalewski,"€ 10,769","€ 560,000","€ 591,484",F,20,Poland,Roma,italy,2122
Pietro Terracciano,"€ 10,769","€ 560,000","€ 591,484",K,31,Italy,Fiorentina,italy,2122
Marco Modolo,"€ 10,769","€ 560,000","€ 591,484",D,32,Italy,Venezia,italy,2122
Luca Lezzerini,"€ 10,769","€ 560,000","€ 591,484",K,26,Italy,Venezia,italy,2122
Pietro Ceccaroni,"€ 10,769","€ 560,000","€ 591,484",D,26,Italy,Venezia,italy,2122
Roberto Piccoli,"€ 10,769","€ 560,000","€ 591,484",F,21,Italy,Genoa,italy,2122
Federico Mattiello,"€ 10,769","€ 560,000","€ 591,484",D,26,Italy,Atalanta,italy,2122
Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 591,484",K,31,Italy,Juventus,italy,2122
Tommaso Pobega,"€ 10,769","€ 560,000","€ 591,484",M,22,Italy,Torino,italy,2122
Roberto Piccoli,"€ 10,769","€ 560,000","€ 591,484",F,20,Italy,Atalanta,italy,2122
Emanuel Vignato,"€ 10,769","€ 560,000","€ 591,484",F,21,Italy,Bologna,italy,2122
Daniel Maldini,"€ 10,769","€ 560,000","€ 591,484",F,20,Italy,AC Milan,italy,2122
Gabriele Zappa,"€ 10,769","€ 560,000","€ 591,484",D,22,Italy,Cagliari,italy,2122
Alessandro Deiola,"€ 10,769","€ 560,000","€ 591,484",M,26,Italy,Cagliari,italy,2122
Ivan Provedel,"€ 10,769","€ 560,000","€ 591,484",K,27,Italy,Spezia,italy,2122
Rey Manaj,"€ 10,385","€ 540,000","€ 570,360",F,24,Albania,Spezia,italy,2122
Pawel Jaroszynski,"€ 10,385","€ 540,000","€ 570,360",D,27,Poland,Salernitana,italy,2122
Ramzi Aya,"€ 10,000","€ 520,000","€ 549,235",D,31,Italy,Salernitana,italy,2122
Riccardo Bocalon,"€ 10,000","€ 520,000","€ 549,235",F,32,Italy,Venezia,italy,2122
Denso Kasius,"€ 9,808","€ 510,000","€ 538,673",D,19,Netherlands,Bologna,italy,2122
Georgios Kyriakopoulos,"€ 9,808","€ 510,000","€ 538,673",D,25,Greece,Sassuolo,italy,2122
Michaël Cuisance,"€ 9,808","€ 510,000","€ 538,673",M,22,France,Venezia,italy,2122
Tyronne Ebuehi,"€ 9,808","€ 510,000","€ 538,673",D,26,Nigeria,Venezia,italy,2122
Morten Frendrup,"€ 9,808","€ 510,000","€ 538,673",M,20,Denmark,Genoa,italy,2122
Sydney van Hooijdonk,"€ 9,808","€ 510,000","€ 538,673",F,21,Netherlands,Bologna,italy,2122
Lazar Samardzic,"€ 9,808","€ 510,000","€ 538,673",F,19,Germany,Udinese,italy,2122
Lennart Czyborra,"€ 9,808","€ 510,000","€ 538,673",D,22,Germany,Genoa,italy,2122
Luka Romero,"€ 9,808","€ 510,000","€ 538,673",F,17,Argentina,Lazio,italy,2122
Kelvin Yeboah,"€ 9,808","€ 510,000","€ 538,673",F,21,Italy,Genoa,italy,2122
Mert Müldür,"€ 9,808","€ 510,000","€ 538,673",D,22,Turkey,Sassuolo,italy,2122
Lassana Coulibaly,"€ 9,808","€ 510,000","€ 538,673",M,25,Mali,Salernitana,italy,2122
Cristian Molinaro,"€ 9,615","€ 500,000","€ 528,111",D,38,Italy,Venezia,italy,2122
Stefano Sabelli,"€ 9,615","€ 500,000","€ 528,111",D,28,Italy,Genoa,italy,2122
Lorenzo Montipò,"€ 9,615","€ 500,000","€ 528,111",K,25,Italy,Hellas Verona,italy,2122
Vincenzo Fiorillo,"€ 9,615","€ 500,000","€ 528,111",K,32,Italy,Salernitana,italy,2122
Ruan,"€ 9,423","€ 490,000","€ 517,549",D,22,Brazil,Sassuolo,italy,2122
Koffi Djidji,"€ 9,038","€ 470,000","€ 496,424",D,29,Cote d'Ivoire,Torino,italy,2122
David Okereke,"€ 9,038","€ 470,000","€ 496,424",F,24,Nigeria,Venezia,italy,2122
David Schnegg,"€ 8,846","€ 460,000","€ 485,862",D,22,Austria,Venezia,italy,2122
Damir Ceter,"€ 8,846","€ 460,000","€ 485,862",F,24,Colombia,Cagliari,italy,2122
Bosko Sutalo,"€ 8,846","€ 460,000","€ 485,862",D,22,Croatia,Hellas Verona,italy,2122
Tommaso Augello,"€ 8,846","€ 460,000","€ 485,862",D,27,Italy,Sampdoria,italy,2122
Musa Juwara,"€ 8,846","€ 460,000","€ 485,862",F,20,The Gambia,Bologna,italy,2122
Gianmarco Cangiano,"€ 8,846","€ 460,000","€ 485,862",F,19,Italy,Bologna,italy,2122
Simone Bastoni,"€ 8,846","€ 460,000","€ 485,862",D,25,Italy,Spezia,italy,2122
Yayah Kallon,"€ 8,846","€ 460,000","€ 485,862",F,20,Sierra Leone,Genoa,italy,2122
Filippo Neri,"€ 8,846","€ 460,000","€ 485,862",K,19,Italy,Venezia,italy,2122
Pablo Galdames,"€ 8,654","€ 450,000","€ 475,300",M,25,Chile,Genoa,italy,2122
Jovane Cabral,"€ 8,654","€ 450,000","€ 475,300",F,23,Cape Verde,Lazio,italy,2122
Léo Sena,"€ 8,654","€ 450,000","€ 475,300",M,26,Brazil,Spezia,italy,2122
Ethan Ampadu,"€ 8,654","€ 450,000","€ 475,300",D,21,Wales,Venezia,italy,2122
Pasquale Mazzocchi,"€ 8,462","€ 440,000","€ 464,738",D,26,Italy,Venezia,italy,2122
Dennis Johnsen,"€ 8,077","€ 420,000","€ 443,613",F,23,Norway,Venezia,italy,2122
Alessandro Buongiorno,"€ 7,885","€ 410,000","€ 433,051",D,22,Italy,Torino,italy,2122
Dimitrije Kamenovic,"€ 7,308","€ 380,000","€ 401,364",D,21,Serbia,Lazio,italy,2122
Aleksa Terzic,"€ 7,308","€ 380,000","€ 401,364",D,22,Serbia,Fiorentina,italy,2122
Kevin Rüegg,"€ 7,308","€ 380,000","€ 401,364",M,23,Switzerland,Hellas Verona,italy,2122
Nahuel Molina,"€ 7,308","€ 380,000","€ 401,364",D,23,Argentina,Udinese,italy,2122
Jean-Victor Makengo,"€ 7,308","€ 380,000","€ 401,364",M,23,France,Udinese,italy,2122
