,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Atakan Ordu,"€ 2,115","€ 110,000","€ 110,000",K,19,Turkey,Galatasaray,turkey,2425
Alaaddin Okumuş,"€ 2,115","€ 110,000","€ 110,000",D,29,Turkey,Sivasspor,turkey,2425
Mithat Pala,"€ 2,115","€ 110,000","€ 110,000",M,24,Turkey,Caykur Rizespor,turkey,2425
Arda Kılıç,"€ 2,115","€ 110,000","€ 110,000",F,20,Turkey,Besiktas,turkey,2425
Salih Malkoçoğlu,"€ 2,115","€ 110,000","€ 110,000",M,19,Turkey,Trabzonspor,turkey,2425
İzzet Erdal,"€ 2,115","€ 110,000","€ 110,000",D,19,Turkey,Gaziantep BB,turkey,2425
Taylan Aydın,"€ 1,923","€ 100,000","€ 100,000",D,19,Turkey,Kasimpasa,turkey,2425
Yusuf Yılmaz,"€ 1,923","€ 100,000","€ 100,000",K,18,Turkey,Basaksehir,turkey,2425
Demir Sarıcalı,"€ 1,923","€ 100,000","€ 100,000",K,20,Turkey,Hatayspor,turkey,2425
Yasir Subaşı,"€ 1,923","€ 100,000","€ 100,000",D,29,Turkey,Konyaspor,turkey,2425
Yunus Emre Çift,"€ 1,923","€ 100,000","€ 100,000",D,21,Turkey,Samsunspor,turkey,2425
Abdulsamet Burak,"€ 1,923","€ 100,000","€ 100,000",D,28,Turkey,Adana Demirspor,turkey,2425
Enes Albak,"€ 1,923","€ 100,000","€ 100,000",D,19,Turkey,Samsunspor,turkey,2425
Motez Nourani,"€ 1,923","€ 100,000","€ 100,000",F,22,Tunisia,Adana Demirspor,turkey,2425
Tarık Çetin,"€ 1,923","€ 100,000","€ 100,000",K,28,Turkey,Caykur Rizespor,turkey,2425
Arif Kocaman,"€ 1,923","€ 100,000","€ 100,000",D,21,Turkey,Kayserispor,turkey,2425
Ali Yıldız,"€ 1,923","€ 100,000","€ 100,000",M,17,Turkey,Hatayspor,turkey,2425
Jakub Kaluzinski,"€ 1,923","€ 100,000","€ 100,000",M,22,Poland,Antalyaspor,turkey,2425
Moussa Guel,"€ 1,731","€ 90,000","€ 90,000",F,25,Cote d'Ivoire,Samsunspor,turkey,2425
Ali Şaşal Vural,"€ 1,731","€ 90,000","€ 90,000",K,34,Turkey,Sivasspor,turkey,2425
Adem Eren Kabak,"€ 1,731","€ 90,000","€ 90,000",M,23,Turkey,Konyaspor,turkey,2425
Muammer Yıldırım,"€ 1,731","€ 90,000","€ 90,000",K,34,Turkey,Samsunspor,turkey,2425
Emirhan Başyiğit,"€ 1,731","€ 90,000","€ 90,000",D,19,Turkey,Sivasspor,turkey,2425
Emir Yaşar,"€ 1,731","€ 90,000","€ 90,000",K,19,Turkey,Besiktas,turkey,2425
Emirhan Yiğit,"€ 1,731","€ 90,000","€ 90,000",F,18,Turkey,Kasimpasa,turkey,2425
Arda Berk Özüarap,"€ 1,731","€ 90,000","€ 90,000",D,19,Turkey,Besiktas,turkey,2425
Atakan Müjde,"€ 1,731","€ 90,000","€ 90,000",M,21,Turkey,Kasimpasa,turkey,2425
Mehmet Kuzucu,"€ 1,731","€ 90,000","€ 90,000",F,21,Turkey,Gaziantep BB,turkey,2425
Batuhan Yavuz,"€ 1,731","€ 90,000","€ 90,000",D,19,Turkey,Alanyaspor,turkey,2425
Uğurcan Yazğılı,"€ 1,731","€ 90,000","€ 90,000",D,25,Turkey,Konyaspor,turkey,2425
Yalçın Kayan,"€ 1,731","€ 90,000","€ 90,000",M,25,Turkey,Goztepe,turkey,2425
Ali Mevran Ablak,"€ 1,731","€ 90,000","€ 90,000",F,21,Turkey,Gaziantep BB,turkey,2425
Hüseyin Maldar,"€ 1,538","€ 80,000","€ 80,000",F,18,Turkey,Eyupspor,turkey,2425
Oğulcan Ülgün,"€ 1,538","€ 80,000","€ 80,000",M,26,Turkey,Konyaspor,turkey,2425
Ege Bilsel,"€ 1,538","€ 80,000","€ 80,000",F,21,Turkey,Bodrum,turkey,2425
Samet Yalçın,"€ 1,538","€ 80,000","€ 80,000",M,30,Turkey,Bodrum,turkey,2425
Lasse Nielsen,"€ 1,538","€ 80,000","€ 80,000",D,37,Denmark,Goztepe,turkey,2425
Üzeyir Ergün,"€ 1,538","€ 80,000","€ 80,000",D,32,Turkey,Bodrum,turkey,2425
Ziya Erdal,"€ 1,538","€ 80,000","€ 80,000",D,37,Turkey,Sivasspor,turkey,2425
Mustafa Erdilman,"€ 1,538","€ 80,000","€ 80,000",M,21,Turkey,Bodrum,turkey,2425
Süleyman Özdamar,"€ 1,538","€ 80,000","€ 80,000",D,31,Turkey,Bodrum,turkey,2425
Adnan Aktaş,"€ 1,538","€ 80,000","€ 80,000",D,18,Turkey,Kasimpasa,turkey,2425
Haqi Osman,"€ 1,538","€ 80,000","€ 80,000",F,22,Ghana,Bodrum,turkey,2425
Ahmet Daş,"€ 1,538","€ 80,000","€ 80,000",K,24,Turkey,Konyaspor,turkey,2425
Taşkın İlter,"€ 1,538","€ 80,000","€ 80,000",M,30,Azerbaijan,Eyupspor,turkey,2425
Sinan Gümüş,"€ 1,538","€ 80,000","€ 80,000",F,31,Turkey,Eyupspor,turkey,2425
Taha Tosun,"€ 1,538","€ 80,000","€ 80,000",K,19,Turkey,Samsunspor,turkey,2425
Kenan Özer,"€ 1,538","€ 80,000","€ 80,000",F,37,Turkey,Bodrum,turkey,2425
Eren Altıntaş,"€ 1,538","€ 80,000","€ 80,000",F,20,Turkey,Alanyaspor,turkey,2425
Halil Yeral,"€ 1,154","€ 60,000","€ 60,000",K,25,Turkey,Samsunspor,turkey,2425
Kağan Arıcan,"€ 1,154","€ 60,000","€ 60,000",K,18,Turkey,Antalyaspor,turkey,2425
Celal Dumanlı,"€ 1,154","€ 60,000","€ 60,000",F,30,Turkey,Bodrum,turkey,2425
Emre Uzun,"€ 1,154","€ 60,000","€ 60,000",F,19,Turkey,Antalyaspor,turkey,2425
Kadir Karayiğit,"€ 1,154","€ 60,000","€ 60,000",D,19,Turkey,Adana Demirspor,turkey,2425
Muhammet Özbaskıcı,"€ 1,154","€ 60,000","€ 60,000",M,19,Turkey,Samsunspor,turkey,2425
Mevlüthan Ekelik,"€ 1,154","€ 60,000","€ 60,000",M,20,Turkey,Antalyaspor,turkey,2425
Furkan Bayır,"€ 1,154","€ 60,000","€ 60,000",D,24,Turkey,Alanyaspor,turkey,2425
Vedat Karakuş,"€ 1,154","€ 60,000","€ 60,000",K,26,Turkey,Adana Demirspor,turkey,2425
Salih Kavrazlı,"€ 1,154","€ 60,000","€ 60,000",F,22,Turkey,Adana Demirspor,turkey,2425
Breyton Fougeu,"€ 1,154","€ 60,000","€ 60,000",F,21,France,Adana Demirspor,turkey,2425
Murat Eser,"€ 1,154","€ 60,000","€ 60,000",K,19,Turkey,Adana Demirspor,turkey,2425
Florent Shehu,"€ 1,154","€ 60,000","€ 60,000",F,22,Switzerland,Adana Demirspor,turkey,2425
Bedirhan Çetin,"€ 1,154","€ 60,000","€ 60,000",D,18,Turkey,Samsunspor,turkey,2425
Harun Toprak,"€ 1,154","€ 60,000","€ 60,000",D,19,Turkey,Antalyaspor,turkey,2425
Emre Gökay,"€ 1,154","€ 60,000","€ 60,000",F,18,Turkey,Sivasspor,turkey,2425
Elano Yegen,€ 962,"€ 50,000","€ 50,000",D,22,Turkey,Samsunspor,turkey,2425
Emircan Seçgin,€ 962,"€ 50,000","€ 50,000",K,22,Turkey,Goztepe,turkey,2425
Furkan Malak,€ 962,"€ 50,000","€ 50,000",M,19,Turkey,Goztepe,turkey,2425
Tuğbey Akgün,€ 962,"€ 50,000","€ 50,000",M,21,Turkey,Goztepe,turkey,2425
Yiğit Yıldız,€ 962,"€ 50,000","€ 50,000",K,20,Turkey,Goztepe,turkey,2425
Berkay İrşad Göç,€ 962,"€ 50,000","€ 50,000",F,23,Turkey,Hatayspor,turkey,2425
Emir Dadük,€ 962,"€ 50,000","€ 50,000",K,16,Turkey,Hatayspor,turkey,2425
Bilal Güven,€ 962,"€ 50,000","€ 50,000",M,20,Turkey,Bodrum,turkey,2425
Tunahan Akpınar,€ 962,"€ 50,000","€ 50,000",M,23,Turkey,Bodrum,turkey,2425
Yusuf Sertkaya,€ 962,"€ 50,000","€ 50,000",M,19,Turkey,Bodrum,turkey,2425
Yunus Atakaya,€ 962,"€ 50,000","€ 50,000",D,20,Turkey,Kasimpasa,turkey,2425
Canberk Yurdakul,€ 962,"€ 50,000","€ 50,000",K,23,Turkey,Caykur Rizespor,turkey,2425
Doğanay Avcı,€ 962,"€ 50,000","€ 50,000",F,19,Turkey,Caykur Rizespor,turkey,2425
Nurettin Korkmaz,€ 962,"€ 50,000","€ 50,000",F,22,Turkey,Kayserispor,turkey,2425
Birkan Tetik,€ 962,"€ 50,000","€ 50,000",K,29,Turkey,Eyupspor,turkey,2425
Egemen Aydın,€ 962,"€ 50,000","€ 50,000",K,17,Turkey,Konyaspor,turkey,2425
Efe Geçim,€ 962,"€ 50,000","€ 50,000",M,19,Turkey,Caykur Rizespor,turkey,2425
Melih Bostan,€ 962,"€ 50,000","€ 50,000",F,20,Turkey,Konyaspor,turkey,2425
Semih Kocatürk,€ 962,"€ 50,000","€ 50,000",M,18,Turkey,Konyaspor,turkey,2425
Berhan Deniz,€ 962,"€ 50,000","€ 50,000",F,20,Turkey,Samsunspor,turkey,2425
Efecan Gülerce,€ 962,"€ 50,000","€ 50,000",D,22,Turkey,Antalyaspor,turkey,2425
Arda Kurtulan,€ 962,"€ 50,000","€ 50,000",D,22,Albania,Adana Demirspor,turkey,2425
Erdem Gökçe,€ 962,"€ 50,000","€ 50,000",D,21,Turkey,Eyupspor,turkey,2425
Kaan Sarman,€ 962,"€ 50,000","€ 50,000",K,18,Turkey,Sivasspor,turkey,2425
Muhamed Buljubasic,€ 962,"€ 50,000","€ 50,000",M,20,Bosnia-Herzegovina,Caykur Rizespor,turkey,2425
Emin Sarıgül,€ 962,"€ 50,000","€ 50,000",F,19,Turkey,Alanyaspor,turkey,2425
Sinan Kaya,€ 962,"€ 50,000","€ 50,000",F,18,Turkey,Sivasspor,turkey,2425
Talha Şeker,€ 962,"€ 50,000","€ 50,000",M,18,Turkey,Sivasspor,turkey,2425
Bera Çeken,€ 962,"€ 50,000","€ 50,000",F,19,Turkey,Alanyaspor,turkey,2425
Eren Cakir,€ 962,"€ 50,000","€ 50,000",M,20,Turkey,Gaziantep BB,turkey,2425
Gabriel Obekpa,€ 962,"€ 50,000","€ 50,000",M,20,Nigeria,Bodrum,turkey,2425
Ömürcan Artan,€ 962,"€ 50,000","€ 50,000",D,25,Turkey,Gaziantep BB,turkey,2425
Murat Sipahioğlu,€ 962,"€ 50,000","€ 50,000",D,22,Turkey,Bodrum,turkey,2425
Erkan Değişmez,€ 962,"€ 50,000","€ 50,000",M,38,Turkey,Bodrum,turkey,2425
Mehmet Albayrak,€ 769,"€ 40,000","€ 40,000",D,21,Turkey,Sivasspor,turkey,2425
Habil Özbakır,€ 769,"€ 40,000","€ 40,000",D,20,Turkey,Caykur Rizespor,turkey,2425
Yusuf Karagöz,€ 769,"€ 40,000","€ 40,000",K,25,Turkey,Alanyaspor,turkey,2425
Ozan Demirbağ,€ 769,"€ 40,000","€ 40,000",F,17,Turkey,Adana Demirspor,turkey,2425
Yusuf Özdemir,€ 769,"€ 40,000","€ 40,000",D,24,Turkey,Alanyaspor,turkey,2425
Erdem Güleç,€ 769,"€ 40,000","€ 40,000",M,17,Turkey,Sivasspor,turkey,2425
Eymen Yurdcu,€ 769,"€ 40,000","€ 40,000",M,15,Turkey,Sivasspor,turkey,2425
Mustafa Tan,€ 769,"€ 40,000","€ 40,000",D,19,Turkey,Samsunspor,turkey,2425
Amar Gerxhaliu,€ 769,"€ 40,000","€ 40,000",D,22,Kosovo,Antalyaspor,turkey,2425
Burak İngenç,€ 769,"€ 40,000","€ 40,000",M,18,Turkey,Antalyaspor,turkey,2425
Rüzgar Adıyaman,€ 769,"€ 40,000","€ 40,000",K,18,Turkey,Bodrum,turkey,2425
Burak Enes Yıkıcı,€ 769,"€ 40,000","€ 40,000",F,20,Turkey,Gaziantep BB,turkey,2425
Oğuzhan Aksoy,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Sivasspor,turkey,2425
Burhan Ersoy,€ 769,"€ 40,000","€ 40,000",D,21,Turkey,Adana Demirspor,turkey,2425
Mustafa Eren Damar,€ 769,"€ 40,000","€ 40,000",D,20,Turkey,Eyupspor,turkey,2425
Deniz Dönmezer,€ 769,"€ 40,000","€ 40,000",K,16,Turkey,Adana Demirspor,turkey,2425
Oğulcan Başol,€ 769,"€ 40,000","€ 40,000",D,19,Turkey,Bodrum,turkey,2425
Kerem Ersunar,€ 769,"€ 40,000","€ 40,000",K,21,Turkey,Bodrum,turkey,2425
Taha Osman Özmert,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Antalyaspor,turkey,2425
Şamil Öztürk,€ 769,"€ 40,000","€ 40,000",K,19,Turkey,Kayserispor,turkey,2425
Emre Karaal,€ 769,"€ 40,000","€ 40,000",M,21,Turkey,Basaksehir,turkey,2425
Eren Karaağaç,€ 769,"€ 40,000","€ 40,000",D,20,Turkey,Basaksehir,turkey,2425
Hamza Güreler,€ 769,"€ 40,000","€ 40,000",D,18,Turkey,Basaksehir,turkey,2425
Eray Özbek,€ 769,"€ 40,000","€ 40,000",F,22,Turkey,Kayserispor,turkey,2425
Bilal Ceylan,€ 769,"€ 40,000","€ 40,000",D,20,Turkey,Kayserispor,turkey,2425
Emir Enes Araz,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Goztepe,turkey,2425
Abdülkadir Aydın,€ 769,"€ 40,000","€ 40,000",D,22,Turkey,Eyupspor,turkey,2425
Batuhan Özgan,€ 769,"€ 40,000","€ 40,000",D,18,Turkey,Kayserispor,turkey,2425
Arda Usluoğlu,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Alanyaspor,turkey,2425
Alp Köseer,€ 769,"€ 40,000","€ 40,000",K,22,Turkey,Eyupspor,turkey,2425
Baran Gezek,€ 769,"€ 40,000","€ 40,000",M,19,Turkey,Kayserispor,turkey,2425
Enes Öğrüce,€ 769,"€ 40,000","€ 40,000",M,17,Turkey,Bodrum,turkey,2425
Anıl Yaşar,€ 769,"€ 40,000","€ 40,000",D,22,Turkey,Caykur Rizespor,turkey,2425
Sinan Alkaş,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Kasimpasa,turkey,2425
Halil Bağcı,€ 769,"€ 40,000","€ 40,000",K,21,Turkey,Gaziantep BB,turkey,2425
Ege Yıldırım,€ 769,"€ 40,000","€ 40,000",D,17,Turkey,Goztepe,turkey,2425
Ali Kemal Aslankaya,€ 769,"€ 40,000","€ 40,000",M,17,Turkey,Caykur Rizespor,turkey,2425
Ege Albayrak,€ 769,"€ 40,000","€ 40,000",K,17,Turkey,Kasimpasa,turkey,2425
Osman Kaynak,€ 769,"€ 40,000","€ 40,000",F,18,Turkey,Adana Demirspor,turkey,2425
İzzet Çelik,€ 769,"€ 40,000","€ 40,000",F,20,Turkey,Adana Demirspor,turkey,2425
Alper Efe Pazar,€ 481,"€ 25,000","€ 25,000",M,20,Turkey,Samsunspor,turkey,2425
Selimcan Temel,€ 481,"€ 25,000","€ 25,000",M,24,Turkey,Hatayspor,turkey,2425
Şant Kazancı,€ 481,"€ 25,000","€ 25,000",K,16,Turkey,Kasimpasa,turkey,2425
Arda Özçimen,€ 481,"€ 25,000","€ 25,000",K,23,Turkey,Goztepe,turkey,2425
Ali Demirel,€ 481,"€ 25,000","€ 25,000",F,21,Turkey,Kasimpasa,turkey,2425
Efe Berat Törüz,€ 481,"€ 25,000","€ 25,000",K,18,Turkey,Samsunspor,turkey,2425
Yaman Suakar,€ 481,"€ 25,000","€ 25,000",M,15,Turkey,Kasimpasa,turkey,2425
Berat Kalkan,€ 481,"€ 25,000","€ 25,000",F,21,North Macedonia,Kasimpasa,turkey,2425
Wilfried Zaha,€ 0,€ 0,€ 0,F,31,Cote d'Ivoire,Galatasaray,turkey,2425
Ognjen Mimovic,€ 0,€ 0,€ 0,D,20,Serbia,Fenerbahce,turkey,2425
Allan Saint-Maximin,€ 0,€ 0,€ 0,F,27,France,Fenerbahce,turkey,2425
