,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Pierluigi Gollini,"€ 28,462","€ 1,480,000","€ 1,480,000",K,28,Italy,Napoli,italy,2324
Matteo Pessina,"€ 28,462","€ 1,480,000","€ 1,480,000",M,26,Italy,Monza,italy,2324
Alessandro Buongiorno,"€ 28,462","€ 1,480,000","€ 1,480,000",D,24,Italy,Torino,italy,2324
Kristjan Asllani,"€ 28,462","€ 1,480,000","€ 1,480,000",M,21,Albania,Inter Milan,italy,2324
Matteo Gabbia,"€ 28,462","€ 1,480,000","€ 1,480,000",D,24,Italy,AC Milan,italy,2324
Filippo Terracciano,"€ 28,462","€ 1,480,000","€ 1,480,000",D,20,Italy,AC Milan,italy,2324
Berat Djimsiti,"€ 28,462","€ 1,480,000","€ 1,480,000",D,30,Albania,Atalanta,italy,2324
Natan,"€ 27,115","€ 1,410,000","€ 1,410,000",D,22,Brazil,Napoli,italy,2324
Nicolas Viola,"€ 26,731","€ 1,390,000","€ 1,390,000",M,34,Italy,Cagliari,italy,2324
Lautaro Giannetti,"€ 26,731","€ 1,390,000","€ 1,390,000",D,30,Argentina,Udinese,italy,2324
Francesco Caputo,"€ 26,731","€ 1,390,000","€ 1,390,000",F,36,Italy,Empoli,italy,2324
Lorenzo Tonelli,"€ 26,731","€ 1,390,000","€ 1,390,000",D,34,Italy,Empoli,italy,2324
Adama Soumaoro,"€ 26,731","€ 1,390,000","€ 1,390,000",D,31,France,Bologna,italy,2324
Mattia Bani,"€ 25,000","€ 1,300,000","€ 1,300,000",D,30,Italy,Genoa,italy,2324
Cristian Volpato,"€ 25,000","€ 1,300,000","€ 1,300,000",F,20,Italy,Sassuolo,italy,2324
Vanja Milinkovic-Savic,"€ 25,000","€ 1,300,000","€ 1,300,000",K,26,Serbia,Torino,italy,2324
Norbert Gyomber,"€ 25,000","€ 1,300,000","€ 1,300,000",D,31,Slovakia,Salernitana,italy,2324
Leonardo Pavoletti,"€ 25,000","€ 1,300,000","€ 1,300,000",F,35,Italy,Cagliari,italy,2324
Antonio Mirante,"€ 25,000","€ 1,300,000","€ 1,300,000",K,40,Italy,AC Milan,italy,2324
Riccardo Marchizza,"€ 25,000","€ 1,300,000","€ 1,300,000",D,25,Italy,Frosinone,italy,2324
Alberto Grassi,"€ 25,000","€ 1,300,000","€ 1,300,000",M,28,Italy,Empoli,italy,2324
Michele Di Gregorio,"€ 25,000","€ 1,300,000","€ 1,300,000",K,26,Italy,Monza,italy,2324
Marko Rog,"€ 25,000","€ 1,300,000","€ 1,300,000",M,28,Croatia,Cagliari,italy,2324
Mehdi Bourabia,"€ 25,000","€ 1,300,000","€ 1,300,000",M,32,Morocco,Frosinone,italy,2324
Agustín Álvarez,"€ 24,615","€ 1,280,000","€ 1,280,000",F,22,Uruguay,Sassuolo,italy,2324
Aarón Martín,"€ 24,615","€ 1,280,000","€ 1,280,000",D,26,Spain,Genoa,italy,2324
Mario Gila,"€ 24,615","€ 1,280,000","€ 1,280,000",D,23,Spain,Lazio,italy,2324
Ruslan Malinovskyi,"€ 24,615","€ 1,280,000","€ 1,280,000",F,30,Ukraine,Genoa,italy,2324
Adrien Tamèze,"€ 24,615","€ 1,280,000","€ 1,280,000",M,29,Cameroon,Torino,italy,2324
Răzvan Marin,"€ 24,615","€ 1,280,000","€ 1,280,000",M,27,Romania,Empoli,italy,2324
Pietro Pellegri,"€ 24,615","€ 1,280,000","€ 1,280,000",F,22,Italy,Torino,italy,2324
Alexis Saelemaekers,"€ 24,615","€ 1,280,000","€ 1,280,000",F,24,Belgium,Bologna,italy,2324
Domagoj Bradaric,"€ 24,615","€ 1,280,000","€ 1,280,000",D,24,Croatia,Salernitana,italy,2324
Mile Svilar,"€ 24,615","€ 1,280,000","€ 1,280,000",K,24,Serbia,Roma,italy,2324
Luca Caldirola,"€ 24,231","€ 1,260,000","€ 1,260,000",D,33,Italy,Monza,italy,2324
Nikola Moro,"€ 23,846","€ 1,240,000","€ 1,240,000",M,25,Croatia,Bologna,italy,2324
Adam Masina,"€ 22,115","€ 1,150,000","€ 1,150,000",D,30,Morocco,Torino,italy,2324
Hassane Kamara,"€ 22,115","€ 1,150,000","€ 1,150,000",D,29,Cote d'Ivoire,Udinese,italy,2324
Joshua Zirkzee,"€ 22,115","€ 1,150,000","€ 1,150,000",F,22,Netherlands,Bologna,italy,2324
George Puscas,"€ 22,115","€ 1,150,000","€ 1,150,000",F,27,Romania,Genoa,italy,2324
Armand Laurienté,"€ 22,115","€ 1,150,000","€ 1,150,000",F,25,France,Sassuolo,italy,2324
Adam Masina,"€ 22,115","€ 1,150,000","€ 1,150,000",D,29,Morocco,Udinese,italy,2324
Koffi Djidji,"€ 22,115","€ 1,150,000","€ 1,150,000",D,31,Cote d'Ivoire,Torino,italy,2324
Riccardo Sottil,"€ 21,346","€ 1,110,000","€ 1,110,000",F,24,Italy,Fiorentina,italy,2324
Koray Günter,"€ 21,346","€ 1,110,000","€ 1,110,000",D,29,Germany,Hellas Verona,italy,2324
Darko Lazović,"€ 21,346","€ 1,110,000","€ 1,110,000",M,33,Serbia,Hellas Verona,italy,2324
Gvidas Gineitis,"€ 21,346","€ 1,110,000","€ 1,110,000",M,19,Lithuania,Torino,italy,2324
Zito Luvumbo,"€ 21,346","€ 1,110,000","€ 1,110,000",F,21,Angola,Cagliari,italy,2324
Luigi Sepe,"€ 21,346","€ 1,110,000","€ 1,110,000",K,32,Italy,Lazio,italy,2324
Youssef Maleh,"€ 21,346","€ 1,110,000","€ 1,110,000",M,25,Morocco,Empoli,italy,2324
Daniel Boloca,"€ 21,346","€ 1,110,000","€ 1,110,000",M,25,Italy,Sassuolo,italy,2324
Federico Baschirotto,"€ 21,346","€ 1,110,000","€ 1,110,000",D,27,Italy,Lecce,italy,2324
Dany Mota,"€ 21,346","€ 1,110,000","€ 1,110,000",F,25,Portugal,Monza,italy,2324
Wladimiro Falcone,"€ 21,346","€ 1,110,000","€ 1,110,000",K,28,Italy,Lecce,italy,2324
Giangiacomo Magnani,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Italy,Hellas Verona,italy,2324
Gian Marco Ferrari,"€ 21,346","€ 1,110,000","€ 1,110,000",D,31,Italy,Sassuolo,italy,2324
Emmanuel Gyasi,"€ 21,346","€ 1,110,000","€ 1,110,000",F,30,Ghana,Empoli,italy,2324
Filip Jagiello,"€ 21,346","€ 1,110,000","€ 1,110,000",M,26,Poland,Genoa,italy,2324
Edoardo Goldaniga,"€ 21,346","€ 1,110,000","€ 1,110,000",D,29,Italy,Cagliari,italy,2324
Ondrej Duda,"€ 21,154","€ 1,100,000","€ 1,100,000",M,29,Slovakia,Hellas Verona,italy,2324
Pedro Obiang,"€ 20,962","€ 1,090,000","€ 1,090,000",M,31,Equatorial Guinea,Sassuolo,italy,2324
Isaac Success,"€ 20,962","€ 1,090,000","€ 1,090,000",F,28,Nigeria,Udinese,italy,2324
Morten Thorsby,"€ 20,000","€ 1,040,000","€ 1,040,000",M,27,Norway,Genoa,italy,2324
Caleb Okoli,"€ 20,000","€ 1,040,000","€ 1,040,000",D,22,Italy,Frosinone,italy,2324
Walace,"€ 19,808","€ 1,030,000","€ 1,030,000",M,28,Brazil,Udinese,italy,2324
Luka Romero,"€ 19,808","€ 1,030,000","€ 1,030,000",F,18,Argentina,AC Milan,italy,2324
Malick Thiaw,"€ 19,808","€ 1,030,000","€ 1,030,000",D,22,Germany,AC Milan,italy,2324
Yacine Adli,"€ 19,808","€ 1,030,000","€ 1,030,000",M,23,France,AC Milan,italy,2324
Dan Ndoye,"€ 19,808","€ 1,030,000","€ 1,030,000",F,23,Switzerland,Bologna,italy,2324
Jesper Karlsson,"€ 19,808","€ 1,030,000","€ 1,030,000",F,25,Sweden,Bologna,italy,2324
Johan Vásquez,"€ 19,808","€ 1,030,000","€ 1,030,000",D,25,Mexico,Genoa,italy,2324
Morten Frendrup,"€ 19,808","€ 1,030,000","€ 1,030,000",M,22,Denmark,Genoa,italy,2324
Silvan Hefti,"€ 19,808","€ 1,030,000","€ 1,030,000",D,25,Switzerland,Genoa,italy,2324
Thomas Henry,"€ 19,808","€ 1,030,000","€ 1,030,000",F,29,France,Hellas Verona,italy,2324
Yann Aurel Bisseck,"€ 19,808","€ 1,030,000","€ 1,030,000",D,23,Germany,Inter Milan,italy,2324
Toma Basic,"€ 19,808","€ 1,030,000","€ 1,030,000",M,26,Croatia,Lazio,italy,2324
Toma Basic,"€ 19,808","€ 1,030,000","€ 1,030,000",M,27,Croatia,Salernitana,italy,2324
Nemanja Radonjic,"€ 19,808","€ 1,030,000","€ 1,030,000",F,27,Serbia,Torino,italy,2324
Enzo Ebosse,"€ 19,808","€ 1,030,000","€ 1,030,000",D,24,Cameroon,Udinese,italy,2324
Jaka Bijol,"€ 19,808","€ 1,030,000","€ 1,030,000",D,24,Slovenia,Udinese,italy,2324
Roberto Pereyra,"€ 19,808","€ 1,030,000","€ 1,030,000",M,33,Argentina,Udinese,italy,2324
Alberto Cerri,"€ 19,615","€ 1,020,000","€ 1,020,000",F,27,Italy,Empoli,italy,2324
Nicola Sansone,"€ 19,231","€ 1,000,000","€ 1,000,000",F,32,Italy,Lecce,italy,2324
Emil Bohinen,"€ 19,231","€ 1,000,000","€ 1,000,000",M,24,Norway,Genoa,italy,2324
Pol Lirola,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Spain,Frosinone,italy,2324
Emil Bohinen,"€ 19,231","€ 1,000,000","€ 1,000,000",M,24,Norway,Salernitana,italy,2324
Stefan Posch,"€ 19,231","€ 1,000,000","€ 1,000,000",D,26,Austria,Bologna,italy,2324
Pantelis Chatzidiakos,"€ 18,462","€ 960,000","€ 960,000",D,27,Greece,Cagliari,italy,2324
Fabien Centonze,"€ 18,462","€ 960,000","€ 960,000",D,28,France,Hellas Verona,italy,2324
Antonino Gallo,"€ 18,462","€ 960,000","€ 960,000",D,24,Italy,Lecce,italy,2324
Jhon Lucumí,"€ 18,462","€ 960,000","€ 960,000",D,25,Colombia,Bologna,italy,2324
Brenner,"€ 18,462","€ 960,000","€ 960,000",F,24,Brazil,Udinese,italy,2324
Antoine Makoumbou,"€ 18,077","€ 940,000","€ 940,000",M,25,Congo,Cagliari,italy,2324
Matteo Lovato,"€ 17,885","€ 930,000","€ 930,000",D,23,Italy,Salernitana,italy,2324
Matteo Lovato,"€ 17,885","€ 930,000","€ 930,000",D,23,Italy,Torino,italy,2324
Davide Faraoni,"€ 17,885","€ 930,000","€ 930,000",D,32,Italy,Fiorentina,italy,2324
Mattia Destro,"€ 17,885","€ 930,000","€ 930,000",F,32,Italy,Empoli,italy,2324
Marco Sportiello,"€ 17,885","€ 930,000","€ 930,000",K,31,Italy,AC Milan,italy,2324
Konstantinos Manolas,"€ 17,885","€ 930,000","€ 930,000",D,32,Greece,Salernitana,italy,2324
Josep Martínez,"€ 17,885","€ 930,000","€ 930,000",K,25,Spain,Genoa,italy,2324
Radu Dragusin,"€ 17,885","€ 930,000","€ 930,000",D,21,Romania,Genoa,italy,2324
Davide Faraoni,"€ 17,885","€ 930,000","€ 930,000",D,31,Italy,Hellas Verona,italy,2324
André Anderson,"€ 17,885","€ 930,000","€ 930,000",F,24,Italy,Lazio,italy,2324
Santiago Castro,"€ 17,885","€ 930,000","€ 930,000",F,19,Argentina,Bologna,italy,2324
Tommaso Augello,"€ 17,885","€ 930,000","€ 930,000",D,29,Italy,Cagliari,italy,2324
Andrea Carboni,"€ 17,885","€ 930,000","€ 930,000",D,22,Italy,Monza,italy,2324
Andrea Colpani,"€ 17,885","€ 930,000","€ 930,000",F,24,Italy,Monza,italy,2324
Paulo Azzi,"€ 17,885","€ 930,000","€ 930,000",D,29,Brazil,Cagliari,italy,2324
Simone Romagnoli,"€ 17,885","€ 930,000","€ 930,000",D,33,Italy,Frosinone,italy,2324
Gianluca Pegolo,"€ 17,885","€ 930,000","€ 930,000",K,42,Italy,Sassuolo,italy,2324
Charalampos Lykogiannis,"€ 17,885","€ 930,000","€ 930,000",D,30,Greece,Bologna,italy,2324
Nicolò Cambiaghi,"€ 17,885","€ 930,000","€ 930,000",F,23,Italy,Empoli,italy,2324
Matteo Ruggeri,"€ 17,885","€ 930,000","€ 930,000",M,21,Italy,Atalanta,italy,2324
Jeremy Toljan,"€ 17,308","€ 900,000","€ 900,000",D,29,Germany,Sassuolo,italy,2324
Martín Payero,"€ 17,308","€ 900,000","€ 900,000",M,25,Argentina,Udinese,italy,2324
Ardian Ismajli,"€ 17,308","€ 900,000","€ 900,000",D,27,Albania,Empoli,italy,2324
Kingsley Ehizibue,"€ 17,308","€ 900,000","€ 900,000",D,28,Netherlands,Udinese,italy,2324
Keinan Davis,"€ 17,308","€ 900,000","€ 900,000",F,25,England,Udinese,italy,2324
Milan Djuric,"€ 17,308","€ 900,000","€ 900,000",F,33,Bosnia-Herzegovina,Hellas Verona,italy,2324
Sam Beukema,"€ 17,308","€ 900,000","€ 900,000",D,25,Netherlands,Bologna,italy,2324
Milan Djuric,"€ 17,308","€ 900,000","€ 900,000",F,33,Bosnia-Herzegovina,Monza,italy,2324
Sandi Lovric,"€ 17,308","€ 900,000","€ 900,000",M,25,Slovenia,Udinese,italy,2324
Szymon Zurkowski,"€ 17,308","€ 900,000","€ 900,000",M,26,Poland,Empoli,italy,2324
Mërgim Vojvoda,"€ 17,308","€ 900,000","€ 900,000",M,29,Kosovo,Torino,italy,2324
Boris Radunović,"€ 16,731","€ 870,000","€ 870,000",K,27,Serbia,Cagliari,italy,2324
Stefano Turati,"€ 16,346","€ 850,000","€ 850,000",K,22,Italy,Frosinone,italy,2324
Martin Hongla,"€ 15,962","€ 830,000","€ 830,000",M,25,Cameroon,Hellas Verona,italy,2324
Nehuén Pérez,"€ 15,962","€ 830,000","€ 830,000",D,23,Argentina,Udinese,italy,2324
Giuseppe Pezzella,"€ 15,962","€ 830,000","€ 830,000",D,26,Italy,Empoli,italy,2324
Samuele Mulattieri,"€ 15,962","€ 830,000","€ 830,000",F,23,Italy,Sassuolo,italy,2324
Bartosz Bereszynski,"€ 15,962","€ 830,000","€ 830,000",D,31,Poland,Empoli,italy,2324
Benoît Costil,"€ 15,962","€ 830,000","€ 830,000",K,36,France,Salernitana,italy,2324
Samuele Birindelli,"€ 15,962","€ 830,000","€ 830,000",D,24,Italy,Monza,italy,2324
Abdou Harroui,"€ 14,808","€ 770,000","€ 770,000",M,26,Morocco,Frosinone,italy,2324
Kristian Thorstvedt,"€ 14,808","€ 770,000","€ 770,000",F,24,Norway,Sassuolo,italy,2324
Cyril Ngonge,"€ 14,808","€ 770,000","€ 770,000",F,23,Belgium,Hellas Verona,italy,2324
Ridgeciano Haps,"€ 14,808","€ 770,000","€ 770,000",D,30,Suriname,Genoa,italy,2324
Brandon Soppy,"€ 14,808","€ 770,000","€ 770,000",D,21,France,Torino,italy,2324
David Okereke,"€ 14,808","€ 770,000","€ 770,000",F,26,Nigeria,Torino,italy,2324
Isak Hien,"€ 14,808","€ 770,000","€ 770,000",D,24,Sweden,Hellas Verona,italy,2324
Viktor Kovalenko,"€ 14,808","€ 770,000","€ 770,000",F,27,Ukraine,Empoli,italy,2324
Maxime López,"€ 14,808","€ 770,000","€ 770,000",M,26,France,Fiorentina,italy,2324
Lewis Ferguson,"€ 14,808","€ 770,000","€ 770,000",F,24,Scotland,Bologna,italy,2324
Caleb Ekuban,"€ 14,808","€ 770,000","€ 770,000",F,29,Ghana,Genoa,italy,2324
Pontus Almqvist,"€ 14,808","€ 770,000","€ 770,000",F,24,Sweden,Lecce,italy,2324
Jaime Báez,"€ 14,615","€ 760,000","€ 760,000",F,28,Uruguay,Frosinone,italy,2324
Dean Huijsen,"€ 14,231","€ 740,000","€ 740,000",D,18,Netherlands,Roma,italy,2324
Demba Seck,"€ 14,231","€ 740,000","€ 740,000",F,22,Senegal,Frosinone,italy,2324
Alessandro Zanoli,"€ 14,231","€ 740,000","€ 740,000",D,23,Italy,Salernitana,italy,2324
Tijjani Noslin,"€ 14,231","€ 740,000","€ 740,000",F,24,Netherlands,Hellas Verona,italy,2324
Koni De Winter,"€ 14,231","€ 740,000","€ 740,000",D,21,Belgium,Genoa,italy,2324
Riccardo Calafiori,"€ 14,231","€ 740,000","€ 740,000",D,21,Italy,Bologna,italy,2324
Jérôme Boateng,"€ 14,231","€ 740,000","€ 740,000",D,35,Germany,Salernitana,italy,2324
Alessandro Zanoli,"€ 14,231","€ 740,000","€ 740,000",D,22,Italy,Napoli,italy,2324
Emanuel Vignato,"€ 14,231","€ 740,000","€ 740,000",F,23,Italy,Salernitana,italy,2324
Adam Obert,"€ 14,231","€ 740,000","€ 740,000",D,21,Slovakia,Cagliari,italy,2324
Demba Seck,"€ 14,231","€ 740,000","€ 740,000",F,22,Senegal,Torino,italy,2324
Giovanni Fabbian,"€ 14,231","€ 740,000","€ 740,000",M,21,Italy,Bologna,italy,2324
Alberto Dossena,"€ 14,231","€ 740,000","€ 740,000",D,25,Italy,Cagliari,italy,2324
Michael Folorunsho,"€ 14,231","€ 740,000","€ 740,000",M,25,Italy,Hellas Verona,italy,2324
Lorenzo Venuti,"€ 14,231","€ 740,000","€ 740,000",D,28,Italy,Lecce,italy,2324
Alessandro Deiola,"€ 14,231","€ 740,000","€ 740,000",M,28,Italy,Cagliari,italy,2324
Cristiano Lombardi,"€ 14,231","€ 740,000","€ 740,000",F,28,Italy,Lazio,italy,2324
Etrit Berisha,"€ 14,231","€ 740,000","€ 740,000",K,34,Albania,Empoli,italy,2324
Francesco Gelli,"€ 13,846","€ 720,000","€ 720,000",F,27,Italy,Frosinone,italy,2324
Soufiane Bidaoui,"€ 13,654","€ 710,000","€ 710,000",F,33,Morocco,Frosinone,italy,2324
Luca Garritano,"€ 12,885","€ 670,000","€ 670,000",F,29,Italy,Frosinone,italy,2324
Michel Ndary Adopo,"€ 12,500","€ 650,000","€ 650,000",M,23,France,Atalanta,italy,2324
Mihajlo Ilic,"€ 12,500","€ 650,000","€ 650,000",D,20,Serbia,Bologna,italy,2324
Daniel Silva,"€ 12,500","€ 650,000","€ 650,000",M,23,Portugal,Hellas Verona,italy,2324
Juan Cabal,"€ 12,500","€ 650,000","€ 650,000",D,23,Colombia,Hellas Verona,italy,2324
David Ankeye,"€ 12,500","€ 650,000","€ 650,000",F,21,Nigeria,Genoa,italy,2324
Tyronne Ebuehi,"€ 12,308","€ 640,000","€ 640,000",D,28,Nigeria,Empoli,italy,2324
Flavius Daniliuc,"€ 12,308","€ 640,000","€ 640,000",D,22,Austria,Salernitana,italy,2324
Josh Doig,"€ 12,308","€ 640,000","€ 640,000",D,21,Scotland,Hellas Verona,italy,2324
Maduka Okoye,"€ 12,308","€ 640,000","€ 640,000",K,24,Nigeria,Udinese,italy,2324
Samuel Iling-Junior,"€ 12,308","€ 640,000","€ 640,000",F,20,England,Juventus,italy,2324
Elia Caprile,"€ 12,308","€ 640,000","€ 640,000",K,22,Italy,Empoli,italy,2324
Mateusz Wieteska,"€ 12,308","€ 640,000","€ 640,000",D,26,Poland,Cagliari,italy,2324
M'Baye Niang,"€ 12,308","€ 640,000","€ 640,000",F,29,Senegal,Empoli,italy,2324
Alexis Blin,"€ 12,308","€ 640,000","€ 640,000",M,27,France,Lecce,italy,2324
Saba Sazonov,"€ 12,308","€ 640,000","€ 640,000",D,22,Georgia,Torino,italy,2324
Joan González,"€ 12,308","€ 640,000","€ 640,000",M,22,Spain,Lecce,italy,2324
Lameck Banda,"€ 12,308","€ 640,000","€ 640,000",F,23,Zambia,Lecce,italy,2324
Rémi Oudin,"€ 12,308","€ 640,000","€ 640,000",F,27,France,Lecce,italy,2324
Valentin Gendrey,"€ 12,308","€ 640,000","€ 640,000",D,23,France,Lecce,italy,2324
Michel Aebischer,"€ 12,308","€ 640,000","€ 640,000",M,27,Switzerland,Bologna,italy,2324
David Zima,"€ 12,308","€ 640,000","€ 640,000",D,22,Czech Republic,Torino,italy,2324
Oliver Christensen,"€ 12,308","€ 640,000","€ 640,000",K,24,Denmark,Fiorentina,italy,2324
Uros Racic,"€ 12,308","€ 640,000","€ 640,000",M,25,Serbia,Sassuolo,italy,2324
Reinier,"€ 11,538","€ 600,000","€ 600,000",F,22,Brazil,Frosinone,italy,2324
Mattia Viti,"€ 11,346","€ 590,000","€ 590,000",D,22,Italy,Sassuolo,italy,2324
Michele Cerofolini,"€ 11,346","€ 590,000","€ 590,000",K,25,Italy,Frosinone,italy,2324
Ylber Ramadani,"€ 11,154","€ 580,000","€ 580,000",M,27,Albania,Lecce,italy,2324
Oussama El Azzouzi,"€ 11,154","€ 580,000","€ 580,000",M,22,Morocco,Bologna,italy,2324
Dylan Bronn,"€ 11,154","€ 580,000","€ 580,000",D,28,Tunisia,Salernitana,italy,2324
Elio Capradossi,"€ 10,962","€ 570,000","€ 570,000",D,27,Italy,Cagliari,italy,2324
Matheus Henrique,"€ 10,962","€ 570,000","€ 570,000",M,26,Brazil,Sassuolo,italy,2324
Santiago Pierotti,"€ 10,769","€ 560,000","€ 560,000",F,22,Argentina,Lecce,italy,2324
Marco Pellegrino,"€ 10,769","€ 560,000","€ 560,000",D,21,Argentina,AC Milan,italy,2324
Nicola Zalewski,"€ 10,769","€ 560,000","€ 560,000",M,22,Poland,Roma,italy,2324
Lorenzo Pirola,"€ 10,769","€ 560,000","€ 560,000",D,21,Italy,Salernitana,italy,2324
Daniel Maldini,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Empoli,italy,2324
Kenan Yıldız,"€ 10,769","€ 560,000","€ 560,000",F,18,Turkey,Juventus,italy,2324
Marco Pellegrino,"€ 10,769","€ 560,000","€ 560,000",D,21,Argentina,Salernitana,italy,2324
Nikita Contini,"€ 10,769","€ 560,000","€ 560,000",K,27,Italy,Napoli,italy,2324
Roberto Piccoli,"€ 10,769","€ 560,000","€ 560,000",F,23,Italy,Lecce,italy,2324
Stefan Mitrovic,"€ 10,769","€ 560,000","€ 560,000",F,21,Serbia,Hellas Verona,italy,2324
Lorenzo Colombo,"€ 10,769","€ 560,000","€ 560,000",F,21,Italy,Monza,italy,2324
Tommaso Baldanzi,"€ 10,769","€ 560,000","€ 560,000",F,20,Italy,Empoli,italy,2324
Kastriot Dermaku,"€ 10,769","€ 560,000","€ 560,000",D,32,Albania,Lecce,italy,2324
Gabriele Zappa,"€ 10,769","€ 560,000","€ 560,000",D,24,Italy,Cagliari,italy,2324
Matías Soulé,"€ 10,769","€ 560,000","€ 560,000",F,20,Argentina,Frosinone,italy,2324
Farès Ghedjemis,"€ 10,769","€ 560,000","€ 560,000",F,21,France,Frosinone,italy,2324
Daniel Maldini,"€ 10,769","€ 560,000","€ 560,000",F,22,Italy,Monza,italy,2324
Carlo Pinsoglio,"€ 10,769","€ 560,000","€ 560,000",K,33,Italy,Juventus,italy,2324
Mirko Maric,"€ 10,192","€ 530,000","€ 530,000",F,28,Croatia,Monza,italy,2324
Ibrahim Sulemana,"€ 10,000","€ 520,000","€ 520,000",M,20,Ghana,Cagliari,italy,2324
Alan Matturro,"€ 9,808","€ 510,000","€ 510,000",D,19,Uruguay,Genoa,italy,2324
Lassana Coulibaly,"€ 9,808","€ 510,000","€ 510,000",M,27,Mali,Salernitana,italy,2324
Tomas Suslov,"€ 9,808","€ 510,000","€ 510,000",F,21,Slovakia,Hellas Verona,italy,2324
Lazar Samardžić,"€ 9,808","€ 510,000","€ 510,000",M,21,Serbia,Udinese,italy,2324
Jordan Zemura,"€ 9,808","€ 510,000","€ 510,000",D,24,Zimbabwe,Udinese,italy,2324
Georgios Kyriakopoulos,"€ 9,808","€ 510,000","€ 510,000",M,27,Greece,Monza,italy,2324
Sydney van Hooijdonk,"€ 9,808","€ 510,000","€ 510,000",F,23,Netherlands,Bologna,italy,2324
Mikael,"€ 9,808","€ 510,000","€ 510,000",F,24,Brazil,Salernitana,italy,2324
Erik Botheim,"€ 9,808","€ 510,000","€ 510,000",F,23,Norway,Salernitana,italy,2324
Lorenzo Montipò,"€ 9,615","€ 500,000","€ 500,000",K,27,Italy,Hellas Verona,italy,2324
Berkan Kutlu,"€ 9,615","€ 500,000","€ 500,000",M,25,Turkey,Genoa,italy,2324
Stefano Sabelli,"€ 9,615","€ 500,000","€ 500,000",D,31,Italy,Genoa,italy,2324
Vincenzo Fiorillo,"€ 9,615","€ 500,000","€ 500,000",K,34,Italy,Salernitana,italy,2324
Ruan,"€ 9,423","€ 490,000","€ 490,000",D,24,Brazil,Sassuolo,italy,2324
Tommaso Martinelli,"€ 8,846","€ 460,000","€ 460,000",K,18,Italy,Fiorentina,italy,2324
Marco Brescianini,"€ 8,846","€ 460,000","€ 460,000",M,24,Italy,Frosinone,italy,2324
Diego Coppola,"€ 8,846","€ 460,000","€ 460,000",D,20,Italy,Hellas Verona,italy,2324
Lorenzo Lucca,"€ 8,846","€ 460,000","€ 460,000",F,23,Italy,Udinese,italy,2324
Alessandro Berardi,"€ 8,846","€ 460,000","€ 460,000",K,33,Italy,Hellas Verona,italy,2324
Chaka Traorè,"€ 8,846","€ 460,000","€ 460,000",F,18,Cote d'Ivoire,AC Milan,italy,2324
Filippo Ranocchia,"€ 8,846","€ 460,000","€ 460,000",M,22,Italy,Empoli,italy,2324
Elayis Tavsan,"€ 8,846","€ 460,000","€ 460,000",F,22,Netherlands,Hellas Verona,italy,2324
Simone Perilli,"€ 8,846","€ 460,000","€ 460,000",K,29,Italy,Hellas Verona,italy,2324
Simone Pafundi,"€ 8,846","€ 460,000","€ 460,000",F,17,Italy,Udinese,italy,2324
Nicola Leali,"€ 8,846","€ 460,000","€ 460,000",K,30,Italy,Genoa,italy,2324
Gabriel Strefezza,"€ 8,846","€ 460,000","€ 460,000",F,26,Brazil,Lecce,italy,2324
Lapo Nava,"€ 8,846","€ 460,000","€ 460,000",K,20,Italy,AC Milan,italy,2324
Simone Bastoni,"€ 8,846","€ 460,000","€ 460,000",M,27,Italy,Empoli,italy,2324
Yayah Kallon,"€ 8,846","€ 460,000","€ 460,000",F,22,Sierra Leone,Hellas Verona,italy,2324
Stefano Gori,"€ 8,846","€ 460,000","€ 460,000",K,27,Italy,Monza,italy,2324
Daniel Samek,"€ 8,846","€ 460,000","€ 460,000",M,19,Czech Republic,Lecce,italy,2324
Pablo Galdames,"€ 8,654","€ 450,000","€ 450,000",M,27,Chile,Genoa,italy,2324
Jackson Tchatchoua,"€ 8,654","€ 450,000","€ 450,000",M,22,Cameroon,Hellas Verona,italy,2324
Gino Infantino,"€ 8,654","€ 450,000","€ 450,000",M,20,Argentina,Fiorentina,italy,2324
Nikola Krstovic,"€ 8,654","€ 450,000","€ 450,000",F,23,Montenegro,Lecce,italy,2324
Jovane Cabral,"€ 8,654","€ 450,000","€ 450,000",F,25,Cape Verde,Salernitana,italy,2324
Lucien Agoume,"€ 8,654","€ 450,000","€ 450,000",M,21,France,Inter Milan,italy,2324
Oier Zarraga,"€ 8,654","€ 450,000","€ 450,000",M,25,Spain,Udinese,italy,2324
Jordi Mboula,"€ 8,654","€ 450,000","€ 450,000",F,24,Spain,Hellas Verona,italy,2324
Matteo Prati,"€ 8,462","€ 440,000","€ 440,000",M,20,Italy,Cagliari,italy,2324
Kevin Zeroli,"€ 7,885","€ 410,000","€ 410,000",M,19,Italy,AC Milan,italy,2324
Triantafyllos Pasalidis,"€ 7,885","€ 410,000","€ 410,000",D,27,Greece,Salernitana,italy,2324
Hamza Rafia,"€ 7,885","€ 410,000","€ 410,000",M,24,Tunisia,Lecce,italy,2324
Mihai Popa,"€ 7,885","€ 410,000","€ 410,000",K,23,Romania,Torino,italy,2324
Giorgio Cittadini,"€ 7,500","€ 390,000","€ 390,000",D,21,Italy,Genoa,italy,2324
