,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Carlos Andrés Gómez,"€ 17,308","€ 900,000","€ 900,000",F,22,Colombia,Rennes,france,2425
Mohamed Bayo,"€ 17,308","€ 900,000","€ 900,000",F,26,Guinea,Lille,france,2425
Jean-Eudes Aholou,"€ 17,308","€ 900,000","€ 900,000",M,30,Cote d'Ivoire,Angers,france,2425
Andy Diouf,"€ 17,308","€ 900,000","€ 900,000",M,21,France,Lens,france,2425
Jonathan Rowe,"€ 17,308","€ 900,000","€ 900,000",F,21,England,Marseille,france,2425
Gabriel Moscardo,"€ 17,308","€ 900,000","€ 900,000",M,19,Brazil,Reims,france,2425
Mohamed-Ali Cho,"€ 17,308","€ 900,000","€ 900,000",F,21,France,Nice,france,2425
Sorba Thomas,"€ 17,308","€ 900,000","€ 900,000",F,26,Wales,Nantes,france,2425
Sergio Akieme,"€ 17,308","€ 900,000","€ 900,000",D,27,Spain,Reims,france,2425
Zuriko Davitashvili,"€ 17,308","€ 900,000","€ 900,000",F,23,Georgia,St-Etienne,france,2425
Mathew Ryan,"€ 17,308","€ 900,000","€ 900,000",K,32,Australia,Lens,france,2425
Guéla Doué,"€ 17,308","€ 900,000","€ 900,000",D,22,Cote d'Ivoire,Strasbourg,france,2425
Evann Guessand,"€ 17,308","€ 900,000","€ 900,000",F,23,Cote d'Ivoire,Nice,france,2425
Teddy Teuma,"€ 16,346","€ 850,000","€ 850,000",M,31,Malta,Reims,france,2425
Meschack Elia,"€ 16,154","€ 840,000","€ 840,000",F,27,Democratic Republic of the Congo,Nantes,france,2425
Ado Onaiwu,"€ 16,154","€ 840,000","€ 840,000",F,29,Japan,Auxerre,france,2425
Anthony Briançon,"€ 16,154","€ 840,000","€ 840,000",D,30,France,St-Etienne,france,2425
Karl-Johan Johnsson,"€ 15,769","€ 820,000","€ 820,000",K,35,Sweden,Strasbourg,france,2425
Emmanuel Biumla,"€ 15,769","€ 820,000","€ 820,000",D,20,France,Angers,france,2425
Charlie Cresswell,"€ 15,769","€ 820,000","€ 820,000",D,22,England,Toulouse,france,2425
Ngal'ayel Mukau,"€ 15,769","€ 820,000","€ 820,000",M,20,Democratic Republic of the Congo,Lille,france,2425
Guillaume Restes,"€ 15,769","€ 820,000","€ 820,000",K,19,France,Toulouse,france,2425
Arouna Sangante,"€ 15,769","€ 820,000","€ 820,000",D,22,Senegal,Le Havre,france,2425
Étienne Youté Kinkoué,"€ 15,769","€ 820,000","€ 820,000",D,23,France,Le Havre,france,2425
Mory Gbane,"€ 15,769","€ 820,000","€ 820,000",M,24,Cote d'Ivoire,Reims,france,2425
Abdoulaye Bamba,"€ 15,769","€ 820,000","€ 820,000",D,35,Cote d'Ivoire,Angers,france,2425
Gauthier Gallon,"€ 15,769","€ 820,000","€ 820,000",K,31,France,Rennes,france,2425
Mamadou Sarr,"€ 15,769","€ 820,000","€ 820,000",D,19,France,Strasbourg,france,2425
Jonas Martin,"€ 15,385","€ 800,000","€ 800,000",M,34,France,Brest,france,2425
Florian Tardieu,"€ 15,000","€ 780,000","€ 780,000",M,32,France,St-Etienne,france,2425
Joseph Lopy,"€ 15,000","€ 780,000","€ 780,000",M,32,Senegal,Angers,france,2425
Florian Ayé,"€ 15,000","€ 780,000","€ 780,000",F,28,France,Auxerre,france,2425
Akim Zedadka,"€ 15,000","€ 780,000","€ 780,000",D,29,Algeria,Lille,france,2425
Benjamin Bouchouari,"€ 14,423","€ 750,000","€ 750,000",M,23,Morocco,St-Etienne,france,2425
Arnaud Nordin,"€ 14,423","€ 750,000","€ 750,000",F,26,France,Montpellier,france,2425
Paul Akouokou,"€ 14,423","€ 750,000","€ 750,000",M,27,Cote d'Ivoire,Lyon,france,2425
Bilal Nadir,"€ 14,038","€ 730,000","€ 730,000",M,21,Morocco,Marseille,france,2425
Yassine Kechta,"€ 14,038","€ 730,000","€ 730,000",M,22,Morocco,Le Havre,france,2425
Julien Le Cardinal,"€ 14,038","€ 730,000","€ 730,000",D,27,France,Brest,france,2425
Yann Gboho,"€ 14,038","€ 730,000","€ 730,000",F,24,France,Toulouse,france,2425
Saïdou Sow,"€ 14,038","€ 730,000","€ 730,000",D,22,Guinea,Strasbourg,france,2425
Thibault De Smet,"€ 13,846","€ 720,000","€ 720,000",D,26,Belgium,Reims,france,2425
Aïmen Moueffek,"€ 13,846","€ 720,000","€ 720,000",M,23,Morocco,St-Etienne,france,2425
Jimmy Cabot,"€ 13,846","€ 720,000","€ 720,000",M,30,France,Lens,france,2425
Rayan Raveloson,"€ 13,846","€ 720,000","€ 720,000",M,27,Madagascar,Auxerre,france,2425
Caleb Wiley,"€ 13,846","€ 720,000","€ 720,000",D,19,United States,Strasbourg,france,2425
Dylan Batubinsika,"€ 13,846","€ 720,000","€ 720,000",D,28,Democratic Republic of the Congo,St-Etienne,france,2425
Mickaël Nade,"€ 13,846","€ 720,000","€ 720,000",D,25,France,St-Etienne,france,2425
Pedro Chirivella,"€ 13,846","€ 720,000","€ 720,000",M,27,Spain,Nantes,france,2425
Paul Joly,"€ 13,846","€ 720,000","€ 720,000",D,24,France,Auxerre,france,2425
Hervé Koffi,"€ 13,846","€ 720,000","€ 720,000",K,28,Burkina Faso,Lens,france,2425
Johann Lepenant,"€ 13,846","€ 720,000","€ 720,000",M,22,France,Nantes,france,2425
Senny Mayulu,"€ 13,846","€ 720,000","€ 720,000",M,18,France,PSG,france,2425
Marcus Coco,"€ 13,846","€ 720,000","€ 720,000",D,28,Guadeloupe,Nantes,france,2425
Marshall Munetsi,"€ 13,846","€ 720,000","€ 720,000",M,28,Zimbabwe,Reims,france,2425
Gabriel Osho,"€ 13,846","€ 720,000","€ 720,000",D,26,Nigeria,Auxerre,france,2425
Augustine Boakye,"€ 13,846","€ 720,000","€ 720,000",F,24,Ghana,St-Etienne,france,2425
Derek Cornelius,"€ 13,846","€ 720,000","€ 720,000",D,27,Canada,Marseille,france,2425
Óscar Perea,"€ 13,846","€ 720,000","€ 720,000",F,19,Colombia,Strasbourg,france,2425
Lucas Stassin,"€ 13,846","€ 720,000","€ 720,000",F,20,Belgium,St-Etienne,france,2425
David Costa,"€ 13,846","€ 720,000","€ 720,000",F,23,Portugal,Lens,france,2425
Angel Gomes,"€ 13,654","€ 710,000","€ 710,000",F,24,England,Lille,france,2425
Jubal,"€ 13,462","€ 700,000","€ 700,000",D,31,Brazil,Auxerre,france,2425
Yoann Salmier,"€ 13,462","€ 700,000","€ 700,000",D,31,French Guiana,Le Havre,france,2425
Reda Khadra,"€ 13,462","€ 700,000","€ 700,000",F,23,Germany,Reims,france,2425
Dilane Bakwa,"€ 13,462","€ 700,000","€ 700,000",F,22,France,Strasbourg,france,2425
Soungoutou Magassa,"€ 13,269","€ 690,000","€ 690,000",M,21,France,Monaco,france,2425
Kassoum Ouattara,"€ 13,269","€ 690,000","€ 690,000",D,20,France,Monaco,france,2425
Junior Mwanga,"€ 13,077","€ 680,000","€ 680,000",M,21,France,Le Havre,france,2425
Junior Mwanga,"€ 13,077","€ 680,000","€ 680,000",M,21,France,Strasbourg,france,2425
Colin Dagba,"€ 12,692","€ 660,000","€ 660,000",D,25,France,PSG,france,2425
Dennis Appiah,"€ 12,692","€ 660,000","€ 660,000",D,32,France,St-Etienne,france,2425
Saïdou Sow,"€ 12,500","€ 650,000","€ 650,000",D,22,Guinea,Nantes,france,2425
Kamory Doumbia,"€ 12,308","€ 640,000","€ 640,000",F,21,Mali,Brest,france,2425
Igor Miladinovic,"€ 12,308","€ 640,000","€ 640,000",F,21,Serbia,St-Etienne,france,2425
Warmed Omari,"€ 12,308","€ 640,000","€ 640,000",D,24,Comoros,Lyon,france,2425
Kiki Kouyaté,"€ 12,308","€ 640,000","€ 640,000",D,27,Mali,Montpellier,france,2425
Yassin Belkhdim,"€ 12,308","€ 640,000","€ 640,000",M,23,Morocco,Angers,france,2425
Assane Dioussé,"€ 12,308","€ 640,000","€ 640,000",M,27,Senegal,Auxerre,france,2425
Clément Akpa,"€ 12,308","€ 640,000","€ 640,000",D,23,Cote d'Ivoire,Auxerre,france,2425
Martín Satriano,"€ 12,308","€ 640,000","€ 640,000",F,23,Uruguay,Lens,france,2425
Jhoanner Chávez,"€ 12,308","€ 640,000","€ 640,000",D,22,Ecuador,Lens,france,2425
Alaa Bellaarouch,"€ 12,308","€ 640,000","€ 640,000",K,23,Morocco,Strasbourg,france,2425
Jordan James,"€ 12,308","€ 640,000","€ 640,000",M,20,Wales,Rennes,france,2425
Jérémy Jacquet,"€ 12,308","€ 640,000","€ 640,000",D,19,France,Rennes,france,2425
Tom Louchet,"€ 12,308","€ 640,000","€ 640,000",M,21,France,Nice,france,2425
Cédric Hountondji,"€ 12,115","€ 630,000","€ 630,000",D,31,Benin,Angers,france,2425
Jean-Kévin Duverne,"€ 11,923","€ 620,000","€ 620,000",D,27,Haiti,Nantes,france,2425
Matthieu Dreyer,"€ 11,538","€ 600,000","€ 600,000",K,35,France,Strasbourg,france,2425
Ibrahima Niane,"€ 11,538","€ 600,000","€ 600,000",F,25,Senegal,Angers,france,2425
Yehvann Diouf,"€ 11,538","€ 600,000","€ 600,000",K,25,France,Reims,france,2425
Eliesse Ben Seghir,"€ 11,538","€ 600,000","€ 600,000",F,19,Morocco,Monaco,france,2425
Akor Adams,"€ 11,538","€ 600,000","€ 600,000",F,24,Nigeria,Montpellier,france,2425
Ibrahima Wadji,"€ 11,538","€ 600,000","€ 600,000",F,29,Senegal,St-Etienne,france,2425
Gabriel Suazo,"€ 11,538","€ 600,000","€ 600,000",D,27,Chile,Toulouse,france,2425
Edan Diop,"€ 10,962","€ 570,000","€ 570,000",M,20,France,Monaco,france,2425
Irvin Cardona,"€ 10,769","€ 560,000","€ 560,000",F,27,France,St-Etienne,france,2425
Bradley Locko,"€ 10,577","€ 550,000","€ 550,000",D,22,France,Brest,france,2425
Henrik Meister,"€ 10,577","€ 550,000","€ 550,000",F,20,Denmark,Rennes,france,2425
Antoine Mendy,"€ 10,577","€ 550,000","€ 550,000",D,20,France,Nice,france,2425
François Mughe,"€ 10,577","€ 550,000","€ 550,000",F,20,Cameroon,Marseille,france,2425
Louis Leroux,"€ 10,577","€ 550,000","€ 550,000",F,19,France,Nantes,france,2425
Himad Abdelli,"€ 10,577","€ 550,000","€ 550,000",F,25,Algeria,Angers,france,2425
Becir Omeragic,"€ 10,577","€ 550,000","€ 550,000",D,23,Switzerland,Montpellier,france,2425
Patrik Carlgren,"€ 10,385","€ 540,000","€ 540,000",K,33,Sweden,Nantes,france,2425
Maxime Bernauer,"€ 10,385","€ 540,000","€ 540,000",D,26,France,St-Etienne,france,2425
Ethan Mbappé,"€ 10,385","€ 540,000","€ 540,000",M,18,France,Lille,france,2425
Yoram Zague,"€ 10,385","€ 540,000","€ 540,000",D,18,France,PSG,france,2425
Pierrick Capelle,"€ 10,385","€ 540,000","€ 540,000",M,38,France,Angers,france,2425
Christopher Operi,"€ 10,385","€ 540,000","€ 540,000",D,27,Cote d'Ivoire,Le Havre,france,2425
Goduine Koyalipou,"€ 10,385","€ 540,000","€ 540,000",F,24,Central African Republic,Lens,france,2425
Yvann Maçon,"€ 10,385","€ 540,000","€ 540,000",D,26,France,St-Etienne,france,2425
Thomas Delaine,"€ 10,000","€ 520,000","€ 520,000",D,32,France,Strasbourg,france,2425
Thomas Monconduit,"€ 9,808","€ 510,000","€ 510,000",M,33,France,St-Etienne,france,2425
Samuel Grandsir,"€ 9,808","€ 510,000","€ 510,000",F,28,France,Le Havre,france,2425
Mathias Pereira Lage,"€ 9,808","€ 510,000","€ 510,000",F,28,France,Brest,france,2425
Karol Fila,"€ 9,615","€ 500,000","€ 500,000",D,26,Poland,Strasbourg,france,2425
Oumar Diakité,"€ 9,615","€ 500,000","€ 500,000",F,21,Cote d'Ivoire,Reims,france,2425
Modibo Sagnan,"€ 9,615","€ 500,000","€ 500,000",D,25,Mali,Montpellier,france,2425
Saël Kumbedi,"€ 9,231","€ 480,000","€ 480,000",D,19,France,Lyon,france,2425
Gaëtan Perrin,"€ 9,231","€ 480,000","€ 480,000",F,28,France,Auxerre,france,2425
Aurélio Buta,"€ 9,231","€ 480,000","€ 480,000",D,27,Portugal,Reims,france,2425
Gautier Larsonneur,"€ 9,038","€ 470,000","€ 470,000",K,27,France,St-Etienne,france,2425
Timothée Pembélé,"€ 8,846","€ 460,000","€ 460,000",D,22,France,Le Havre,france,2425
Valentin Atangana,"€ 8,846","€ 460,000","€ 460,000",M,19,France,Reims,france,2425
Yaya Fofana,"€ 8,846","€ 460,000","€ 460,000",M,20,Cote d'Ivoire,Reims,france,2425
Rassoul Ndiaye,"€ 8,654","€ 450,000","€ 450,000",M,23,Senegal,Le Havre,france,2425
Issa Soumaré,"€ 8,654","€ 450,000","€ 450,000",F,24,Senegal,Le Havre,france,2425
Yanis Zouaoui,"€ 8,654","€ 450,000","€ 450,000",D,26,France,Le Havre,france,2425
Kazeem Olaigbe,"€ 8,654","€ 450,000","€ 450,000",F,22,Belgium,Rennes,france,2425
Nathan Zézé,"€ 8,654","€ 450,000","€ 450,000",D,19,France,Nantes,france,2425
Nidal Celik,"€ 8,654","€ 450,000","€ 450,000",D,18,Bosnia-Herzegovina,Lens,france,2425
Pierre Cornud,"€ 8,654","€ 450,000","€ 450,000",D,28,France,St-Etienne,france,2425
Rémy Labeau Lascary,"€ 8,654","€ 450,000","€ 450,000",F,21,Guadeloupe,Lens,france,2425
Herba Guirassy,"€ 8,654","€ 450,000","€ 450,000",F,18,Guinea,Nantes,france,2425
Lamine Fomba,"€ 8,654","€ 450,000","€ 450,000",M,27,France,St-Etienne,france,2425
Mousa Al-Tamari,"€ 8,654","€ 450,000","€ 450,000",F,27,Jordan,Montpellier,france,2425
Théo Pellenard,"€ 8,462","€ 440,000","€ 440,000",D,30,France,Auxerre,france,2425
Ibrahim Sissoko,"€ 8,077","€ 420,000","€ 420,000",F,29,Mali,St-Etienne,france,2425
Estéban Lepaul,"€ 8,077","€ 420,000","€ 420,000",F,24,France,Angers,france,2425
Léo Pétrot,"€ 8,077","€ 420,000","€ 420,000",D,27,France,St-Etienne,france,2425
Farid El Melali,"€ 8,077","€ 420,000","€ 420,000",F,27,Algeria,Angers,france,2425
Amine Salama,"€ 7,885","€ 410,000","€ 410,000",F,24,France,Reims,france,2425
Gabriel Gudmundsson,"€ 7,692","€ 400,000","€ 400,000",D,25,Sweden,Lille,france,2425
Mahamadou Diawara,"€ 7,692","€ 400,000","€ 400,000",M,19,France,Le Havre,france,2425
Loïc Nego,"€ 7,692","€ 400,000","€ 400,000",D,34,Hungary,Le Havre,france,2425
Issiaga Sylla,"€ 7,692","€ 400,000","€ 400,000",D,31,Guinea,Montpellier,france,2425
Mahamadou Diawara,"€ 7,692","€ 400,000","€ 400,000",M,19,France,Lyon,france,2425
Eliot Matazo,"€ 7,692","€ 400,000","€ 400,000",M,22,Belgium,Monaco,france,2425
Ismaël Doukouré,"€ 7,692","€ 400,000","€ 400,000",D,21,France,Strasbourg,france,2425
Abdoulaye Ndiaye,"€ 7,500","€ 390,000","€ 390,000",D,22,Senegal,Brest,france,2425
Pablo Rosario,"€ 7,500","€ 390,000","€ 390,000",M,28,Netherlands,Nice,france,2425
Justin Bengui,"€ 6,923","€ 360,000","€ 360,000",K,19,France,Lyon,france,2425
Milos Lukovic,"€ 6,923","€ 360,000","€ 360,000",F,18,Serbia,Strasbourg,france,2425
Brice Maubleu,"€ 6,923","€ 360,000","€ 360,000",K,35,France,St-Etienne,france,2425
Ilyes Housni,"€ 6,923","€ 360,000","€ 360,000",F,19,Morocco,Le Havre,france,2425
Marc-Aurèle Caillard,"€ 6,923","€ 360,000","€ 360,000",K,30,France,Lille,france,2425
Théo Sainte-Luce,"€ 6,923","€ 360,000","€ 360,000",D,26,France,Montpellier,france,2425
Djaoui Cissé,"€ 6,923","€ 360,000","€ 360,000",M,21,France,Rennes,france,2425
Ousmane Camara,"€ 6,923","€ 360,000","€ 360,000",D,21,France,Angers,france,2425
Jacques Ekomié,"€ 6,923","€ 360,000","€ 360,000",D,21,Gabon,Angers,france,2425
Vincent Sierro,"€ 6,923","€ 360,000","€ 360,000",M,29,Switzerland,Toulouse,france,2425
Saad Agouzoul,"€ 6,923","€ 360,000","€ 360,000",D,27,Morocco,Auxerre,france,2425
Marcin Bulka,"€ 6,923","€ 360,000","€ 360,000",K,25,Poland,Nice,france,2425
Lasso Coulibaly,"€ 6,923","€ 360,000","€ 360,000",F,22,Cote d'Ivoire,Auxerre,france,2425
Rafael Fernandes,"€ 6,731","€ 350,000","€ 350,000",D,22,Portugal,Lille,france,2425
Ludovic Butelle,"€ 6,731","€ 350,000","€ 350,000",K,41,France,Reims,france,2425
Mathieu Cafaro,"€ 6,731","€ 350,000","€ 350,000",F,27,France,St-Etienne,france,2425
Mathieu Gorgelin,"€ 6,731","€ 350,000","€ 350,000",K,34,France,Le Havre,france,2425
Theo Bair,"€ 6,346","€ 330,000","€ 330,000",F,25,Canada,Auxerre,france,2425
Álex Domínguez,"€ 6,346","€ 330,000","€ 330,000",K,26,Spain,Toulouse,france,2425
Grégoire Coudert,"€ 6,154","€ 320,000","€ 320,000",K,25,France,Brest,france,2425
Oualid El Hajjam,"€ 6,154","€ 320,000","€ 320,000",D,33,Morocco,Le Havre,france,2425
Tanguy Coulibaly,"€ 6,154","€ 320,000","€ 320,000",F,23,France,Montpellier,france,2425
Alexandre Olliero,"€ 6,154","€ 320,000","€ 320,000",K,28,France,Reims,france,2425
Malcolm Jeng,"€ 6,154","€ 320,000","€ 320,000",D,19,Sweden,Reims,france,2425
Pape Diong,"€ 6,154","€ 320,000","€ 320,000",M,18,Senegal,Strasbourg,france,2425
Robin Risser,"€ 5,769","€ 300,000","€ 300,000",K,19,France,Strasbourg,france,2425
Josué Casimir,"€ 5,769","€ 300,000","€ 300,000",F,23,Guadeloupe,Le Havre,france,2425
Zakaria Aboukhlal,"€ 5,769","€ 300,000","€ 300,000",F,24,Morocco,Toulouse,france,2425
Kjetil Haug,"€ 5,769","€ 300,000","€ 300,000",K,26,Norway,Toulouse,france,2425
Arthur Desmas,"€ 5,769","€ 300,000","€ 300,000",K,30,France,Le Havre,france,2425
Bamo Meïté,"€ 5,769","€ 300,000","€ 300,000",D,23,Cote d'Ivoire,Montpellier,france,2425
Ayman Kari,"€ 5,769","€ 300,000","€ 300,000",M,19,France,PSG,france,2425
Khalil Fayad,"€ 5,769","€ 300,000","€ 300,000",M,20,Morocco,Montpellier,france,2425
Bamo Meïté,"€ 5,769","€ 300,000","€ 300,000",D,22,Cote d'Ivoire,Marseille,france,2425
Emran Soglo,"€ 5,769","€ 300,000","€ 300,000",M,19,England,Marseille,france,2425
Mahdi Camara,"€ 5,769","€ 300,000","€ 300,000",M,26,France,Brest,france,2425
Juma Bah,"€ 5,385","€ 280,000","€ 280,000",D,18,Sierra Leone,Lens,france,2425
Ayanda Sishuba,"€ 5,385","€ 280,000","€ 280,000",F,20,Belgium,Rennes,france,2425
Hiroki Sekine,"€ 5,385","€ 280,000","€ 280,000",D,22,Japan,Reims,france,2425
Oussama Targhalline,"€ 5,192","€ 270,000","€ 270,000",M,22,Morocco,Le Havre,france,2425
Sidiki Chérif,"€ 5,192","€ 270,000","€ 270,000",F,18,France,Angers,france,2425
Moïse Sahi Dion,"€ 5,192","€ 270,000","€ 270,000",F,23,Cote d'Ivoire,Strasbourg,france,2425
Théo De Percin,"€ 5,192","€ 270,000","€ 270,000",K,24,France,Auxerre,france,2425
Hamzat Ojediran,"€ 5,192","€ 270,000","€ 270,000",M,21,Nigeria,Lens,france,2425
Abdoul Ouattara,"€ 5,192","€ 270,000","€ 270,000",F,19,Cote d'Ivoire,Strasbourg,france,2425
Emmanuel Sabbi,"€ 5,000","€ 260,000","€ 260,000",F,27,United States,Le Havre,france,2425
Fredrik Oppegård,"€ 5,000","€ 260,000","€ 260,000",D,22,Norway,Auxerre,france,2425
Vito Mannone,"€ 4,808","€ 250,000","€ 250,000",K,36,Italy,Lille,france,2425
Boubacar Fall,"€ 4,808","€ 250,000","€ 250,000",K,24,Senegal,St-Etienne,france,2425
Eros Maddy,"€ 4,615","€ 240,000","€ 240,000",F,24,Netherlands,Auxerre,france,2425
Yahia Fofana,"€ 4,615","€ 240,000","€ 240,000",K,24,Cote d'Ivoire,Angers,france,2425
Christopher Wooh,"€ 4,615","€ 240,000","€ 240,000",D,23,Cameroon,Rennes,france,2425
Louis Mouton,"€ 4,615","€ 240,000","€ 240,000",M,22,France,St-Etienne,france,2425
Denis Petric,"€ 4,615","€ 240,000","€ 240,000",K,36,Slovenia,Lens,france,2425
Gabriel Barès,"€ 4,615","€ 240,000","€ 240,000",M,24,Switzerland,Montpellier,france,2425
Shavy Babicka,"€ 4,615","€ 240,000","€ 240,000",F,24,Gabon,Toulouse,france,2425
Warren Kamanzi,"€ 4,615","€ 240,000","€ 240,000",D,24,Norway,Toulouse,france,2425
Ben Old,"€ 4,615","€ 240,000","€ 240,000",F,22,New Zealand,St-Etienne,france,2425
Doğan Alemdar,"€ 4,231","€ 220,000","€ 220,000",K,22,Turkey,Rennes,france,2425
Melvin Zinga,"€ 4,231","€ 220,000","€ 220,000",K,22,Congo,Angers,france,2425
Elysée Logbo,"€ 4,231","€ 220,000","€ 220,000",F,20,France,Le Havre,france,2425
Jeremy Agbonifo,"€ 4,231","€ 220,000","€ 220,000",F,19,Sweden,Lens,france,2425
Justin Kalumba,"€ 4,231","€ 220,000","€ 220,000",F,20,France,Angers,france,2425
Yann Kitala,"€ 4,038","€ 210,000","€ 210,000",F,26,Democratic Republic of the Congo,Le Havre,france,2425
Pierre Ekwah,"€ 3,846","€ 200,000","€ 200,000",M,23,France,St-Etienne,france,2425
Lucas Mincarelli,"€ 3,462","€ 180,000","€ 180,000",D,21,France,Montpellier,france,2425
Rareș Ilie,"€ 3,462","€ 180,000","€ 180,000",F,21,Romania,Nice,france,2425
Denis Genreau,"€ 3,462","€ 180,000","€ 180,000",F,25,Australia,Toulouse,france,2425
Jérémy Sebas,"€ 3,462","€ 180,000","€ 180,000",F,21,Martinique,Strasbourg,france,2425
Halid Sabanovic,"€ 3,462","€ 180,000","€ 180,000",D,25,Bosnia-Herzegovina,Angers,france,2425
Antoine Joujou,"€ 3,269","€ 170,000","€ 170,000",F,21,France,Le Havre,france,2425
Yann Lienard,"€ 3,269","€ 170,000","€ 170,000",K,21,France,Monaco,france,2425
Ümit Akdağ,"€ 3,077","€ 160,000","€ 160,000",D,21,Romania,Toulouse,france,2425
Justin Bourgault,"€ 3,077","€ 160,000","€ 160,000",D,19,France,Brest,france,2425
Belmin Dizdarevic,"€ 3,077","€ 160,000","€ 160,000",K,23,Bosnia-Herzegovina,Montpellier,france,2425
Jelle Van Neck,"€ 3,077","€ 160,000","€ 160,000",K,20,Belgium,Marseille,france,2425
Amidou Doumbouya,"€ 3,077","€ 160,000","€ 160,000",D,17,France,Nice,france,2425
Irvyn Lomami,"€ 2,885","€ 150,000","€ 150,000",D,20,France,Lyon,france,2425
Neil El Aynaoui,"€ 2,885","€ 150,000","€ 150,000",M,23,Morocco,Lens,france,2425
Geoffrey Lembet,"€ 2,885","€ 150,000","€ 150,000",K,36,Central African Republic,Rennes,france,2425
Zinédine Ould Khaled,"€ 2,885","€ 150,000","€ 150,000",M,25,France,Angers,france,2425
Lilian Raolisoa,"€ 2,885","€ 150,000","€ 150,000",D,24,France,Angers,france,2425
Keyliane Abdallah,"€ 2,692","€ 140,000","€ 140,000",F,18,France,Marseille,france,2425
Marvin Senaya,"€ 2,692","€ 140,000","€ 140,000",D,23,France,Strasbourg,france,2425
Falaye Sacko,"€ 2,692","€ 140,000","€ 140,000",D,29,Mali,Montpellier,france,2425
Justin Lacombe,"€ 2,692","€ 140,000","€ 140,000",K,21,France,Toulouse,france,2425
Kévin Danois,"€ 2,692","€ 140,000","€ 140,000",M,20,France,Auxerre,france,2425
Abdukodir Khusanov,"€ 2,692","€ 140,000","€ 140,000",D,20,Uzbekistan,Lens,france,2425
Hugo Barbet,"€ 2,692","€ 140,000","€ 140,000",K,23,France,Nantes,france,2425
Mamadou Diakhon,"€ 2,692","€ 140,000","€ 140,000",F,19,France,Reims,france,2425
Nicolas Mercier,"€ 2,692","€ 140,000","€ 140,000",F,21,France,Auxerre,france,2425
Raphaël Adiceam,"€ 2,692","€ 140,000","€ 140,000",K,34,France,Auxerre,france,2425
Amadou Koné,"€ 2,692","€ 140,000","€ 140,000",M,19,Cote d'Ivoire,Reims,france,2425
John Patrick,"€ 2,692","€ 140,000","€ 140,000",M,21,Ireland,Reims,france,2425
Darryl Bakola,"€ 2,692","€ 140,000","€ 140,000",F,17,France,Marseille,france,2425
Enzo Sternal,"€ 2,692","€ 140,000","€ 140,000",F,17,France,Marseille,france,2425
Billal Brahimi,"€ 2,692","€ 140,000","€ 140,000",F,24,Algeria,Nice,france,2425
Gaël Lafont,"€ 2,692","€ 140,000","€ 140,000",M,18,France,Marseille,france,2425
Alan Do Marcolino,"€ 2,308","€ 120,000","€ 120,000",F,22,Gabon,Rennes,france,2425
Adama Bojang,"€ 2,308","€ 120,000","€ 120,000",F,20,The Gambia,Reims,france,2425
Abdoul Koné,"€ 2,308","€ 120,000","€ 120,000",D,19,France,Reims,france,2425
Ibrahim Mbaye,"€ 2,308","€ 120,000","€ 120,000",F,17,France,PSG,france,2425
Victor Orakpo,"€ 2,308","€ 120,000","€ 120,000",F,19,Nigeria,Nice,france,2425
Teddy Boulhendi,"€ 2,308","€ 120,000","€ 120,000",K,23,Algeria,Nice,france,2425
Badredine Bouanani,"€ 2,308","€ 120,000","€ 120,000",F,20,Algeria,Nice,france,2425
Dehmaine Tabibou,"€ 2,308","€ 120,000","€ 120,000",M,19,France,Nantes,france,2425
Rabby Nzingoula,"€ 2,308","€ 120,000","€ 120,000",M,19,France,Montpellier,france,2425
Othmane Maamma,"€ 2,308","€ 120,000","€ 120,000",F,19,Morocco,Montpellier,france,2425
Nicolas Pays,"€ 2,308","€ 120,000","€ 120,000",F,21,France,Montpellier,france,2425
Mahamadou Nagida,"€ 2,308","€ 120,000","€ 120,000",D,19,Cameroon,Rennes,france,2425
Joris Chotard,"€ 2,308","€ 120,000","€ 120,000",M,23,France,Montpellier,france,2425
Glenn Ngosso,"€ 2,308","€ 120,000","€ 120,000",F,21,Cameroon,Montpellier,france,2425
Wilson Samaké,"€ 2,308","€ 120,000","€ 120,000",F,20,Mali,Rennes,france,2425
Enzo Tchato,"€ 2,308","€ 120,000","€ 120,000",D,22,Cameroon,Montpellier,france,2425
Dimitry Bertaud,"€ 2,308","€ 120,000","€ 120,000",K,26,Democratic Republic of the Congo,Montpellier,france,2425
Florent Da Silva,"€ 2,308","€ 120,000","€ 120,000",M,21,France,Lyon,france,2425
Lisandru Olmeta,"€ 2,308","€ 120,000","€ 120,000",K,19,France,Lille,france,2425
Mathis Amougou,"€ 2,308","€ 120,000","€ 120,000",M,18,France,St-Etienne,france,2425
Tom Pouilly,"€ 2,308","€ 120,000","€ 120,000",M,21,France,Lens,france,2425
Steve Ngoura,"€ 2,308","€ 120,000","€ 120,000",F,19,France,Le Havre,france,2425
Aloïs Confais,"€ 2,308","€ 120,000","€ 120,000",M,28,France,Le Havre,france,2425
Axel Camblan,"€ 2,308","€ 120,000","€ 120,000",M,21,France,Brest,france,2425
Mohamed Bechikh,"€ 2,308","€ 120,000","€ 120,000",F,19,France,Strasbourg,france,2425
Nolan Ferro,"€ 2,308","€ 120,000","€ 120,000",M,18,France,Strasbourg,france,2425
Samuel Amo-Ameyaw,"€ 2,308","€ 120,000","€ 120,000",F,18,England,Strasbourg,france,2425
