player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Andrew Omobamidele,983066,RC Strasbourg,1659,france,2526,1176,22,11,6.87,1,0,1,0.5,0.09,7,0,0.0,24,10,76.92,193,829,1022,96.6,23,76.67,7,0,0,0,53,0,1,0,3,59,22,0,0,1,20260428,0,19,0,0,10,0,33.33,21,15,13,2,1,0,,16,57.14,0,0,0,36,14,0,1,0,7.0,0,0,0,0,0.0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1176.0,0.0,0,3,0,1,2,0,0.0,0,7,4,57.14,0,10,1,0,39,67.24,13,216,842,1058,151.1,3,0,1185,9,4,0,24423.0,1270000.0,D,23.0,Ireland
Romain Perraud,827519,Lille,1643,france,2526,2045,27,24,6.87,3,3,6,2.13,3.35,19,28,24.78,299,17,31.48,543,341,884,85.91,17,34.69,32,0,0,0,81,6,0,10,5,43,27,0,1,12,20260428,20,97,0,0,20,1,9.68,0,24,20,4,2,1,,91,58.33,0,0,0,145,22,34,3,1,5.0,0,0,0,0,0.0,0,0,0,1,310,10,0,1,0,0,0,0,0,0,0,681.67,50.0,2,16,15,9,12,10,40.0,0,40,26,65.0,34,44,25,113,108,52.68,54,643,386,1029,185.4,31,0,1655,41,4,0,45385.0,2360000.0,D,28.0,France
Aleksandr Golovin,318963,AS Monaco,1653,france,2526,1528,23,19,6.87,5,5,10,3.54,1.77,26,7,20.59,231,20,58.82,378,168,546,82.23,5,26.32,14,0,0,0,73,2,3,7,3,11,23,0,0,15,20260428,17,85,0,1,29,0,16.13,0,19,18,1,5,0,,60,45.8,0,0,0,118,22,22,3,2,5.0,0,0,0,0,0.0,0,0,0,0,220,14,0,1,2,0,0,0,0,0,0,305.6,0.0,1,21,10,6,18,19,63.33,0,24,16,66.67,22,54,30,34,65,43.33,34,469,195,664,157.9,31,2,970,17,2,1,84038.0,4370000.0,F,29.0,Russia
Koffi Kouao,867575,Metz,1651,france,2526,2208,26,26,6.86,2,1,3,1.75,1.62,40,8,14.04,193,56,49.56,387,502,889,85.98,9,39.13,14,0,0,0,127,2,1,4,6,68,26,0,0,14,20260428,37,108,0,1,32,0,8.7,0,47,40,7,2,0,,131,58.22,1,0,1,145,29,11,0,3,13.0,1,0,0,1,0.0,0,0,0,1,271,7,0,0,1,0,0,0,0,0,0,1104.0,0.0,0,11,12,9,10,29,70.73,0,70,43,61.43,11,78,41,57,140,56.45,113,476,558,1034,178.4,23,0,1648,33,10,0,17500.0,910000.0,D,27.0,Cote d'Ivoire
Seko Fofana,191188,Stade Rennais,1658,france,2526,668,12,7,6.86,1,0,1,1.04,0.77,6,1,14.29,102,8,61.54,205,123,328,91.11,8,80.0,2,0,0,0,42,0,0,1,1,7,12,0,0,7,20260428,4,24,0,0,3,0,11.11,0,12,11,1,1,0,,28,56.0,0,0,1,32,4,11,1,0,1.0,0,0,0,0,0.0,0,0,0,0,63,6,0,0,0,0,0,0,0,0,0,668.0,0.0,0,3,6,5,3,12,60.0,0,3,2,66.67,11,11,20,7,36,60.0,13,233,127,360,82.3,9,0,458,13,0,0,52500.0,2730000.0,M,30.0,Cote d'Ivoire
Nathan Ngoy,1119487,Lille,1643,france,2526,2142,26,24,6.86,1,2,3,1.06,0.86,54,1,20.0,99,82,53.59,378,967,1345,91.5,25,58.14,18,0,0,0,100,3,2,6,8,86,26,0,1,2,20260428,11,48,0,5,16,0,5.56,1,28,25,3,1,0,,46,60.53,0,0,1,125,34,4,0,0,13.0,0,0,0,0,0.0,0,0,0,0,144,1,0,1,1,0,0,0,0,0,0,2142.0,0.0,0,10,8,7,5,6,75.0,0,30,18,60.0,4,91,8,5,71,59.66,153,464,1006,1470,178.3,18,1,1725,10,9,0,17500.0,910000.0,D,22.0,Belgium
Fodé Doucouré,1035695,Le Havre,1662,france,2526,1033,23,12,6.85,3,1,4,2.01,2.15,6,14,20.9,89,15,46.88,169,131,300,81.74,6,42.86,8,0,0,0,45,2,2,6,0,18,23,0,0,9,20260428,10,50,0,0,13,0,15.79,0,17,16,1,3,0,,39,48.15,0,0,0,67,8,17,0,2,1.0,0,0,0,0,0.0,0,0,0,0,171,3,0,0,3,0,0,0,0,0,0,344.33,0.0,0,12,7,5,8,5,31.25,0,31,19,61.29,17,16,16,67,45,47.37,32,221,146,367,157.6,19,0,623,4,2,0,8654.0,450000.0,D,25.0,Mali
Martial Godo,1190938,RC Strasbourg,1659,france,2526,1351,25,15,6.85,8,1,9,7.42,1.85,11,8,33.33,87,6,46.15,178,133,311,83.83,3,50.0,3,0,0,0,60,1,8,10,1,8,25,0,0,26,20260428,7,70,0,0,14,0,22.22,0,18,16,2,7,1,,57,45.97,2,0,3,60,11,14,0,8,0.0,0,1,0,1,0.0,0,0,0,1,163,16,0,0,5,0,0,0,0,0,0,168.88,0.0,0,31,5,12,14,17,42.5,0,15,12,80.0,13,19,40,24,60,46.15,13,221,150,371,171.3,36,0,634,25,2,0,17500.0,910000.0,F,22.0,Cote d'Ivoire
Angel Gomes,867441,Olympique de Marseille,1641,france,2526,892,14,12,6.85,3,0,3,1.42,0.93,27,2,28.57,160,18,69.23,334,195,529,90.89,5,35.71,9,0,0,0,24,1,3,2,1,2,14,0,0,5,20260428,5,40,0,0,19,1,27.27,0,9,9,0,1,2,,28,47.46,0,0,0,53,4,18,0,0,0.0,0,0,0,0,0.0,0,0,0,0,77,5,0,0,3,0,0,0,0,0,0,297.33,100.0,1,4,7,4,5,6,66.67,0,10,6,60.0,18,42,9,7,33,45.21,26,379,203,582,95.9,11,2,681,12,4,0,38462.0,2000000.0,F,25.0,England
Panos Katseris,1402217,Lorient,1656,france,2526,490,13,5,6.85,1,1,2,0.85,2.46,4,8,30.77,43,3,37.5,77,58,135,81.33,6,60.0,4,0,0,0,30,4,0,2,1,15,12,0,0,6,20260428,9,39,0,0,11,0,14.29,0,5,5,0,1,0,,22,38.6,0,0,0,31,9,8,0,1,1.0,0,0,0,0,0.0,0,0,0,0,82,6,0,0,1,0,0,0,0,0,0,490.0,0.0,0,6,1,1,4,6,37.5,0,6,5,83.33,8,8,16,26,28,41.79,8,101,65,166,82.2,7,0,317,10,3,0,15769.0,820000.0,M,24.0,Greece
Romain Faivre,913942,Auxerre,1646,france,2526,587,10,7,6.85,0,2,2,0.62,0.98,9,4,28.57,62,10,83.33,89,57,146,82.02,3,100.0,0,0,0,0,27,2,0,3,0,5,10,0,0,3,20260428,3,21,0,0,5,0,0.0,0,7,6,1,0,0,,30,58.82,0,0,0,32,5,10,0,2,1.0,0,0,0,0,0.0,0,0,0,0,79,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,7,5,3,12,54.55,0,7,6,85.71,10,13,22,14,33,61.11,12,111,67,178,68.5,11,0,297,11,0,0,35000.0,1820000.0,F,27.0,France
Mohamed Kaba,1127590,Nantes,1647,france,2526,773,10,9,6.85,0,1,1,0.62,0.58,11,0,0.0,52,8,61.54,117,78,195,78.63,13,52.0,12,0,0,0,45,2,2,0,2,1,10,0,0,12,20260428,7,48,0,1,12,0,0.0,0,9,8,1,0,0,,54,60.0,0,0,1,53,11,9,0,0,2.0,0,0,0,0,0.0,0,0,0,0,88,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,4,4,5,50.0,0,27,15,55.56,9,17,10,2,67,58.26,13,152,96,248,68.5,8,0,384,24,2,0,8654.0,450000.0,M,24.0,France
Ayumu Seko,873221,Le Havre,1662,france,2526,2445,28,27,6.85,0,0,0,1.04,1.14,46,1,20.0,153,71,47.65,328,580,908,84.7,34,66.67,17,0,0,0,84,1,1,2,7,107,28,0,0,2,20260428,12,57,0,0,26,0,0.0,3,36,36,0,0,0,,62,60.78,0,0,0,164,33,10,0,1,7.0,1,0,0,0,0.0,0,0,0,0,188,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,9,9,6,2,66.67,0,42,22,52.38,10,91,3,5,96,62.75,149,464,608,1072,191.7,17,0,1387,18,4,0,14038.0,730000.0,M,25.0,Japan
Lucas Gourna-Douath,1012657,Le Havre,1662,france,2526,1096,13,12,6.85,0,0,0,0.19,0.35,19,2,40.0,79,26,63.41,204,229,433,87.3,15,60.0,10,0,0,0,75,0,0,2,2,14,13,0,0,9,20260428,13,57,0,3,18,0,0.0,0,16,15,1,0,0,,58,55.24,0,0,0,63,13,6,0,1,11.0,0,0,0,2,0.0,0,0,0,0,95,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,4,2,8,53.33,0,21,10,47.62,6,38,15,5,73,56.15,41,246,250,496,89.0,8,0,687,29,4,0,12308.0,640000.0,M,22.0,France
Kamory Doumbia,1156353,Stade Brestois,1715,france,2526,1528,20,19,6.85,5,3,8,4.5,2.4,13,3,15.79,139,26,68.42,267,211,478,82.27,11,30.56,25,0,0,0,99,9,3,16,1,5,20,0,0,27,20260428,24,131,1,0,26,0,13.16,0,21,19,2,5,0,,85,44.5,2,0,2,103,18,21,0,2,0.0,0,0,0,0,0.0,0,0,0,0,238,22,0,0,3,0,0,0,0,0,0,305.6,0.0,0,26,12,10,12,13,28.89,0,54,29,53.7,21,28,45,19,96,42.29,38,344,237,581,136.9,38,1,933,18,6,0,14038.0,730000.0,F,22.0,Mali
Lassine Sinayoko,927005,Auxerre,1646,france,2526,2510,29,29,6.84,8,3,11,10.6,2.8,13,5,19.23,233,13,65.0,364,135,499,75.15,36,27.91,93,0,0,1,80,5,13,22,5,23,29,0,0,46,20260428,7,200,0,0,28,0,10.13,0,35,30,5,7,1,,115,51.8,1,0,1,165,21,33,1,12,0.0,0,0,4,0,75.0,0,3,0,1,350,24,0,0,6,0,0,0,0,0,0,313.75,0.0,0,57,22,26,31,27,48.21,0,37,20,54.05,33,27,56,26,151,43.02,20,503,161,664,198.5,79,2,1176,51,6,0,22692.0,1180000.0,F,26.0,Mali
Nathan Mbala,2195736,Metz,1651,france,2526,334,11,2,6.84,2,2,4,0.72,0.68,1,10,30.3,22,3,50.0,37,13,50,74.63,4,40.0,6,0,0,0,7,2,0,3,0,2,10,0,0,3,20260428,2,22,0,0,3,0,16.67,0,9,6,3,2,0,,15,48.39,0,0,0,17,1,12,2,0,0.0,0,0,0,0,0.0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,167.0,0.0,1,5,7,5,4,5,38.46,0,6,5,83.33,12,4,13,33,19,46.34,6,51,16,67,68.4,12,0,163,4,0,0,,,,,
Abner Vinícius,973838,Olympique Lyonnais,1649,france,2526,1895,23,22,6.84,3,1,4,1.54,2.31,39,16,27.12,242,38,57.58,439,277,716,84.04,11,34.38,21,0,0,0,54,4,2,7,10,37,23,0,1,11,20260428,13,77,0,1,22,0,18.75,0,17,13,4,2,1,,43,43.43,0,0,0,136,4,18,1,1,4.0,0,2,0,0,0.0,0,0,0,0,234,3,0,1,2,0,0,0,0,0,0,631.67,0.0,0,15,1,3,6,9,45.0,0,28,18,64.29,16,63,20,59,54,41.22,66,530,322,852,157.3,16,0,1207,6,4,0,49038.0,2550000.0,D,25.0,Brazil
Benjamin Stambouli,105951,Metz,1651,france,2526,809,16,8,6.84,0,0,0,0.21,0.76,40,1,25.0,56,37,47.44,135,206,341,80.81,5,55.56,4,0,0,0,40,1,0,1,0,23,13,0,0,7,20260428,10,33,0,3,13,0,0.0,1,22,21,1,0,0,,37,56.06,0,0,0,81,8,8,0,0,4.0,0,0,0,0,0.0,0,0,0,0,113,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,7,77.78,0,21,14,66.67,8,78,9,4,42,56.0,78,195,227,422,88.9,5,0,556,9,0,0,35000.0,1820000.0,M,35.0,France
Théo Le Bris,1131540,Lorient,1656,france,2526,1898,28,22,6.84,2,2,4,1.74,1.74,7,14,17.28,181,11,61.11,325,215,540,86.26,7,36.84,12,0,0,0,57,2,2,2,2,42,28,0,0,4,20260428,15,52,0,0,9,0,11.76,0,26,24,2,2,0,,58,59.18,1,0,0,86,17,13,0,0,2.0,0,0,0,0,0.0,0,0,0,0,204,7,0,0,1,0,0,0,0,0,0,949.0,0.0,0,13,4,8,7,11,47.83,0,40,26,65.0,13,12,23,81,65,55.56,18,379,247,626,191.4,17,0,1007,7,0,0,12308.0,640000.0,M,23.0,France
Thomas Meunier,128587,Lille,1643,france,2526,1740,23,19,6.83,1,2,3,1.19,3.07,50,9,20.0,235,43,52.44,411,359,770,82.44,17,58.62,12,0,0,0,87,5,0,5,8,48,23,0,0,10,20260428,10,67,0,0,28,0,6.25,0,18,16,2,1,0,,40,42.11,0,0,0,164,14,16,1,1,2.0,0,0,0,0,0.0,0,0,0,0,266,9,0,0,0,0,0,0,0,0,0,1740.0,0.0,0,10,6,8,3,9,56.25,0,28,17,60.71,16,93,16,45,57,45.97,82,539,395,934,157.2,16,2,1353,3,2,0,87500.0,4550000.0,D,34.0,Belgium
Hugo Magnetti,861324,Stade Brestois,1715,france,2526,2436,29,28,6.83,1,1,2,0.5,1.74,33,5,23.81,184,44,43.56,396,444,840,83.17,11,50.0,11,0,0,0,147,2,0,7,8,54,29,0,0,14,20260428,28,82,1,2,29,0,5.56,0,41,34,7,0,1,,107,60.11,0,0,0,170,39,16,0,0,3.0,0,1,0,0,0.0,0,0,0,0,242,11,0,0,1,0,0,0,0,0,0,2436.0,0.0,0,2,16,8,3,14,73.68,0,63,38,60.32,15,77,19,21,118,59.0,101,512,498,1010,198.2,18,1,1381,30,5,0,35000.0,1820000.0,M,27.0,France
Ethan Mbappé,1402698,Lille,1643,france,2526,471,15,4,6.83,3,1,4,1.51,1.2,8,7,31.82,62,6,50.0,111,46,157,82.63,0,0.0,3,0,0,0,21,1,2,4,0,0,13,0,0,8,20260428,9,37,0,0,5,0,21.43,0,9,8,1,3,0,,22,39.29,0,0,0,33,1,8,3,1,0.0,0,0,0,0,0.0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,157.0,0.0,1,12,2,3,7,4,25.0,0,10,5,50.0,8,20,16,22,22,37.29,12,140,50,190,88.8,14,0,299,8,1,0,14038.0,730000.0,F,19.0,France
Sebastian Szymański,847983,Stade Rennais,1658,france,2526,604,13,7,6.83,1,3,4,0.6,1.28,18,5,13.51,69,9,50.0,117,95,212,79.7,2,15.38,11,0,0,0,24,3,0,3,0,2,13,0,0,8,20260428,3,38,0,0,12,0,10.0,0,6,6,0,1,0,,30,52.63,0,0,0,54,2,16,1,3,2.0,0,1,0,0,0.0,0,0,0,0,107,2,0,0,0,0,0,0,0,0,0,604.0,0.0,2,4,6,3,4,3,37.5,0,19,8,42.11,15,28,8,37,32,45.71,18,157,109,266,88.8,10,0,387,8,2,0,87500.0,4550000.0,F,26.0,Poland
Marvin Senaya,1087805,Auxerre,1646,france,2526,1757,23,20,6.83,1,0,1,1.38,0.49,26,10,25.0,85,33,37.93,191,283,474,76.45,44,66.67,22,0,0,0,58,0,2,7,3,75,23,0,0,9,20260428,12,80,0,1,24,0,6.67,0,28,25,3,1,0,,89,60.54,0,0,0,146,34,5,0,1,13.0,0,0,0,0,0.0,0,0,0,0,257,4,0,0,1,0,0,0,0,0,0,1757.0,0.0,0,10,5,3,5,3,14.29,0,56,32,57.14,5,61,21,40,133,62.44,87,295,325,620,157.1,15,1,1098,32,5,0,15769.0,820000.0,D,25.0,France
Himad Abdelli,945830,Olympique de Marseille,1641,france,2526,1096,21,12,6.83,2,0,2,2.13,0.78,24,3,30.0,142,23,56.1,302,319,621,87.59,9,69.23,4,0,0,0,74,0,0,4,3,12,20,0,0,12,20260428,7,59,0,1,19,0,13.33,0,21,20,1,2,0,,51,48.11,0,0,0,88,16,9,0,1,3.0,0,0,2,0,100.0,0,2,0,0,143,8,0,0,2,0,0,0,0,0,0,548.0,0.0,0,4,11,5,6,15,45.45,0,24,17,70.83,9,37,33,10,60,50.42,41,364,345,709,136.6,15,0,916,12,2,0,17500.0,910000.0,F,26.0,Algeria
Tanner Tessmann,1022084,Olympique Lyonnais,1649,france,2526,1960,29,22,6.83,1,0,1,2.26,1.25,45,3,18.75,184,50,53.76,429,509,938,85.98,25,55.56,20,0,0,0,118,3,3,4,11,54,29,0,0,15,20260428,13,77,1,1,21,0,3.85,9,21,15,6,1,0,,57,50.0,0,0,1,153,14,13,1,3,13.0,0,0,0,0,0.0,0,0,0,0,221,7,0,0,0,0,0,0,0,0,0,1960.0,0.0,0,14,12,14,8,9,50.0,0,29,22,75.86,13,84,18,16,82,51.57,93,532,559,1091,198.0,26,0,1398,19,2,0,55962.0,2910000.0,M,24.0,United States
Ali Youssef,1107439,Nantes,1647,france,2526,933,11,10,6.83,0,0,0,0.4,0.22,17,0,0.0,33,30,46.88,87,242,329,83.29,21,75.0,7,0,0,0,34,0,0,3,2,58,11,0,0,0,20260428,4,19,0,0,10,0,0.0,12,14,13,1,0,0,,24,66.67,0,0,0,66,20,2,0,0,5.0,0,0,0,1,0.0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,2,1,2,100.0,0,11,7,63.64,2,41,2,1,45,70.31,64,135,260,395,75.1,6,0,538,11,3,0,6923.0,360000.0,D,24.0,Libya
Johann Lepenant,963299,Nantes,1647,france,2526,1995,25,21,6.82,0,1,1,0.86,1.77,34,22,31.88,172,40,51.28,318,296,614,81.32,11,42.31,15,0,0,0,125,4,0,6,4,19,25,0,0,20,20260428,45,123,0,3,27,0,0.0,0,32,29,3,0,0,,128,54.24,0,0,0,141,24,30,0,0,3.0,0,0,0,0,0.0,0,0,0,0,269,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,12,8,5,10,38.46,0,76,48,63.16,30,71,26,69,139,53.05,78,419,336,755,170.6,19,0,1188,44,4,0,15769.0,820000.0,M,23.0,France
Jean Victor Makengo,802138,Lorient,1656,france,2526,1655,28,21,6.82,3,2,5,2.48,1.2,14,3,20.0,159,13,50.0,269,155,424,82.97,12,40.0,18,0,0,0,64,0,0,9,0,23,28,0,0,17,20260428,8,66,0,1,8,0,9.09,0,24,23,1,2,1,,79,62.2,0,0,2,87,8,22,3,0,1.0,1,0,0,0,0.0,0,0,0,0,168,10,0,0,0,0,0,0,0,0,0,551.67,0.0,0,18,15,12,12,20,57.14,0,26,13,50.0,22,23,35,15,91,57.96,26,334,177,511,191.0,33,0,790,33,1,0,31538.0,1640000.0,F,27.0,France
Tom Louchet,1127313,Nice,1661,france,2526,1248,24,13,6.82,3,2,5,2.98,2.51,15,11,26.19,101,18,51.43,215,159,374,79.24,8,50.0,8,0,0,0,54,7,2,9,0,25,24,0,1,12,20260428,9,57,0,0,16,0,14.29,0,27,23,4,2,1,,53,51.96,0,0,1,98,8,19,2,0,4.0,0,0,0,0,0.0,0,0,0,0,185,6,0,1,1,0,0,0,0,0,0,416.0,0.0,0,9,12,6,6,11,47.83,0,31,13,41.94,19,35,23,42,61,51.69,35,291,181,472,163.7,21,2,732,11,1,0,15769.0,820000.0,M,22.0,France
Noam Obougou Jacquet,1895833,Le Havre,1662,france,2526,99,5,0,6.82,1,0,1,0.13,0.02,0,0,0.0,4,0,0.0,5,1,6,46.15,5,50.0,5,0,0,0,3,0,0,1,0,0,5,0,0,1,20260428,0,12,0,0,5,0,25.0,0,0,0,0,1,0,,5,41.67,0,0,0,7,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,1,21,2,0,0,0,0,0,0,0,0,0,99.0,0.0,0,3,1,0,3,2,66.67,0,0,0,0.0,0,0,3,2,10,45.45,0,10,3,13,34.1,4,0,41,3,0,0,3077.0,160000.0,F,19.0,France
Ludovic Blas,806076,Stade Rennais,1658,france,2526,1383,29,13,6.82,5,4,9,4.59,5.02,17,25,29.07,191,18,54.55,325,160,485,83.48,6,33.33,12,0,0,0,75,9,2,15,1,7,29,0,0,24,20260428,19,101,0,1,22,0,11.9,0,25,20,5,5,0,,64,41.83,0,0,1,96,15,43,5,5,1.0,0,0,2,0,100.0,0,2,0,0,239,14,0,0,0,0,0,0,0,0,0,276.6,0.0,1,20,22,14,13,21,46.67,0,17,10,58.82,43,36,45,86,70,40.94,33,395,186,581,197.7,42,2,932,26,0,0,87500.0,4550000.0,M,28.0,France
Lilian Raolisoa,1462778,Angers,1684,france,2526,1714,29,18,6.82,2,4,6,0.79,2.56,21,16,18.6,115,22,41.51,229,196,425,74.04,28,57.14,21,0,0,0,72,8,0,7,2,42,29,0,0,17,20260428,12,93,0,0,26,0,12.5,0,26,24,2,1,1,,74,50.68,0,0,0,149,14,21,0,1,3.0,0,0,0,0,0.0,0,0,0,0,307,7,0,0,2,0,0,0,0,0,0,857.0,0.0,1,7,9,4,5,15,44.12,0,45,25,55.56,21,42,34,86,102,52.31,53,318,256,574,197.7,16,1,979,14,3,0,12308.0,640000.0,D,25.0,France
Étienne Youte Kinkoue,980406,Le Havre,1662,france,2526,335,7,3,6.82,0,0,0,,0.04,3,0,0.0,5,15,48.39,34,95,129,83.23,3,50.0,3,0,0,0,12,0,0,0,2,28,6,0,0,0,20260428,1,7,0,1,3,0,0.0,0,8,8,0,0,0,,7,63.64,0,0,0,26,0,1,0,0,8.0,0,0,0,0,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6,3,50.0,1,8,0,0,10,58.82,31,51,104,155,40.9,0,1,205,1,2,0,17500.0,910000.0,D,24.0,France
Wout Faes,361696,AS Monaco,1653,france,2526,1019,12,12,6.82,0,0,0,0.4,0.55,5,0,0.0,79,13,44.83,268,351,619,92.25,22,59.46,15,0,0,0,36,0,1,1,2,53,12,0,0,0,20260428,5,31,0,0,13,0,0.0,13,17,15,2,0,0,,16,50.0,0,0,0,52,14,0,0,0,9.0,0,0,0,0,0.0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,1,1,100.0,0,12,9,75.0,0,18,1,1,38,55.07,29,302,369,671,81.8,5,2,795,3,3,0,28654.0,1490000.0,D,27.0,Belgium
Théo De Percin,1095836,Auxerre,1646,france,2526,506,7,4,6.81,0,0,0,,0.01,6,0,0.0,11,39,30.95,33,51,84,48.55,3,100.0,0,0,0,0,33,0,0,0,0,4,7,0,0,0,20260428,0,0,0,0,0,0,0.0,45,8,8,0,0,0,0.42,0,0.0,0,6,0,89,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,90,0,3,0,0,5,5,5,14,0,2,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,14,0,0,3,100.0,126,112,61,173,47.7,0,0,215,1,0,0,5192.0,270000.0,K,25.0,France
Mathys de Carvalho,1545023,Olympique Lyonnais,1649,france,2526,293,10,3,6.81,0,0,0,0.44,0.14,5,0,0.0,39,12,80.0,80,96,176,94.12,4,40.0,6,0,0,0,14,0,0,1,0,7,8,0,0,4,20260428,3,14,0,1,2,0,0.0,1,4,2,2,0,0,,13,61.9,0,0,0,11,4,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,4,4,2,1,100.0,0,7,4,57.14,1,6,1,2,17,54.84,15,86,101,187,54.5,7,0,244,5,1,0,8654.0,450000.0,M,20.0,Portugal
Noah Nartey,1195782,Olympique Lyonnais,1649,france,2526,532,9,5,6.81,2,0,2,0.92,0.29,1,0,0.0,61,5,71.43,114,77,191,86.82,1,14.29,6,0,0,0,32,0,0,1,3,3,9,0,0,11,20260428,9,37,0,1,5,0,50.0,0,7,5,2,2,0,,30,49.18,0,0,0,29,2,3,1,1,0.0,0,0,0,0,0.0,0,0,0,0,73,1,0,0,1,0,0,0,0,0,0,266.0,0.0,0,3,1,1,2,14,63.64,0,9,6,66.67,3,3,22,5,31,45.59,7,139,81,220,61.3,4,1,316,7,0,0,15769.0,820000.0,F,20.0,Denmark
Ahmadou Bamba Dieng,1102503,Lorient,1656,france,2526,1051,19,13,6.81,9,1,10,7.62,0.18,2,0,0.0,28,1,50.0,59,68,127,74.71,25,48.08,27,0,0,0,27,2,9,5,0,14,19,0,0,21,20260428,3,72,0,0,15,0,21.95,0,11,11,0,9,0,,23,33.82,1,0,1,43,3,11,3,7,1.0,0,0,1,0,100.0,0,1,0,0,103,2,0,0,5,0,0,0,0,0,0,116.78,0.0,1,34,7,15,21,6,37.5,0,7,2,28.57,11,2,16,2,48,40.0,2,86,84,170,129.4,41,1,339,10,3,0,17500.0,910000.0,F,25.0,Senegal
Luca Koleosho,1216282,Paris FC,6070,france,2526,406,13,2,6.81,2,0,2,1.31,0.34,2,2,14.29,48,5,62.5,74,35,109,72.67,2,25.0,6,0,0,0,29,1,3,1,0,5,13,0,0,7,20260428,1,38,0,0,9,0,16.67,0,7,7,0,1,1,,27,45.76,0,0,2,41,3,8,0,1,1.0,0,2,0,0,0.0,0,0,0,0,85,3,0,0,2,0,0,0,0,0,0,203.0,0.0,1,7,5,3,8,6,28.57,0,18,10,55.56,6,8,21,14,29,43.28,8,107,43,150,88.5,12,0,264,3,0,0,10577.0,550000.0,F,21.0,Italy
Kenny Lala,141080,Stade Brestois,1715,france,2526,2522,29,28,6.81,0,2,2,0.25,3.65,84,28,30.77,193,127,54.04,352,491,843,77.41,14,40.0,21,0,0,0,117,7,0,3,8,77,29,0,0,8,20260428,23,76,2,0,14,0,0.0,0,45,39,6,0,0,,65,54.17,0,0,0,246,28,21,0,0,10.0,0,0,0,2,0.0,0,0,0,0,409,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,2,7,5,1,7,41.18,0,38,25,65.79,21,175,17,91,79,50.97,235,527,562,1089,197.4,9,2,1704,21,4,0,35000.0,1820000.0,D,34.0,France
