player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Ionuț Radu,815202,Inter,2697,italy,2021,135,2,1,6.95,0,0,0,,,0,0,0.0,0,1,33.33,0,42,42,95.45,1,100.0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,1,0,0,1,3,2,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,100.0,3,2,42,44,13.9,0,0,64,0,0,0,35577.0,1850000.0,K,23.0,Romania
Ionuț Radu,815202,Inter,2697,italy,2021,135,2,1,6.95,0,0,0,,,0,0,0.0,0,1,33.33,0,42,42,95.45,1,100.0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,1,0,0,1,3,2,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,100.0,3,2,42,44,13.9,0,0,64,0,0,0,35577.0,1850000.0,K,23.0,Romania
Ionuț Radu,815202,Inter,2697,italy,2021,135,2,1,6.95,0,0,0,,,0,0,0.0,0,1,33.33,0,42,42,95.45,1,100.0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,1,0,0,1,3,2,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,100.0,3,2,42,44,13.9,0,0,64,0,0,0,35577.0,1850000.0,K,23.0,Romania
Hernani,156019,Parma,2690,italy,2021,2198,33,27,6.95,7,3,10,,,58,21,24.71,222,91,74.59,467,370,816,83.44,29,58.0,21,0,0,0,,6,0,12,1,36,33,0,0,27,37,151,1,0,50,0,21.21,,52,47,5,6,1,,110,45.83,1,0,2,162,31,36,1,1,,0,0,1,0,100.0,0,1,0,0,320,5,0,0,5,0,0,0,0,0,0,314.0,0.0,7,12,21,12,9,36,67.92,0,51,25,49.02,36,85,53,85,139,47.93,122,636,427,978,229.3,33,1,1475,23,11,0,29615.0,1540000.0,M,26.0,Brazil
Juraj Kucka,48563,Parma,2690,italy,2021,2343,28,28,6.95,7,2,9,,,36,6,40.0,184,31,45.59,394,266,654,72.43,81,57.04,61,0,0,0,,3,4,14,3,21,28,0,0,30,48,229,0,0,65,0,11.67,,50,42,8,7,0,,167,49.85,2,0,1,249,28,18,1,3,,0,1,4,0,100.0,0,4,0,0,374,17,0,0,4,0,0,0,0,0,0,334.71,0.0,2,32,28,26,20,31,52.54,0,67,36,53.73,17,72,59,15,248,51.99,68,590,328,903,194.5,60,1,1404,71,8,0,29615.0,1540000.0,M,33.0,Slovakia
Fabio Quagliarella,11621,Sampdoria,2711,italy,2021,2213,33,25,6.95,13,1,14,,,21,4,20.0,126,20,66.67,230,131,357,71.12,35,41.18,50,0,0,1,,2,5,24,0,10,33,0,0,34,17,132,0,0,27,0,15.85,,32,31,1,11,2,,63,43.45,2,0,1,145,7,19,2,18,,0,0,3,0,66.67,0,2,0,1,273,17,0,0,9,0,0,0,0,0,0,170.23,0.0,4,59,23,30,28,17,60.71,0,12,8,66.67,19,56,28,20,98,42.61,30,359,163,502,229.2,82,1,851,35,1,0,42692.0,2220000.0,F,37.0,Italy
Domenico Criscito,14251,Genoa,2713,italy,2021,1726,23,20,6.95,1,0,1,,,60,5,18.52,145,77,48.73,360,482,837,82.3,20,43.48,26,0,0,0,,0,0,3,4,50,22,0,0,4,17,74,0,0,23,0,16.67,,22,21,1,1,0,,73,60.33,0,0,0,180,44,6,1,0,,0,0,1,1,100.0,0,1,0,0,233,5,0,0,0,0,0,0,0,0,0,1726.0,0.0,0,2,4,1,2,4,50.0,0,43,22,51.16,6,127,8,27,93,55.69,158,509,535,1017,152.8,6,1,1329,26,6,0,42692.0,2220000.0,D,33.0,Italy
Bram Nuytinck,70930,Udinese,2695,italy,2021,1642,20,19,6.95,1,0,1,,,51,1,33.33,49,47,42.34,204,491,694,84.22,37,71.15,15,0,0,0,,0,0,1,6,72,20,0,0,1,7,32,0,0,8,0,25.0,,19,19,0,1,0,,28,62.22,1,0,0,130,25,3,0,0,,0,0,0,0,0.0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,0,1642.0,0.0,0,3,1,1,2,4,80.0,0,21,15,71.43,3,108,5,3,65,67.01,111,283,544,824,138.9,4,1,1041,5,1,0,21346.0,1110000.0,D,30.0,Netherlands
Pedro,35428,Roma,2702,italy,2021,1508,26,19,6.94,5,2,7,,,27,8,23.53,171,27,75.0,323,156,471,81.63,3,18.75,13,0,0,0,,7,3,10,0,1,26,0,0,11,28,89,0,1,25,0,12.82,,26,19,7,3,2,,77,50.33,0,0,0,106,8,29,3,6,,0,0,0,0,0.0,0,0,0,2,207,13,0,1,2,0,0,0,0,0,0,301.6,0.0,0,21,18,15,14,25,64.1,0,22,13,59.09,29,48,39,34,80,47.34,36,439,172,577,180.5,39,0,839,30,3,1,74038.0,3850000.0,F,33.0,Spain
Gianluca Scamacca,807301,Genoa,2713,italy,2021,1349,26,13,6.94,8,2,10,,,20,2,20.0,83,21,80.77,144,82,224,66.08,42,51.85,39,0,0,0,,6,7,9,0,12,26,0,0,26,12,112,0,0,32,0,17.02,,22,18,4,7,1,,51,41.13,1,0,1,115,9,16,0,10,,1,0,2,0,100.0,0,2,0,0,199,14,0,0,7,0,0,0,0,0,0,168.63,0.0,1,32,15,20,18,16,72.73,0,19,10,52.63,16,27,22,10,93,45.37,26,245,104,339,180.4,47,1,588,17,1,0,10000.0,520000.0,F,21.0,Italy
Jordan Veretout,151124,Roma,2702,italy,2021,1969,28,24,6.94,10,2,12,,,47,14,21.54,256,79,71.17,644,423,1053,88.19,12,48.0,13,0,0,0,,2,4,7,3,21,28,0,0,9,24,86,1,2,32,0,27.78,,32,28,4,10,0,,41,35.96,1,0,0,141,12,25,1,2,,0,0,5,1,100.0,0,5,0,0,233,7,0,0,8,0,0,0,0,0,0,196.9,0.0,2,21,15,11,18,11,57.89,0,20,12,60.0,25,78,19,65,53,38.13,111,805,454,1194,194.2,36,2,1460,10,4,0,106923.0,5560000.0,M,27.0,France
Daniele Verde,605580,Spezia,2735,italy,2021,980,21,12,6.93,6,1,7,,,17,5,11.11,118,15,57.69,192,111,298,84.9,0,0.0,0,0,0,0,,3,2,10,0,5,20,0,0,7,6,25,0,0,2,0,18.18,,27,24,3,6,0,,24,48.98,0,0,2,53,9,10,5,2,,0,0,0,0,0.0,0,0,0,0,126,8,0,0,1,0,0,0,0,0,0,163.33,0.0,0,22,11,8,15,7,41.18,0,5,4,80.0,10,26,17,45,24,48.98,26,277,119,351,138.6,33,0,530,12,1,0,14231.0,740000.0,F,24.0,Italy
Ignacio Pussetto,340509,Udinese,2695,italy,2021,756,11,9,6.93,3,1,4,,,3,1,7.14,59,3,60.0,89,25,113,67.66,22,51.16,21,0,0,0,,1,2,5,1,6,11,0,0,23,11,83,0,0,18,0,17.65,,10,8,2,2,1,,41,39.81,0,0,0,54,13,8,1,7,,0,0,0,0,0.0,0,0,0,1,124,10,0,0,2,0,0,0,0,0,0,252.0,0.0,0,12,5,5,7,15,57.69,0,16,8,50.0,8,7,26,14,63,43.15,5,145,36,167,76.2,17,0,348,10,2,0,17885.0,930000.0,F,24.0,Argentina
Manolo Gabbiadini,53816,Sampdoria,2711,italy,2021,880,16,10,6.93,3,2,5,,,11,2,33.33,61,9,69.23,111,50,159,75.0,12,35.29,22,0,0,0,,2,1,9,0,5,16,0,0,5,1,44,0,0,12,0,10.34,,8,5,3,2,1,,23,51.11,0,0,2,53,3,11,2,3,,0,0,1,0,100.0,0,1,0,0,86,5,0,0,1,0,0,0,0,0,0,293.33,0.0,2,16,13,7,13,3,42.86,0,2,2,100.0,11,21,7,6,35,44.3,13,154,64,212,110.8,29,0,321,18,1,0,27115.0,1410000.0,F,28.0,Italy
Pietro Terracciano,136856,Fiorentina,2693,italy,2021,271,4,2,6.93,0,0,0,,,2,0,0.0,8,30,43.48,23,16,39,50.0,0,0.0,0,0,0,0,,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0.0,,4,4,0,0,0,,0,0.0,0,2,0,39,0,0,0,0,,0,0,0,0,0.0,1,0,1,0,39,0,1,0,0,0,6,2,8,0,3,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,0,0,0,0.0,69,58,20,78,27.7,0,0,100,0,0,0,10769.0,560000.0,K,30.0,Italy
Matteo Ricci,225132,Spezia,2735,italy,2021,2232,29,26,6.92,0,2,2,,,149,10,31.25,360,163,67.92,801,616,1407,86.37,15,55.56,12,0,0,0,,3,1,7,3,11,29,0,0,12,25,82,0,0,27,0,0.0,,51,46,5,0,0,,80,53.33,0,0,0,222,34,22,0,0,,0,0,0,0,0.0,0,0,0,0,289,12,0,0,0,0,0,0,0,0,0,0.0,0.0,3,2,19,9,5,11,61.11,0,40,23,57.5,22,255,18,32,95,53.67,240,1006,655,1629,200.8,21,0,1914,29,5,0,7115.0,370000.0,M,26.0,Italy
Mário Rui,99546,Napoli,2714,italy,2021,1668,27,17,6.92,0,2,2,,,66,23,27.71,230,48,42.11,516,499,992,84.64,10,43.48,13,0,0,0,,4,1,5,6,22,27,0,0,4,16,56,1,0,17,0,0.0,,20,18,2,0,0,,77,64.17,0,0,0,180,28,32,0,3,,0,1,0,0,0.0,0,0,0,0,291,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2,5,14,12,2,13,65.0,0,24,13,54.17,31,139,20,83,87,60.84,114,689,566,1172,186.9,19,1,1630,41,4,0,74808.0,3890000.0,D,29.0,Portugal
Darko Lazović,41157,Hellas Verona,2701,italy,2021,2510,32,27,6.92,3,6,9,,,43,28,22.4,302,40,51.28,517,309,798,76.73,17,48.57,18,0,0,0,,10,3,8,4,26,32,0,0,16,22,84,0,0,10,1,9.38,,38,32,6,2,1,,51,43.59,1,0,1,242,20,35,0,10,,0,0,0,0,0.0,0,0,0,0,459,7,0,0,2,0,0,0,0,0,0,836.67,50.0,2,20,12,13,11,20,51.28,0,29,17,58.62,35,95,39,125,68,44.74,78,797,368,1040,221.5,32,1,1650,2,3,0,21346.0,1110000.0,M,30.0,Serbia
Brian Oddei,1001770,Sassuolo,2793,italy,2021,55,5,0,6.92,0,2,2,,,1,4,57.14,3,0,0.0,10,5,11,68.75,0,0.0,0,0,0,0,,2,0,1,0,1,5,0,0,1,1,3,0,0,0,0,0.0,,3,3,0,0,0,,6,66.67,0,0,0,5,0,2,0,0,,0,0,0,0,0.0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,3,75.0,0,2,1,50.0,2,1,4,7,6,66.67,1,17,6,16,34.6,2,0,43,1,0,0,3654.0,190000.0,F,18.0,Italy
Hamed Junior Traorè,892924,Sassuolo,2793,italy,2021,1789,35,20,6.92,5,2,7,,,19,13,20.97,242,24,60.0,434,199,620,79.59,13,39.39,20,0,0,0,,5,3,8,1,9,33,0,0,26,21,113,0,0,25,0,11.63,,36,32,4,5,0,,100,51.81,0,0,0,159,18,35,1,3,,0,0,0,0,0.0,0,0,0,1,327,11,0,0,3,0,0,0,0,0,0,357.8,0.0,1,25,18,21,14,52,68.42,0,29,17,58.62,35,28,76,62,113,50.0,40,608,233,779,228.3,43,2,1201,19,6,0,17885.0,930000.0,F,20.0,Cote d'Ivoire
Antonio Sanabria,333261,Torino,2696,italy,2021,984,14,12,6.91,5,1,6,,,3,1,50.0,71,10,83.33,130,64,193,75.1,30,43.48,39,0,0,0,,1,3,3,1,8,14,0,0,19,7,90,0,0,17,0,25.0,,14,12,2,4,1,,30,37.04,2,0,1,64,5,7,2,3,,0,0,0,0,0.0,0,0,0,0,123,5,0,0,1,0,0,0,0,0,0,196.8,0.0,0,16,4,6,11,11,52.38,0,8,3,37.5,7,5,21,2,60,40.0,12,188,71,257,96.8,20,1,403,12,2,0,53462.0,2780000.0,F,24.0,Paraguay
Merih Demiral,806968,Juventus,2687,italy,2021,946,15,10,6.91,0,1,1,,,9,0,0.0,29,19,54.29,133,449,582,94.02,22,66.67,11,0,0,0,,1,1,2,3,39,14,0,0,2,8,34,0,0,11,0,0.0,,8,8,0,0,0,,15,39.47,0,0,1,37,21,4,0,2,,0,0,0,1,0.0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,2,2,2,50.0,0,12,9,75.0,4,18,4,1,37,52.11,35,157,463,619,96.8,6,1,745,1,1,0,64038.0,3330000.0,D,22.0,Turkey
Elseid Hysaj,136322,Napoli,2714,italy,2021,1776,24,20,6.91,0,2,2,,,49,1,5.56,190,48,53.93,398,498,895,84.59,18,58.06,13,0,0,0,,2,0,4,8,42,23,0,0,6,16,61,0,0,16,0,0.0,,18,16,2,0,0,,71,59.66,0,0,0,163,30,15,0,0,,0,0,0,1,0.0,0,0,0,0,243,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,4,0,22,66.67,0,29,17,58.62,15,93,33,18,89,59.33,89,517,559,1058,159.0,8,1,1478,20,2,0,56923.0,2960000.0,D,26.0,Albania
Giorgio Chiellini,2009,Juventus,2687,italy,2021,1390,17,16,6.91,0,1,1,,,47,1,33.33,87,63,61.17,336,684,1019,92.13,27,56.25,21,0,0,0,,1,1,1,3,56,17,0,0,1,6,48,0,0,19,0,0.0,,18,16,2,0,0,,28,50.91,0,0,0,87,27,2,0,1,,1,0,0,3,0.0,0,0,0,1,104,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,5,0,2,50.0,0,12,9,75.0,2,76,4,3,55,53.4,103,394,715,1106,117.5,6,0,1286,15,4,0,124615.0,6480000.0,D,36.0,Italy
Antonín Barák,330705,Hellas Verona,2701,italy,2021,2747,33,32,6.91,7,3,10,,,37,3,21.43,343,51,60.0,629,377,1003,78.85,65,43.62,84,0,0,0,,2,6,14,4,36,33,0,1,28,33,213,0,1,59,0,15.56,,41,34,7,6,1,,74,36.45,2,0,1,269,12,25,5,4,,0,1,0,1,0.0,0,0,0,0,383,28,0,1,0,0,0,0,0,0,0,392.43,0.0,1,28,17,14,17,27,65.85,0,30,19,63.33,24,86,41,14,139,39.49,85,854,432,1272,228.0,45,1,1679,17,5,0,17885.0,930000.0,M,25.0,Czech Republic
Simy,170499,Crotone,2718,italy,2021,2943,38,31,6.91,20,2,22,,,13,0,0.0,148,12,60.0,274,260,534,77.06,64,39.51,98,0,0,0,,0,11,4,3,51,38,0,0,74,19,256,0,0,50,0,31.75,,73,58,15,19,1,,86,35.25,1,0,3,159,6,27,0,23,,0,0,8,0,100.0,0,8,0,0,382,14,0,0,19,0,0,0,0,0,0,147.15,0.0,0,58,5,26,33,36,63.16,0,9,2,22.22,27,21,57,3,150,36.95,20,398,298,693,262.5,63,4,1227,44,1,0,21346.0,1110000.0,F,28.0,Nigeria
Luca Cigarini,12656,Crotone,2718,italy,2021,937,14,13,6.91,0,0,0,,,64,11,45.83,156,57,61.29,316,310,615,85.3,10,52.63,9,0,0,0,,1,0,2,0,9,14,0,0,10,16,65,0,0,27,0,0.0,,19,16,3,0,0,,51,47.66,0,0,1,106,12,16,0,0,,0,0,0,0,0.0,0,0,0,1,154,6,0,1,0,0,0,0,0,0,0,0.0,0.0,3,1,14,11,2,8,66.67,0,26,14,53.85,16,114,12,24,61,48.41,93,407,338,721,96.7,15,0,899,18,3,1,15192.0,790000.0,M,34.0,Italy
Riccardo Orsolini,793645,Bologna,2685,italy,2021,1761,34,21,6.91,7,3,10,,,15,27,27.0,147,23,43.4,297,160,430,69.92,25,50.0,25,0,0,0,,4,10,15,0,21,33,0,0,17,23,112,0,0,21,0,12.5,,32,26,6,7,0,,117,57.35,1,0,3,185,10,30,4,7,,0,0,3,1,100.0,0,3,0,0,365,13,0,0,2,0,0,0,0,0,0,251.57,0.0,11,34,22,19,22,36,56.25,0,37,18,48.65,30,39,64,100,142,55.91,53,493,222,615,227.9,56,0,1090,44,0,0,39231.0,2040000.0,F,23.0,Italy
Ismaël Bennacer,823733,Milan,2692,italy,2021,1334,21,17,6.9,0,2,2,,,50,1,10.0,185,52,61.9,432,418,849,87.89,12,36.36,21,0,0,0,,1,1,5,0,12,21,0,0,15,17,79,0,0,20,0,0.0,,17,16,1,0,0,,97,62.58,0,0,0,117,20,5,0,0,,0,0,0,1,0.0,0,0,0,1,176,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,10,6,1,29,80.56,0,39,18,46.15,5,90,36,10,109,57.98,84,532,444,966,145.0,12,0,1215,30,4,0,53462.0,2780000.0,M,22.0,Algeria
Alessio Romagnoli,227864,Milan,2692,italy,2021,1907,22,21,6.9,1,1,2,,,16,1,100.0,49,31,41.89,279,639,917,89.64,56,68.29,26,0,0,0,,2,4,3,7,78,22,0,0,1,11,57,0,0,19,0,6.67,,25,23,2,1,0,,27,46.55,1,0,0,106,24,3,0,0,,0,0,0,1,0.0,0,0,0,0,116,1,0,0,0,0,0,0,0,0,0,1907.0,0.0,0,15,0,9,3,0,0.0,0,17,7,41.18,3,44,0,1,83,59.29,74,334,690,1023,151.9,15,2,1242,11,7,0,124615.0,6480000.0,D,25.0,Italy
Giacomo Raspadori,865651,Sassuolo,2793,italy,2021,1237,27,13,6.9,6,0,6,,,11,12,28.57,112,8,61.54,192,78,258,82.96,3,30.0,7,0,0,0,,1,6,9,1,9,25,0,0,23,4,56,0,0,8,0,25.0,,16,14,2,6,0,,43,46.74,1,0,0,53,2,28,2,4,,0,1,0,0,0.0,0,0,0,4,157,11,0,0,3,0,0,0,0,0,0,206.17,0.0,1,20,4,3,12,15,51.72,0,5,3,60.0,27,15,29,42,46,45.1,13,263,90,311,172.5,24,1,542,23,1,0,7115.0,370000.0,F,20.0,Italy
Ivan Perišić,38710,Inter,2697,italy,2021,1800,32,20,6.9,4,4,8,,,37,18,20.0,155,29,50.88,299,182,463,76.03,32,57.14,24,0,0,0,,10,4,7,1,32,32,0,0,6,21,73,0,1,13,0,11.43,,21,18,3,4,0,,31,38.75,1,0,0,146,19,30,0,8,,0,1,0,1,0.0,0,0,0,0,279,14,0,0,3,0,0,0,0,0,0,450.0,0.0,0,31,4,18,10,7,38.89,0,22,13,59.09,29,56,18,90,63,46.32,57,474,225,609,220.8,35,1,1044,2,3,0,178077.0,9260000.0,F,31.0,Croatia
Aleksei Miranchuk,324353,Atalanta,2686,italy,2021,684,25,4,6.9,4,2,6,,,12,5,33.33,147,12,57.14,244,67,306,79.48,8,40.0,12,0,0,0,,3,1,3,0,1,22,0,0,13,3,51,0,0,17,0,26.67,,12,10,2,3,1,,58,59.79,0,0,1,79,3,14,4,2,,0,0,0,0,0.0,0,0,0,0,133,7,0,0,0,0,0,0,0,0,0,171.0,0.0,1,11,4,6,6,14,60.87,0,24,13,54.17,14,26,23,15,66,56.41,21,318,82,385,151.8,15,0,546,20,0,0,53462.0,2780000.0,F,24.0,Russia
Amir Rrahmani,332155,Napoli,2714,italy,2021,1090,16,12,6.9,1,0,1,,,10,0,0.0,17,24,51.06,119,423,542,90.94,24,52.17,22,0,0,0,,0,0,1,4,39,15,0,0,0,3,35,1,0,11,0,20.0,,15,14,1,1,0,,23,63.89,0,0,0,54,8,0,0,0,,0,0,0,0,0.0,0,0,0,2,58,0,0,0,1,0,0,0,0,0,0,1090.0,0.0,0,5,0,2,2,2,100.0,0,13,8,61.54,0,20,2,1,47,57.32,47,147,450,596,103.5,5,0,706,8,2,0,44423.0,2310000.0,D,26.0,Kosovo
Bruno Alves,13204,Parma,2690,italy,2021,1631,19,18,6.9,1,0,1,,,53,1,12.5,53,130,68.06,212,576,787,85.82,44,86.27,7,0,0,0,,0,1,5,4,80,19,0,0,1,2,27,0,0,20,0,10.0,,39,35,4,1,0,,22,52.38,0,0,0,130,26,2,0,1,,0,0,0,0,0.0,0,0,0,0,144,0,0,0,1,0,0,0,0,0,0,1631.0,0.0,3,4,6,2,3,1,50.0,0,13,10,76.92,2,94,2,8,66,70.97,191,321,604,917,131.1,10,1,1107,9,3,0,21346.0,1110000.0,D,38.0,Portugal
Nicolò Rovella,937324,Genoa,2713,italy,2021,1185,20,12,6.9,0,2,2,,,41,8,27.59,106,56,57.73,305,404,701,86.54,8,38.1,13,0,0,0,,3,1,3,2,17,18,0,0,6,23,63,0,1,19,0,0.0,,23,21,2,0,0,,63,55.75,0,0,0,109,20,16,0,0,,0,0,0,1,0.0,0,0,0,0,158,14,0,0,0,0,0,0,0,0,0,0.0,0.0,2,3,8,6,2,12,85.71,0,29,16,55.17,16,83,14,29,71,52.99,97,407,432,810,124.2,11,1,1024,23,4,0,712.0,37000.0,M,18.0,Italy
Nicolò Fagioli,901850,Juventus,2687,italy,2021,20,1,0,6.9,0,0,0,,,0,0,0.0,4,0,0.0,9,9,18,94.74,1,50.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0.0,,0,0,0,0,0,,4,80.0,0,0,0,1,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0,0.0,0,0,2,1,5,71.43,0,11,9,19,6.9,0,0,27,2,0,0,,,,,
Antonio Cioffi,996829,Napoli,2714,italy,2021,11,1,0,6.9,0,0,0,,,1,0,0.0,3,0,0.0,3,6,9,90.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,1,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,1,1,1,0,1,100.0,0,3,7,10,6.9,0,0,15,0,0,0,,,,,
Lyanco,797893,Torino,2696,italy,2021,1959,23,21,6.9,0,0,0,,,55,1,16.67,84,111,56.06,285,792,1076,85.94,36,59.02,25,0,0,0,,1,3,2,2,72,23,0,0,4,6,58,0,0,24,0,0.0,,49,43,6,0,0,,52,61.18,0,0,1,176,46,6,0,0,,0,0,0,1,0.0,0,0,0,0,200,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,7,3,18,90.0,0,21,14,66.67,6,126,20,6,88,60.27,198,404,854,1252,158.7,12,1,1534,13,8,0,21346.0,1110000.0,D,23.0,Brazil
Marko Rog,573616,Cagliari,2719,italy,2021,1168,14,14,6.89,0,0,0,,,23,2,33.33,129,22,62.86,278,263,539,88.07,5,26.32,14,0,0,0,,0,0,0,2,13,14,0,0,12,21,89,0,0,34,0,0.0,,24,19,5,0,0,,83,52.53,0,0,0,73,19,8,0,0,,0,0,0,0,0.0,0,0,0,0,123,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,8,6,2,20,64.52,0,40,24,60.0,8,44,31,6,88,49.72,35,339,279,612,96.5,8,0,827,23,2,0,53462.0,2780000.0,M,25.0,Croatia
Mario Pašalić,190437,Atalanta,2686,italy,2021,1124,25,10,6.89,6,2,8,,,29,1,16.67,206,34,77.27,381,191,571,86.12,16,50.0,16,0,0,0,,6,4,3,0,6,25,0,0,18,7,76,0,0,19,0,30.0,,22,18,4,6,0,,47,43.93,0,0,0,92,8,17,2,1,,0,0,0,0,0.0,0,0,0,0,160,10,0,0,4,0,0,0,0,0,0,187.33,0.0,0,18,2,5,12,11,39.29,0,26,15,57.69,17,40,28,6,63,45.32,44,461,208,663,172.3,20,2,848,10,2,0,35577.0,1850000.0,M,25.0,Croatia
Alex Ferrari,327429,Sampdoria,2711,italy,2021,889,12,11,6.89,0,1,1,,,17,1,25.0,48,29,50.88,112,262,373,84.2,17,68.0,8,0,0,0,,1,0,0,1,25,12,0,0,4,9,31,0,0,9,0,0.0,,15,14,1,0,0,,38,62.3,0,0,0,70,23,4,0,0,,0,0,0,0,0.0,0,0,0,0,97,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,27,15,55.56,4,40,2,4,55,63.95,57,148,299,443,82.7,0,0,629,10,3,0,35577.0,1850000.0,D,26.0,Italy
Wojciech Szczęsny,50490,Juventus,2687,italy,2021,2677,30,30,6.89,0,1,1,,,57,0,0.0,9,130,59.91,32,755,787,89.13,7,100.0,0,0,0,0,,0,0,0,5,20,30,0,0,0,0,0,1,0,0,0,0.0,,32,29,3,0,0,,2,100.0,0,10,0,96,3,1,0,0,,0,0,0,0,0.0,6,0,2,0,97,0,15,0,0,3,32,36,71,2,25,0.0,0.0,0,0,0,0,0,1,100.0,3,0,0,0.0,1,115,1,0,9,100.0,217,79,804,883,206.7,0,1,1137,1,0,0,231538.0,12040000.0,K,30.0,Poland
Franck Ribéry,5712,Fiorentina,2693,italy,2021,2170,29,28,6.89,2,6,8,,,28,2,11.11,336,43,86.0,564,195,757,89.16,6,22.22,21,0,0,0,,10,3,5,2,0,29,0,1,84,24,208,0,0,36,0,9.52,,32,29,3,2,0,,161,46.26,0,0,2,92,3,35,1,7,,0,0,0,0,0.0,0,0,0,1,326,18,0,1,1,0,0,0,0,0,0,1085.0,0.0,0,17,4,7,9,64,58.72,0,24,11,45.83,35,39,109,18,167,44.53,50,654,213,849,199.8,21,1,1349,73,6,0,98654.0,5130000.0,F,37.0,France
