player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Amedej Vetrih,68342,Gaziantep FK,5138,turkey,2021,1941,29,22,6.79,1,0,1,,,53,2,40.0,114,66,75.86,319,317,634,83.75,29,52.73,26,0,0,0,,1,1,2,4,35,29,0,0,6,29,109,0,0,50,0,14.29,,24,24,0,1,0,,78,48.45,0,0,0,123,32,8,0,2,,0,0,0,0,0.0,0,0,0,0,153,6,0,0,1,0,0,0,0,0,0,1941.0,0.0,0,2,5,2,3,4,66.67,0,57,38,66.67,8,76,6,5,107,49.54,87,408,354,757,197.0,7,0,1015,17,8,0,6731.0,350000.0,M,30.0,Slovenia
Jean Claude Billong,843083,Hatayspor,3091,turkey,2021,2021,26,23,6.79,0,0,0,,,34,0,0.0,28,51,41.46,159,705,864,86.06,31,58.49,22,0,0,0,,1,0,2,5,81,25,0,0,4,4,49,0,0,19,0,0.0,,26,24,2,0,0,,46,63.01,0,0,0,140,19,1,0,0,,1,0,0,0,0.0,0,0,0,0,151,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,5,1,4,0,4,100.0,0,35,22,62.86,1,81,4,0,77,61.11,123,240,764,1004,169.8,6,0,1218,9,2,1,14038.0,730000.0,D,26.0,France
Atila Turan,88617,MKE Ankaragücü,3103,turkey,2021,1787,26,20,6.79,0,1,1,,,56,16,15.69,145,58,40.0,302,256,542,71.6,29,52.73,26,0,0,0,,4,0,3,3,39,24,0,0,7,19,81,0,1,20,0,0.0,,32,30,2,0,0,,44,44.44,0,0,0,215,48,15,0,1,,0,0,0,0,0.0,0,0,0,0,392,6,0,0,0,0,0,0,0,0,0,0.0,0.0,4,1,10,3,5,10,47.62,0,19,16,84.21,15,130,21,102,73,47.4,145,541,318,757,163.0,11,0,1287,17,5,0,11538.0,600000.0,D,28.0,Turkey
Levan Shengelia,363750,Konyaspor,3085,turkey,2021,1542,33,18,6.79,5,3,8,,,22,12,24.49,169,29,59.18,322,161,471,83.07,16,38.1,26,0,0,0,,5,4,11,0,9,32,0,0,23,18,105,0,0,17,0,13.51,,23,21,2,4,1,,56,41.48,1,0,0,96,10,33,3,8,,0,0,0,0,0.0,0,0,0,0,232,8,0,0,1,0,0,0,0,0,0,308.4,0.0,1,16,21,17,9,19,44.19,0,18,9,50.0,33,47,43,49,72,40.68,49,428,188,567,217.3,37,1,900,20,1,0,5000.0,260000.0,F,24.0,Georgia
Zvonimir Šarlija,796662,MKE Ankaragücü,3103,turkey,2021,2805,32,31,6.79,1,0,1,,,49,1,16.67,65,69,48.59,183,702,884,80.51,79,65.29,42,0,0,0,,1,0,2,5,104,32,0,0,9,23,122,2,0,39,0,8.33,,53,49,4,1,0,,101,55.8,0,0,0,214,55,4,0,0,,0,0,0,0,0.0,0,0,0,1,274,2,0,0,1,0,0,0,0,0,0,2805.0,0.0,0,11,1,4,6,8,42.11,0,49,33,67.35,4,106,19,6,180,59.6,142,316,788,1098,217.3,12,0,1555,50,14,0,3077.0,160000.0,D,24.0,Croatia
Umut Güneş,876782,Alanyaspor,6362,turkey,2021,478,16,5,6.79,0,2,2,,,5,1,20.0,52,13,59.09,127,118,244,87.14,8,30.77,18,0,0,0,,1,2,1,0,2,10,0,0,5,6,43,0,0,12,0,0.0,,4,3,1,0,0,,27,51.92,0,0,0,36,6,2,0,0,,0,0,0,0,0.0,0,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,5,6,3,5,55.56,0,14,9,64.29,2,15,9,5,35,44.87,22,157,128,280,67.9,10,0,384,8,1,0,2115.0,110000.0,M,20.0,Turkey
Fabrice N'Sakala,123387,Beşiktaş JK,3050,turkey,2021,2363,29,26,6.79,1,1,2,,,52,18,21.69,357,27,33.75,722,437,1141,82.56,54,73.97,19,0,0,0,,3,0,1,7,24,29,0,0,28,23,111,0,0,25,0,25.0,,33,26,7,1,0,,131,58.74,0,0,0,241,33,23,1,3,,0,0,0,0,0.0,0,0,0,1,427,9,0,1,0,0,0,0,0,0,0,2363.0,0.0,0,1,3,1,2,29,59.18,0,64,38,59.38,23,112,49,83,185,62.5,80,937,528,1382,196.9,4,0,2080,38,3,1,20385.0,1060000.0,D,30.0,Democratic Republic of the Congo
Aksel Aktaş,863172,Fatih Karagümrük,4954,turkey,2021,442,9,4,6.79,0,1,1,,,4,3,21.43,71,6,50.0,148,119,264,87.42,2,50.0,2,0,0,0,,1,0,2,0,2,9,0,0,6,10,30,0,0,9,0,0.0,,12,11,1,0,0,,30,51.72,0,0,0,38,6,4,0,0,,0,0,0,0,0.0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,6,3,4,7,70.0,0,14,9,64.29,4,7,10,14,32,51.61,12,192,124,302,61.1,9,0,400,9,0,0,769.0,40000.0,F,21.0,Turkey
Eren Albayrak,43532,Antalyaspor,3056,turkey,2021,2207,33,23,6.79,1,2,3,,,26,17,20.0,129,24,35.82,312,351,646,78.59,23,54.76,19,0,0,0,,3,0,3,8,45,31,0,0,15,32,101,1,1,24,0,16.67,,30,27,3,0,1,,92,52.87,0,0,0,176,29,19,1,2,,1,0,0,0,0.0,0,0,0,1,327,5,0,0,0,0,0,0,0,0,0,2207.0,0.0,1,0,6,1,2,14,56.0,0,43,23,53.49,19,54,25,85,115,53.24,67,475,432,822,210.4,6,1,1379,36,3,0,6731.0,350000.0,D,29.0,Turkey
Ajdin Hasić,954832,Beşiktaş JK,3050,turkey,2021,217,8,2,6.79,2,0,2,,,1,1,50.0,25,2,50.0,45,15,59,84.29,2,66.67,1,0,0,0,,0,2,2,0,2,7,0,0,6,0,16,0,0,3,0,22.22,,0,0,0,0,2,,16,51.61,0,0,0,11,1,2,2,0,,0,0,0,0,0.0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,108.5,0.0,1,3,6,3,4,10,62.5,0,3,3,100.0,2,3,16,2,18,52.94,4,55,17,70,47.5,9,0,128,3,0,0,5962.0,310000.0,F,19.0,Bosnia-Herzegovina
Yalçın Kayan,945548,Göztepe,3054,turkey,2021,959,18,12,6.78,2,0,2,,,18,1,100.0,59,26,70.27,125,220,344,84.52,4,57.14,3,0,0,0,,1,0,1,0,3,18,0,0,9,12,36,0,0,12,0,40.0,,14,12,2,2,0,,40,54.79,0,0,0,63,29,5,1,0,,0,0,0,1,0.0,0,0,0,0,91,4,0,0,1,0,0,0,0,0,0,479.5,0.0,0,3,2,1,3,11,78.57,0,24,16,66.67,5,29,14,1,44,55.0,37,168,240,407,122.1,5,0,551,5,7,0,1731.0,90000.0,M,21.0,Turkey
Stelios Kitsiou,189627,MKE Ankaragücü,3103,turkey,2021,2521,30,29,6.78,1,4,5,,,49,7,14.0,189,75,46.3,330,373,696,75.65,10,37.04,17,0,0,0,,3,2,9,6,29,30,0,0,27,50,150,1,0,37,0,4.35,,40,36,4,1,0,,192,59.08,0,0,1,224,39,18,1,0,,0,0,0,1,0.0,0,0,0,0,420,12,0,0,0,0,0,0,0,0,0,2521.0,0.0,0,16,7,9,5,34,58.62,0,92,63,68.48,18,103,58,50,202,57.39,162,526,444,920,203.5,23,2,1734,66,12,0,12692.0,660000.0,D,27.0,Greece
Artur Sobiech,45444,Fatih Karagümrük,4954,turkey,2021,1966,34,24,6.78,9,1,10,,,3,0,0.0,93,6,60.0,163,128,291,70.46,70,50.0,70,0,0,0,,1,7,6,1,15,34,0,0,13,4,127,0,0,40,0,30.0,,29,28,1,9,0,,40,41.24,1,0,0,122,3,10,4,7,,0,0,0,0,0.0,0,0,0,1,172,7,0,0,4,0,0,0,0,0,0,218.44,0.0,0,29,1,9,15,5,55.56,0,12,5,41.67,10,10,9,3,110,46.41,10,259,157,413,230.6,30,0,594,24,5,0,6731.0,350000.0,F,30.0,Poland
Adis Jahović,55367,Göztepe,3054,turkey,2021,2055,34,22,6.78,7,2,9,,,15,1,20.0,108,13,52.0,217,149,365,68.61,79,51.63,74,0,0,0,,3,6,6,2,21,33,0,1,22,8,145,0,0,38,0,17.95,,32,30,2,6,1,,49,40.83,2,0,0,167,11,13,0,13,,0,0,0,0,0.0,0,0,0,1,269,19,0,1,5,0,0,0,0,0,0,293.57,0.0,1,32,7,16,17,9,52.94,0,16,11,68.75,13,28,17,5,128,46.89,25,351,186,532,223.8,39,1,808,25,2,0,7885.0,410000.0,F,33.0,North Macedonia
Erdi Dikmen,595130,MKE Ankaragücü,3103,turkey,2021,1513,25,15,6.78,0,0,0,,,57,1,50.0,55,74,44.58,193,386,578,75.16,52,64.2,29,0,0,0,,0,2,1,3,92,21,0,0,2,8,62,0,0,25,0,0.0,,31,30,1,0,0,,49,59.76,0,0,0,191,33,1,0,4,,0,0,0,1,0.0,0,0,0,0,208,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,2,7,87.5,0,28,15,53.57,1,116,8,2,101,61.96,166,307,464,769,142.4,5,0,1017,14,0,0,7500.0,390000.0,D,23.0,Turkey
Besard Sabović,810536,Kayserispor,3072,turkey,2021,389,11,3,6.78,0,1,1,,,9,7,46.67,52,12,70.59,100,62,155,84.24,2,22.22,7,0,0,0,,2,0,1,0,0,10,0,0,5,4,30,0,0,14,0,0.0,,9,9,0,0,0,,17,42.5,0,0,1,29,2,7,0,0,,0,0,0,0,0.0,0,0,0,0,48,2,0,0,0,0,0,0,0,0,0,0.0,0.0,3,2,4,2,3,2,100.0,0,6,6,100.0,7,12,2,15,19,38.78,17,132,67,184,67.8,6,0,251,9,0,0,5000.0,260000.0,M,23.0,Sweden
Strahil Popov,52001,Hatayspor,3091,turkey,2021,3227,37,37,6.78,0,3,3,,,59,38,26.95,221,62,41.06,475,496,933,78.6,34,44.16,43,0,0,0,,4,0,4,10,59,37,0,1,18,19,121,0,0,33,0,0.0,,47,43,4,0,0,,76,49.35,0,0,0,254,43,42,0,2,,0,0,0,0,0.0,0,0,0,0,519,9,0,2,0,0,0,0,0,0,0,0.0,0.0,0,6,10,8,4,14,50.0,0,51,29,56.86,42,129,28,141,110,47.62,151,756,572,1187,250.8,16,2,2026,12,0,1,15192.0,790000.0,D,30.0,Bulgaria
Daniel Łukasik,138209,MKE Ankaragücü,3103,turkey,2021,1497,23,17,6.78,2,0,2,,,43,3,20.0,107,42,68.85,227,207,431,81.94,11,50.0,11,0,0,0,,1,0,5,2,17,22,0,0,6,15,51,0,0,15,0,13.33,,28,27,1,2,0,,68,62.96,0,0,0,95,14,14,1,1,,0,0,0,1,0.0,0,0,0,0,139,5,0,0,1,0,0,0,0,0,0,748.5,0.0,1,6,9,7,3,6,46.15,0,32,15,46.88,14,58,13,15,79,60.77,61,311,230,526,149.1,15,1,731,30,2,0,2885.0,150000.0,M,29.0,Poland
Gökhan Kardeş,827416,Erzurumspor FK,55603,turkey,2021,937,13,10,6.78,0,0,0,,,30,1,100.0,29,43,62.32,104,263,366,88.62,7,41.18,10,0,0,0,,0,0,0,1,44,13,0,0,0,4,23,0,0,10,0,0.0,,16,16,0,0,0,,20,60.61,0,0,0,47,17,0,0,0,,0,0,0,1,0.0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,6,100.0,0,12,6,50.0,0,47,6,1,27,54.0,69,135,279,413,88.1,0,0,531,2,3,0,2885.0,150000.0,D,23.0,Turkey
Dorukhan Toköz,796133,Beşiktaş JK,3050,turkey,2021,1316,31,13,6.78,0,3,3,,,24,4,57.14,127,24,64.86,305,236,537,83.26,22,55.0,18,0,0,0,,3,1,2,2,13,29,0,1,10,21,90,0,0,36,0,0.0,,18,14,4,0,0,,85,54.14,0,0,0,108,32,10,0,1,,0,0,0,0,0.0,0,0,0,0,163,7,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,3,3,1,16,69.57,0,46,26,56.52,10,43,23,7,107,54.31,37,383,269,645,196.5,6,1,929,24,7,0,8462.0,440000.0,M,24.0,Turkey
Brahim Darri,164581,Erzurumspor FK,55603,turkey,2021,372,10,4,6.78,0,1,1,,,5,2,40.0,45,2,40.0,70,38,106,84.8,0,0.0,2,0,0,0,,0,0,2,0,2,8,0,0,6,6,32,0,1,6,0,0.0,,8,8,0,0,0,,21,41.18,0,0,0,19,3,14,0,1,,0,0,0,0,0.0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,4,4,3,11,47.83,0,6,2,33.33,14,8,23,5,21,39.62,5,88,42,125,54.2,9,0,205,4,0,0,5000.0,260000.0,F,26.0,Netherlands
Fousseni Diabaté,796374,Göztepe,3054,turkey,2021,1264,24,15,6.77,3,3,6,,,3,5,35.71,127,8,72.73,254,163,412,83.91,8,33.33,16,0,0,0,,4,1,3,0,5,23,0,0,18,9,71,0,0,15,0,30.0,,23,21,2,3,0,,72,56.69,0,0,0,79,13,17,3,0,,0,0,0,1,0.0,0,0,0,0,176,5,0,0,0,0,0,0,0,0,0,421.33,0.0,0,7,3,4,3,33,67.35,0,18,13,72.22,17,8,49,14,80,52.98,11,320,185,491,155.8,10,0,753,22,3,0,14423.0,750000.0,F,25.0,Mali
Atakan Çankaya,1066338,MKE Ankaragücü,3103,turkey,2021,1685,24,20,6.77,1,0,1,,,26,1,12.5,65,32,31.37,185,359,543,76.59,39,48.15,42,0,0,0,,0,1,2,1,31,23,0,0,10,37,119,0,0,29,0,20.0,,30,28,2,1,0,,118,60.51,1,0,0,166,35,3,0,1,,0,0,0,0,0.0,0,0,0,0,222,3,0,0,0,0,0,0,0,0,0,1685.0,0.0,0,4,1,1,2,3,42.86,0,74,51,68.92,3,64,7,8,157,56.88,102,310,407,709,155.8,5,1,1057,42,6,0,2500.0,130000.0,M,22.0,Turkey
Emre Güral,37705,MKE Ankaragücü,3103,turkey,2021,900,26,8,6.77,4,3,7,,,23,2,10.53,89,20,58.82,162,96,256,76.19,12,36.36,21,0,0,0,,5,5,9,0,9,26,0,0,11,9,58,1,0,10,1,12.12,,16,14,2,2,2,,29,43.94,0,0,2,80,3,18,3,1,,0,0,1,0,100.0,0,1,0,0,143,7,0,0,1,0,0,0,0,0,0,225.0,33.33,3,15,18,13,11,15,68.18,0,4,1,25.0,18,38,22,19,41,41.41,34,247,108,336,176.1,33,0,506,10,4,0,4038.0,210000.0,F,31.0,Turkey
İlhan Parlak,5810,Kayserispor,3072,turkey,2021,1979,38,20,6.77,9,2,11,,,5,6,25.0,126,4,30.77,198,70,262,62.98,75,43.1,99,0,0,0,,3,5,8,1,15,37,0,0,23,29,189,0,0,25,0,19.57,,31,28,3,9,0,,61,40.4,2,0,0,154,12,16,0,7,,0,0,0,1,0.0,0,0,0,0,269,13,0,1,7,0,0,0,0,0,0,219.89,0.0,3,35,11,20,18,7,30.43,0,16,9,56.25,16,19,23,24,136,41.85,13,345,95,416,250.6,46,1,747,40,2,1,1154.0,60000.0,F,33.0,Turkey
Jeremain Lens,18115,Fatih Karagümrük,4954,turkey,2021,674,18,7,6.77,4,1,5,,,4,5,17.24,85,4,50.0,122,69,186,79.83,2,40.0,3,0,0,0,,2,1,2,0,2,17,0,0,11,9,52,0,0,21,0,36.36,,9,7,2,4,0,,36,42.35,0,0,1,47,2,10,1,5,,0,1,1,0,100.0,0,1,0,1,120,3,0,0,3,0,0,0,0,0,0,168.5,0.0,1,7,4,3,6,14,60.87,0,8,3,37.5,9,12,23,29,38,42.22,8,187,75,233,115.1,11,0,386,14,3,0,52885.0,2750000.0,F,33.0,Netherlands
Piris da Motta,805216,Gençlerbirliği,7802,turkey,2021,3187,36,36,6.77,6,1,7,,,74,1,20.0,183,112,60.87,561,771,1331,86.04,35,54.69,29,0,0,0,,1,1,3,4,55,36,0,0,23,62,173,1,1,52,0,24.0,,65,57,8,6,0,,127,46.86,0,0,0,216,41,13,0,0,,0,0,5,1,100.0,0,5,0,0,304,12,0,0,6,0,0,0,0,0,0,531.17,0.0,0,17,8,12,10,12,52.17,0,70,47,67.14,13,132,23,5,162,48.36,184,715,837,1547,243.7,25,1,1975,46,12,0,10769.0,560000.0,M,26.0,Paraguay
Ibrahim Šehić,63952,Konyaspor,3085,turkey,2021,2610,29,29,6.77,0,0,0,,,77,0,0.0,25,166,41.6,86,482,568,70.12,11,100.0,0,0,0,0,,0,0,0,8,22,29,0,0,0,0,1,4,0,0,0,0.0,,39,34,5,0,0,,1,50.0,0,12,0,242,0,0,0,0,,0,0,0,0,0.0,5,0,0,0,251,0,10,0,0,6,50,24,75,1,21,0.0,0.0,0,0,0,0,0,0,0.0,5,1,0,0.0,0,135,1,0,12,92.31,399,277,533,810,196.3,0,1,1082,2,2,0,14423.0,750000.0,K,32.0,Bosnia-Herzegovina
Güray Vural,43559,Gaziantep FK,5138,turkey,2021,2151,33,25,6.77,0,5,5,,,26,33,20.37,223,33,44.0,434,243,644,78.25,17,36.96,29,0,0,0,,5,2,6,2,39,32,0,0,9,22,89,0,0,15,0,0.0,,32,30,2,0,0,,44,42.31,0,0,1,179,27,31,0,4,,0,0,0,0,0.0,0,0,0,0,398,7,0,0,0,0,0,0,0,0,0,0.0,0.0,6,10,19,13,10,12,46.15,0,24,11,45.83,31,48,26,162,61,40.67,75,684,301,823,216.6,29,1,1427,10,5,0,25000.0,1300000.0,M,32.0,Turkey
Cristian Săpunaru,18793,Kayserispor,3072,turkey,2021,1917,25,20,6.77,0,0,0,,,67,0,0.0,58,102,52.85,151,531,682,82.57,32,45.07,39,0,0,0,,0,1,2,8,75,25,0,1,8,9,68,0,0,11,0,0.0,,26,25,1,0,0,,49,62.82,0,0,0,144,29,1,0,0,,0,0,0,0,0.0,0,0,0,0,166,1,0,2,0,0,0,0,0,0,0,0.0,0.0,1,6,2,2,4,7,87.5,0,25,18,72.0,1,130,8,0,81,54.36,193,253,573,826,169.2,8,0,1060,19,1,1,13269.0,690000.0,D,36.0,Romania
Efe Tatlı,992390,Fatih Karagümrük,4954,turkey,2021,364,6,5,6.77,0,1,1,,,3,0,0.0,28,2,33.33,78,107,185,87.68,1,25.0,3,0,0,0,,1,0,2,0,1,6,0,0,5,5,17,0,0,3,0,0.0,,7,6,1,0,0,,23,62.16,0,0,0,26,4,3,0,0,,0,0,0,0,0.0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,1,1,3,75.0,0,12,9,75.0,3,9,4,3,24,58.54,6,97,117,211,40.6,4,0,269,8,0,0,481.0,25000.0,M,18.0,Turkey
Adolphe Teikeu,50530,Erzurumspor FK,55603,turkey,2021,1508,18,17,6.77,0,0,0,,,39,0,0.0,33,64,46.04,133,389,522,80.68,52,67.53,25,0,0,0,,0,1,0,4,86,18,0,0,3,5,43,0,0,12,0,0.0,,25,21,4,0,0,,23,56.1,0,0,1,125,43,0,0,0,,0,0,0,2,0.0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,6,1,4,80.0,0,13,8,61.54,0,79,5,0,75,63.56,139,210,437,647,121.8,7,1,855,6,3,0,14231.0,740000.0,D,30.0,Cameroon
Jean-Armel Kana-Biyik,39020,Gaziantep FK,5138,turkey,2021,1419,17,17,6.76,2,0,2,,,21,0,0.0,19,45,43.69,67,305,372,79.83,23,67.65,11,0,0,0,,0,1,1,2,63,17,0,0,1,10,30,0,0,6,0,40.0,,17,16,1,2,0,,18,48.65,0,0,0,94,17,1,1,0,,0,0,0,0,0.0,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0,709.5,0.0,0,5,0,2,2,1,33.33,0,7,5,71.43,1,49,3,0,41,57.75,103,128,338,466,115.0,5,0,612,12,2,0,27692.0,1440000.0,D,31.0,Cameroon
Khouma Babacar,88697,Alanyaspor,6362,turkey,2021,1616,25,21,6.76,8,1,9,,,13,2,13.33,98,16,76.19,172,122,292,77.25,28,50.0,28,0,0,0,,2,10,14,0,15,25,0,0,19,10,106,0,0,44,1,12.12,,20,17,3,5,3,,43,35.54,0,0,0,86,4,10,1,8,,0,0,2,0,100.0,0,2,0,2,186,14,0,1,7,0,0,0,0,0,0,202.0,16.67,6,38,28,27,25,16,59.26,0,8,7,87.5,10,19,27,15,71,40.11,21,260,133,378,169.1,66,0,650,19,5,1,12692.0,660000.0,F,27.0,Senegal
Abdulkadir Parmak,344225,Trabzonspor,3051,turkey,2021,1868,26,23,6.76,0,0,0,,,13,2,25.0,244,24,60.0,623,492,1113,90.78,20,44.44,25,0,0,0,,0,1,4,5,18,25,0,0,24,24,110,0,0,20,0,0.0,,15,13,2,0,0,,119,58.33,0,0,0,113,19,9,0,1,,0,0,0,0,0.0,0,0,0,0,205,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,5,5,2,37,66.07,0,37,19,51.35,9,25,56,8,139,55.82,40,712,522,1226,169.1,11,0,1543,45,6,0,6346.0,330000.0,M,25.0,Turkey
Zlatko Tripić,163569,Göztepe,3054,turkey,2021,1530,31,19,6.76,3,2,5,,,29,20,27.03,172,42,59.15,286,159,425,73.53,9,36.0,16,0,0,0,,6,2,7,0,11,30,0,0,18,12,80,0,0,17,0,11.54,,22,21,1,2,1,,53,45.3,0,0,1,153,17,23,0,11,,0,1,0,0,0.0,0,0,0,2,281,6,0,0,3,0,0,0,0,0,0,510.0,0.0,1,11,15,11,8,12,38.71,0,18,10,55.56,22,59,31,74,62,43.66,71,466,186,578,202.9,26,1,895,23,1,0,4423.0,230000.0,F,27.0,Norway
Tarkan Serbest,164099,Kasımpaşa,6063,turkey,2021,1346,20,15,6.76,0,0,0,,,18,3,30.0,77,56,60.22,242,404,643,87.96,20,37.74,33,0,0,0,,1,2,0,5,53,19,0,0,3,15,70,0,0,16,0,0.0,,16,15,1,0,0,,26,41.27,0,0,0,88,17,5,0,0,,0,0,0,0,0.0,0,0,0,0,116,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,2,2,40.0,0,17,9,52.94,5,37,5,10,46,39.66,93,294,447,731,128.5,4,0,913,9,6,0,8846.0,460000.0,M,26.0,Turkey
Tayfur Bingöl,255957,Alanyaspor,6362,turkey,2021,1094,26,10,6.76,1,1,2,,,18,10,20.0,136,28,70.0,272,262,524,87.92,21,48.84,22,0,0,0,,0,0,2,3,12,24,0,0,16,13,74,0,0,10,0,6.67,,13,12,1,1,0,,56,51.85,0,0,2,72,17,12,0,0,,0,0,0,0,0.0,0,0,0,0,184,6,0,0,1,0,0,0,0,0,0,1094.0,0.0,0,12,3,5,8,20,60.61,0,20,12,60.0,12,30,33,50,77,50.99,40,350,296,596,162.3,15,1,942,16,1,0,6346.0,330000.0,D,27.0,Turkey
Tarık Çetin,913985,Çaykur Rizespor,3064,turkey,2021,603,8,6,6.76,0,0,0,,,16,0,0.0,3,42,42.0,29,68,97,62.18,2,100.0,0,0,0,0,,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0.0,,14,11,3,0,0,,2,100.0,0,3,0,59,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,60,0,2,0,0,1,10,16,26,0,8,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,32,0,0,4,100.0,100,73,83,156,54.1,0,1,223,3,0,0,1923.0,100000.0,K,23.0,Turkey
Emiliano Viviano,38599,Fatih Karagümrük,4954,turkey,2021,2817,32,32,6.76,0,0,0,,,95,0,0.0,23,194,40.25,91,561,652,68.7,3,100.0,0,0,0,0,,0,0,0,6,5,32,1,0,0,2,2,1,0,0,0,0.0,,43,41,2,0,0,,2,50.0,0,9,0,297,1,1,0,0,,0,0,0,0,0.0,7,0,0,0,303,0,3,0,0,4,52,34,87,0,25,0.0,0.0,0,0,0,0,0,0,0.0,3,2,1,50.0,1,161,0,0,5,71.43,482,313,636,949,216.4,0,0,1168,1,4,0,12308.0,640000.0,K,34.0,Italy
Jorge Félix,811324,Sivasspor,3076,turkey,2021,280,17,1,6.76,2,0,2,,,5,0,0.0,40,6,85.71,91,27,118,88.06,5,50.0,5,0,0,0,,0,1,2,0,3,13,0,0,6,5,26,0,0,7,0,22.22,,6,5,1,2,0,,18,46.15,1,0,0,16,2,4,0,0,,0,0,0,0,0.0,0,0,0,0,39,5,0,0,1,0,0,0,0,0,0,140.0,0.0,0,8,1,2,5,2,40.0,0,12,8,66.67,4,7,5,2,23,46.94,7,103,33,134,87.9,9,0,203,4,0,0,7308.0,380000.0,F,29.0,Spain
Joseph Attamah,332963,Kayserispor,3072,turkey,2021,2290,31,25,6.76,0,0,0,,,30,1,11.11,149,69,54.33,369,433,801,82.92,17,50.0,17,0,0,0,,2,0,4,7,52,31,0,0,19,23,81,0,2,19,0,0.0,,31,29,2,0,0,,67,51.15,0,0,0,165,40,9,0,0,,0,0,0,0,0.0,0,0,0,0,231,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,11,8,1,14,70.0,0,35,20,57.14,9,74,20,9,84,50.91,127,487,488,966,209.6,13,0,1299,18,3,0,8846.0,460000.0,M,26.0,Ghana
Efkan Bekiroğlu,800458,Alanyaspor,6362,turkey,2021,827,23,7,6.76,2,1,3,,,20,4,57.14,107,22,81.48,188,141,325,87.84,3,50.0,3,0,0,0,,3,0,11,0,1,23,0,0,7,12,34,0,0,6,1,7.41,,15,13,2,1,1,,35,53.03,0,0,1,45,3,16,0,4,,0,0,0,1,0.0,0,0,0,0,86,3,0,0,2,0,0,0,0,0,0,413.5,25.0,4,9,18,9,7,15,71.43,0,13,5,38.46,16,30,21,7,38,52.78,27,226,151,370,155.5,27,1,513,7,2,0,8846.0,460000.0,M,25.0,Germany
