player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
José Campaña,96373,Las Palmas,6577,spain,2425,1205,25,15,6.82,0,3,3,0.13,1.02,45,9,26.47,145,52,70.27,368,332,691,87.14,17,80.95,4,0,0,0,84,2,0,1,0,19,25,0,0,15,9,43,0,2,7,0,0.0,0,17,16,1,0,0,,47,54.65,0,0,0,102,19,14,0,0,,0,0,0,1,0.0,0,0,0,0,172,7,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,5,1,3,8,50.0,0,21,16,76.19,14,69,16,34,64,59.81,74,458,369,793,170.6,5,0,1001,20,5,0,15962.0,830000.0,M,31.0,Spain
Sheraldo Becker,352544,Real Sociedad,2824,spain,2425,994,22,11,6.82,2,1,3,2.0,1.67,11,8,12.5,82,8,57.14,142,54,188,77.05,7,29.17,17,0,0,0,30,4,3,4,1,10,22,0,1,4,2,34,0,0,8,0,9.09,0,11,10,1,2,0,,22,56.41,0,0,2,56,1,8,0,9,,0,0,0,0,0.0,0,0,0,0,138,6,0,1,2,0,0,0,0,0,0,497.0,0.0,0,15,7,5,13,4,50.0,0,3,2,66.67,8,15,8,64,29,46.03,14,238,70,244,150.1,22,0,405,15,1,0,26923.0,1400000.0,F,29.0,Suriname
Ferland Mendy,792073,Real Madrid,2829,spain,2425,1007,14,12,6.82,0,1,1,,0.72,10,0,0.0,131,19,79.17,306,259,565,94.32,4,66.67,2,0,0,0,36,1,0,0,3,6,14,0,1,9,3,22,0,1,5,0,0.0,0,13,11,2,0,0,,27,57.45,0,0,0,34,9,3,0,0,,0,0,0,0,0.0,0,0,0,0,64,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,50.0,0,17,14,82.35,3,17,6,1,31,58.49,24,325,275,599,95.5,0,0,768,7,1,0,200385.0,10420000.0,D,29.0,France
Yarek Gasiorowski,1184317,Valencia,2828,spain,2425,955,15,9,6.82,0,0,0,1.08,0.34,11,1,33.33,50,30,44.12,129,250,378,81.64,24,64.86,13,0,0,0,40,0,2,0,1,56,15,0,0,0,4,22,0,0,5,0,0.0,1,22,18,4,0,0,,22,70.97,0,0,0,85,26,3,0,0,,0,0,0,0,0.0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,0,0.0,0,20,17,85.0,3,34,0,3,46,67.65,68,184,282,463,102.3,3,1,629,2,1,0,11923.0,620000.0,D,20.0,Spain
Pedro Díaz,900669,Rayo Vallecano,2818,spain,2425,1220,26,12,6.82,3,0,3,2.37,2.09,19,10,23.81,164,18,43.9,277,169,436,84.17,5,38.46,8,0,0,1,80,3,3,10,0,5,26,0,0,8,27,61,0,1,7,0,9.38,0,17,16,1,0,3,,49,48.04,0,0,1,82,7,26,0,0,,0,0,1,0,0.0,0,0,0,0,166,8,0,0,3,0,0,0,0,0,0,406.67,0.0,1,9,23,14,8,20,60.61,0,23,15,65.22,26,31,33,42,54,46.96,41,364,196,518,177.3,32,0,749,6,2,0,30000.0,1560000.0,M,26.0,Spain
Álex Muñoz,273227,Las Palmas,6577,spain,2425,1430,21,18,6.82,3,0,3,0.79,0.68,5,9,33.33,67,18,35.29,207,319,517,82.32,25,53.19,22,0,0,0,35,0,0,1,1,62,21,0,0,1,17,75,0,0,30,0,33.33,8,29,28,1,3,0,,54,50.47,1,0,0,111,16,7,1,2,,0,0,0,1,0.0,0,0,0,0,176,2,0,0,1,0,0,0,0,0,0,476.67,0.0,0,7,2,3,5,2,25.0,0,39,29,74.36,7,13,8,27,79,51.3,51,300,355,628,143.2,9,1,1007,14,3,0,11923.0,620000.0,D,30.0,Spain
Chimy Ávila,789381,Real Betis,2816,spain,2425,687,19,6,6.82,2,0,2,1.83,0.98,10,7,24.14,49,11,57.89,102,55,150,76.14,7,46.67,8,0,0,0,28,5,0,4,0,8,19,0,1,7,6,39,0,0,13,0,10.0,0,7,7,0,1,1,,30,49.18,0,0,1,47,2,17,1,5,,0,1,0,0,0.0,0,0,0,0,107,7,0,1,1,0,0,0,0,0,0,343.5,0.0,0,13,7,6,10,5,50.0,0,8,3,37.5,16,19,10,29,37,48.68,19,159,67,197,129.5,20,0,352,18,5,0,40000.0,2080000.0,F,31.0,Argentina
Brais Méndez,845385,Real Sociedad,2824,spain,2425,1547,27,19,6.82,3,2,5,3.53,2.29,26,11,21.15,210,25,55.56,405,219,613,82.39,19,38.78,30,0,0,0,76,2,5,6,2,15,26,0,0,34,15,146,0,1,41,0,10.71,0,16,15,1,3,0,,82,41.41,0,0,0,131,7,23,2,9,,0,0,0,0,0.0,0,0,0,0,286,13,0,0,1,0,0,0,0,0,0,515.67,0.0,4,15,13,13,9,14,31.11,0,24,13,54.17,23,56,45,52,101,40.89,45,548,248,744,177.2,28,0,1113,45,4,0,100000.0,5200000.0,F,28.0,Spain
Marc-André Ter Stegen,88625,Barcelona,2817,spain,2425,675,8,8,6.81,0,0,0,,0.01,15,0,0.0,1,27,62.79,16,177,193,91.47,2,100.0,0,0,0,0,59,0,0,0,1,5,8,0,0,0,1,1,0,2,0,0,0.0,27,9,9,0,0,0,-2.16,1,50.0,0,4,0,18,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,18,0,3,0,0,2,11,2,14,0,1,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,21,0,0,3,75.0,43,27,184,211,54.5,0,0,278,2,0,0,240385.0,12500000.0,K,32.0,Germany
Alberto Moleiro,1012444,Las Palmas,6577,spain,2425,2727,35,32,6.81,6,1,7,5.48,3.64,12,8,25.0,336,20,50.0,569,267,828,83.38,5,17.86,23,0,0,0,132,6,5,21,1,6,35,0,0,48,30,209,0,0,31,0,8.82,0,48,46,2,6,0,,131,41.32,1,0,2,165,18,41,2,2,,0,0,0,0,0.0,0,0,0,0,408,11,0,0,3,0,0,0,0,0,0,454.5,0.0,0,41,27,23,24,64,45.07,0,27,12,44.44,41,38,142,32,136,39.42,40,721,304,993,238.4,68,1,1567,40,5,0,11923.0,620000.0,F,21.0,Spain
Juanma Herzog,1513451,Las Palmas,6577,spain,2425,1330,19,15,6.81,0,0,0,0.86,0.05,19,0,0.0,20,26,41.94,97,460,557,87.17,45,63.38,26,0,0,0,41,0,1,2,1,86,19,0,0,0,7,39,0,0,6,0,0.0,21,23,23,0,0,0,,18,58.06,0,0,0,82,18,0,0,0,,0,0,0,0,0.0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,0,8,2,0,0.0,0,12,12,100.0,0,33,1,0,63,61.76,62,148,491,639,129.4,12,0,825,7,1,0,3462.0,180000.0,D,20.0,Spain
Aitor Ruibal,893062,Real Betis,2816,spain,2425,1312,29,13,6.81,1,3,4,0.9,1.91,18,7,21.88,142,20,40.0,258,168,419,84.82,7,35.0,13,0,0,0,71,5,1,5,0,35,29,0,0,16,22,74,0,1,10,0,6.25,0,20,18,2,0,1,,64,51.2,0,0,0,75,14,21,0,2,,0,0,0,0,0.0,0,0,0,0,176,4,0,0,1,0,0,0,0,0,0,1312.0,0.0,0,9,7,7,4,14,51.85,0,32,23,71.88,21,25,27,32,71,48.97,50,339,187,494,197.5,16,2,851,18,5,0,31923.0,1660000.0,D,28.0,Spain
Oliver McBurnie,367228,Las Palmas,6577,spain,2425,1861,34,20,6.81,3,6,9,4.81,1.02,5,1,50.0,90,3,42.86,159,112,270,65.85,88,47.31,98,0,0,0,40,6,9,4,0,24,33,0,0,21,7,170,0,0,32,0,9.38,0,37,35,2,3,0,,49,40.5,1,0,2,140,6,24,1,9,,0,0,0,0,0.0,0,0,0,0,221,10,0,0,1,0,0,0,0,0,0,620.33,0.0,0,32,0,15,13,16,47.06,0,15,7,46.67,24,10,34,2,137,44.63,7,278,134,410,224.7,32,0,670,19,3,0,40000.0,2080000.0,F,28.0,Scotland
Hamari Traoré,362014,Real Sociedad,2824,spain,2425,706,11,9,6.81,0,1,1,0.05,0.41,4,2,22.22,61,17,60.71,144,185,327,87.43,9,47.37,10,0,0,0,29,1,1,1,0,20,11,0,0,1,7,32,0,0,12,0,0.0,0,7,7,0,0,0,,28,56.0,0,0,0,47,9,3,0,0,,0,0,0,0,0.0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,6,60.0,0,19,12,63.16,3,9,10,9,37,53.62,28,183,200,374,74.9,1,0,548,3,2,0,46154.0,2400000.0,D,33.0,Mali
Gerard Martín,1094827,Barcelona,2817,spain,2425,1045,28,11,6.81,1,3,4,0.47,1.65,9,6,16.67,162,14,43.75,356,209,559,85.08,14,70.0,6,0,0,0,42,2,0,2,1,27,23,0,0,4,5,36,0,0,14,0,14.29,0,15,15,0,1,0,,35,53.85,0,0,0,98,13,12,1,0,,0,0,0,0,0.0,0,0,0,0,153,3,0,0,0,0,0,0,0,0,0,1045.0,0.0,0,5,2,3,2,4,36.36,0,22,10,45.45,12,15,11,36,49,57.65,32,455,238,657,156.6,7,2,930,9,2,0,26154.0,1360000.0,D,22.0,Spain
Mikel Oyarzabal,823622,Real Sociedad,2824,spain,2425,2262,35,28,6.81,9,3,12,10.26,1.79,7,3,30.0,122,6,40.0,221,146,364,74.29,33,30.84,74,0,0,0,48,4,10,8,2,13,35,0,1,30,13,138,0,0,14,0,20.93,0,26,24,2,9,0,,55,46.22,1,0,2,126,4,15,7,18,,0,0,4,0,100.0,0,4,0,1,239,13,0,1,1,0,0,0,0,0,0,251.33,0.0,0,41,2,17,18,9,50.0,0,25,16,64.0,15,16,18,10,88,38.94,15,333,167,490,238.3,43,1,794,22,4,0,120385.0,6260000.0,F,27.0,Spain
Pablo Durán,1398524,Celta Vigo,2821,spain,2425,1411,27,15,6.81,4,4,8,3.75,1.0,9,3,16.67,105,12,48.0,181,97,275,73.73,16,33.33,32,0,0,0,46,4,3,5,0,18,26,0,0,20,11,121,0,0,32,0,15.38,0,23,21,2,2,2,,44,33.08,0,0,2,98,8,17,0,7,,0,0,0,0,0.0,0,0,0,0,208,12,0,0,4,0,0,0,0,0,0,352.75,0.0,0,19,7,11,10,12,30.0,0,17,9,52.94,17,22,40,18,60,33.15,25,278,113,373,177.0,26,0,635,18,3,0,8077.0,420000.0,F,23.0,Spain
Hugo Álvarez,1154935,Celta Vigo,2821,spain,2425,1570,26,16,6.81,4,3,7,2.46,2.06,24,6,19.35,217,18,43.9,427,253,674,79.2,8,40.0,12,0,0,0,78,2,3,9,0,19,26,0,0,12,9,96,0,1,25,0,16.0,0,27,24,3,4,0,,72,46.15,0,0,0,177,8,19,1,3,,0,2,0,1,0.0,0,0,0,0,300,5,0,0,3,0,0,0,0,0,0,392.5,0.0,1,20,5,7,9,32,45.71,0,26,9,34.62,17,45,70,31,80,45.45,41,576,306,851,177.0,25,0,1286,16,6,0,18077.0,940000.0,F,21.0,Spain
Álvaro Tejero,826679,Espanyol,2814,spain,2425,1257,28,13,6.81,1,4,5,0.62,3.57,28,37,32.74,103,22,37.93,242,151,356,79.64,12,50.0,12,0,0,0,64,6,0,2,2,28,26,0,0,6,16,58,1,0,14,1,5.88,0,26,20,6,0,1,,34,42.5,0,0,0,91,13,33,0,1,,0,0,0,0,0.0,0,0,0,0,206,8,0,0,1,0,0,0,0,0,0,1257.0,16.67,6,3,14,11,4,3,23.08,0,14,4,28.57,33,48,13,113,46,44.23,58,380,180,447,177.0,17,1,791,19,2,0,11923.0,620000.0,D,28.0,Spain
Damián Rodríguez,1216080,Celta Vigo,2821,spain,2425,944,17,10,6.81,0,0,0,0.11,1.37,17,9,30.0,179,32,69.57,421,305,717,91.69,0,0.0,4,0,0,0,49,1,0,4,1,12,17,0,0,6,10,35,0,0,13,0,0.0,0,20,19,1,0,0,,23,42.59,0,0,0,65,7,17,0,0,,0,0,0,0,0.0,0,0,0,0,100,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,0,0,0,0.0,0,14,9,64.29,17,24,2,30,23,39.66,46,486,326,782,115.7,4,0,892,9,3,0,6154.0,320000.0,M,21.0,Spain
Mika Mármol,979146,Las Palmas,6577,spain,2425,2406,30,27,6.8,0,1,1,0.41,2.0,72,10,17.54,187,72,34.95,454,542,986,79.39,28,56.0,22,0,0,0,78,1,0,5,3,114,30,0,0,5,18,85,0,2,33,0,0.0,5,44,41,3,0,0,,76,54.68,0,0,0,256,38,16,0,3,,0,0,0,1,0.0,0,0,0,0,412,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,5,5,0,7,46.67,0,61,29,47.54,16,139,15,57,104,55.03,206,682,617,1242,204.1,10,0,1861,8,5,0,8077.0,420000.0,D,23.0,Spain
Pau Víctor,1031567,Barcelona,2817,spain,2425,333,21,2,6.8,2,1,3,3.01,0.4,5,0,0.0,34,2,66.67,66,31,97,82.91,3,75.0,1,0,0,0,14,1,4,3,0,4,14,0,0,8,3,24,0,0,7,0,14.29,0,7,7,0,1,1,,13,36.11,0,0,0,20,2,8,1,0,,0,0,0,0,0.0,0,0,0,0,43,5,0,0,1,0,0,0,0,0,0,166.5,0.0,0,11,3,3,8,7,58.33,0,3,1,33.33,8,8,12,3,16,40.0,3,85,35,117,95.2,14,0,190,3,2,0,7308.0,380000.0,F,23.0,Spain
Urko González,1064009,Espanyol,2814,spain,2425,1425,18,17,6.8,0,2,2,0.55,0.83,11,0,0.0,76,20,57.14,167,177,344,77.65,21,55.26,17,0,0,0,71,1,1,1,4,36,18,0,0,14,16,73,1,0,16,0,0.0,0,14,12,2,0,0,,62,52.54,0,0,0,99,8,10,0,1,,0,0,0,1,0.0,0,0,0,0,148,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,2,6,37.5,0,46,28,60.87,10,28,16,4,83,53.21,35,234,213,443,122.4,4,0,670,11,3,0,7885.0,410000.0,M,23.0,Spain
Youssouf Sabaly,111803,Real Betis,2816,spain,2425,1589,22,20,6.8,0,1,1,0.19,0.92,20,7,22.58,154,12,35.29,341,361,695,88.31,9,40.91,13,0,0,0,87,0,0,1,2,36,21,0,0,12,8,60,0,0,18,0,0.0,0,24,23,1,0,0,,60,56.07,0,0,1,92,13,11,0,1,,0,0,0,0,0.0,0,0,0,0,182,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,4,0,8,44.44,0,40,25,62.5,11,35,18,31,69,53.49,34,415,403,787,142.8,5,0,1223,12,1,0,16346.0,850000.0,D,31.0,Senegal
Pau López,548848,Girona FC,24264,spain,2425,45,1,0,6.8,0,0,0,,0.05,0,0,0.0,2,4,40.0,4,12,16,72.73,1,100.0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,7,2,2,0,0,0,-0.65,0,0.0,0,3,0,6,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,100.0,10,9,13,22,6.8,0,0,30,1,0,0,37500.0,1950000.0,K,29.0,Spain
Luken Beitia,1539149,Real Sociedad,2824,spain,2425,12,1,0,6.8,0,0,0,,0.0,0,0,0.0,0,1,100.0,1,4,5,100.0,1,100.0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,2,100.0,1,1,4,5,6.8,0,0,8,0,0,0,,,,,
Ferrán Ruiz,1119702,Girona FC,24264,spain,2425,17,1,0,6.8,0,0,0,,0.0,1,0,0.0,0,0,0.0,2,1,3,50.0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,3,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,0,4,2,6,6.8,0,0,10,0,0,0,,,,,
Pelayo Fernández,1139724,Rayo Vallecano,2818,spain,2425,104,2,1,6.8,0,0,0,,0.0,4,0,0.0,2,3,100.0,4,20,24,85.71,3,50.0,3,0,0,0,4,0,0,0,1,8,2,0,0,1,0,6,0,0,2,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,4,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,3,33.33,3,7,21,28,13.6,0,0,41,0,1,0,3077.0,160000.0,D,21.0,Spain
Iván Villar,848980,Celta Vigo,2821,spain,2425,360,4,4,6.8,0,0,0,,0.0,1,0,0.0,0,5,20.0,3,77,80,78.43,1,50.0,1,0,0,0,30,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0.0,35,9,9,0,0,0,-0.13,0,0.0,0,1,0,22,0,0,0,0,,0,0,0,0,0.0,1,0,1,0,22,0,2,0,0,3,8,3,11,1,2,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,3,0,0,1,50.0,25,15,87,102,27.2,0,0,135,0,0,0,20000.0,1040000.0,K,27.0,Spain
Ansu Fati,962883,Barcelona,2817,spain,2425,236,6,3,6.8,0,0,0,0.98,0.39,0,0,0.0,51,0,0.0,82,22,104,84.55,2,22.22,7,0,0,0,7,0,1,4,0,0,6,0,0,4,1,19,0,1,2,0,0.0,0,1,1,0,0,0,,11,47.83,0,0,1,19,1,4,0,2,,0,0,0,0,0.0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,3,3,5,5,50.0,0,4,1,25.0,4,2,10,0,13,40.63,1,100,23,123,40.8,12,0,183,2,1,0,268269.0,13950000.0,F,22.0,Spain
Hugo Sotelo,1120669,Celta Vigo,2821,spain,2425,1269,24,15,6.8,0,0,0,0.19,1.83,55,15,30.0,206,65,59.09,484,388,857,88.62,2,16.67,10,0,0,0,71,4,0,2,1,8,22,0,0,12,18,68,0,1,19,0,0.0,0,20,19,1,0,0,,45,43.69,0,0,0,110,5,19,0,1,,0,0,0,0,0.0,0,0,0,0,178,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,2,0,8,47.06,0,28,17,60.71,19,93,17,50,47,40.87,110,605,412,967,149.6,4,0,1138,9,5,0,13846.0,720000.0,M,21.0,Spain
Adrián Niño,1402927,Atlético Madrid,2836,spain,2425,11,1,0,6.8,0,0,0,0.19,,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,6.8,2,0,2,0,0,0,,,,,
Juanpe,129861,Girona FC,24264,spain,2425,739,12,8,6.8,0,0,0,0.07,0.09,20,0,0.0,39,42,52.5,145,357,502,87.46,25,71.43,10,0,0,0,22,0,0,0,2,56,11,0,0,1,2,16,0,1,4,0,0.0,2,18,13,5,0,0,,10,62.5,0,0,0,72,8,3,0,0,,0,0,0,0,0.0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,2,0,0,0.0,0,8,5,62.5,3,37,0,1,35,68.63,80,190,385,574,74.8,2,0,685,2,2,0,11538.0,600000.0,D,33.0,Spain
Naci Ünüvar,954317,Espanyol,2814,spain,2425,29,2,0,6.8,0,0,0,0.05,0.09,0,1,50.0,6,1,33.33,8,5,12,75.0,0,0.0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0.0,0,0,0,0,0,0,,3,60.0,0,0,0,4,0,1,0,1,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,2,2,100.0,1,1,1,2,3,60.0,3,11,7,16,13.6,1,0,24,1,0,0,8077.0,420000.0,F,21.0,Turkey
Iván Martín,973699,Girona FC,24264,spain,2425,2041,32,24,6.79,1,1,2,1.73,2.06,26,3,14.29,324,32,72.73,724,518,1239,91.37,4,18.18,18,0,0,0,110,2,1,5,2,12,32,0,0,27,19,101,0,1,21,0,9.09,0,36,31,5,1,0,,71,46.1,0,0,0,117,11,22,0,4,,0,0,0,0,0.0,0,0,0,0,223,12,0,0,1,0,0,0,0,0,0,2041.0,0.0,0,5,6,3,3,25,60.98,0,32,19,59.38,22,42,41,21,75,42.61,44,822,555,1356,217.4,11,0,1646,14,1,0,44231.0,2300000.0,F,25.0,Spain
Alfonso Pedraza,797290,Villarreal,2819,spain,2425,454,12,4,6.79,0,2,2,0.6,1.36,8,7,26.92,32,4,22.22,70,66,129,78.66,5,71.43,2,0,0,0,18,2,0,3,0,14,11,0,0,2,2,18,0,0,4,0,0.0,0,6,4,2,0,0,,14,46.67,0,0,0,35,6,9,0,0,,0,0,0,0,0.0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,0,2,9,50.0,0,3,2,66.67,9,14,18,26,19,51.35,18,111,79,164,74.7,5,0,288,2,0,0,64231.0,3340000.0,D,28.0,Spain
Fer López,1526628,Celta Vigo,2821,spain,2425,690,17,7,6.79,2,0,2,2.75,1.44,9,0,0.0,96,10,66.67,165,55,220,86.61,2,18.18,9,0,0,0,25,3,3,9,0,7,17,0,0,20,11,66,0,0,13,0,10.0,0,8,8,0,2,0,,35,38.04,0,0,1,34,2,14,0,2,,0,0,0,0,0.0,0,0,0,0,107,4,0,0,2,0,0,0,0,0,0,345.0,0.0,0,13,7,5,6,18,58.06,0,9,5,55.56,14,14,31,2,37,35.92,15,196,60,254,115.4,20,0,412,8,2,0,,,,,
Diego López,998950,Valencia,2828,spain,2425,2760,38,35,6.79,8,5,13,6.7,4.66,20,14,20.9,247,21,65.63,439,211,636,75.71,14,20.0,56,0,0,0,105,11,6,13,1,13,38,0,0,27,31,184,0,0,21,0,18.18,0,40,34,6,7,1,,87,40.47,1,0,3,204,16,38,1,13,,0,0,0,1,0.0,0,0,0,1,425,19,0,0,6,0,0,0,0,0,0,345.0,0.0,0,34,10,17,14,23,31.08,0,31,18,58.06,38,29,74,67,101,35.44,32,652,255,840,257.9,44,0,1343,33,3,0,15385.0,800000.0,F,22.0,Spain
Beñat Prados,1012409,Athletic Club,2825,spain,2425,1725,30,21,6.78,1,0,1,1.01,1.34,21,4,44.44,145,16,32.0,362,282,640,82.47,30,57.69,22,0,0,0,91,1,0,4,1,20,30,0,0,20,28,120,0,0,40,0,6.25,0,14,12,2,1,0,,84,46.15,1,0,1,136,28,11,0,0,,0,0,0,0,0.0,0,0,0,0,199,10,0,0,0,0,0,0,0,0,0,1725.0,0.0,0,9,7,7,5,15,55.56,0,55,36,65.45,11,42,27,9,114,48.72,50,469,316,776,203.5,16,0,1061,15,7,0,28077.0,1460000.0,M,23.0,Spain
Dani Cárdenas,965832,Rayo Vallecano,2818,spain,2425,540,6,6,6.78,0,0,0,,0.01,6,0,0.0,9,27,24.55,18,55,73,46.5,1,100.0,0,0,0,0,41,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0.0,46,6,6,0,0,0,-0.12,0,0.0,0,2,0,84,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,85,0,2,0,0,3,10,4,14,0,2,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,13,0,0,1,100.0,110,89,68,157,40.7,0,0,201,1,0,0,11923.0,620000.0,K,27.0,Spain
Ørjan Nyland,22209,Sevilla,2833,spain,2425,2674,30,30,6.78,0,0,0,,0.08,29,0,0.0,40,142,28.34,92,432,524,59.08,9,100.0,0,0,0,0,207,2,0,0,7,24,30,0,0,0,2,2,2,2,1,0,0.0,166,39,31,8,0,0,-0.86,3,60.0,0,16,1,363,0,4,0,0,,0,0,0,0,0.0,4,0,1,0,370,0,12,0,0,18,48,26,74,1,12,0.0,0.0,0,0,0,0,0,0,0.0,14,3,2,66.67,4,57,0,0,12,85.71,501,382,505,887,203.4,0,1,1134,2,2,0,24038.0,1250000.0,K,34.0,Norway
Facundo Garcés,879875,Deportivo Alavés,2885,spain,2425,676,10,7,6.78,0,0,0,0.1,0.72,7,0,0.0,12,17,42.5,46,103,149,76.41,13,43.33,17,0,0,0,14,1,0,3,4,51,10,0,0,0,2,22,0,0,7,0,0.0,0,5,5,0,0,0,,8,61.54,0,0,0,46,5,3,0,0,,0,0,0,1,0.0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,1,1,0,0.0,0,6,2,33.33,3,20,0,1,21,48.84,40,87,109,195,67.8,5,0,284,2,2,0,18077.0,940000.0,D,25.0,Argentina
Abdelkabir Abqar,1101232,Deportivo Alavés,2885,spain,2425,2467,29,29,6.78,0,1,1,0.89,0.39,54,2,40.0,90,83,35.62,209,504,711,76.95,42,53.85,36,0,0,0,87,0,1,2,5,144,29,0,0,3,14,98,0,1,47,0,0.0,1,41,34,7,0,0,,68,52.31,0,0,0,213,39,8,0,2,,0,0,0,2,0.0,0,0,0,1,242,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,0,9,1,3,75.0,0,36,23,63.89,8,120,4,5,110,52.88,233,399,530,924,196.6,12,0,1296,31,13,0,7115.0,370000.0,D,25.0,Morocco
