player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Lucas Leiva,27234,Lazio,2699,italy,2122,1702,35,19,6.75,0,1,1,,,24,1,25.0,200,40,83.33,576,555,1130,92.09,24,60.0,16,0,0,0,,0,0,1,3,34,34,0,0,8,38,100,0,0,37,0,0.0,,27,22,5,0,0,,75,47.17,0,0,0,97,28,6,0,0,,0,0,0,0,0.0,0,0,0,0,118,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,0,3,75.0,0,55,30,54.55,6,39,4,4,99,49.75,48,643,588,1227,229.4,3,0,1452,17,9,0,81923.0,4260000.0,M,35.0,Brazil
Albin Ekdal,21992,Sampdoria,2711,italy,2122,1646,26,19,6.75,1,0,1,,,24,0,0.0,101,32,47.76,259,328,587,79.22,24,58.54,17,0,0,0,,0,0,8,2,23,26,0,0,11,30,96,0,0,31,0,7.14,,27,25,2,1,0,,97,55.11,1,0,0,154,29,7,0,0,,0,0,0,0,0.0,0,0,0,0,190,11,0,1,0,0,0,0,0,0,0,1646.0,0.0,0,10,4,4,2,15,65.22,0,43,28,65.12,7,57,23,2,121,55.76,67,369,374,741,175.4,14,0,1012,39,9,1,39231.0,2040000.0,M,32.0,Sweden
Alessio Cragno,148740,Cagliari,2719,italy,2122,3150,35,35,6.75,0,0,0,,,126,0,0.0,57,370,47.01,250,416,666,60.88,9,75.0,3,0,0,0,,0,0,0,2,24,35,0,0,1,0,5,0,1,1,0,0.0,,63,53,10,0,0,0.41,6,75.0,0,18,0,428,1,0,0,0,,0,0,0,1,0.0,8,0,2,0,443,0,10,0,0,9,73,33,106,3,29,0.0,0.0,0,0,0,0,0,0,0.0,9,3,3,100.0,0,262,0,0,15,75.0,787,571,523,1094,236.1,0,1,1397,8,3,0,35577.0,1850000.0,K,27.0,Italy
Kaan Ayhan,138152,Sassuolo,2793,italy,2122,1350,23,14,6.75,1,0,1,,,35,0,0.0,69,65,65.66,296,491,787,91.3,24,41.38,34,0,0,0,,0,0,2,0,55,22,0,1,0,8,55,0,0,13,0,20.0,,28,26,2,1,0,,26,55.32,0,0,0,75,13,2,0,1,,0,0,0,1,0.0,0,0,0,0,84,1,0,1,1,0,0,0,0,0,0,1350.0,0.0,2,3,2,2,1,1,100.0,0,20,12,60.0,2,58,1,2,50,47.62,99,345,519,862,148.4,5,1,1012,5,2,0,14808.0,770000.0,D,27.0,Turkey
Diego Godín,14933,Cagliari,2719,italy,2122,819,11,9,6.75,0,1,1,,,20,0,0.0,36,26,52.0,92,302,394,89.95,18,60.0,12,0,0,0,,0,0,2,0,43,11,0,0,0,5,31,0,0,13,0,0.0,,22,15,7,0,0,,31,62.0,0,0,0,44,13,2,0,0,,0,0,0,1,0.0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,5,0,10,90.91,0,18,7,38.89,2,38,11,0,49,61.25,50,120,318,438,74.2,7,0,565,3,3,0,74038.0,3850000.0,D,35.0,Uruguay
Kevin Bonifazi,365992,Bologna,2685,italy,2122,1232,22,14,6.75,0,0,0,,,44,0,0.0,65,54,43.55,210,349,559,81.25,34,65.38,18,0,0,0,,1,1,5,3,35,22,0,0,4,1,42,0,0,15,0,0.0,,20,20,0,0,0,,52,68.42,0,0,0,129,16,4,0,0,,1,0,0,1,0.0,0,0,0,0,154,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,8,1,3,1,17,80.95,0,25,16,64.0,4,85,21,3,86,67.19,124,297,394,688,148.4,9,0,880,10,2,1,35577.0,1850000.0,D,25.0,Italy
Andrea Petagna,295973,Napoli,2714,italy,2122,605,24,4,6.75,3,1,4,,,4,1,33.33,42,2,33.33,75,39,113,71.07,18,46.15,21,0,0,0,,2,1,4,1,5,20,0,0,14,3,55,0,0,15,0,23.08,,6,5,1,3,0,,25,42.37,1,0,2,46,0,10,2,2,,0,0,0,0,0.0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,201.67,0.0,0,11,2,3,6,9,64.29,0,3,3,100.0,10,8,14,3,43,43.88,6,112,50,159,134.9,13,0,261,14,1,0,64038.0,3330000.0,F,26.0,Italy
Diego Demme,124318,Napoli,2714,italy,2122,694,19,7,6.74,1,0,1,,,20,2,28.57,98,20,54.05,269,269,536,91.16,4,44.44,5,0,0,0,,1,0,1,0,2,18,0,0,5,11,49,0,0,28,0,50.0,,7,6,1,1,0,,32,42.11,0,0,0,52,9,5,0,0,,0,0,0,0,0.0,0,0,0,0,75,8,0,0,1,0,0,0,0,0,0,694.0,0.0,0,1,1,0,1,3,75.0,0,21,12,57.14,5,36,4,7,36,42.35,37,312,283,588,121.4,2,0,687,8,4,0,61731.0,3210000.0,M,30.0,Germany
José Callejón,40965,Fiorentina,2693,italy,2122,1313,30,16,6.74,1,2,3,,,15,16,25.81,164,22,56.41,309,172,465,84.7,8,30.77,18,0,0,0,,5,1,5,1,1,28,0,0,13,18,58,1,0,3,0,5.88,,24,20,4,1,0,,39,49.37,0,0,0,84,3,21,0,3,,0,0,0,1,0.0,0,0,0,0,172,6,0,0,1,0,0,0,0,0,0,1313.0,0.0,1,13,4,7,5,7,53.85,0,15,6,40.0,21,28,13,62,47,44.76,39,414,197,549,188.8,17,0,737,17,0,0,78269.0,4070000.0,F,34.0,Spain
Alessandro Deiola,328109,Cagliari,2719,italy,2122,2151,33,28,6.74,4,1,5,,,32,3,25.0,124,52,70.27,265,325,587,77.54,40,48.78,42,0,0,0,,1,1,3,0,42,33,0,0,11,35,139,0,0,45,0,15.38,,47,40,7,3,1,,74,43.27,1,0,0,170,26,13,1,1,,0,0,0,0,0.0,0,0,0,0,234,12,0,0,2,0,0,0,0,0,0,537.75,0.0,0,11,15,10,13,6,46.15,0,47,22,46.81,13,50,13,12,114,45.06,74,395,374,757,222.5,26,1,1079,21,5,0,10769.0,560000.0,M,26.0,Italy
David Zima,963084,Torino,2696,italy,2122,1310,20,13,6.74,0,1,1,,,10,0,0.0,58,22,48.89,151,364,515,84.84,45,52.94,40,0,0,0,,1,1,0,2,41,19,0,0,5,11,73,0,0,16,0,0.0,,19,16,3,0,0,,30,47.62,0,0,0,92,23,5,0,1,,0,0,0,1,0.0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,3,3,5,71.43,0,20,12,60.0,5,27,7,3,75,50.68,45,211,399,607,128.1,6,0,774,5,3,0,12308.0,640000.0,D,21.0,Czech Republic
Alessandro Buongiorno,870263,Torino,2696,italy,2122,1196,23,12,6.74,0,2,2,,,10,1,16.67,53,18,36.0,173,275,447,81.57,53,65.43,28,0,0,0,,1,0,1,1,43,22,0,0,5,4,65,0,0,27,0,0.0,,16,14,2,0,0,,38,50.67,0,0,0,101,31,5,0,1,,0,0,0,1,0.0,0,0,0,0,125,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,4,1,2,50.0,0,20,9,45.0,5,25,4,6,91,58.33,50,245,309,548,148.3,6,0,724,16,5,0,7885.0,410000.0,D,22.0,Italy
Norbert Gyömbér,224456,Salernitana,2710,italy,2122,2566,31,30,6.74,0,0,0,,,52,6,31.58,87,74,43.02,247,512,753,78.27,41,63.08,24,0,0,0,,1,1,3,2,120,31,0,0,6,17,93,1,0,48,0,0.0,,51,45,6,0,0,,69,50.0,0,0,1,209,44,7,0,0,,0,0,0,1,0.0,0,0,0,0,273,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,4,2,2,66.67,0,53,32,60.38,7,131,3,19,110,54.19,172,387,594,962,208.8,9,0,1402,15,9,0,17885.0,930000.0,D,29.0,Slovakia
Mattia Destro,100570,Genoa,2713,italy,2122,1753,27,21,6.73,9,1,10,,,6,1,50.0,67,6,42.86,107,88,194,58.08,62,36.05,110,0,0,0,,2,9,13,0,15,27,0,0,25,5,188,0,0,40,0,16.67,,32,28,4,9,0,,51,39.53,5,0,0,140,2,11,1,19,,0,0,0,0,0.0,0,0,0,0,254,6,0,0,3,0,0,0,0,0,0,194.78,0.0,0,45,9,21,20,11,42.31,0,9,4,44.44,11,16,26,2,113,37.54,14,230,106,334,181.8,54,1,635,31,4,0,19615.0,1020000.0,F,30.0,Italy
Jovane Cabral,845802,Lazio,2699,italy,2122,192,3,2,6.73,1,0,1,,,1,0,0.0,9,2,100.0,19,12,31,88.57,1,20.0,4,0,0,0,,0,1,0,0,1,3,0,0,5,0,16,0,0,5,0,16.67,,4,3,1,1,0,,7,36.84,0,0,0,4,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,192.0,0.0,0,5,1,5,1,2,50.0,0,2,1,50.0,1,1,4,2,8,33.33,2,25,12,35,20.2,6,0,72,3,0,0,8654.0,450000.0,F,23.0,Cape Verde
Giuseppe Pezzella,814589,Atalanta,2686,italy,2122,1070,21,10,6.73,0,2,2,,,13,4,10.81,123,16,34.04,242,166,404,79.53,15,51.72,14,0,0,0,,1,0,5,3,11,18,0,0,12,10,66,0,0,19,0,0.0,,12,10,2,0,0,,65,55.56,0,0,0,104,9,9,0,2,,0,0,0,0,0.0,0,0,0,0,193,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,3,3,1,8,42.11,0,28,13,46.43,9,37,19,37,80,54.79,47,351,194,508,121.2,9,0,839,30,3,0,12500.0,650000.0,D,24.0,Italy
Lorenzo Montipò,253391,Hellas Verona,2701,italy,2122,3060,34,34,6.73,0,0,0,,,62,0,0.0,34,210,33.28,144,277,421,49.88,11,84.62,2,0,0,0,,0,0,0,4,33,34,1,0,0,0,2,1,2,0,0,0.0,,50,45,5,0,0,0.29,5,100.0,0,17,0,423,1,0,0,0,,0,0,0,0,0.0,3,0,1,0,434,0,17,0,0,7,51,38,90,1,31,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,158,1,0,16,88.89,631,467,377,844,228.9,0,1,1133,4,1,0,9615.0,500000.0,K,25.0,Italy
Andrea La Mantia,96649,Empoli,2705,italy,2122,490,18,3,6.73,2,1,3,,,2,0,0.0,31,1,33.33,47,15,62,60.78,27,61.36,17,0,0,0,,1,2,6,0,6,16,0,0,4,1,28,0,0,6,0,11.76,,8,6,2,2,0,,8,42.11,1,0,0,40,1,8,1,3,,0,0,0,0,0.0,0,0,0,1,57,4,0,0,0,0,0,0,0,0,0,245.0,0.0,0,16,1,8,3,0,0.0,0,2,0,0.0,8,4,0,1,35,55.56,3,83,20,102,107.7,17,0,164,6,0,0,32115.0,1670000.0,F,30.0,Italy
Faouzi Ghoulam,133236,Napoli,2714,italy,2122,360,14,3,6.73,0,0,0,,,3,7,26.92,60,7,53.85,118,98,209,88.56,5,45.45,6,0,0,0,,0,0,1,1,10,11,0,0,2,3,16,0,0,4,0,0.0,,2,2,0,0,0,,6,37.5,0,0,0,27,3,7,0,0,,0,0,0,0,0.0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,3,1,1,1,50.0,0,3,1,33.33,7,11,2,26,11,40.74,13,157,105,236,74.0,3,0,311,2,1,0,85385.0,4440000.0,D,31.0,Algeria
Mato Jajalo,42147,Udinese,2695,italy,2122,639,22,6,6.73,0,1,1,,,9,0,0.0,62,17,65.38,139,112,251,80.71,6,35.29,11,0,0,0,,3,0,3,1,4,19,0,0,5,12,40,0,0,12,0,0.0,,10,9,1,0,0,,34,53.97,0,0,0,60,11,8,0,0,,0,0,0,0,0.0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,2,0,3,75.0,0,24,14,58.33,8,21,4,4,40,50.0,26,185,130,311,127.8,5,1,417,7,2,0,25000.0,1300000.0,M,33.0,Bosnia-Herzegovina
Filippo Melegoni,795056,Genoa,2713,italy,2122,975,25,10,6.73,1,0,1,,,12,10,29.41,90,2,13.33,149,82,221,71.75,5,20.0,20,0,0,0,,1,0,3,2,8,23,0,0,12,8,63,0,1,15,0,7.69,,15,12,3,1,0,,48,52.75,0,0,0,87,11,15,0,2,,0,0,0,0,0.0,0,0,0,0,174,17,0,0,1,0,0,0,0,0,0,975.0,0.0,1,4,9,3,7,8,50.0,0,20,12,60.0,15,29,16,34,53,45.69,15,241,101,308,154.7,13,0,528,20,1,0,1077.0,56000.0,M,22.0,Italy
Tommaso Augello,596736,Sampdoria,2711,italy,2122,2401,36,25,6.73,1,1,2,,,61,15,20.27,177,42,41.18,379,471,835,78.92,33,63.46,19,0,0,0,,3,0,2,4,55,36,0,0,13,12,77,1,0,12,0,14.29,,37,33,4,1,0,,80,57.97,0,0,0,223,29,17,1,1,,0,0,0,0,0.0,0,0,0,0,385,8,0,0,0,0,0,0,0,0,0,2401.0,0.0,0,4,3,3,2,23,52.27,0,36,20,55.56,17,124,44,74,113,59.47,102,558,574,1058,242.1,7,0,1686,21,0,0,8846.0,460000.0,D,27.0,Italy
Nicolas Haas,587126,Empoli,2705,italy,2122,1006,16,11,6.73,0,2,2,,,16,1,6.67,107,17,47.22,200,146,345,79.86,5,25.0,15,0,0,0,,1,0,2,1,16,16,0,0,8,22,69,0,1,18,0,0.0,,18,18,0,0,0,,48,47.06,0,0,0,87,9,13,0,1,,0,0,0,0,0.0,0,0,0,0,140,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,2,2,22.22,0,35,22,62.86,13,26,9,15,53,43.44,36,277,170,432,107.6,7,0,619,11,3,0,28462.0,1480000.0,M,26.0,Switzerland
Diego Coppola,1050692,Hellas Verona,2701,italy,2122,249,4,3,6.73,0,0,0,,,5,0,0.0,8,1,9.09,21,56,77,78.57,11,73.33,4,0,0,0,,0,0,0,0,5,4,0,0,1,0,7,0,0,2,0,0.0,,5,5,0,0,0,,9,75.0,0,0,0,21,4,0,0,0,,0,0,0,0,0.0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,8,4,50.0,0,11,0,0,20,74.07,11,34,64,98,26.9,1,0,130,1,0,0,,,,,
Samu Castillejo,188405,Milan,2692,italy,2122,125,5,1,6.73,0,0,0,,,2,3,37.5,23,2,66.67,40,12,49,89.09,2,50.0,2,0,0,0,,0,0,1,0,1,4,0,0,3,7,15,0,0,2,0,0.0,,0,0,0,0,0,,6,31.58,0,0,0,6,2,2,0,0,,0,0,0,0,0.0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,0,0.0,0,4,2,50.0,2,5,2,8,8,34.78,3,51,12,55,26.9,2,0,96,2,0,0,53462.0,2780000.0,F,27.0,Spain
Silvan Hefti,814214,Genoa,2713,italy,2122,1290,16,14,6.73,0,0,0,,,16,11,33.33,82,17,36.96,159,126,274,70.44,6,28.57,15,0,0,0,,1,0,1,4,28,16,0,0,14,26,82,0,1,13,0,0.0,,19,16,3,0,0,,70,51.09,0,0,0,115,20,10,0,0,,0,0,0,1,0.0,0,0,0,0,208,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,13,48.15,0,50,30,60.0,10,45,27,33,76,48.1,46,257,165,389,107.6,5,0,779,7,1,0,19808.0,1030000.0,D,24.0,Switzerland
Roberto Gagliardini,287057,Inter,2697,italy,2122,645,18,6,6.72,2,2,4,,,8,0,0.0,86,9,60.0,164,120,284,86.59,14,50.0,14,0,0,0,,3,1,0,0,5,18,0,0,7,12,59,0,0,24,0,25.0,,10,9,1,2,0,,31,40.79,0,0,1,44,9,6,0,0,,0,0,0,0,0.0,0,0,0,0,76,4,0,0,2,0,0,0,0,0,0,322.5,0.0,0,5,3,4,4,3,42.86,0,12,6,50.0,6,15,7,5,45,43.27,15,205,128,328,121.0,8,0,452,16,2,0,53462.0,2780000.0,M,27.0,Italy
Tolgay Arslan,71203,Udinese,2695,italy,2122,1677,30,22,6.72,1,1,2,,,18,5,15.15,159,23,52.27,320,211,526,81.8,6,40.0,9,0,0,0,,2,1,5,0,22,30,0,0,15,31,91,0,1,28,0,4.35,,20,19,1,1,0,,93,53.14,0,0,0,117,13,15,0,0,,0,0,0,0,0.0,0,0,0,1,201,10,0,0,1,0,0,0,0,0,0,1677.0,0.0,1,10,13,9,9,22,64.71,0,35,20,57.14,15,39,34,33,99,52.11,44,429,247,643,201.6,23,0,941,36,9,0,14808.0,770000.0,M,31.0,Germany
Edoardo Bove,986352,Roma,2702,italy,2122,75,11,0,6.72,1,0,1,,,0,1,50.0,7,2,66.67,21,8,28,84.85,0,0.0,3,0,0,0,,0,0,0,0,0,5,0,0,0,2,6,0,0,1,0,100.0,,0,0,0,1,0,,5,62.5,0,0,0,5,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,75.0,0.0,0,1,0,0,1,1,100.0,0,1,1,100.0,0,0,1,2,5,45.45,3,25,10,33,33.6,1,0,48,3,0,0,0.0,0.0,M,19.0,Italy
Nicolò Casale,862697,Hellas Verona,2701,italy,2122,2607,36,30,6.72,0,2,2,,,26,4,26.67,143,54,46.15,360,575,931,81.17,69,53.08,61,0,0,0,,2,0,3,2,86,36,0,0,8,16,137,0,0,43,0,0.0,,40,35,5,0,0,,79,50.97,0,0,0,216,49,11,0,0,,0,0,0,0,0.0,0,0,0,0,278,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,2,7,0,9,47.37,0,46,30,65.22,11,62,19,15,148,51.93,117,495,667,1147,241.9,10,0,1557,24,10,0,0.0,0.0,D,23.0,Italy
Vlad Chiricheş,69295,Sassuolo,2793,italy,2122,2307,29,27,6.72,0,0,0,,,40,0,0.0,43,94,77.69,289,932,1221,91.32,34,39.08,53,0,0,0,,0,1,2,3,71,28,0,0,9,11,100,0,4,28,0,0.0,,43,41,2,0,0,,45,48.91,0,0,1,116,41,2,0,1,,0,0,0,3,0.0,0,0,0,0,143,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,3,5,2,4,66.67,0,28,15,53.57,2,52,6,0,79,44.13,121,344,993,1337,188.1,9,0,1603,13,4,0,28462.0,1480000.0,D,32.0,Romania
Marco Modolo,132661,Venezia,2688,italy,2122,390,6,4,6.72,0,0,0,,,5,0,0.0,4,11,44.0,16,114,130,81.25,9,56.25,7,0,0,0,,0,1,0,0,26,6,0,0,0,3,17,0,0,6,0,0.0,,6,6,0,0,0,,9,47.37,0,0,1,30,4,0,0,0,,0,0,0,0,0.0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,6,3,50.0,0,12,1,0,18,51.43,25,29,131,160,40.3,1,0,215,3,2,0,10769.0,560000.0,D,32.0,Italy
Flavio Bianchi,928779,Genoa,2713,italy,2122,321,7,4,6.71,1,0,1,,,0,0,0.0,13,1,50.0,26,34,60,78.95,3,37.5,5,0,0,0,,0,0,2,0,0,7,0,0,6,2,18,0,0,5,0,10.0,,7,4,3,1,0,,9,40.91,0,0,0,16,0,3,1,0,,0,0,0,0,0.0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,321.0,0.0,0,6,4,5,3,3,100.0,0,2,2,100.0,3,1,3,1,12,40.0,2,38,39,76,47.0,10,0,126,4,0,0,0.0,0.0,F,21.0,Italy
Andrea Schiavone,98075,Salernitana,2710,italy,2122,576,14,5,6.71,1,0,1,,,8,12,41.38,35,13,76.47,114,84,186,87.74,3,50.0,3,0,0,0,,0,0,0,0,11,14,0,0,1,13,28,0,0,10,0,50.0,,18,17,1,1,0,,20,44.44,0,0,0,26,8,11,0,0,,0,0,0,0,0.0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,576.0,0.0,0,2,0,1,1,1,50.0,0,14,8,57.14,11,13,2,29,23,45.1,17,148,93,212,94.0,2,0,317,5,1,0,13846.0,720000.0,M,28.0,Italy
Roberto Pereyra,122701,Udinese,2695,italy,2122,1799,24,22,6.71,3,5,8,,,22,6,26.09,256,24,72.73,452,259,705,87.14,1,7.69,12,0,0,1,,6,4,11,2,9,24,0,0,27,16,113,0,0,33,0,10.0,,28,26,2,3,0,,73,41.95,0,0,0,104,12,25,0,1,,0,0,2,0,50.0,0,1,0,0,235,17,0,1,3,0,0,0,0,0,0,599.67,0.0,1,23,7,11,8,21,45.65,0,18,12,66.67,25,42,46,23,74,39.57,33,555,277,809,161.1,30,0,1138,34,8,1,24615.0,1280000.0,F,31.0,Argentina
Jonathan Ikoné,802142,Fiorentina,2693,italy,2122,648,17,7,6.71,1,1,2,,,5,2,22.22,83,7,70.0,154,72,224,85.5,3,27.27,8,0,0,0,,4,4,3,0,2,17,0,0,10,7,41,0,0,6,0,6.25,,11,10,1,1,0,,26,44.07,0,0,1,38,1,10,1,1,,0,0,0,0,0.0,0,0,0,0,97,11,0,0,0,0,0,0,0,0,0,648.0,0.0,0,11,5,7,6,13,56.52,0,7,3,42.86,10,6,23,9,29,41.43,10,195,76,262,114.1,16,0,397,6,1,0,41923.0,2180000.0,F,23.0,France
Riccardo Gagliolo,131716,Salernitana,2710,italy,2122,1155,17,12,6.71,0,1,1,,,26,4,26.67,59,30,45.45,162,217,375,80.13,14,56.0,11,0,0,0,,1,1,2,1,51,17,0,0,3,11,35,0,0,8,0,0.0,,25,23,2,0,0,,39,61.9,0,0,0,93,28,2,0,0,,0,0,0,0,0.0,0,0,0,0,129,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,5,1,4,66.67,0,23,12,52.17,2,48,6,15,53,60.23,66,226,257,468,114.1,8,0,681,12,2,0,0.0,0.0,D,31.0,Sweden
Kevin Lasagna,587962,Hellas Verona,2701,italy,2122,1179,28,11,6.71,2,4,6,,,10,5,50.0,85,10,76.92,130,47,172,66.93,31,38.75,49,0,0,0,,3,5,12,0,5,28,0,0,27,11,115,0,0,19,0,4.88,,25,23,2,1,1,,33,33.33,0,0,1,85,3,15,2,12,,0,0,0,0,0.0,0,0,0,1,187,11,0,0,0,0,0,0,0,0,0,589.5,0.0,0,27,14,13,16,10,52.63,0,13,7,53.85,15,14,19,10,64,35.75,13,199,68,257,187.9,41,0,491,10,1,0,25000.0,1300000.0,F,29.0,Italy
Lorenzo Venuti,357756,Fiorentina,2693,italy,2122,1577,23,20,6.71,0,0,0,,,29,4,13.79,163,52,65.0,342,465,803,88.83,9,52.94,8,0,0,0,,1,0,3,4,24,22,0,0,9,10,45,0,0,15,0,0.0,,21,20,1,0,0,,61,62.24,0,0,0,101,5,8,0,0,,1,0,0,0,0.0,0,0,0,0,169,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,6,3,1,4,57.14,0,25,10,40.0,8,58,7,29,70,60.87,80,426,507,904,147.6,7,0,1214,32,4,0,14231.0,740000.0,D,26.0,Italy
Kevin Agudelo,931290,Spezia,2735,italy,2122,1235,23,12,6.71,3,1,4,,,2,2,9.09,129,5,71.43,212,65,275,76.39,16,53.33,14,0,0,0,,1,1,6,0,5,23,0,1,37,13,122,0,0,36,0,14.29,,23,19,4,3,0,,95,46.8,0,0,0,85,8,10,2,0,,0,0,0,0,0.0,0,0,0,0,210,7,0,1,1,0,0,0,0,0,0,411.67,0.0,0,15,6,4,11,28,54.9,0,44,26,59.09,10,8,51,22,111,47.64,7,302,80,360,154.3,21,0,675,24,2,0,14231.0,740000.0,F,23.0,Colombia
Vid Belec,106713,Salernitana,2710,italy,2122,1936,23,21,6.71,0,0,0,,,18,0,0.0,27,163,44.66,134,160,294,59.04,2,100.0,0,0,0,0,,0,0,0,1,15,23,0,0,0,0,1,1,0,1,0,0.0,,49,43,6,0,0,0.1,0,0.0,0,11,0,204,0,0,0,0,,0,0,0,1,0.0,5,0,1,0,209,0,6,0,0,3,48,40,88,0,17,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,40,0,0,2,66.67,365,302,196,498,154.3,0,0,700,1,1,0,15962.0,830000.0,K,31.0,Slovenia
Bartosz Bereszyński,109461,Sampdoria,2711,italy,2122,2956,35,35,6.71,0,3,3,,,41,13,21.67,237,49,37.4,506,541,1034,79.05,45,69.23,20,0,0,0,,4,1,3,6,52,35,0,0,17,43,132,0,1,34,0,0.0,,51,46,5,0,0,,128,53.33,0,0,1,274,42,22,0,0,,0,1,0,0,0.0,0,0,0,0,436,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,3,0,27,57.45,0,64,38,59.38,21,119,47,60,173,56.72,131,725,643,1308,234.8,6,1,2053,37,12,0,15962.0,830000.0,D,29.0,Poland
Nadiem Amiri,327755,Genoa,2713,italy,2122,690,13,9,6.71,0,1,1,,,4,6,30.0,85,4,28.57,147,73,214,78.1,3,30.0,7,0,0,0,,3,1,5,0,0,13,0,0,13,7,51,0,0,7,0,0.0,,10,8,2,0,0,,37,45.68,0,0,0,60,0,20,0,1,,0,0,0,0,0.0,0,0,0,0,141,12,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,12,5,6,12,41.38,0,6,4,66.67,20,16,29,20,40,43.96,14,207,87,274,87.2,16,0,446,19,0,0,36923.0,1920000.0,F,25.0,Germany
Raoul Bellanova,826185,Cagliari,2719,italy,2122,2498,31,27,6.71,1,2,3,,,26,30,31.25,143,33,44.59,299,296,565,75.84,15,36.59,26,0,0,0,,5,2,9,2,41,31,0,0,22,21,112,0,0,10,0,4.35,,49,41,8,1,0,,103,54.5,0,0,2,180,21,32,0,2,,0,0,0,1,0.0,0,0,0,0,367,14,0,0,1,0,0,0,0,0,0,2498.0,0.0,0,20,3,9,5,39,53.42,0,29,15,51.72,32,60,73,96,118,51.3,74,484,357,745,207.9,23,0,1328,35,3,0,1154.0,60000.0,D,21.0,Italy
