player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Alfred Duncan,232224,Fiorentina,2693,italy,2324,1900,30,24,6.97,2,5,7,1.49,2.83,47,21,32.31,259,75,58.14,515,280,774,81.13,29,49.15,30,0,0,0,117.0,1,2,7,1,13,30,0,0,19,20,109,0,0,26,0,8.7,0.0,25,20,5,1,1,,70,46.98,1,0,2,180,11,37,1,3,,0,1,0,0,0.0,0,0,0,0,283,16,0,0,0,0,0,0,0,0,0,950.0,0.0,0,7,16,10,6,20,55.56,0,35,22,62.86,36,87,36,65,99,47.6,129,697,322,954,209.0,23,1,1251,15,2,0,46346.0,2410000.0,M,30.0,Ghana
Stanislav Lobotka,150383,Napoli,2714,italy,2324,3293,38,38,6.97,0,1,1,0.6,1.64,85,1,33.33,417,85,65.38,1073,1006,2078,91.66,12,34.29,23,0,0,0,236.0,2,1,3,3,28,38,0,0,13,36,111,0,0,33,0,0.0,0.0,44,37,7,0,0,,116,56.86,0,0,0,189,30,23,0,0,,0,0,0,0,0.0,0,0,0,0,247,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,12,7,4,15,57.69,0,61,39,63.93,23,121,26,3,128,53.56,130,1195,1075,2267,264.7,14,0,2595,41,4,0,69038.0,3590000.0,M,29.0,Slovakia
Giangiacomo Magnani,812829,Hellas Verona,2701,italy,2324,2453,33,27,6.97,0,0,0,0.55,0.46,64,1,8.33,89,99,50.77,246,538,783,80.31,48,55.81,38,0,0,0,147.0,1,0,3,6,115,32,0,0,3,10,79,0,0,27,0,0.0,0.0,34,31,3,0,0,,68,62.39,0,0,0,192,45,6,0,0,,0,0,0,0,0.0,0,0,0,1,230,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,2,6,2,8,80.0,0,33,18,54.55,6,122,10,12,116,59.49,195,387,600,975,222.9,11,1,1341,30,6,0,21346.0,1110000.0,D,28.0,Italy
Łukasz Skorupski,44906,Bologna,2685,italy,2324,2880,32,32,6.97,0,0,0,0.0,0.02,62,0,0.0,15,149,41.85,57,608,665,75.48,2,50.0,2,0,0,0,197.0,0,0,0,13,18,32,3,0,0,1,3,1,2,0,0,0.0,188.0,29,24,5,0,0,-1.13,5,83.33,0,11,0,216,1,0,0,0,,0,0,0,0,0.0,6,0,1,0,222,0,7,0,0,6,45,33,80,1,20,0.0,0.0,0,0,0,0,0,0,0.0,6,2,2,100.0,0,116,0,0,7,70.0,356,203,678,881,222.9,0,0,1140,4,2,0,32115.0,1670000.0,K,32.0,Poland
Patric,217784,Lazio,2699,italy,2324,1610,20,19,6.97,2,0,2,1.36,0.29,36,1,9.09,91,99,56.9,336,700,1035,88.69,9,34.62,17,0,0,0,71.0,0,0,2,8,42,20,0,0,0,10,35,0,0,8,0,33.33,1.0,12,11,1,2,0,,19,51.35,0,0,0,132,6,4,1,0,,0,0,0,0,0.0,0,0,0,0,152,1,0,0,1,0,0,0,0,0,0,805.0,0.0,0,4,2,2,2,0,0.0,0,13,8,61.54,4,80,0,11,28,44.44,174,445,733,1167,139.3,6,2,1307,6,4,0,42692.0,2220000.0,D,30.0,Spain
Alessio Romagnoli,227864,Lazio,2699,italy,2324,2415,29,26,6.96,0,0,0,0.55,0.56,21,1,100.0,97,48,42.11,491,1111,1601,91.49,79,57.66,58,0,0,0,120.0,1,1,4,9,110,29,0,0,0,8,96,0,0,34,0,0.0,69.0,28,24,4,0,0,,41,51.9,0,0,1,149,29,6,0,1,,0,0,0,0,0.0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,1,2,5,0,0.0,0,25,18,72.0,6,47,1,1,120,55.56,114,586,1165,1750,201.9,11,0,2025,19,9,0,106923.0,5560000.0,D,29.0,Italy
Carlos Augusto,929199,Inter,2697,italy,2324,1709,37,14,6.96,0,3,3,1.02,2.15,15,10,25.0,153,35,63.64,339,508,837,87.46,59,67.05,29,0,0,0,74.0,6,1,7,6,43,37,0,0,14,7,70,0,0,17,0,0.0,6.0,8,7,1,0,0,,47,53.41,0,0,1,120,16,19,0,1,,0,0,0,0,0.0,0,0,0,0,222,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15,7,9,6,12,66.67,0,29,21,72.41,19,30,18,40,106,60.23,55,439,558,957,257.4,22,2,1335,6,1,0,54231.0,2820000.0,M,25.0,Brazil
Matteo Gabbia,826195,Milan,2692,italy,2324,1279,18,14,6.96,2,1,3,1.58,0.23,9,0,0.0,55,47,55.95,251,560,811,90.41,36,65.45,19,0,0,0,62.0,1,1,1,2,47,18,0,0,2,6,53,0,0,27,0,18.18,16.0,19,14,5,2,0,,38,52.78,2,0,1,86,10,3,0,0,,0,0,0,0,0.0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,639.5,0.0,0,9,2,5,5,2,100.0,0,29,20,68.97,3,19,2,0,74,58.27,84,300,597,897,125.2,11,0,1053,8,5,0,28462.0,1480000.0,D,24.0,Italy
Samuele Ricci,930189,Torino,2696,italy,2324,2413,32,28,6.95,1,2,3,1.29,2.43,40,11,20.37,270,38,50.0,603,511,1103,88.52,19,41.3,27,0,0,0,125.0,4,0,12,9,23,32,0,0,12,8,97,0,0,37,0,3.33,0.0,25,21,4,1,0,,86,55.13,0,0,0,143,27,26,0,3,,0,0,0,0,0.0,0,0,0,1,240,17,0,1,1,0,0,0,0,0,0,2413.0,0.0,0,10,20,13,5,9,33.33,0,33,18,54.55,26,65,27,54,105,51.98,76,755,545,1246,222.4,30,0,1595,46,6,1,35577.0,1850000.0,M,22.0,Italy
Nikola Krstović,839156,Lecce,2689,italy,2324,2396,35,30,6.95,7,1,8,11.62,1.65,14,2,50.0,131,13,59.09,234,114,346,67.45,68,44.16,86,0,1,1,69.0,4,12,24,1,22,35,0,1,39,4,183,0,0,45,0,7.61,0.0,35,30,5,5,2,,95,49.48,2,0,2,167,4,41,1,14,,0,0,3,0,33.33,0,1,0,1,339,11,0,1,4,0,0,0,0,0,0,342.29,0.0,2,71,21,46,22,29,52.73,0,17,6,35.29,41,24,55,4,163,47.11,22,370,147,513,243.1,92,1,982,54,4,0,8654.0,450000.0,F,23.0,Montenegro
Stefan Posch,355486,Bologna,2685,italy,2324,2418,31,29,6.95,1,2,3,1.17,1.87,70,7,17.95,280,83,35.47,603,880,1476,82.46,34,53.97,29,0,0,0,109.0,5,0,4,9,65,31,0,0,12,39,123,0,0,30,0,5.56,0.0,24,20,4,1,0,,101,51.79,1,0,0,314,18,22,0,1,,0,0,0,0,0.0,0,0,0,0,425,5,0,0,0,0,0,0,0,0,0,2418.0,0.0,0,9,9,10,4,11,45.83,0,77,46,59.74,22,166,24,39,135,52.33,234,831,998,1790,215.3,18,1,2415,13,7,0,19231.0,1000000.0,D,26.0,Austria
Andrea Belotti,220223,Fiorentina,2693,italy,2324,1644,29,17,6.94,6,2,8,6.09,1.46,4,2,25.0,82,4,57.14,158,88,244,70.72,54,45.0,66,0,0,0,31.0,5,8,20,1,6,29,0,0,25,10,134,0,0,29,0,12.5,0.0,27,25,2,6,0,,70,50.72,2,0,2,101,4,13,1,15,,0,0,0,0,0.0,0,0,0,2,189,8,0,0,3,0,0,0,0,0,0,274.0,0.0,0,38,10,11,17,8,47.06,0,16,7,43.75,13,10,17,8,124,48.06,7,253,100,345,201.4,48,2,615,47,1,0,35577.0,1850000.0,F,30.0,Italy
Juan Cuadrado,47743,Inter,2697,italy,2324,258,10,0,6.94,0,2,2,0.19,1.22,8,4,22.22,37,12,80.0,77,68,141,91.56,0,0.0,0,0,0,0,11.0,3,0,3,0,1,10,0,0,2,2,9,0,0,4,0,0.0,0.0,0,0,0,0,0,,11,55.0,0,0,0,13,1,9,0,1,,0,0,0,0,0.0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,2,0,1,33.33,0,4,3,75.0,9,11,3,18,11,55.0,15,101,71,154,69.4,5,0,226,6,1,0,89038.0,4630000.0,M,35.0,Colombia
Evan Ndicka,848287,Roma,2702,italy,2324,2170,25,25,6.94,0,3,3,1.01,0.47,38,2,18.18,114,47,39.5,446,984,1428,91.13,40,59.7,27,0,0,0,100.0,3,2,2,5,72,25,0,0,4,8,66,0,0,26,0,0.0,17.0,27,26,1,0,0,,48,55.17,0,0,0,139,16,6,0,0,,0,0,0,0,0.0,0,0,0,0,162,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,6,1,2,66.67,0,32,18,56.25,6,89,3,11,88,57.14,119,543,1035,1567,173.4,9,0,1804,16,6,0,98654.0,5130000.0,D,24.0,Cote d'Ivoire
Diego Llorente,305278,Roma,2702,italy,2324,2173,29,27,6.94,1,1,2,0.36,0.23,44,0,0.0,93,71,52.59,399,1094,1493,91.43,45,46.88,51,0,0,0,92.0,1,0,4,6,77,28,0,0,3,13,91,0,0,25,0,11.11,19.0,28,26,2,1,0,,55,57.89,0,0,0,140,22,4,0,0,,0,0,0,1,0.0,0,0,0,0,164,0,0,0,1,0,0,0,0,0,0,2173.0,0.0,1,6,3,1,4,3,50.0,0,31,19,61.29,4,80,6,6,100,52.36,135,487,1152,1633,194.2,9,0,1902,23,5,0,66538.0,3460000.0,D,30.0,Spain
Filip Kostić,126588,Juventus,2687,italy,2324,1831,29,26,6.93,0,4,4,0.68,4.14,15,45,26.79,148,25,38.46,356,268,579,80.64,12,41.38,17,0,0,0,73.0,10,1,11,1,33,29,0,0,16,16,82,0,0,19,0,0.0,0.0,15,10,5,0,0,,60,48.0,0,0,0,139,9,40,0,7,,0,0,0,0,0.0,0,0,0,0,334,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,10,7,3,6,28.57,0,37,23,62.16,40,34,21,168,72,46.75,65,569,317,718,201.1,21,1,1265,18,2,0,61731.0,3210000.0,M,31.0,Serbia
Kristjan Asllani,996820,Inter,2697,italy,2324,804,23,6,6.93,1,2,3,0.58,0.8,16,5,14.29,105,46,71.88,290,371,656,93.05,4,36.36,7,0,0,0,57.0,3,0,0,3,7,23,0,0,3,9,25,0,0,4,0,6.67,0.0,3,2,1,1,0,,29,61.7,0,0,0,49,11,8,0,0,,0,0,0,0,0.0,0,0,0,0,95,1,0,0,1,0,0,0,0,0,0,804.0,0.0,1,2,13,11,4,3,60.0,0,7,2,28.57,8,35,5,35,33,56.9,64,355,385,705,159.4,15,1,840,19,1,0,28462.0,1480000.0,M,21.0,Albania
Andrea Pinamonti,826198,Sassuolo,2793,italy,2324,3104,38,37,6.93,11,1,12,8.93,2.17,12,1,10.0,148,10,37.04,244,167,410,66.34,85,34.84,159,0,0,1,69.0,4,3,29,1,39,38,0,0,37,17,250,0,0,22,0,13.25,0.0,63,56,7,10,1,,70,43.48,4,0,1,208,1,18,1,9,,0,0,3,0,66.67,0,2,0,1,338,17,0,0,6,0,0,0,0,0,0,282.18,0.0,0,63,20,32,22,12,42.86,0,13,8,61.54,18,18,28,10,155,38.27,27,420,208,618,263.3,83,2,1040,51,4,0,85385.0,4440000.0,F,24.0,Italy
Juan Musso,263651,Atalanta,2686,italy,2324,990,11,11,6.93,0,0,0,0.0,0.01,13,0,0.0,3,49,35.51,27,182,209,69.9,2,100.0,0,0,0,0,106.0,0,0,0,6,7,11,0,0,0,0,1,0,0,1,0,0.0,70.0,12,12,0,0,0,-2.08,1,50.0,0,10,0,90,0,0,0,0,,0,0,0,1,0.0,2,0,0,0,95,0,1,0,0,7,13,10,23,0,3,0.0,0.0,0,0,0,0,0,0,0.0,7,1,0,0.0,0,35,0,0,3,75.0,138,92,207,299,76.2,0,0,419,0,0,0,56923.0,2960000.0,K,29.0,Argentina
Jan-Carlo Simić,1214992,Milan,2692,italy,2324,143,4,0,6.93,1,0,1,0.62,0.01,0,0,0.0,4,0,0.0,19,40,59,92.19,2,50.0,2,0,0,0,4.0,0,0,0,0,3,4,0,0,0,0,4,0,0,2,0,50.0,0.0,1,0,1,1,0,,2,50.0,0,0,0,5,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,143.0,0.0,0,2,0,1,1,1,100.0,0,1,1,100.0,0,2,1,0,4,50.0,5,23,41,64,27.7,2,1,77,0,0,0,,,,,
Ricardo Rodríguez,67769,Torino,2696,italy,2324,2783,35,34,6.92,1,2,3,0.3,1.76,72,23,40.35,226,76,46.34,601,759,1337,85.38,41,58.57,29,0,0,0,112.0,2,0,3,13,58,35,0,0,4,17,78,1,1,25,0,9.09,14.0,27,25,2,0,1,,62,55.86,0,0,0,229,24,20,1,1,,0,0,0,0,0.0,0,0,0,0,294,4,0,0,0,0,0,0,0,0,0,2783.0,0.0,2,1,10,6,2,8,72.73,0,45,26,57.78,20,137,11,57,103,56.91,164,787,836,1566,242.3,11,1,1921,9,4,0,53462.0,2780000.0,D,31.0,Switzerland
Rick Karsdorp,363792,Roma,2702,italy,2324,1214,18,14,6.92,0,2,2,0.45,1.61,12,6,21.43,101,18,51.43,222,223,439,82.06,5,71.43,2,0,0,0,50.0,3,0,2,1,15,18,0,0,1,8,23,0,0,9,0,0.0,0.0,11,9,2,0,0,,37,63.79,0,0,0,96,9,10,0,0,,0,0,0,0,0.0,0,0,0,1,149,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,5,1,3,50.0,0,25,18,72.0,10,35,6,28,42,64.62,35,302,261,535,124.6,8,0,790,9,2,0,78269.0,4070000.0,D,28.0,Netherlands
Tomáš Suslov,964154,Hellas Verona,2701,italy,2324,2100,32,23,6.92,3,5,8,3.52,2.51,24,22,30.56,135,41,58.57,251,158,387,79.14,7,35.0,13,0,0,0,104.0,5,2,12,1,5,32,0,0,34,32,143,0,0,40,0,5.77,0.0,34,31,3,2,1,,134,50.76,0,0,1,102,6,28,3,1,,0,0,1,0,100.0,0,1,0,0,281,17,0,0,0,0,0,0,0,0,0,700.0,0.0,4,14,38,24,16,38,57.58,0,42,30,71.43,28,45,66,72,141,49.65,70,380,181,489,221.5,52,2,967,56,7,0,9808.0,510000.0,F,21.0,Slovakia
Stephan El Shaarawy,45925,Roma,2702,italy,2324,1750,33,19,6.92,3,4,7,2.54,1.82,35,5,29.41,137,21,63.64,313,197,505,83.75,9,37.5,15,0,0,0,83.0,5,1,9,1,14,32,0,0,17,9,81,0,2,14,0,7.5,0.0,26,23,3,3,0,,71,51.82,0,0,2,98,13,20,1,8,,0,0,0,0,0.0,0,0,0,0,189,3,0,0,2,0,0,0,0,0,0,583.33,0.0,1,23,17,20,11,22,44.9,0,21,13,61.9,20,55,49,17,80,49.69,33,395,225,603,221.5,40,0,909,28,2,0,89038.0,4630000.0,F,31.0,Italy
Leo Østigård,879746,Napoli,2714,italy,2324,1635,25,18,6.92,1,0,1,0.63,0.35,32,0,0.0,98,60,46.15,397,771,1168,88.08,61,68.54,28,0,0,0,78.0,0,0,1,5,64,23,0,0,2,5,45,0,0,12,0,14.29,6.0,22,19,3,1,0,,35,67.31,1,0,0,158,16,3,0,1,,0,0,0,0,0.0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,1635.0,0.0,0,6,1,5,1,2,66.67,0,24,12,50.0,3,70,3,2,96,68.09,130,503,825,1326,159.2,7,3,1511,12,3,0,29615.0,1540000.0,D,24.0,Norway
Andrea Cambiaso,917048,Juventus,2687,italy,2324,2387,34,28,6.92,2,3,5,2.19,3.81,32,20,24.69,231,39,84.78,521,419,920,87.62,14,46.67,16,0,0,0,124.0,3,3,6,1,22,34,0,0,21,18,116,0,1,35,0,6.9,0.0,22,19,3,2,0,,92,47.92,0,0,1,130,11,38,0,4,,0,0,0,0,0.0,0,0,0,1,291,12,0,0,2,0,0,0,0,0,0,1193.5,0.0,0,16,13,15,8,26,49.06,0,47,30,63.83,38,42,53,81,106,47.75,46,673,458,1050,235.3,29,0,1531,20,10,0,85385.0,4440000.0,D,24.0,Italy
Milan Badelj,39482,Genoa,2713,italy,2324,2555,33,32,6.92,1,3,4,1.46,1.39,79,5,35.71,260,74,52.48,571,557,1123,81.38,13,50.0,13,0,0,0,177.0,1,2,5,2,50,33,0,0,19,37,105,0,1,24,0,4.76,0.0,30,26,4,1,0,,81,46.82,1,0,1,257,50,18,0,0,,0,0,0,0,0.0,0,0,0,0,337,13,0,0,0,0,0,0,0,0,0,2555.0,0.0,0,9,12,11,5,17,56.67,0,51,27,52.94,18,153,30,14,94,47.24,141,785,609,1380,228.3,21,0,1771,14,6,0,34423.0,1790000.0,M,35.0,Croatia
Alessandro Vogliacco,807295,Genoa,2713,italy,2324,1180,20,14,6.92,0,1,1,0.38,0.51,25,8,66.67,70,35,36.46,185,283,460,79.72,25,54.35,21,0,0,0,52.0,0,0,1,2,38,17,0,0,3,3,43,0,1,13,0,0.0,1.0,17,13,4,0,0,,30,57.69,0,0,0,117,30,13,0,1,,0,0,0,0,0.0,0,0,0,1,145,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,4,0,3,50.0,0,23,15,65.22,13,63,6,12,55,56.12,96,275,314,577,117.6,5,0,775,4,4,0,3654.0,190000.0,D,25.0,Italy
Pablo Marí,208988,Monza,2729,italy,2324,2620,34,30,6.92,0,0,0,0.39,0.59,50,1,25.0,107,150,62.24,414,1157,1570,91.28,41,67.21,20,0,0,0,98.0,1,0,3,8,107,34,0,0,3,12,73,0,1,37,0,0.0,23.0,39,33,6,0,0,,55,50.93,0,0,1,150,37,4,0,0,,0,0,0,1,0.0,0,0,0,0,169,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,3,2,5,71.43,0,41,25,60.98,4,86,7,4,96,56.8,241,515,1209,1720,235.2,8,2,2036,9,7,0,39423.0,2050000.0,D,30.0,Spain
Răzvan Marin,279563,Empoli,2705,italy,2324,1818,30,20,6.92,0,3,3,1.09,2.95,31,29,29.59,140,50,45.45,343,325,639,79.88,12,50.0,12,0,0,0,91.0,4,0,8,1,29,29,0,0,19,10,83,0,2,28,0,0.0,0.0,28,25,3,0,0,,73,50.69,0,0,3,161,6,33,0,1,,0,0,0,0,0.0,0,0,0,0,293,12,0,0,0,0,0,0,0,0,0,0.0,0.0,10,3,32,18,9,15,51.72,0,40,22,55.0,33,94,29,98,85,50.6,110,535,363,800,200.6,35,0,1164,18,3,0,24615.0,1280000.0,M,27.0,Romania
Denzel Dumfries,759520,Inter,2697,italy,2324,1644,31,19,6.92,4,4,8,2.27,3.2,9,16,34.04,157,13,43.33,300,212,496,80.91,36,65.45,19,0,0,0,58.0,6,6,8,2,24,31,0,1,9,14,76,1,0,25,0,16.67,0.0,13,11,2,4,0,,54,48.65,1,0,1,117,12,27,2,5,,0,0,0,0,0.0,0,0,0,0,238,6,0,1,1,0,0,0,0,0,0,411.0,0.0,0,23,1,10,6,14,53.85,0,22,13,59.09,27,18,26,47,90,54.22,30,412,248,613,214.4,24,2,1018,18,2,0,61731.0,3210000.0,M,27.0,Netherlands
Victor Kristiansen,1092409,Bologna,2685,italy,2324,2312,32,26,6.92,0,3,3,0.27,1.31,34,8,22.86,257,40,37.38,553,696,1241,86.12,24,53.33,21,0,0,0,88.0,5,0,2,8,35,32,0,0,7,15,78,0,1,29,0,0.0,0.0,20,18,2,0,0,,70,55.12,0,0,0,200,12,23,0,1,,0,0,0,1,0.0,0,0,0,1,296,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,2,2,11,57.89,0,52,34,65.38,23,79,19,35,94,54.65,107,702,774,1441,221.3,6,0,1934,7,4,0,28846.0,1500000.0,D,21.0,Denmark
Sebastiano Luperto,352736,Empoli,2705,italy,2324,3407,38,38,6.91,1,1,2,1.69,0.87,43,1,8.33,122,83,34.87,374,1066,1439,82.99,78,56.52,60,0,0,0,142.0,2,0,6,9,151,38,0,0,1,9,96,1,0,26,0,5.26,18.0,53,46,7,1,0,,61,62.89,1,0,0,295,32,11,0,1,,0,0,0,0,0.0,0,0,0,0,345,3,0,0,0,0,0,0,0,0,0,3407.0,0.0,0,15,4,10,3,7,77.78,0,37,26,70.27,11,127,9,12,139,59.15,238,583,1163,1734,262.7,19,2,2174,18,4,0,35577.0,1850000.0,D,27.0,Italy
Junior Messias,888219,Genoa,2713,italy,2324,1070,18,13,6.91,1,0,1,1.64,1.23,13,7,29.17,90,12,48.0,156,81,230,76.92,15,38.46,24,0,0,0,54.0,2,1,6,1,20,18,0,0,13,11,73,0,0,7,0,4.55,0.0,12,11,1,1,0,,64,56.64,0,0,1,69,5,15,1,5,,0,0,0,0,0.0,0,0,0,0,151,7,0,0,0,0,0,0,0,0,0,1070.0,0.0,1,12,10,13,3,16,47.06,0,26,20,76.92,15,25,34,24,79,51.97,25,230,93,299,124.4,22,1,540,22,0,0,71154.0,3700000.0,F,32.0,Brazil
Perr Schuurs,831677,Torino,2696,italy,2324,771,9,9,6.91,1,0,1,0.71,0.41,8,1,50.0,25,16,57.14,97,259,355,88.75,15,62.5,9,0,0,0,49.0,0,1,2,4,21,9,0,0,5,6,28,0,0,8,0,14.29,0.0,9,9,0,1,0,,23,54.76,0,0,0,45,9,0,0,0,,0,0,0,1,0.0,0,0,0,0,62,0,0,0,1,0,0,0,0,0,0,771.0,0.0,0,3,4,4,1,2,100.0,0,20,12,60.0,0,22,2,2,38,57.58,28,124,278,400,62.2,7,0,508,1,2,0,34423.0,1790000.0,D,24.0,Netherlands
Marin Pongračić,847467,Lecce,2689,italy,2324,3220,36,36,6.91,0,0,0,1.16,0.55,76,0,0.0,149,173,55.99,479,1099,1578,84.79,61,61.62,38,0,0,0,183.0,0,2,2,7,128,36,0,0,3,6,103,0,1,57,0,0.0,22.0,48,43,5,0,0,,78,54.55,0,0,0,283,51,11,0,0,,0,0,0,0,0.0,0,0,0,0,312,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0,11,2,8,3,15,78.95,0,43,30,69.77,11,164,19,1,139,57.44,309,651,1211,1861,248.8,13,0,2266,22,8,1,48077.0,2500000.0,D,26.0,Croatia
Nadir Zortea,928104,Frosinone,2801,italy,2324,1403,19,14,6.91,2,5,7,0.53,2.4,10,29,33.72,112,19,42.22,233,135,339,75.5,11,32.35,23,0,0,0,57.0,5,0,4,5,26,19,0,0,17,15,96,1,0,19,0,16.67,0.0,19,19,0,0,2,,64,46.72,0,0,0,110,5,24,1,0,,0,0,0,0,0.0,0,0,0,0,253,9,0,0,1,0,0,0,0,0,0,701.5,0.0,0,5,7,2,6,22,46.81,0,26,18,69.23,24,31,47,86,75,43.86,45,367,168,449,131.3,12,0,897,16,4,0,6346.0,330000.0,M,24.0,Italy
Valentin Gendrey,944899,Lecce,2689,italy,2324,3050,37,35,6.91,2,3,5,1.64,1.78,40,7,11.48,196,41,35.34,395,380,768,76.8,54,57.45,40,0,0,0,104.0,2,1,6,4,85,37,0,0,20,16,112,0,0,27,0,11.11,0.0,42,37,5,2,0,,110,60.44,2,0,0,232,35,24,0,3,,0,0,0,1,0.0,0,0,0,0,421,5,0,0,0,0,0,0,0,0,0,1525.0,0.0,0,16,2,7,5,16,59.26,0,55,33,60.0,24,92,27,61,164,59.42,116,604,457,1000,255.6,18,1,1810,40,5,0,12308.0,640000.0,D,23.0,France
M'Baye Niang,139228,Empoli,2705,italy,2324,706,14,5,6.91,6,1,7,5.45,0.2,7,2,50.0,35,7,53.85,62,28,88,64.71,24,38.71,38,0,0,0,14.0,1,3,6,0,10,14,0,0,12,6,76,0,0,15,0,25.0,0.0,10,9,1,6,0,,32,45.71,0,0,0,48,3,9,0,9,,0,0,4,0,100.0,0,4,0,0,106,2,0,0,6,0,0,0,0,0,0,117.67,0.0,0,21,3,9,9,5,35.71,0,3,1,33.33,9,11,14,4,56,42.42,13,108,32,136,96.7,24,1,292,24,1,0,12308.0,640000.0,F,29.0,Senegal
Sandi Lovrić,575852,Udinese,2695,italy,2324,1989,29,21,6.91,1,3,4,3.54,2.97,19,29,35.37,187,27,52.94,352,181,504,81.16,8,29.63,19,0,0,0,118.0,6,6,11,4,21,29,0,1,20,14,89,0,0,25,0,2.33,0.0,34,27,7,1,0,,65,48.15,0,0,0,117,21,43,1,1,,0,0,0,0,0.0,0,0,0,0,240,14,0,1,0,0,0,0,0,0,0,1989.0,0.0,2,18,25,20,12,17,54.84,0,25,12,48.0,43,36,31,82,73,45.06,51,492,211,621,200.3,43,2,1000,23,1,0,17308.0,900000.0,M,25.0,Slovenia
Lameck Banda,911350,Lecce,2689,italy,2324,1358,21,17,6.9,2,4,6,3.67,1.17,6,12,23.53,91,8,61.54,156,91,235,82.46,9,36.0,16,0,0,0,82.0,5,6,16,0,4,21,0,1,29,14,140,0,0,32,0,4.0,0.0,24,21,3,1,1,,99,44.39,0,0,0,50,3,24,1,9,,0,0,0,0,0.0,0,0,0,0,237,16,0,1,1,0,0,0,0,0,0,679.0,0.0,1,29,21,11,23,42,45.65,0,27,23,85.19,24,10,92,51,108,43.55,13,235,101,285,145.0,50,1,708,30,5,0,12308.0,640000.0,F,23.0,Zambia
Dany Mota,838907,Monza,2729,italy,2324,2063,34,24,6.9,4,3,7,3.55,3.06,22,31,34.83,210,37,71.15,388,233,590,79.84,41,45.56,49,0,0,0,72.0,5,6,9,2,16,34,0,0,30,9,136,0,0,22,0,10.53,0.0,35,33,2,4,0,,56,39.16,0,0,1,149,2,35,0,6,,0,1,0,0,0.0,0,0,0,2,316,10,0,0,4,0,0,0,0,0,0,515.75,0.0,0,30,8,17,12,16,36.36,0,13,7,53.85,34,36,44,89,97,41.63,52,553,275,739,234.6,38,1,1101,28,3,0,21346.0,1110000.0,F,25.0,Portugal
