player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Ethan Pinnock,855864,Brentford,50,england,2324,2529,29,28,7.04,2,0,2,2.04,0.77,37,0,0.0,107,71,45.51,307,867,1174,83.98,114,69.09,51,0,0,0,131,1,3,3,5,167,29,0,0,4,11,73,1,2,4,0,10.53,5,46,42,4,2,0,,51,69.86,2,0,0,224,43,4,0,0,24,0,0,0,0,0.0,0,0,0,0,259,3,0,0,0,0,0,0,0,0,0,1264.5,0.0,0,19,0,12,4,6,66.67,0,35,23,65.71,4,94,9,7,165,69.33,156,456,949,1398,204.3,19,2,1806,11,1,0,34754.0,1807215.0,D,30.0,Jamaica
Idrissa Gueye,106337,Everton,48,england,2324,1892,25,24,7.04,4,0,4,1.33,0.83,26,1,9.09,189,22,42.31,399,355,753,85.57,15,62.5,9,0,0,0,174,1,0,11,4,16,25,0,0,20,17,91,0,0,35,1,15.38,0,25,24,1,2,2,,113,57.95,0,0,0,127,28,15,1,0,7,0,0,0,0,0.0,0,0,0,0,188,16,0,0,3,0,0,0,0,0,0,473.0,100.0,1,8,18,8,7,11,50.0,0,73,44,60.27,15,53,22,11,128,58.45,52,493,398,880,176.1,26,0,1197,31,8,0,139017.0,7228861.0,M,34.0,Senegal
Ben Brereton Díaz,867583,Sheffield United,15,england,2324,1110,14,14,7.04,6,1,7,6.07,1.07,5,2,22.22,89,5,45.45,134,63,195,77.08,7,23.33,23,0,0,0,39,3,5,9,0,11,14,0,0,16,6,73,0,0,11,0,17.14,0,37,33,4,5,1,,38,43.18,1,0,1,58,3,8,0,11,3,0,0,1,0,100.0,0,1,0,1,125,8,0,0,5,0,0,0,0,0,0,185.0,0.0,0,30,5,7,19,10,37.04,0,9,4,44.44,8,13,27,9,45,38.14,11,188,74,253,98.6,35,1,438,19,3,0,40547.0,2108418.0,F,24.0,Chile
Malo Gusto,996958,Chelsea,38,england,2324,1761,27,19,7.04,0,6,6,0.93,3.25,15,17,26.56,280,30,61.22,561,543,1087,89.24,8,29.63,19,0,0,0,126,8,3,2,2,37,26,0,1,12,17,89,0,1,22,0,0.0,0,27,22,5,0,0,,102,59.3,0,0,0,131,17,32,0,6,4,0,0,0,1,0.0,0,0,0,0,259,10,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,8,8,5,17,45.95,0,55,27,49.09,32,29,37,64,110,55.28,49,692,590,1218,183.1,15,0,1729,30,7,0,52131.0,2710823.0,D,20.0,France
Dominic Solanke,361420,Bournemouth,60,england,2324,3331,38,37,7.04,19,3,22,19.63,2.03,8,3,50.0,191,8,66.67,261,135,393,73.73,98,41.88,136,1,0,0,97,3,14,31,5,43,38,0,0,81,19,333,0,0,42,0,17.43,0,61,55,6,17,2,,106,34.98,4,0,4,140,7,39,1,16,5,0,0,3,0,66.67,0,2,0,1,426,29,0,0,14,0,0,0,0,0,0,175.32,0.0,0,97,12,40,38,39,39.39,0,23,11,47.83,39,11,99,6,204,37.99,12,389,150,533,267.6,109,2,1224,45,3,0,81093.0,4216836.0,F,26.0,England
William Saliba,941168,Arsenal,42,england,2324,3420,38,38,7.04,2,1,3,1.6,0.91,57,1,33.33,256,68,53.97,973,1656,2628,92.57,72,59.5,49,0,0,0,213,0,1,4,18,78,38,0,0,13,7,94,0,3,22,0,20.0,15,29,25,4,2,0,,67,59.82,2,0,0,211,29,6,0,0,17,0,0,0,1,0.0,0,0,0,0,255,6,0,0,0,0,0,0,0,0,0,1710.0,0.0,0,8,2,2,4,10,71.43,0,41,26,63.41,6,95,14,3,139,59.66,126,1085,1757,2839,267.6,10,2,3152,16,4,0,220110.0,11445697.0,D,22.0,France
Christian Nørgaard,135256,Brentford,50,england,2324,2513,31,30,7.04,2,1,3,3.47,2.41,73,6,27.27,284,60,44.44,602,574,1170,81.19,41,46.59,47,0,0,0,216,6,3,12,2,49,31,0,0,15,55,159,0,0,41,0,5.71,0,51,46,5,2,0,,118,51.3,2,0,0,271,54,24,0,1,6,0,0,0,0,0.0,0,0,0,0,342,16,0,0,0,0,0,0,0,0,0,1256.5,0.0,0,25,10,16,7,6,60.0,0,81,50,61.73,24,129,10,22,159,50.0,135,813,650,1441,218.3,35,1,1919,32,8,0,40547.0,2108418.0,M,29.0,Denmark
Luis Sinisterra,836070,Bournemouth,60,england,2324,700,20,7,7.04,2,2,4,2.54,1.07,10,1,9.09,113,14,77.78,154,72,225,80.07,16,44.44,20,0,0,0,47,2,1,8,0,4,20,0,0,10,7,66,0,0,11,0,7.41,0,18,17,1,1,1,,58,55.77,0,0,1,56,8,20,0,4,0,0,0,0,0,0.0,0,0,0,0,122,6,0,0,2,0,0,0,0,0,0,350.0,0.0,0,21,6,10,9,29,61.7,0,23,12,52.17,20,15,47,11,74,52.86,18,208,84,281,140.8,27,0,484,6,0,0,75301.0,3915633.0,F,24.0,Colombia
Mario Lemina,307284,Wolverhampton,3,england,2324,2975,35,34,7.04,4,1,5,4.62,1.28,38,4,26.67,194,59,50.43,527,725,1248,86.73,35,45.45,42,0,0,0,199,3,4,14,4,56,35,0,0,22,22,146,0,0,43,0,8.33,0,55,49,6,4,0,,139,57.2,3,0,1,191,41,20,0,8,9,0,0,0,0,0.0,0,0,0,0,288,15,0,1,1,0,0,0,0,0,0,743.75,0.0,0,30,18,16,18,25,56.82,0,90,58,64.44,20,73,44,15,174,54.38,117,672,782,1439,246.3,48,1,1926,24,10,1,52131.0,2710823.0,M,30.0,Gabon
Pervis Estupiñán,805465,Brighton & Hove Albion,30,england,2324,1244,19,15,7.04,2,3,5,0.96,2.34,18,15,23.08,194,13,59.09,386,356,727,88.66,12,46.15,14,0,0,0,90,4,1,2,1,20,19,0,0,6,16,67,0,0,22,0,18.18,0,26,25,1,1,1,,52,49.52,0,0,0,93,21,26,2,5,4,1,0,0,0,0.0,0,0,0,0,189,9,0,0,0,0,0,0,0,0,0,622.0,0.0,0,6,5,3,6,9,50.0,0,26,13,50.0,26,28,18,65,64,48.85,22,494,391,820,133.7,11,1,1147,17,4,0,57924.0,3012026.0,D,26.0,Ecuador
Guglielmo Vicario,553606,Tottenham Hotspur,33,england,2324,3420,38,38,7.04,0,0,0,0.0,0.01,50,0,0.0,9,85,29.01,30,1117,1147,83.66,21,95.45,1,0,0,0,287,0,0,0,7,46,38,0,0,0,1,2,0,2,0,0,0.0,201,61,58,3,0,0,-0.27,8,88.89,0,30,0,224,1,0,0,0,0,0,0,0,0,0.0,7,0,0,0,234,0,15,0,0,31,78,31,110,0,34,0.0,0.0,0,0,0,0,0,0,0.0,30,0,0,0.0,0,125,0,0,29,93.55,293,166,1205,1371,267.4,0,2,1779,8,2,0,86885.0,4518038.0,K,27.0,Italy
Carlton Morris,358222,Luton Town,72,england,2324,2867,38,32,7.03,11,4,15,11.4,1.56,27,0,0.0,171,8,47.06,292,189,481,66.81,134,43.79,172,0,0,0,71,5,7,12,0,53,38,0,0,53,6,292,0,0,49,0,15.49,0,72,65,7,11,0,,88,42.31,2,0,4,239,1,22,0,9,5,0,0,5,0,100.0,0,5,0,0,397,15,0,0,9,0,0,0,0,0,0,260.64,0.0,0,62,9,28,31,31,60.78,0,15,8,53.33,22,40,51,15,222,43.19,17,510,225,720,267.3,71,1,1193,43,4,0,11585.0,602405.0,F,28.0,England
Łukasz Fabiański,15479,West Ham United,37,england,2324,721,10,7,7.03,0,0,0,,0.01,19,0,0.0,14,57,42.54,35,82,117,60.31,2,100.0,0,0,0,0,68,0,0,0,1,9,9,0,0,0,1,1,0,0,0,0,0.0,56,21,19,2,0,0,-0.63,1,50.0,0,8,0,77,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,79,0,5,0,0,0,21,12,33,0,5,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,28,0,0,3,75.0,134,101,93,194,63.3,0,1,293,0,0,0,75301.0,3915633.0,K,38.0,Poland
Marcus Tavernier,895576,Bournemouth,60,england,2324,2129,30,25,7.03,3,4,7,3.91,4.24,24,24,20.69,288,26,42.62,471,156,603,79.34,13,29.55,31,0,0,0,142,7,3,16,2,19,30,0,0,41,22,169,0,0,20,0,5.66,0,38,34,4,2,1,,119,46.3,0,0,1,157,5,45,3,3,3,0,1,0,0,0.0,0,0,0,0,418,22,0,0,0,0,0,0,0,0,0,709.67,0.0,4,27,26,21,16,44,44.44,0,53,34,64.15,44,48,99,116,132,43.85,61,683,193,760,210.9,53,1,1364,22,3,0,40547.0,2108418.0,F,24.0,England
Simon Adingra,1110842,Brighton & Hove Albion,30,england,2324,2239,31,25,7.03,6,1,7,4.31,3.44,14,14,18.42,238,14,42.42,426,194,606,81.12,8,40.0,12,0,0,0,118,6,4,7,1,22,31,0,0,28,23,155,0,0,29,0,11.54,0,38,31,7,5,1,,114,44.36,1,0,1,141,19,33,0,17,1,0,0,0,0,0.0,0,0,0,1,357,17,0,0,5,0,0,0,0,0,0,373.17,0.0,0,38,14,23,22,50,43.86,0,45,20,44.44,33,26,114,76,122,44.04,33,592,231,747,217.9,52,2,1262,19,3,0,14481.0,753006.0,F,22.0,Cote d'Ivoire
Giovani Lo Celso,798835,Tottenham Hotspur,33,england,2324,547,22,4,7.03,2,2,4,0.57,1.91,13,5,38.46,167,18,75.0,285,162,442,91.51,1,16.67,5,0,0,0,46,1,0,4,0,2,21,0,0,7,5,32,0,0,12,0,15.38,0,12,12,0,1,1,,56,67.47,0,0,1,41,5,18,2,1,1,0,0,0,1,0.0,0,0,0,0,76,6,0,0,0,0,0,0,0,0,0,273.5,0.0,0,3,10,3,6,8,72.73,0,22,13,59.09,18,19,11,13,57,64.04,24,324,172,483,147.6,13,0,617,26,2,0,81093.0,4216836.0,F,27.0,Argentina
Yves Bissouma,844842,Tottenham Hotspur,33,england,2324,2085,28,26,7.03,0,0,0,1.4,1.71,38,0,0.0,446,42,72.41,940,746,1686,91.93,14,48.28,15,0,0,0,128,0,1,6,2,42,28,0,1,30,20,111,1,2,35,0,0.0,0,35,33,2,0,0,,138,58.97,0,0,0,148,37,11,0,0,5,0,0,0,0,0.0,0,0,0,0,232,14,0,2,0,0,0,0,0,0,0,0.0,0.0,1,5,19,13,5,27,69.23,0,80,52,65.0,11,60,39,1,152,57.79,58,1037,798,1834,196.8,24,0,2230,31,9,1,63716.0,3313228.0,M,27.0,Mali
Alfie Doughty,945792,Luton Town,72,england,2324,2937,37,34,7.03,2,8,10,1.31,5.39,44,89,26.18,250,66,39.05,487,422,820,75.23,23,65.71,12,0,0,0,185,10,2,13,2,36,37,0,0,13,45,124,1,3,31,1,7.69,0,74,67,7,1,1,,105,48.39,0,0,0,270,31,71,2,13,9,0,1,0,0,0.0,0,0,0,0,659,11,0,0,0,0,0,0,0,0,0,1468.5,50.0,2,20,6,5,8,33,57.89,0,63,40,63.49,70,110,57,340,128,50.79,169,945,485,1090,260.0,26,1,2095,9,5,0,8689.0,451804.0,M,24.0,England
Chiedozie Ogbene,849309,Luton Town,72,england,2324,1993,30,20,7.03,4,1,5,4.25,3.54,10,11,13.92,230,10,37.04,358,166,513,81.56,29,54.72,24,0,0,0,125,5,1,17,1,31,30,0,0,21,10,104,0,2,8,0,11.43,0,47,43,4,4,0,,127,61.35,1,0,1,116,7,27,0,8,3,0,1,0,0,0.0,0,0,0,2,334,14,0,0,3,0,0,0,0,0,0,498.25,0.0,0,27,8,4,14,61,58.1,0,17,10,58.82,26,22,105,79,156,60.0,27,505,203,629,210.8,35,0,1183,50,1,0,17377.0,903608.0,F,26.0,Ireland
Jean-Philippe Mateta,848276,Crystal Palace,7,england,2324,2305,35,25,7.03,16,5,21,10.94,1.34,7,4,20.0,133,8,80.0,221,88,305,73.85,50,42.37,68,0,0,0,81,5,7,7,4,14,35,0,0,78,4,221,0,0,35,0,34.78,0,44,40,4,16,0,,69,31.08,1,0,0,108,4,32,3,24,4,0,0,2,0,100.0,0,2,0,2,328,30,0,0,12,0,0,0,0,0,0,144.06,0.0,0,45,1,10,29,25,40.98,0,22,15,68.18,32,9,61,20,119,35.0,10,325,108,413,245.9,46,3,845,22,3,0,57924.0,3012026.0,F,26.0,France
Darwin Núñez,924871,Liverpool,44,england,2324,2053,36,22,7.03,11,8,19,16.39,4.45,13,3,15.79,206,11,44.0,275,61,333,71.61,34,38.2,55,0,1,0,56,11,27,22,2,9,36,0,0,29,12,142,0,0,28,0,10.19,0,25,21,4,9,2,,52,37.41,2,0,9,132,3,33,2,33,6,0,0,1,0,0.0,0,0,0,1,259,16,0,0,7,0,0,0,0,0,0,186.64,0.0,0,83,25,40,46,15,42.86,0,22,12,54.55,33,33,35,19,86,37.72,25,408,76,465,252.9,108,2,838,15,9,0,162186.0,8433672.0,F,24.0,Uruguay
Tosin Adarabioyo,352668,Fulham,43,england,2324,1627,20,18,7.02,2,0,2,0.73,0.31,41,0,0.0,59,72,52.55,294,732,1026,84.72,57,67.06,28,0,0,0,43,0,1,2,6,80,19,0,0,4,9,51,0,0,10,0,14.29,3,25,19,6,2,0,,26,53.06,2,0,1,185,25,2,0,0,11,0,0,0,0,0.0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,813.5,0.0,0,12,2,7,5,1,100.0,0,21,11,52.38,2,84,1,1,83,61.94,137,400,812,1211,133.4,14,1,1406,5,2,0,46339.0,2409620.0,D,26.0,England
Willy Boly,139310,Nottingham Forest,14,england,2324,1454,20,18,7.02,2,1,3,1.48,0.77,28,0,0.0,45,31,32.29,118,352,470,76.92,57,67.86,27,0,0,0,86,4,2,2,2,86,20,0,0,3,18,69,0,0,20,0,14.29,0,23,20,3,2,0,,51,54.84,2,0,0,141,25,9,0,1,21,0,0,0,0,0.0,0,0,0,0,178,2,0,1,0,0,0,0,0,0,0,727.0,0.0,0,13,1,6,6,3,60.0,0,46,29,63.04,9,76,5,1,108,61.02,96,216,396,611,140.4,14,1,917,2,1,1,46339.0,2409620.0,D,33.0,Cote d'Ivoire
Ivan Perišić,38710,Tottenham Hotspur,33,england,2324,98,5,0,7.02,0,1,1,0.11,0.71,2,3,23.08,23,2,66.67,33,19,49,80.33,5,100.0,0,0,0,0,3,2,0,1,0,1,5,0,0,0,2,7,0,0,2,0,0.0,0,1,1,0,0,0,,8,53.33,0,0,0,12,2,5,0,0,0,0,0,0,0,0.0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,4,57.14,0,3,2,66.67,5,4,7,13,13,65.0,3,52,22,61,35.1,2,0,99,1,2,0,208525.0,10843292.0,M,34.0,Croatia
Joachim Andersen,362682,Crystal Palace,7,england,2324,3416,38,38,7.02,2,3,5,1.68,2.32,149,10,32.26,236,202,42.44,619,1104,1713,79.49,91,65.94,47,0,0,0,193,5,3,5,8,202,38,0,0,6,10,107,1,0,43,0,9.52,3,58,54,4,2,0,,91,60.26,0,0,0,442,41,20,0,1,18,0,0,0,0,0.0,0,0,0,0,501,2,0,0,2,0,0,0,0,0,0,1708.0,0.0,1,18,3,8,8,14,70.0,0,56,35,62.5,20,305,20,31,182,62.98,476,963,1223,2155,266.7,21,3,2673,23,7,0,92678.0,4819241.0,D,27.0,Denmark
Alisson,243609,Liverpool,44,england,2324,2520,28,28,7.02,0,0,0,0.0,0.02,55,0,0.0,10,83,37.9,51,797,848,85.06,9,81.82,2,0,0,0,221,0,0,0,8,21,28,0,0,0,1,4,2,2,1,0,0.0,116,30,27,3,0,0,-1.03,2,50.0,0,11,0,149,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,161,0,10,0,0,11,49,31,83,2,14,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,1,116,0,0,11,73.33,219,158,839,997,196.5,0,0,1271,5,1,0,173771.0,9036077.0,K,31.0,Brazil
Ben Davies,94758,Tottenham Hotspur,33,england,2324,1093,17,12,7.02,1,0,1,2.34,0.56,25,1,10.0,121,31,60.78,269,473,741,91.26,29,58.0,21,0,0,0,53,0,3,1,1,35,17,0,0,3,5,43,0,0,8,0,8.33,0,21,20,1,1,0,,47,68.12,1,0,0,71,10,4,0,0,15,0,0,0,0,0.0,0,0,0,1,95,2,0,0,0,0,0,0,0,0,0,1093.0,0.0,0,10,2,9,2,4,40.0,0,24,17,70.83,4,41,10,10,76,63.87,51,314,508,812,119.3,12,0,1007,19,2,0,92678.0,4819241.0,D,30.0,Wales
Mateo Kovačić,136710,Manchester City,17,england,2324,1581,30,16,7.02,1,0,1,1.27,1.85,16,0,0.0,346,20,54.05,894,539,1433,94.09,4,50.0,4,0,0,0,72,3,1,11,3,10,29,0,0,24,10,62,0,0,17,0,4.55,0,14,13,1,1,0,,71,55.04,0,0,0,90,10,21,0,0,1,0,0,0,0,0.0,0,0,0,0,139,10,0,0,1,0,0,0,0,0,0,1581.0,0.0,0,7,15,6,5,20,74.07,0,36,25,69.44,21,31,27,0,75,54.74,37,963,560,1523,203.5,22,1,1746,15,4,0,173771.0,9036077.0,M,29.0,Croatia
Thomas Partey,316148,Arsenal,42,england,2324,788,14,9,7.02,0,0,0,0.41,0.58,27,2,100.0,154,25,54.35,331,232,561,90.34,7,46.67,8,0,0,0,56,0,0,3,2,8,13,0,0,8,5,33,0,0,10,0,0.0,0,5,2,3,0,0,,29,53.7,0,0,0,60,11,6,0,0,3,0,0,0,0,0.0,0,0,0,0,84,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,3,2,9,81.82,0,14,11,78.57,6,43,11,2,36,52.17,46,379,244,621,91.2,8,0,734,6,3,0,231694.0,12048102.0,M,30.0,Ghana
Fabian Schär,101882,Newcastle United,39,england,2324,3054,36,35,7.01,4,1,5,2.55,1.45,150,3,37.5,203,185,50.14,516,1240,1753,83.24,70,49.3,72,0,0,0,174,2,2,12,8,131,36,0,0,12,22,149,0,1,38,0,11.43,3,58,49,9,4,0,,80,50.96,1,0,0,353,36,10,0,0,38,0,0,0,0,0.0,0,0,0,2,404,3,0,0,3,0,0,0,0,0,0,763.5,0.0,3,18,17,14,9,13,61.9,0,42,24,57.14,10,281,21,8,150,50.17,369,739,1375,2106,252.5,35,3,2557,26,5,0,52131.0,2710823.0,D,32.0,Switzerland
Joël Matip,51501,Liverpool,44,england,2324,783,10,9,7.01,0,0,0,0.49,0.13,14,0,0.0,45,16,42.11,155,339,494,87.74,28,73.68,10,0,0,0,58,0,1,1,2,41,10,0,0,4,4,27,0,0,7,0,0.0,0,9,8,1,0,0,,15,46.88,0,0,0,69,9,2,0,1,12,1,0,0,0,0.0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,4,0,0,0.0,0,12,6,50.0,2,31,2,0,43,61.43,38,194,369,563,70.1,5,0,677,3,2,0,115847.0,6024051.0,D,32.0,Cameroon
Nicolas Jackson,1085381,Chelsea,38,england,2324,2804,35,31,7.01,14,5,19,18.64,2.88,7,0,0.0,232,11,61.11,361,152,513,77.96,35,35.71,63,0,0,0,98,8,24,17,2,17,35,0,0,66,19,209,0,0,28,0,17.5,0,48,43,5,14,0,,115,44.06,3,0,3,145,4,39,3,28,5,0,0,0,0,0.0,0,0,0,0,347,26,0,0,8,0,0,0,0,0,0,200.29,0.0,0,69,11,22,41,54,59.34,0,21,13,61.9,39,14,91,5,150,41.78,18,479,184,658,245.3,80,2,1142,40,10,0,75301.0,3915633.0,F,22.0,Senegal
Jarell Quansah,1003339,Liverpool,44,england,2324,1189,17,13,7.01,2,0,2,1.04,0.17,31,0,0.0,96,44,44.9,361,673,1034,88.76,45,67.16,22,0,0,0,72,0,0,0,2,39,16,0,0,2,6,43,1,0,10,0,33.33,2,15,12,3,2,0,,31,59.62,1,0,0,131,17,3,0,0,8,0,0,0,1,0.0,0,0,0,0,142,3,0,0,1,0,0,0,0,0,0,594.5,0.0,0,5,1,2,4,4,57.14,0,25,22,88.0,3,61,7,0,76,63.87,98,445,720,1165,112.1,6,2,1301,2,1,0,17377.0,903608.0,D,21.0,England
Jordan Ayew,103045,Crystal Palace,7,england,2324,2555,35,30,7.0,4,7,11,3.9,2.67,13,18,18.56,226,11,34.38,436,236,654,80.64,34,35.42,62,0,0,0,155,7,4,12,5,13,34,0,0,80,21,261,0,0,46,0,8.33,0,37,35,2,3,1,,210,51.34,1,0,1,157,16,25,0,7,2,0,0,0,0,0.0,0,0,0,0,466,23,0,1,3,0,0,0,0,0,0,638.75,0.0,0,28,20,16,20,52,47.71,0,65,36,55.38,25,27,109,97,244,48.32,32,636,272,811,238.1,48,1,1547,94,7,1,28962.0,1506013.0,F,32.0,Ghana
Levi Colwill,996911,Chelsea,38,england,2324,1798,23,20,7.0,1,1,2,1.3,0.53,26,0,0.0,145,43,38.39,369,509,878,83.38,44,68.75,20,0,0,0,96,3,0,3,4,64,23,0,0,4,8,61,0,0,25,0,9.09,4,26,25,1,1,0,,70,63.06,1,0,0,175,26,7,0,4,10,0,0,0,0,0.0,0,0,0,0,229,3,0,0,0,0,0,0,0,0,0,1798.0,0.0,0,10,1,5,3,9,69.23,0,48,30,62.5,7,70,13,12,114,65.14,112,490,575,1053,161.0,11,0,1438,14,2,0,115847.0,6024051.0,D,20.0,England
Konstantinos Tsimikas,786259,Liverpool,44,england,2324,701,13,8,7.0,0,3,3,0.1,1.25,5,19,26.39,87,12,44.44,189,138,308,85.56,4,22.22,14,0,0,0,43,2,0,1,3,9,12,0,0,4,6,44,0,0,11,0,0.0,0,7,7,0,0,0,,29,49.15,0,0,0,52,6,16,0,1,1,0,0,0,0,0.0,0,0,0,0,141,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,4,28.57,0,19,13,68.42,16,13,14,72,33,42.86,27,272,160,360,84.0,3,0,596,7,0,0,86885.0,4518038.0,D,27.0,Greece
Rico Henry,599128,Brentford,50,england,2324,402,5,5,7.0,0,1,1,0.08,0.78,9,2,18.18,37,8,61.54,55,79,132,84.62,4,40.0,6,0,0,0,24,2,0,0,1,5,5,0,0,7,1,18,1,0,4,0,0.0,0,5,4,1,0,0,,20,62.5,0,0,0,24,5,6,0,2,3,0,1,0,0,0.0,0,0,0,0,52,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,7,87.5,0,7,5,71.43,5,16,8,11,24,57.14,13,80,87,156,35.0,2,0,251,6,1,0,40547.0,2108418.0,D,26.0,England
Josh Acheampong,1403050,Chelsea,38,england,2324,12,1,0,7.0,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,1,1,0,1,7.0,0,0,6,0,0,0,,,,,
James Shea,137789,Luton Town,72,england,2324,14,1,0,7.0,0,0,0,,0.0,0,0,0.0,2,3,50.0,3,2,5,62.5,0,0.0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0.13,0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,6,5,3,8,7.0,0,0,13,0,0,0,8689.0,451804.0,K,32.0,England
Davinson Sánchez,566102,Tottenham Hotspur,33,england,2324,76,1,0,7.0,0,0,0,0.12,0.03,2,0,0.0,21,3,50.0,43,24,67,90.54,3,75.0,1,0,0,0,4,0,0,0,0,2,1,0,0,0,0,3,0,0,2,0,0.0,0,2,2,0,0,0,,1,33.33,0,0,0,7,1,0,0,0,2,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,5,0,0,4,57.14,6,47,27,74,7.0,1,0,84,1,1,0,,,,,
Aymeric Laporte,149734,Manchester City,17,england,2324,11,1,0,7.0,0,0,0,0.04,0.0,0,0,0.0,0,0,0.0,4,7,11,100.0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,7,11,7.0,1,0,14,0,0,0,,,,,
Ederson,254491,Manchester City,17,england,2324,2788,33,33,7.0,0,0,0,0.0,0.06,112,0,0.0,37,185,56.06,81,861,942,85.87,9,100.0,0,0,0,0,218,0,0,0,10,16,33,2,0,0,1,3,0,1,2,0,0.0,114,27,23,4,0,0,0.66,4,57.14,0,22,0,155,0,1,0,0,0,0,0,0,1,0.0,3,0,0,0,157,0,6,0,0,27,37,19,57,0,15,0.0,0.0,0,0,0,0,0,1,100.0,25,0,0,0.0,1,175,1,0,13,81.25,330,196,901,1097,231.0,0,0,1346,4,5,0,115847.0,6024051.0,K,30.0,Brazil
Micky van de Ven,998247,Tottenham Hotspur,33,england,2324,2342,27,27,7.0,3,0,3,0.61,0.34,8,0,0.0,168,41,60.29,581,1100,1681,94.28,38,48.1,41,0,0,0,144,0,0,1,5,71,27,0,0,12,9,84,0,1,13,0,37.5,31,38,36,2,3,0,,81,65.32,0,0,0,102,18,1,3,1,15,0,0,0,1,0.0,0,0,0,0,148,3,0,0,0,0,0,0,0,0,0,780.67,0.0,0,7,1,4,3,15,62.5,0,49,35,71.43,1,29,24,3,119,58.62,68,641,1145,1783,188.9,8,2,2089,17,5,0,81093.0,4216836.0,D,22.0,Netherlands
